baseline,,bm3-a82f-f87v-heme-10in1000-tube-dm,,bm3-a82f-f87v-heme-10in1000-tube-60,,bm3-a82f-f87v-heme-10in1000-tube-65,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
294.9869385,0.01733828895,294.9869385,0.5029949546,294.9869385,0.5883055329,294.9869385,0.5011584759,
294.0079346,0.009598215111,294.0079346,0.5235689878,294.0079346,0.657491982,294.0079346,0.5615443587,
292.9896545,0.01855840534,292.9896545,0.5811706185,292.9896545,0.7438832521,292.9896545,0.5884175897,
292.010376,0.0006354734069,292.010376,0.6300091743,292.010376,0.8487486243,292.010376,0.6270554662,
290.9918518,-0.0001287377236,290.9918518,0.664524734,290.9918518,0.8994832635,290.9918518,0.6547138691,
290.0123901,-0.001301096985,290.0123901,0.6853995919,290.0123901,0.9400761127,290.0123901,0.677638948,
288.9936218,0.02071629278,288.9936218,0.7255625129,288.9936218,0.9979811907,288.9936218,0.7171173692,
288.013916,-0.02321852744,288.013916,0.7487300634,288.013916,1.034449577,288.013916,0.6948569417,
286.9949341,-0.02350141108,286.9949341,0.7769352794,286.9949341,1.126695156,286.9949341,0.7521085739,
286.0150146,-0.03137087077,286.0150146,0.776717186,286.0150146,1.166308999,286.0150146,0.7844751477,
284.9957886,0.00444066152,284.9957886,0.8951427937,284.9957886,1.264808059,284.9957886,0.8175010681,
284.015625,-0.004430230707,284.015625,0.8420996666,284.015625,1.234186888,284.015625,0.8807892203,
282.9962158,-0.007657450158,282.9962158,0.8207240105,282.9962158,1.226271152,282.9962158,0.773137629,
282.0158691,-0.05610464141,282.0158691,0.6405635476,282.0158691,1.047049284,282.0158691,0.7339106202,
280.9961548,0.06215047091,280.9961548,0.7163316011,280.9961548,0.7440931797,280.9961548,0.5641382933,
280.0155945,0.07062954456,280.0155945,0.1961863041,280.0155945,0.2373585999,280.0155945,0.2517121732,
278.995697,0.1264169216,278.995697,0.4415692687,278.995697,0.5474972725,278.995697,0.05262872949,
278.0149231,0.1980035603,278.0149231,10,278.0149231,0.7038452029,278.0149231,0.4092919528,
276.9947815,-0.4976983964,276.9947815,-0.2428866476,276.9947815,-0.2680035532,276.9947815,-0.1703262627,
276.0137939,-0.4938699603,276.0137939,0.2927777469,276.0137939,-0.4637042284,276.0137939,-0.596157074,
274.9934387,-1.005482197,274.9934387,-0.4970587194,274.9934387,-0.7296025157,274.9934387,-0.01842157729,
274.0122375,-0.1373319924,274.0122375,10,274.0122375,0.3294735551,274.0122375,0.05529497191,
272.9916687,0.1287081987,272.9916687,0.5674694777,272.9916687,0.3010103703,272.9916687,-0.3213492334,
272.0102539,0.3275332749,272.0102539,0.2245825082,272.0102539,0.01422154065,272.0102539,10,
270.9894409,-0.2702414691,270.9894409,-0.363463223,270.9894409,0.4832733274,270.9894409,10,
270.0078125,-0.03120279126,270.0078125,10,270.0078125,-0.2308950126,270.0078125,-0.1280876696,
268.9868164,3.551526308,268.9868164,3.615306854,268.9868164,10,268.9868164,4.169924259,
268.0049744,-0.1654563397,268.0049744,-0.384285152,268.0049744,-0.07129995525,268.0049744,10,
266.9837646,0.4328667521,266.9837646,0.003143682145,266.9837646,-0.1577214599,266.9837646,0.9411503077,
266.001709,-0.7115166187,266.001709,-0.832644105,266.001709,-1.0277493,266.001709,-0.428049773,
265.0195618,10,265.0195618,0.07999409735,265.0195618,10,265.0195618,0.1791528016,
263.9980469,-0.8342326283,263.9980469,10,263.9980469,-0.6661263108,263.9980469,10,
263.0157166,-0.2138519138,263.0157166,-0.3242577016,263.0157166,10,263.0157166,-0.02498268336,
261.9939575,3.508462429,261.9939575,4.29269886,261.9939575,3.734106064,261.9939575,3.968272686,
261.0113831,0.2831068039,261.0113831,10,261.0113831,0.3193675876,261.0113831,0.2236831337,
259.9894409,4.03622961,259.9894409,4.50496006,259.9894409,3.990368366,259.9894409,4.448489666,
259.0067139,-0.379884541,259.0067139,10,259.0067139,-0.3468393683,259.0067139,-0.3791853487,
257.9845276,0.8408757448,257.9845276,0.4980137646,257.9845276,-0.04848557338,257.9845276,0.217260778,
257.0015869,-0.3428379297,257.0015869,0.2474002391,257.0015869,0.07149738818,257.0015869,10,
256.0185242,0.1062946096,256.0185242,-0.1141964644,256.0185242,-0.02714628726,256.0185242,-0.1005773321,
254.9960938,-0.6436730623,254.9960938,-0.6920365095,254.9960938,-0.5020290017,254.9960938,-0.6856902838,
254.0128326,0.1084151715,254.0128326,0.2548795938,254.0128326,0.37168625,254.0128326,-0.01156341564,
252.9901428,-0.3822679818,252.9901428,-0.4220995009,252.9901428,-0.2666319907,252.9901428,10,
252.0067139,0.3621367216,252.0067139,0.3189679682,252.0067139,0.2911643386,252.0067139,0.7680211663,
250.9838104,-0.11730396,250.9838104,-0.3926505446,250.9838104,-0.2247224003,250.9838104,10,
250.0001678,0.3626716733,250.0001678,0.3415995538,250.0001678,10,250.0001678,0.1917277575,
249.0164642,-0.01175594516,249.0164642,0.523876071,249.0164642,0.02917723171,249.0164642,-0.0008303006762,
247.9933014,-0.0963434279,247.9933014,-0.3467541337,247.9933014,-0.4137603343,247.9933014,-0.3156072199,
247.0093842,-0.343303293,247.0093842,-0.5457251072,247.0093842,-0.3736951053,247.0093842,-0.9201641083,
245.9859924,0.7507371902,245.9859924,0.412686646,245.9859924,0.3206140995,245.9859924,0.6337518692,
245.0018921,-0.4566367865,245.0018921,10,245.0018921,10,245.0018921,-0.478800565,
244.0176697,0.3782830536,244.0176697,0.7849629521,244.0176697,0.5816013217,244.0176697,0.8719444275,
242.9940338,-0.1304497272,242.9940338,0.1296184957,242.9940338,0.3784573078,242.9940338,0.08391640335,
242.0096436,0.2664868534,242.0096436,0.6724644899,242.0096436,0.4939062595,242.0096436,0.3311644793,
240.9857635,0.01116505917,240.9857635,0.2425518185,240.9857635,0.5131545067,240.9857635,-0.1029422209,
240.0011749,-0.303106159,240.0011749,10,240.0011749,0.1082384437,240.0011749,0.1421130151,
239.0165253,0.1669495255,239.0165253,0.4574022591,239.0165253,1.508465052,239.0165253,0.608207047,
237.9924011,-0.5575045943,237.9924011,-0.008771839552,237.9924011,-0.1160966381,237.9924011,-0.2980515063,
237.0075378,-0.06783320755,237.0075378,-0.0153886443,237.0075378,0.08581119031,237.0075378,0.1013421193,
235.9832001,-0.3886548877,235.9832001,-0.5371029377,235.9832001,0.1058970019,235.9832001,-0.5235986114,
234.9981842,0.08969479799,234.9981842,-0.2028145045,234.9981842,10,234.9981842,10,
234.013031,0.2736270428,234.013031,10,234.013031,0.485098362,234.013031,10,
232.9884338,-0.4893863797,232.9884338,10,232.9884338,10,232.9884338,10,
232.0031281,0.6099539399,232.0031281,0.03726359084,232.0031281,10,232.0031281,0.1382217854,
231.017746,10,231.017746,0.229988277,231.017746,10,231.017746,-0.03174200654,
229.9928284,-0.1517021507,229.9928284,10,229.9928284,-0.2988478541,229.9928284,10,
229.0072784,3.131297827,229.0072784,3.187238693,229.0072784,2.849419355,229.0072784,3.121231556,
227.982193,-0.1788784713,227.982193,-0.2084818929,227.982193,0.2393782288,227.982193,0.294513166,
226.9964294,-0.1300061494,226.9964294,-0.0873445943,226.9964294,0.2268402576,226.9964294,0.1853203326,
226.0106049,0.2675599158,226.0106049,0.2172518075,226.0106049,0.5188619494,226.0106049,0.8661724925,
224.9852905,0.03810590878,224.9852905,-0.06723485887,224.9852905,-0.1589977592,224.9852905,0.6448449492,
223.9992676,10,223.9992676,-0.2969202995,223.9992676,-0.1374691874,223.9992676,10,
223.0131836,-0.5381163359,223.0131836,-0.4555124342,223.0131836,-0.3389599621,223.0131836,-0.6229268312,
221.9875793,-0.0257562194,221.9875793,10,221.9875793,0.1622502357,221.9875793,0.1242669821,
221.0013275,0.8807189465,221.0013275,0.2645921111,221.0013275,0.1015596241,221.0013275,0.6135361791,
220.0149689,0.001162332599,220.0149689,0.1919109821,220.0149689,0.1683662236,220.0149689,0.2639677525,
218.98909,0.4235709012,218.98909,-0.0009430883219,218.98909,0.05530155823,218.98909,0.2262599766,
218.0025787,-0.6559273601,218.0025787,-0.3713871241,218.0025787,-0.2585499883,218.0025787,-0.05657256022,
217.015976,0.1414822638,217.015976,-0.07120913267,217.015976,-0.09257601947,217.015976,0.09270384163,
215.9898376,-0.3076483607,215.9898376,-0.2684025764,215.9898376,-0.4742715061,215.9898376,0.09980706871,
215.003067,-0.5045468211,215.003067,-0.6201876402,215.003067,-0.7468311191,215.003067,-0.5408164859,
214.0162354,0.1224929616,214.0162354,0.1551588327,214.0162354,0.8270587921,214.0162354,0.1636360884,
212.9898224,-0.1010509729,212.9898224,-0.3419541419,212.9898224,10,212.9898224,-0.1542315185,
212.0028229,-0.1939245462,212.0028229,0.003169913311,212.0028229,0.3935610354,212.0028229,0.1643502414,
211.0157318,-0.9659028053,211.0157318,-0.2682513893,211.0157318,-0.962330699,211.0157318,-0.9407610893,
209.98909,-0.08562465012,209.98909,0.3753715456,209.98909,0.4776743948,209.98909,0.6024571657,
209.0018311,0.1623096317,209.0018311,-0.01818784513,209.0018311,10,209.0018311,0.576603055,
208.0145111,0.2055012137,208.0145111,0.3040376306,208.0145111,0.4202952683,208.0145111,0.2904491127,
206.9876099,-0.3030771315,206.9876099,0.641980052,206.9876099,-0.238733381,206.9876099,-0.2189505249,
206.0001221,10,206.0001221,-0.4417380989,206.0001221,-0.4204353094,206.0001221,-0.4114303887,
205.0125427,0.1863853931,205.0125427,-0.08029525727,205.0125427,0.114683874,205.0125427,10,
203.9854279,-0.3235818446,203.9854279,0.5212541223,203.9854279,-0.229038626,203.9854279,0.6129714251,
202.9976807,0.0944429785,202.9976807,-0.1608558893,202.9976807,10,202.9976807,0.2500575483,
202.0098877,-0.1210843101,202.0098877,-0.07072818279,202.0098877,0.5717331171,202.0098877,-0.135666281,
200.9824982,-0.01751811616,200.9824982,-0.2647065818,200.9824982,10,200.9824982,0.7687891722,
199.9945374,0.2091415375,199.9945374,0.02773285471,199.9945374,10,199.9945374,0.9603852034,

baseline,
baseline
Collection Time: 23/04/2022 16:48:10
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 23/04/2022 16:47:53, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/04/2022 16:47:53, Old:0, New:1
Storage Changed: 23/04/2022 16:47:53, Old:1, New:0
End Method Modifications
<Current Wavelength> , 208.0

bm3-a82f-f87v-heme-10in1000-tube-dm,
bm3-a82f-f87v-heme-10in1000-tube-dm
Collection Time: 23/04/2022 16:54:29
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 23/04/2022 16:47:53, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/04/2022 16:47:53, Old:0, New:1
Storage Changed: 23/04/2022 16:47:53, Old:1, New:0
End Method Modifications
<Current Wavelength> , 226.0

bm3-a82f-f87v-heme-10in1000-tube-60,
bm3-a82f-f87v-heme-10in1000-tube-60
Collection Time: 23/04/2022 16:54:50
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 23/04/2022 16:47:53, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/04/2022 16:47:53, Old:0, New:1
Storage Changed: 23/04/2022 16:47:53, Old:1, New:0
End Method Modifications
<Current Wavelength> , 268.0

bm3-a82f-f87v-heme-10in1000-tube-65,
bm3-a82f-f87v-heme-10in1000-tube-65
Collection Time: 23/04/2022 16:55:11
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 23/04/2022 16:47:53, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/04/2022 16:47:53, Old:0, New:1
Storage Changed: 23/04/2022 16:47:53, Old:1, New:0
End Method Modifications
<Current Wavelength> , 211.0

