baseline,,bm3-a82f-f87v-heme-10in1000-tube-dm,,bm3-a82f-f87v-heme-10in1000-tube-60,,bm3-a82f-f87v-heme-10in1000-tube-65,,bm3-a82f-f87v-heme-10in1000-tube-66-dm-pooled,,bm3-a82f-f87v-heme-66-dm-pooled-postdilution,,
458.0116272,8.35161627E-005,458.0116272,0.1911028028,458.0116272,0.1150532514,458.0116272,0.1837186515,458.0116272,0.2063972801,458.0116272,0.03158288077,
457.0183105,0.0004667417379,457.0183105,0.1977277398,457.0183105,0.1180870086,457.0183105,0.1901404113,457.0183105,0.2127799243,457.0183105,0.0332920514,
455.9866028,0.0002131973888,455.9866028,0.2036541253,455.9866028,0.1211049482,455.9866028,0.196379438,455.9866028,0.2193191648,455.9866028,0.03336307406,
454.9929199,-1.708440323E-005,454.9929199,0.2102348953,454.9929199,0.1238511279,454.9929199,0.2025554776,454.9929199,0.2258418649,454.9929199,0.03483277932,
453.999054,-3.748126619E-005,453.999054,0.216540128,453.999054,0.1280591041,453.999054,0.2097394317,453.999054,0.233262822,453.999054,0.03578874096,
453.0049438,6.44867323E-005,453.0049438,0.2240393311,453.0049438,0.1310038716,453.0049438,0.2162660956,453.0049438,0.2423791289,453.0049438,0.0355088897,
452.0107422,3.90879859E-006,452.0107422,0.2325990349,452.0107422,0.1351968497,452.0107422,0.2240477353,452.0107422,0.2502591014,452.0107422,0.03738387302,
451.0163269,0.0004254112137,451.0163269,0.2410326451,451.0163269,0.1403951943,451.0163269,0.2328667194,451.0163269,0.2606348097,451.0163269,0.03925132006,
449.983429,0.0003475546255,449.983429,0.2518365681,449.983429,0.1453566104,449.983429,0.2427259237,449.983429,0.2735318244,449.983429,0.04076492041,
448.9886475,0.000308877643,448.9886475,0.2624538243,448.9886475,0.1507210881,448.9886475,0.2527687848,448.9886475,0.2824940979,448.9886475,0.04210760072,
447.9936523,-0.0002137137344,447.9936523,0.2720637619,447.9936523,0.1555608213,447.9936523,0.2643362582,447.9936523,0.2948034406,447.9936523,0.04318204895,
446.9985046,-0.0004475447931,446.9985046,0.2846921086,446.9985046,0.1614915431,446.9985046,0.2765829861,446.9985046,0.3100867271,446.9985046,0.04457967728,
446.0031128,-0.0001989139855,446.0031128,0.2988634706,446.0031128,0.1693110913,446.0031128,0.2906954288,446.0031128,0.3248396516,446.0031128,0.04710121825,
445.0075989,0.0001475233003,445.0075989,0.3148520291,445.0075989,0.1768365055,445.0075989,0.3070712984,445.0075989,0.3398602605,445.0075989,0.04902631417,
444.0118408,0.000105265106,444.0118408,0.3307574093,444.0118408,0.1840067059,444.0118408,0.3234896958,444.0118408,0.3593669832,444.0118408,0.05165344104,
443.0159912,5.428626901E-005,443.0159912,0.3509613276,443.0159912,0.1937226504,443.0159912,0.3405527174,443.0159912,0.3795982599,443.0159912,0.05370474607,
441.9815979,9.413158114E-005,441.9815979,0.3713651896,441.9815979,0.2034901083,441.9815979,0.3595769405,441.9815979,0.400144428,441.9815979,0.0563281998,
440.985321,0.0001357413421,440.985321,0.3933568895,440.985321,0.2133816779,440.985321,0.3805124164,440.985321,0.4259853363,440.985321,0.06019231677,
439.9888916,0.0001003456055,439.9888916,0.4156586826,439.9888916,0.2241090983,439.9888916,0.4009578824,439.9888916,0.45080176,439.9888916,0.06284732372,
438.9923096,-0.0002241146431,438.9923096,0.4395803511,438.9923096,0.2359499931,438.9923096,0.4288532436,438.9923096,0.4766421318,438.9923096,0.06490849704,
437.9954529,0.0004068849958,437.9954529,0.4648071826,437.9954529,0.2498611808,437.9954529,0.4524888098,437.9954529,0.5057710409,437.9954529,0.06976617873,
436.9984741,0.0001831818518,436.9984741,0.4935069382,436.9984741,0.2668879628,436.9984741,0.4811128974,436.9984741,0.535015583,436.9984741,0.07484512776,
436.0013733,0.0002386047272,436.0013733,0.5199655294,436.0013733,0.2803181708,436.0013733,0.5085676908,436.0013733,0.5659455061,436.0013733,0.07896529883,
435.0039673,-9.939074516E-005,435.0039673,0.5537347198,435.0039673,0.2935809493,435.0039673,0.5401721597,435.0039673,0.5974652767,435.0039673,0.08348070085,
434.0064697,6.319224485E-005,434.0064697,0.5822266936,434.0064697,0.3126760721,434.0064697,0.5719851851,434.0064697,0.6287548542,434.0064697,0.08758725971,
433.008728,-0.0001744363835,433.008728,0.6177678704,433.008728,0.3301383555,433.008728,0.5960151553,433.008728,0.6657284498,433.008728,0.09216846526,
432.0108948,0.0002560618159,432.0108948,0.64607054,432.0108948,0.3485944867,432.0108948,0.6294983029,432.0108948,0.6994050741,432.0108948,0.09898073226,
431.0128784,0.000116709627,431.0128784,0.6795712709,431.0128784,0.3665520847,431.0128784,0.6621809006,431.0128784,0.7323507667,431.0128784,0.1055437475,
430.0146484,0.0001717096893,430.0146484,0.7120092511,430.0146484,0.3887293637,430.0146484,0.6968366504,430.0146484,0.7709544301,430.0146484,0.1104440689,
429.0162354,0.0003348346218,429.0162354,0.7404713631,429.0162354,0.4070709348,429.0162354,0.7253328562,429.0162354,0.8053511977,429.0162354,0.1176072806,
428.0177002,2.275436236E-005,428.0177002,0.7726463079,428.0177002,0.4249448478,428.0177002,0.7581256628,428.0177002,0.8397228718,428.0177002,0.1232936457,
427.0189209,7.595607167E-005,427.0189209,0.8041701317,427.0189209,0.4448415637,427.0189209,0.7835063338,427.0189209,0.8683837056,427.0189209,0.1288984418,
425.9815979,-0.0001489223214,425.9815979,0.8307117224,425.9815979,0.4647536278,425.9815979,0.8143263459,425.9815979,0.8986496329,425.9815979,0.135809958,
424.9824829,9.229328134E-005,424.9824829,0.8531993628,424.9824829,0.4843372405,424.9824829,0.8397279978,424.9824829,0.9260767102,424.9824829,0.1420356482,
423.9832458,0.0001625166333,423.9832458,0.87493819,423.9832458,0.5010544658,423.9832458,0.8614299893,423.9832458,0.9472503662,423.9832458,0.1464553922,
422.9837952,0.0001354047272,422.9837952,0.8963541985,422.9837952,0.5162712336,422.9837952,0.8777698874,422.9837952,0.9646087885,422.9837952,0.1532525122,
421.9841614,-5.958541078E-005,421.9841614,0.9112780094,421.9841614,0.5331045985,421.9841614,0.8969439268,421.9841614,0.9859936833,421.9841614,0.1572224051,
420.984375,0.00032382473,420.984375,0.9233977199,420.984375,0.5434348583,420.984375,0.9089039564,420.984375,0.997107029,420.984375,0.1611073613,
419.984436,-0.0001348449587,419.984436,0.9292319417,419.984436,0.5522412658,419.984436,0.9166669846,419.984436,1.004942894,419.984436,0.1648289263,
418.9842834,7.769074E-005,418.9842834,0.9360748529,418.9842834,0.5607420206,418.9842834,0.9222434163,418.9842834,1.005857825,418.9842834,0.1679777056,
417.9839783,0.0003102764895,417.9839783,0.938585341,417.9839783,0.5678091049,417.9839783,0.9236980081,417.9839783,1.006383896,417.9839783,0.1713301092,
416.9835205,-0.0001761959284,416.9835205,0.9365428686,416.9835205,0.5728417635,416.9835205,0.9238564968,416.9835205,1.009620428,416.9835205,0.1718307436,
415.9828491,0.0003081782197,415.9828491,0.9311599731,415.9828491,0.5763989091,415.9828491,0.9192418456,415.9828491,1.002425313,415.9828491,0.1744382977,
414.9820557,0.0001008893378,414.9820557,0.9241609573,414.9820557,0.576657176,414.9820557,0.9116798639,414.9820557,0.999222219,414.9820557,0.1739488691,
413.9810181,0.0002102190483,413.9810181,0.9171649814,413.9810181,0.5787651539,413.9810181,0.905819416,413.9810181,0.9857799411,413.9810181,0.1755276918,
413.0184021,-0.0003617868642,413.0184021,0.9070298076,413.0184021,0.5780116916,413.0184021,0.8941509724,413.0184021,0.971540153,413.0184021,0.1744254977,
412.0171204,0.0001445713133,412.0171204,0.8943606615,412.0171204,0.5779090524,412.0171204,0.882972002,412.0171204,0.966740489,412.0171204,0.1742408425,
411.015625,-0.000409840286,411.015625,0.8833041191,411.015625,0.5753541589,411.015625,0.8700996637,411.015625,0.945953846,411.015625,0.1747040451,
410.0139771,0.0004720800207,410.0139771,0.8714118004,410.0139771,0.5756764412,410.0139771,0.8621496558,410.0139771,0.936905086,410.0139771,0.1738147438,
409.0121765,-4.431451816E-005,409.0121765,0.859038651,409.0121765,0.573554635,409.0121765,0.8509976864,409.0121765,0.928439796,409.0121765,0.1725454628,
408.0101318,-0.0001728321076,408.0101318,0.8460909724,408.0101318,0.5735179186,408.0101318,0.8375880122,408.0101318,0.9079500437,408.0101318,0.1723013073,
407.0079956,-0.0006947411457,407.0079956,0.8371382356,407.0079956,0.5728201866,407.0079956,0.8292925358,407.0079956,0.9053632021,407.0079956,0.1724805236,
406.0057068,0.0001244257874,406.0057068,0.8275991082,406.0057068,0.5726320744,406.0057068,0.8190550208,406.0057068,0.8942837715,406.0057068,0.1739143729,
405.0032349,0.0002306275419,405.0032349,0.8201081157,405.0032349,0.5724015832,405.0032349,0.8117566109,405.0032349,0.8810382485,405.0032349,0.1718702316,
404.0005493,-6.579714682E-005,404.0005493,0.8131405711,404.0005493,0.5723581314,404.0005493,0.8041652441,404.0005493,0.8770608902,404.0005493,0.1724852324,
402.9977417,0.000431707711,402.9977417,0.8063952923,402.9977417,0.5732961297,402.9977417,0.7976719141,402.9977417,0.867269814,402.9977417,0.1721748114,
401.9947815,6.515986752E-005,401.9947815,0.7997437716,401.9947815,0.5744970441,401.9947815,0.7917439342,401.9947815,0.8613409996,401.9947815,0.1729846448,
400.9916077,-6.377834507E-005,400.9916077,0.7946702242,400.9916077,0.5752245188,400.9916077,0.7866030931,400.9916077,0.858471036,400.9916077,0.1724935025,
399.9883118,-0.0001755749108,399.9883118,0.7896177769,399.9883118,0.5759550333,399.9883118,0.7842872143,399.9883118,0.8490976095,399.9883118,0.1735379547,
398.9848328,-0.0003634422028,398.9848328,0.7859591246,398.9848328,0.5762993097,398.9848328,0.7780563235,398.9848328,0.8466071486,398.9848328,0.1743344516,
397.9812317,-0.0003474577679,397.9812317,0.781047225,397.9812317,0.5771273375,397.9812317,0.7749050856,397.9812317,0.8402552009,397.9812317,0.1742415726,
397.0160522,-0.0001897544571,397.0160522,0.7758508921,397.0160522,0.5754055977,397.0160522,0.7713325024,397.0160522,0.8400238156,397.0160522,0.1746668965,
396.012085,-0.0003613730369,396.012085,0.7711690068,396.012085,0.5753935575,396.012085,0.7664243579,396.012085,0.8314082623,396.012085,0.1740889996,
395.0079956,0.0005550908973,395.0079956,0.7678022385,395.0079956,0.5734836459,395.0079956,0.7618236542,395.0079956,0.8278563619,395.0079956,0.1749882698,
394.0037231,-0.0005737715983,394.0037231,0.7610363364,394.0037231,0.5702911019,394.0037231,0.7555714846,394.0037231,0.8200156093,394.0037231,0.1734723747,
392.9992981,3.455914339E-005,392.9992981,0.7547950745,392.9992981,0.5674470067,392.9992981,0.7492989302,392.9992981,0.8160129189,392.9992981,0.1729984581,
391.9946899,0.0002690644178,391.9946899,0.7489020228,391.9946899,0.5627890229,391.9946899,0.7424124479,391.9946899,0.8032800555,391.9946899,0.172539711,
390.9899292,-0.0005846291897,390.9899292,0.7402659655,390.9899292,0.5565602183,390.9899292,0.7341380715,390.9899292,0.7952359915,390.9899292,0.170062229,
389.9850159,0.0001193507123,389.9850159,0.7305034399,389.9850159,0.5512855649,389.9850159,0.7257501483,389.9850159,0.7867491245,389.9850159,0.1690908074,
389.0185852,0.0004462703364,389.0185852,0.7224020362,389.0185852,0.5436312556,389.0185852,0.7158719301,389.0185852,0.7798832655,389.0185852,0.1661667973,
388.0133667,5.694917036E-007,388.0133667,0.7112743258,388.0133667,0.536431253,388.0133667,0.70523417,388.0133667,0.7662681341,388.0133667,0.1651726067,
387.0079956,0.0008365595713,387.0079956,0.699921608,387.0079956,0.5269753337,387.0079956,0.6939358711,387.0079956,0.7574709654,387.0079956,0.1614074856,
386.0024414,0.0002897088125,386.0024414,0.6885839701,386.0024414,0.5178684592,386.0024414,0.6836050153,386.0024414,0.7390983105,386.0024414,0.158361882,
384.9967651,-0.0002464680001,384.9967651,0.677963078,384.9967651,0.5078033209,384.9967651,0.6701571345,384.9967651,0.7263387442,384.9967651,0.1564211994,
383.9909058,-0.0003916851128,383.9909058,0.6672655344,383.9909058,0.4979231358,383.9909058,0.6596221924,383.9909058,0.7204061151,383.9909058,0.1527949721,
382.9848938,0.0001862635982,382.9848938,0.6565286517,382.9848938,0.4906137288,382.9848938,0.6497525573,382.9848938,0.7079387307,382.9848938,0.1496238559,
382.017395,8.364561654E-005,382.017395,0.6445308924,382.017395,0.4812648892,382.017395,0.6374787092,382.017395,0.694424212,382.017395,0.1449084729,
381.0110779,6.692038733E-005,381.0110779,0.6356269121,381.0110779,0.4727660418,381.0110779,0.6284736991,381.0110779,0.687294066,381.0110779,0.1436143965,
380.0045776,-3.722242764E-005,380.0045776,0.6261686683,380.0045776,0.4640377462,380.0045776,0.6190989614,380.0045776,0.676718235,380.0045776,0.1405550539,
378.9979858,-8.940093539E-005,378.9979858,0.6163829565,378.9979858,0.4573530555,378.9979858,0.6105543971,378.9979858,0.6664983034,378.9979858,0.1376600266,
377.9912109,0.0001273776434,377.9912109,0.6108327508,377.9912109,0.4500806034,377.9912109,0.6029825211,377.9912109,0.6574146748,377.9912109,0.1361639649,
376.9842834,0.0001741698361,376.9842834,0.6026058793,376.9842834,0.4439681172,376.9842834,0.5962466002,376.9842834,0.6505699158,376.9842834,0.1335017383,
376.0158997,0.0001350163075,376.0158997,0.5968050361,376.0158997,0.4383769929,376.0158997,0.5898262858,376.0158997,0.6416627169,376.0158997,0.1324166656,
375.008667,-0.000353096344,375.008667,0.591802299,375.008667,0.4323914051,375.008667,0.5851048827,375.008667,0.6383149028,375.008667,0.129786104,
374.0012817,0.0002015690261,374.0012817,0.586039722,374.0012817,0.4274462163,374.0012817,0.5791859627,374.0012817,0.6345512867,374.0012817,0.126098007,
372.9937439,0.0005338118644,372.9937439,0.582468152,372.9937439,0.4239392877,372.9937439,0.5755977035,372.9937439,0.630071938,372.9937439,0.1260801107,
371.9860535,0.0005883722333,371.9860535,0.5779844522,371.9860535,0.4183713496,371.9860535,0.5697317719,371.9860535,0.6250804067,371.9860535,0.1254707575,
371.0169373,-0.0004119092191,371.0169373,0.5733582973,371.0169373,0.4136989713,371.0169373,0.5667382479,371.0169373,0.6263552904,371.0169373,0.1222550049,
370.0089722,-0.0007431195118,370.0089722,0.5707082748,370.0089722,0.410575062,370.0089722,0.563164711,370.0089722,0.6160732508,370.0089722,0.1199662462,
369.0007935,0.0002674325951,369.0007935,0.5666291118,369.0007935,0.4071188867,369.0007935,0.5599745512,369.0007935,0.6114862561,369.0007935,0.1197300553,
367.9925232,-9.577702258E-006,367.9925232,0.5637788773,367.9925232,0.4029488266,367.9925232,0.5553385019,367.9925232,0.6101880074,367.9925232,0.1188115031,
366.9840393,-0.0003943748015,366.9840393,0.558806479,366.9840393,0.398509264,366.9840393,0.552179873,366.9840393,0.6058071852,366.9840393,0.1187360957,
366.0142517,-0.0001284271857,366.0142517,0.5557925701,366.0142517,0.3931055069,366.0142517,0.5483431816,366.0142517,0.6024947762,366.0142517,0.1152969748,
365.0055542,5.415682244E-005,365.0055542,0.5521038175,365.0055542,0.3889724016,365.0055542,0.5430439711,365.0055542,0.598741889,365.0055542,0.1133802757,
363.9966431,-0.0003559414763,363.9966431,0.546879828,363.9966431,0.3850100338,363.9966431,0.5384161472,363.9966431,0.5930944085,363.9966431,0.1119600385,
362.9876099,-0.0002222000767,362.9876099,0.5417445898,362.9876099,0.3796949983,362.9876099,0.533287704,362.9876099,0.584376812,362.9876099,0.1119364873,
362.0172424,-0.0006932421238,362.0172424,0.5353605747,362.0172424,0.3744008839,362.0172424,0.5274115801,362.0172424,0.5801210999,362.0172424,0.1082315668,
361.0079041,0.000157208051,361.0079041,0.5296527743,361.0079041,0.3697708249,361.0079041,0.5214473605,361.0079041,0.5717747211,361.0079041,0.1078863665,
359.9984436,-0.0008489542524,359.9984436,0.5235416889,359.9984436,0.3641195297,359.9984436,0.5159894228,359.9984436,0.5683266521,359.9984436,0.1059134826,
358.9888,-0.0004564920382,358.9888,0.5168087482,358.9888,0.3578377366,358.9888,0.5068399906,358.9888,0.5580587387,358.9888,0.103294827,
358.0178833,0.000218636138,358.0178833,0.5088049173,358.0178833,0.3514150679,358.0178833,0.5002482533,358.0178833,0.550257504,358.0178833,0.1017052233,
357.0079651,0.0001256945689,357.0079651,0.5010662675,357.0079651,0.3455760777,357.0079651,0.4924809337,357.0079651,0.5434830785,357.0079651,0.09887696803,
355.9979248,0.0007073921734,355.9979248,0.4917106032,355.9979248,0.3390935361,355.9979248,0.4846605361,355.9979248,0.532523632,355.9979248,0.09800000489,
354.9877319,7.064855163E-005,354.9877319,0.4835598171,354.9877319,0.3328246474,354.9877319,0.4757001102,354.9877319,0.5214743018,354.9877319,0.09481983632,
354.0162048,-0.000832936028,354.0162048,0.4750101268,354.0162048,0.326289326,354.0162048,0.467348814,354.0162048,0.5124828219,354.0162048,0.09328730404,
353.0057678,8.817655907E-005,353.0057678,0.4642711878,353.0057678,0.3202517331,353.0057678,0.4588769376,353.0057678,0.5041887164,353.0057678,0.0909833312,
351.9951172,-0.0003444573667,351.9951172,0.455801934,351.9951172,0.3133552969,351.9951172,0.4485297501,351.9951172,0.4965025187,351.9951172,0.08803863823,
350.984375,-0.0003888402134,350.984375,0.4461245537,350.984375,0.3070382178,350.984375,0.4393305182,350.984375,0.4855306745,350.984375,0.0867792815,
350.0123291,0.0001245552558,350.0123291,0.4384157956,350.0123291,0.3018430173,350.0123291,0.4289639592,350.0123291,0.4765143692,350.0123291,0.08423934877,
349.0012512,0.0007611445617,349.0012512,0.4281313717,349.0012512,0.2946397066,349.0012512,0.421682775,349.0012512,0.4611640275,349.0012512,0.08205770701,
347.9900513,9.286289423E-005,347.9900513,0.419187218,347.9900513,0.2893384993,347.9900513,0.4097684026,347.9900513,0.4555296004,347.9900513,0.07969596982,
347.0176392,0.0003036708804,347.0176392,0.4086577594,347.0176392,0.2818339765,347.0176392,0.4000063837,347.0176392,0.4427226782,347.0176392,0.07842931151,
346.0061646,0.0002810054284,346.0061646,0.3981502354,346.0061646,0.2762764096,346.0061646,0.3914015591,346.0061646,0.4349563122,346.0061646,0.07634323835,
344.9945374,0.0006400619168,344.9945374,0.3895711899,344.9945374,0.2708118856,344.9945374,0.3820707202,344.9945374,0.4215037823,344.9945374,0.07537719607,
343.9827881,0.0005657955771,343.9827881,0.381198436,343.9827881,0.2648599744,343.9827881,0.3729071915,343.9827881,0.4126514196,343.9827881,0.07417761534,
343.0098267,-0.0005152391968,343.0098267,0.3711621165,343.0098267,0.2583502829,343.0098267,0.3639748096,343.0098267,0.4022732079,343.0098267,0.07105564326,
341.9977722,-0.0001494916214,341.9977722,0.3624743819,341.9977722,0.254073441,341.9977722,0.3548265696,341.9977722,0.3942340314,341.9977722,0.0703079775,
340.9856262,0.0004714581009,340.9856262,0.3535135984,340.9856262,0.2489043772,340.9856262,0.3460291028,340.9856262,0.381640166,340.9856262,0.06649812311,
340.0122375,0.0007562694955,340.0122375,0.3472321033,340.0122375,0.2443286031,340.0122375,0.3382312953,340.0122375,0.3731970191,340.0122375,0.06713621318,
338.9998169,-0.0003491131356,338.9998169,0.3369188607,338.9998169,0.2384394556,338.9998169,0.3294942677,338.9998169,0.363689065,338.9998169,0.06475411355,
337.9872437,0.000242489783,337.9872437,0.3293398619,337.9872437,0.235172376,337.9872437,0.322435379,337.9872437,0.3551179767,337.9872437,0.06241420284,
337.0134583,0.0003596013994,337.0134583,0.3233356774,337.0134583,0.2302220166,337.0134583,0.3151949346,337.0134583,0.349467665,337.0134583,0.06264507771,
336.0006104,7.947719132E-005,336.0006104,0.3144336641,336.0006104,0.2257938385,336.0006104,0.3068612814,336.0006104,0.3398757577,336.0006104,0.06034416705,
334.9876099,-0.0001079828362,334.9876099,0.3073696494,334.9876099,0.2210749537,334.9876099,0.3003219664,334.9876099,0.3336323202,334.9876099,0.05901020765,
334.0134583,-0.000125166509,334.0134583,0.2989832163,334.0134583,0.2173032165,334.0134583,0.2919496298,334.0134583,0.3226914108,334.0134583,0.05671010539,
333.0002136,0.0002049098839,333.0002136,0.2932154536,333.0002136,0.2134369761,333.0002136,0.2844963074,333.0002136,0.3150725663,333.0002136,0.05695160106,
331.9868164,5.79366606E-005,331.9868164,0.2854943275,331.9868164,0.2093744427,331.9868164,0.2783664763,331.9868164,0.3096146286,331.9868164,0.05567426234,
331.0122681,0.000246323063,331.0122681,0.2791132033,331.0122681,0.2067813724,331.0122681,0.2722350955,331.0122681,0.3004325032,331.0122681,0.05538991839,
329.9985962,-8.422477549E-005,329.9985962,0.2729629576,329.9985962,0.2035672516,329.9985962,0.266261369,329.9985962,0.2950994968,329.9985962,0.05241838843,
328.9848022,0.000723104924,328.9848022,0.2661762834,328.9848022,0.2001709342,328.9848022,0.2596604228,328.9848022,0.2856036723,328.9848022,0.05239213258,
328.0098877,-0.0007932495209,328.0098877,0.258985281,328.0098877,0.1953279227,328.0098877,0.2528397441,328.0098877,0.2817884088,328.0098877,0.05116396397,
326.9958801,0.0001534014445,326.9958801,0.2540050447,326.9958801,0.1923404634,326.9958801,0.247266233,326.9958801,0.273689419,326.9958801,0.05012074113,
325.9816589,0.0004498462949,325.9816589,0.2482211292,325.9816589,0.1893487573,325.9816589,0.2420097888,325.9816589,0.2686508894,325.9816589,0.0484107919,
325.0063477,5.599495853E-005,325.0063477,0.2435071468,325.0063477,0.1866283268,325.0063477,0.2365211397,325.0063477,0.2617889345,325.0063477,0.04723802581,
323.9918823,0.0007085589459,323.9918823,0.2387380898,323.9918823,0.1841772795,323.9918823,0.2327810079,323.9918823,0.2576136887,323.9918823,0.0478192009,
323.0163574,0.0005691651604,323.0163574,0.2340397388,323.0163574,0.1817845702,323.0163574,0.228734374,323.0163574,0.2547627091,323.0163574,0.04624866322,
322.0016479,0.0001001643614,322.0016479,0.2290051281,322.0016479,0.1789136678,322.0016479,0.2232280523,322.0016479,0.2463851869,322.0016479,0.04492904991,
320.9867859,0.0006569129764,320.9867859,0.225578472,320.9867859,0.1768502444,320.9867859,0.2193518877,320.9867859,0.2452209592,320.9867859,0.0449481681,
320.0108643,-0.0007519572973,320.0108643,0.2220081389,320.0108643,0.175228551,320.0108643,0.2162359804,320.0108643,0.2416300625,320.0108643,0.04363933578,
318.9957581,0.0009326107684,318.9957581,0.2191828638,318.9957581,0.1737093776,318.9957581,0.2133642435,318.9957581,0.2367020994,318.9957581,0.04284856468,
317.9805298,0.001011220971,317.9805298,0.2171749771,317.9805298,0.1718997955,317.9805298,0.2114480436,317.9805298,0.2335582227,317.9805298,0.04196199402,
317.0042419,-0.001164083602,317.0042419,0.2144301981,317.0042419,0.170089379,317.0042419,0.2085826695,317.0042419,0.2308736891,317.0042419,0.04137071967,
315.9887695,0.000535522413,315.9887695,0.2132622004,315.9887695,0.1703863442,315.9887695,0.2077069283,315.9887695,0.2306090295,315.9887695,0.0413896814,
315.012207,0.0007062513032,315.012207,0.2124416679,315.012207,0.1687504351,315.012207,0.2066893727,315.012207,0.2290788293,315.012207,0.04195295647,
313.99646,-0.0002345153189,313.99646,0.2114640921,313.99646,0.1692294925,313.99646,0.2057534158,313.99646,0.2291217297,313.99646,0.04088393226,
312.9806213,-0.0003092789557,312.9806213,0.2122659087,312.9806213,0.1697734296,312.9806213,0.2059882879,312.9806213,0.2293410599,312.9806213,0.04163118452,
312.0037231,-0.0005470917094,312.0037231,0.2118917406,312.0037231,0.1703042686,312.0037231,0.2066436261,312.0037231,0.2311746031,312.0037231,0.04117717221,
310.9876099,-0.000346630055,310.9876099,0.2142764032,310.9876099,0.1713835299,310.9876099,0.2094327956,310.9876099,0.233377859,310.9876099,0.04011419788,
310.010437,0.0001736001141,310.010437,0.2172290236,310.010437,0.1741690487,310.010437,0.2107460201,310.010437,0.2347077727,310.010437,0.04173427448,
308.9940796,-0.001170589356,308.9940796,0.2212712169,308.9940796,0.1790639609,308.9940796,0.2138382792,308.9940796,0.2382749021,308.9940796,0.04176835716,
308.0166931,0.0001326599595,308.0166931,0.2266197801,308.0166931,0.1850436479,308.0166931,0.219937548,308.0166931,0.2453168184,308.0166931,0.04234704748,
307.0000916,-0.0004578366934,307.0000916,0.2316544056,307.0000916,0.1918433309,307.0000916,0.2259707749,307.0000916,0.2514759898,307.0000916,0.0442786552,
305.9833374,0.0005965374876,305.9833374,0.2428722233,305.9833374,0.2026189566,305.9833374,0.2380705923,305.9833374,0.2638455033,305.9833374,0.04526014253,
305.0056152,5.832500392E-005,305.0056152,0.2541002631,305.0056152,0.2181138396,305.0056152,0.2453624904,305.0056152,0.2747670412,305.0056152,0.04735512659,
303.9886475,0.001652983949,303.9886475,0.2659535706,303.9886475,0.2360798866,303.9886475,0.2583096325,303.9886475,0.2878982723,303.9886475,0.05094111711,
303.0106506,0.002282633213,303.0106506,0.2867973745,303.0106506,0.2539049387,303.0106506,0.2774960101,303.0106506,0.306983918,303.0106506,0.05305720121,
301.9934387,-0.001031262334,301.9934387,0.2944046855,301.9934387,0.2753878534,301.9934387,0.2885259092,301.9934387,0.3242248595,301.9934387,0.05682748556,
301.0151978,0.0004892355064,301.0151978,0.3207817078,301.0151978,0.3052735925,301.0151978,0.3116042912,301.0151978,0.3485551775,301.0151978,0.06206072494,
299.9977722,-0.002344159875,299.9977722,0.3383255601,299.9977722,0.3354679942,299.9977722,0.330932498,299.9977722,0.3711689711,299.9977722,0.06609702855,
299.0193176,0.002539420035,299.0193176,0.3646580279,299.0193176,0.3796393871,299.0193176,0.3527422845,299.0193176,0.3965509832,299.0193176,0.06811881065,
298.0016174,0.002434864873,298.0016174,0.3865923285,298.0016174,0.4268654287,298.0016174,0.3772194386,298.0016174,0.4254402518,298.0016174,0.06820005924,
296.9837952,0.01185013261,296.9837952,0.4224666357,296.9837952,0.4672470093,296.9837952,0.420874536,296.9837952,0.4511926472,296.9837952,0.09523843974,
296.0050049,0.03067379072,296.0050049,0.4707755744,296.0050049,0.5307376981,296.0050049,0.4738849103,296.0050049,0.4943195581,296.0050049,0.101145409,
294.9869385,0.01733828895,294.9869385,0.5029949546,294.9869385,0.5883055329,294.9869385,0.5011584759,294.9869385,0.5456644297,294.9869385,0.1019214019,
294.0079346,0.009598215111,294.0079346,0.5235689878,294.0079346,0.657491982,294.0079346,0.5615443587,294.0079346,0.598118186,294.0079346,0.0992597118,
292.9896545,0.01855840534,292.9896545,0.5811706185,292.9896545,0.7438832521,292.9896545,0.5884175897,292.9896545,0.6466901898,292.9896545,0.1089303419,
292.010376,0.0006354734069,292.010376,0.6300091743,292.010376,0.8487486243,292.010376,0.6270554662,292.010376,0.6855157018,292.010376,0.1139932871,
290.9918518,-0.0001287377236,290.9918518,0.664524734,290.9918518,0.8994832635,290.9918518,0.6547138691,290.9918518,0.7207196951,290.9918518,0.12119589,
290.0123901,-0.001301096985,290.0123901,0.6853995919,290.0123901,0.9400761127,290.0123901,0.677638948,290.0123901,0.7482895255,290.0123901,0.1238346398,
288.9936218,0.02071629278,288.9936218,0.7255625129,288.9936218,0.9979811907,288.9936218,0.7171173692,288.9936218,0.7954823971,288.9936218,0.146557793,
288.013916,-0.02321852744,288.013916,0.7487300634,288.013916,1.034449577,288.013916,0.6948569417,288.013916,0.8109449148,288.013916,0.1173993647,
286.9949341,-0.02350141108,286.9949341,0.7769352794,286.9949341,1.126695156,286.9949341,0.7521085739,286.9949341,0.8214250207,286.9949341,0.1287479699,
286.0150146,-0.03137087077,286.0150146,0.776717186,286.0150146,1.166308999,286.0150146,0.7844751477,286.0150146,0.9137440324,286.0150146,0.1285835803,
284.9957886,0.00444066152,284.9957886,0.8951427937,284.9957886,1.264808059,284.9957886,0.8175010681,284.9957886,0.8494244218,284.9957886,0.1321396232,
