baseline,,a264e,,1jme,,k97c,,
279.9934692,0.001463804743,279.9934692,1.471737385,279.9934692,0.3412491083,279.9934692,1.182487011,
279.0126953,0.002156859264,279.0126953,1.4713763,279.0126953,0.3472338319,279.0126953,1.249365807,
277.9925537,0.0005620631855,277.9925537,1.466403723,277.9925537,0.3477296531,277.9925537,1.296179414,
277.0115356,-0.0003920471936,277.0115356,1.457340121,277.0115356,0.3451210856,277.0115356,1.357277393,
275.9911804,-0.001692848629,275.9911804,1.467187166,275.9911804,0.3462970257,275.9911804,1.420323968,
275.0099487,-0.003091044724,275.0099487,1.442048669,275.0099487,0.3371213973,275.0099487,1.465593934,
273.9893494,-0.0006668797578,273.9893494,1.427675128,273.9893494,0.3319054246,273.9893494,1.557548165,
273.0079346,-0.0004289257049,273.0079346,1.399932146,273.0079346,0.3263117969,273.0079346,1.573383927,
271.9871521,0.0009086154168,271.9871521,1.35964036,271.9871521,0.3174253106,271.9871521,1.658419609,
271.0055237,-0.0003379392438,271.0055237,1.340472817,271.0055237,0.3183487356,271.0055237,1.706910133,
269.9844666,0.0007510314463,269.9844666,1.310253859,269.9844666,0.3130070567,269.9844666,1.73758924,
269.0026245,-0.0005044315476,269.0026245,1.293452263,269.0026245,0.3048989475,269.0026245,1.789280176,
267.9814148,-0.002648378257,267.9814148,1.253024101,267.9814148,0.2955206335,267.9814148,1.851271152,
266.9993286,0.0008654012345,266.9993286,1.210918188,266.9993286,0.2824128568,266.9993286,1.90864563,
266.0171814,-0.001045310753,266.0171814,1.18750298,266.0171814,0.2789584696,266.0171814,1.931662917,
264.9956055,0.0006541130715,264.9956055,1.146943808,264.9956055,0.2750814855,264.9956055,1.956474781,
264.0132446,0.005752070807,264.0132446,1.107751131,264.0132446,0.2670465708,264.0132446,2.026958704,
262.9915161,0.001511546317,262.9915161,1.065130353,262.9915161,0.2538634539,262.9915161,2.043137789,
262.0089417,0.001846015104,262.0089417,1.026709914,262.0089417,0.2437598109,262.0089417,2.039813519,
260.9869385,0.0003860277648,260.9869385,0.9918054938,260.9869385,0.2321590483,260.9869385,2.04887104,
260.0041809,0.0004685038875,260.0041809,0.9694751501,260.0041809,0.2282845378,260.0041809,2.117189646,
258.9820251,-0.0003224194515,258.9820251,0.9496869445,258.9820251,0.2250662148,258.9820251,2.112023115,
257.999054,0.00032092334,257.999054,0.9123393893,257.999054,0.2144283354,257.999054,2.198256969,
257.0159912,-6.455480616E-005,257.0159912,0.8702249527,257.0159912,0.2065066248,257.0159912,2.190238953,
255.9934692,0.001742588356,255.9934692,0.8321993947,255.9934692,0.1900361478,255.9934692,2.093091488,
255.0102081,-0.0001288929925,255.0102081,0.8112362027,255.0102081,0.1862748414,255.0102081,2.107244015,
253.9875031,0.0005277211894,253.9875031,0.7927865386,253.9875031,0.1802404225,253.9875031,2.04143095,
253.0040436,0.0002088464244,253.0040436,0.7865954638,253.0040436,0.1779255867,253.0040436,2.009010792,
251.9811554,0.0007824347704,251.9811554,0.7797847986,251.9811554,0.174967289,251.9811554,1.996758819,
250.9974976,0.0003189027484,250.9974976,0.771769464,250.9974976,0.1720865816,250.9974976,1.977741599,
250.0137787,0.0003247573331,250.0137787,0.7621121407,250.0137787,0.1717281342,250.0137787,1.94527626,
248.9905396,0.004778546281,248.9905396,0.7818002105,248.9905396,0.176726371,248.9905396,1.86644578,
248.0066071,0.0006613720907,248.0066071,0.7978935242,248.0066071,0.1770770699,248.0066071,1.816732645,
246.9832306,-0.003069659695,246.9832306,0.8456613421,246.9832306,0.1864197105,246.9832306,1.788987517,
245.999115,0.001462142449,245.999115,0.8928128481,245.999115,0.1978612542,245.999115,1.720652103,
245.0148773,-0.001919390401,245.0148773,0.9870199561,245.0148773,0.2215818465,245.0148773,1.71157217,
243.9911652,-0.01109347586,243.9911652,1.060473204,243.9911652,0.2401750833,243.9911652,1.628118634,
243.0067444,0.001319442759,243.0067444,1.171047211,243.0067444,0.2635953724,243.0067444,1.611191154,
241.9828949,0.01210545376,241.9828949,1.344323993,241.9828949,0.3152936697,241.9828949,1.583435655,
240.998291,0.0100577483,240.998291,1.507344604,240.998291,0.3544068336,240.998291,1.447522879,
240.0135956,-0.01022236329,240.0135956,1.668684959,240.0135956,0.3796897829,240.0135956,1.445716858,
238.9893951,0.0008465449791,238.9893951,1.545701623,238.9893951,0.4596792161,238.9893951,1.323512316,
238.0045471,-0.0228327103,238.0045471,1.570258737,238.0045471,0.4907036126,238.0045471,1.174644232,
237.0195923,0.009542087093,237.0195923,1.444594979,237.0195923,0.5748547912,237.0195923,1.281012416,
235.9951324,-0.01569275185,235.9951324,1.052572012,235.9951324,0.6024479866,235.9951324,0.6947872043,
235.0099792,-0.09945275635,235.0099792,10,235.0099792,0.6467505097,235.0099792,0.5243703127,
233.9853058,0.07248951495,233.9853058,1.196631551,233.9853058,0.100767076,233.9853058,0.3081492186,
233.0000153,0.2384363711,233.0000153,0.5763930082,233.0000153,-0.06028656662,233.0000153,0.1911047697,
232.0145874,0.6958184838,232.0145874,0.48113662,232.0145874,0.1133970842,232.0145874,0.4973524213,
230.9896545,-0.4146519601,230.9896545,-0.3218399882,230.9896545,-0.3417675197,230.9896545,-0.02903349511,
230.0040436,-0.007366494741,230.0040436,0.5980295539,230.0040436,-0.122655794,230.0040436,0.107532911,
229.0183716,-0.2144062519,229.0183716,-0.2227303237,229.0183716,-0.2473685443,229.0183716,-0.2280150652,
227.9931793,-0.03990245238,227.9931793,0.298745364,227.9931793,0.04443077371,227.9931793,0.1114588901,
227.0073395,-0.2904301882,227.0073395,-0.1642763019,227.0073395,-0.2965088487,227.0073395,-0.2340878844,
225.9819183,-0.1370803714,225.9819183,0.3645347357,225.9819183,-0.003732872661,225.9819183,0.6630892754,
224.9959259,0.1642870158,224.9959259,0.02004727162,224.9959259,0.07977555692,224.9959259,-0.2092441767,
224.0097961,-0.03687238693,224.0097961,0.1976923943,224.0097961,-0.08982008696,224.0097961,-0.06849645823,
222.9841614,-0.03634160385,222.9841614,0.2643752992,222.9841614,0.2615062892,222.9841614,-0.2760884762,
221.9978485,0.1412186772,221.9978485,0.0422607623,221.9978485,0.2045743614,221.9978485,0.1332137436,
221.0114899,0.5347380638,221.0114899,-0.0194312986,221.0114899,-0.03858873248,221.0114899,0.01453478914,
219.9855499,-0.1322951466,219.9855499,10,219.9855499,-0.1654088944,219.9855499,0.1284630001,
218.9989929,-0.5095952749,218.9989929,0.08528590947,218.9989929,-0.1176060066,218.9989929,10,
218.0123901,0.3855551183,218.0123901,0.2167585641,218.0123901,0.4788635373,218.0123901,10,
216.9862061,0.2174304575,216.9862061,0.4188162088,216.9862061,0.2820874155,216.9862061,0.3939062357,
215.9994202,-0.1750897318,215.9994202,10,215.9994202,-0.03735977411,215.9994202,0.2974748611,
215.0125275,0.4319878817,215.0125275,0.287989676,215.0125275,0.03178734705,215.0125275,0.3788114786,
213.9861145,-0.2267590761,213.9861145,-0.162805602,213.9861145,-0.3341163397,213.9861145,-0.1984809339,
212.999054,0.4189387262,212.999054,0.4387380183,212.999054,-0.745431304,212.999054,-0.2160747796,
212.0119629,0.08122454584,212.0119629,0.2503898442,212.0119629,0.3178851902,212.0119629,10,
210.98526,0.2045000792,210.98526,0.1226734519,210.98526,10,210.98526,0.5855796933,
209.9979858,-0.2016510963,209.9979858,10,209.9979858,-0.4562931657,209.9979858,-0.3239322603,
209.0106049,0.2265265286,209.0106049,1.212736845,209.0106049,0.3409900367,209.0106049,0.5586376786,
207.9836884,10,207.9836884,0.09651723504,207.9836884,0.1543838978,207.9836884,-0.03934764862,
206.9961395,-0.03257637843,206.9961395,-0.07328427583,206.9961395,-0.03345565125,206.9961395,0.2522601783,
206.0085602,-0.4947500825,206.0085602,10,206.0085602,-0.2478642911,206.0085602,-0.2871710956,
204.9813538,0.114632234,204.9813538,-0.06636296958,204.9813538,10,204.9813538,0.2913973033,
203.9936066,10,203.9936066,0.03718504682,203.9936066,0.06411899626,203.9936066,0.3582988977,
203.0057373,-0.06223220378,203.0057373,10,203.0057373,-0.05623788387,203.0057373,0.1782204807,
202.0178375,-0.008799643256,202.0178375,-0.08042696118,202.0178375,-0.1355383396,202.0178375,0.1667795032,
200.9903259,-0.6144382954,200.9903259,-0.01467449218,200.9903259,-0.6532531381,200.9903259,-0.2740778029,
200.0022583,-0.01933559217,200.0022583,0.8256784678,200.0022583,0.09730342776,200.0022583,0.09428326041,

baseline,
baseline
Collection Time: 18/03/2021 18:02:28
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/03/2021 18:01:41
Method Modifications:
Common Interval nm Changed: 18/03/2021 18:02:08, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/03/2021 18:02:08, Old:0, New:1
Storage Changed: 18/03/2021 18:02:08, Old:1, New:0
End Method Modifications
<Current Wavelength> , 206.0

a264e,
a264e
Collection Time: 18/03/2021 18:03:12
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/03/2021 18:01:41
Method Modifications:
Common Interval nm Changed: 18/03/2021 18:02:08, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/03/2021 18:02:08, Old:0, New:1
Storage Changed: 18/03/2021 18:02:08, Old:1, New:0
End Method Modifications
<Current Wavelength> , 264.0

1jme,
1jme
Collection Time: 18/03/2021 18:03:33
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/03/2021 18:01:41
Method Modifications:
Common Interval nm Changed: 18/03/2021 18:02:08, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/03/2021 18:02:08, Old:0, New:1
Storage Changed: 18/03/2021 18:02:08, Old:1, New:0
End Method Modifications
<Current Wavelength> , 211.0

k97c,
k97c
Collection Time: 18/03/2021 18:03:59
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/03/2021 18:01:41
Method Modifications:
Common Interval nm Changed: 18/03/2021 18:02:08, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/03/2021 18:02:08, Old:0, New:1
Storage Changed: 18/03/2021 18:02:08, Old:1, New:0
End Method Modifications
<Current Wavelength> , 231.0

