blank,,m3-wt-heme-sample41-5in1005,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
562.50354,-0.0002583168971,562.50354,0.02002043463,
562.2420044,-0.0001740223815,562.2420044,0.02151544765,
562.0179443,-0.0004079265345,562.0179443,0.02066080086,
561.7564697,0.0004292720114,561.7564697,0.02032308467,
561.494873,1.434106343E-005,561.494873,0.02050709352,
561.2333374,0.0002121096477,561.2333374,0.02150119469,
561.0090942,0.0002109441994,561.0090942,0.02141720988,
560.7475586,-0.0004448037071,560.7475586,0.02088827267,
560.4859009,-0.0006460471777,560.4859009,0.02013603598,
560.2616577,-0.0006445480394,560.2616577,0.01962625794,
560.000061,-0.0002220965835,560.000061,0.02102738805,
559.7384033,9.141297051E-005,559.7384033,0.02028798498,
559.5140991,-4.245277978E-006,559.5140991,0.01913717762,
559.2525024,-0.0001570476597,559.2525024,0.01979859173,
558.9907837,0.0002207339712,558.9907837,0.02115619369,
558.7664185,0.0004182338307,558.7664185,0.02081885375,
558.5046997,0.0001667894248,558.5046997,0.02083107457,
558.242981,0.000834095641,558.242981,0.02069560438,
558.0186157,-0.0005953314248,558.0186157,0.01959018596,
557.7568359,-0.0005244435742,557.7568359,0.01891770586,
557.4950562,-7.811682735E-005,557.4950562,0.02049740404,
557.2332153,0.0004984614206,557.2332153,0.01925392449,
557.0087891,5.907579907E-005,557.0087891,0.01954417862,
556.7469482,0.0004532408784,556.7469482,0.02049672604,
556.4851074,0.0001850464323,556.4851074,0.02083427832,
556.2606201,-0.0002565059403,556.2606201,0.01968018338,
555.9987793,1.607548438E-005,555.9987793,0.02049992792,
555.7369385,0.0002332693257,555.7369385,0.01974630542,
555.5124512,0.0007589145098,555.5124512,0.02030073293,
555.2504883,2.940745617E-005,555.2504883,0.02115749754,
554.9885254,0.0001946284319,554.9885254,0.01913249865,
554.763916,0.0004187002196,554.763916,0.0202821251,
554.5020142,-9.457702981E-005,554.5020142,0.02076456882,
554.2399902,-0.0002910678159,554.2399902,0.02036030404,
554.0154419,0.0001756977144,554.0154419,0.02047935873,
553.753418,0.0002583929454,553.753418,0.02055298537,
553.491394,0.0003418551642,553.491394,0.02059646696,
553.2667847,0.0001710104843,553.2667847,0.02060797438,
553.0046997,0.0005558943958,553.0046997,0.02087053657,
552.7426147,-0.0004397869343,552.7426147,0.01983701251,
552.5179443,-0.00052940764,552.5179443,0.01964172348,
552.2558594,-4.824876305E-005,552.2558594,0.02049922384,
551.9937134,-0.0005340614007,551.9937134,0.01989478432,
551.7315674,0.0004703178711,551.7315674,0.02062032558,
551.5068359,0.0001004750666,551.5068359,0.02069728822,
551.2446899,-0.000229806581,551.2446899,0.02083943784,
550.9824219,-0.0002011909091,550.9824219,0.02031231485,
550.7576904,0.0001451927819,550.7576904,0.02140676789,
550.4954834,-4.084613829E-005,550.4954834,0.02086056769,
550.2332153,-0.0001082416275,550.2332153,0.02157842182,
550.0084229,0.0005229006056,550.0084229,0.02017207257,
549.7461548,6.389126793E-005,549.7461548,0.0213644281,
549.4839478,0.0002029675234,549.4839478,0.0212374907,
549.2590942,0.000120567689,549.2590942,0.02062445134,
548.9967651,-0.0001489223214,548.9967651,0.02091608569,
548.734375,-0.0001732461096,548.734375,0.02118717693,
548.5095825,-9.043615864E-005,548.5095825,0.02161025256,
548.2471924,0.0002528759651,548.2471924,0.02150636166,
547.9848022,-5.482302004E-005,547.9848022,0.0219718162,
547.7598877,-6.217364717E-005,547.7598877,0.0219354108,
547.4974365,0.0002289699623,547.4974365,0.02216908149,
547.2350464,6.30110153E-005,547.2350464,0.02163941786,
547.0100708,1.553158313E-007,547.0100708,0.02090560086,
546.7476196,3.261644224E-006,546.7476196,0.02173362486,
546.4851685,-0.0003246440028,546.4851685,0.02143105119,
546.2601318,0.0001731080847,546.2601318,0.02176737227,
545.9976196,0.0002229353995,545.9976196,0.02176383324,
545.7351685,0.0002953039657,545.7351685,0.02207249403,
545.5101318,0.0001290866203,545.5101318,0.02266761847,
545.2475586,6.746407598E-005,545.2475586,0.02232798375,
544.9849854,-7.438989996E-005,544.9849854,0.02207622491,
544.7599487,0.0005161362933,544.7599487,0.02240140736,
544.4973755,0.0001449856209,544.4973755,0.02277994156,
544.2347412,-0.0002700102341,544.2347412,0.02252146043,
544.0096436,0.0002949154004,544.0096436,0.02280334942,
543.7469482,-4.462511788E-005,543.7469482,0.02272961289,
543.484314,7.769074E-005,543.484314,0.02311081067,
543.2591553,-0.0002890500473,543.2591553,0.02260584943,
542.99646,-0.000303691515,542.99646,0.02257847227,
542.7337036,-0.000374201627,542.7337036,0.02294842899,
542.508606,-0.0001200942861,542.508606,0.02347655036,
542.2458496,-0.0007494248566,542.2458496,0.02269407362,
541.9830933,-0.0001461793436,541.9830933,0.02350532264,
541.7578735,-0.0001200425322,541.7578735,0.02278103307,
541.4950562,-0.0003369563201,541.4950562,0.02283120528,
541.2322388,-0.0003518548328,541.2322388,0.02238649689,
541.0070801,0.0001705443574,541.0070801,0.02266409993,
540.7442017,-0.0001181792541,540.7442017,0.02271823958,
540.4813843,0.0001000866832,540.4813843,0.02304087207,
540.2560425,-6.885121547E-005,540.2560425,0.02313347161,
539.9931641,0.0001803850027,539.9931641,0.02315375768,
539.7678223,-3.308100713E-005,539.7678223,0.02303222008,
539.5049438,9.444227908E-005,539.5049438,0.02323726006,
539.2420044,-0.000385426305,539.2420044,0.02363617718,
539.0166626,-0.0001697787666,539.0166626,0.02326391451,
538.7537231,-0.000735005131,538.7537231,0.02335860953,
538.4907837,-0.0002345670655,538.4907837,0.02328273095,
538.2653198,-0.000575219281,538.2653198,0.02409423329,
538.0023193,0.0003944482596,538.0023193,0.02396315895,
537.7393188,-4.379684833E-005,537.7393188,0.02413500659,
537.5139771,7.743183232E-005,537.5139771,0.02405817062,
537.2509155,-9.085024794E-005,537.2509155,0.02407844551,
536.987854,-2.893954843E-005,536.987854,0.02373836376,
536.7623291,2.120112549E-005,536.7623291,0.02372321673,
536.4992065,4.506980986E-005,536.4992065,0.0236824844,
536.236145,-0.0001181792541,536.236145,0.02354101092,
536.0106201,-0.0002287199459,536.0106201,0.0239296779,
535.7474976,-9.597456665E-005,535.7474976,0.02402626909,
535.484375,0.000339575432,535.484375,0.0244454667,
535.2587891,-0.0002678889141,535.2587891,0.02431705035,
534.9956055,-2.38662069E-005,534.9956055,0.02405239828,
534.7324219,-0.0001577721996,534.7324219,0.0239113532,
534.5068359,-9.31794857E-005,534.5068359,0.02421439998,
534.2435913,-0.0001008917825,534.2435913,0.02412055805,
534.0179443,0.0002706703672,534.0179443,0.02441381104,
533.7547607,4.188551611E-005,533.7547607,0.0242569074,
533.4915161,-0.000185045239,533.4915161,0.02370818146,
533.2658081,-0.0004342011816,533.2658081,0.02390596457,
533.0025024,0.0004782476462,533.0025024,0.02454767749,
532.7391968,8.750338748E-005,532.7391968,0.02386212349,
532.5134888,-1.123436505E-005,532.5134888,0.02386171371,
532.2501221,8.853091458E-006,532.2501221,0.02394805849,
531.9868164,5.169735596E-005,531.9868164,0.02336663939,
531.7611084,0.0001007080937,531.7611084,0.02369549684,
531.4976807,0.0003772965283,531.4976807,0.02415854111,
531.2342529,-0.0002022776171,531.2342529,0.02373680472,
531.0084839,-0.0002559885324,531.0084839,0.02370503731,
530.7450562,-2.681703518E-005,530.7450562,0.02377891168,
530.4816284,0.0002484210127,530.4816284,0.02435557172,
530.2557373,0.0006951282849,530.2557373,0.02434735745,
529.9923706,4.595002611E-005,529.9923706,0.02399300411,
529.7664795,3.207389818E-005,529.7664795,0.02413377352,
529.5029907,0.0003450675867,529.5029907,0.02446118556,
529.2394409,0.0002615788253,529.2394409,0.02396217361,
529.0136108,0.0007020769408,529.0136108,0.02406766452,
528.75,0.0001093302053,528.75,0.02326631732,
528.4865112,3.559466495E-005,528.4865112,0.02260887623,
528.2605591,0.0001287758932,528.2605591,0.02246453613,
527.9970093,0.000366725988,527.9970093,0.02315588668,
527.7333374,0.0001816798322,527.7333374,0.0230551213,
527.5073853,4.786579302E-005,527.5073853,0.02245385014,
527.2437744,-0.0004274257808,527.2437744,0.022822937,
527.0177612,-0.0001250629866,527.0177612,0.02294223383,
526.7540894,0.0003865459294,526.7540894,0.02297858708,
526.4904175,7.108868886E-005,526.4904175,0.02325129695,
526.2644653,0.0002117211552,526.2644653,0.02279778384,
526.0007324,-0.0006923117326,526.0007324,0.02217115276,
525.7369995,-0.0002076593519,525.7369995,0.02272958681,
525.5108643,2.042450978E-005,525.5108643,0.02249196172,
525.2471924,-0.0002150591463,525.2471924,0.02226255834,
524.9833984,0.0003758456442,524.9833984,0.02284383774,
524.7573242,4.13418602E-005,524.7573242,0.02178933658,
524.4935303,6.163886428E-005,524.4935303,0.02299545333,
524.267395,0.0001938256028,524.267395,0.02284042723,
524.00354,0.0004274582025,524.00354,0.02291644551,
523.7397461,9.389855404E-005,523.7397461,0.02223520167,
523.5135498,-8.727871318E-005,523.5135498,0.02289930917,
523.2496338,-0.0002495208173,523.2496338,0.02238687873,
522.9857788,-0.000384081417,522.9857788,0.02176606469,
522.7596436,-0.0003930299717,522.7596436,0.02229820006,
522.4957275,-8.479415555E-005,522.4957275,0.0219035577,
522.2318115,0.0001856420713,522.2318115,0.02258327045,
522.0054932,-2.070872597E-006,522.0054932,0.02142988332,
521.7415161,-0.0001370704558,521.7415161,0.02168828808,
521.5153198,-4.00696299E-005,521.5153198,0.02127924748,
521.2513428,0.0004491725413,521.2513428,0.02210381627,
520.9873047,0.0001140944514,520.9873047,0.02152918465,
520.7609863,-2.303790097E-005,520.7609863,0.02113882639,
520.4970093,-0.0001033762528,520.4970093,0.02145223692,
520.2329102,-0.0001412108832,520.2329102,0.02175825462,
520.0065918,-0.0001885642268,520.0065918,0.02185131609,
519.7424927,-0.0002571785881,519.7424927,0.02143646404,
519.5161743,-0.0001210776827,519.5161743,0.02086529322,
519.2520752,0.0005237299483,519.2520752,0.02169106342,
518.9879761,-0.0001980860252,518.9879761,0.0210849382,
518.7614746,-8.076346603E-006,518.7614746,0.02052055299,
518.4973755,-0.0002165597834,518.4973755,0.02101695538,
518.2331543,-3.872368325E-005,518.2331543,0.02147211879,
518.0067749,6.137997116E-005,518.0067749,0.02027195506,
517.7426147,0.0006638350314,517.7426147,0.02090410702,
517.5161133,7.023430953E-005,517.5161133,0.02095919661,
517.2518921,0.0005727421376,517.2518921,0.02098513953,
516.9876709,0.0002345125249,516.9876709,0.02059022337,
516.7611694,0.0001112721438,516.7611694,0.02079948969,
516.4968872,-2.070876945E-007,516.4968872,0.02096395008,
516.232605,0.000209183112,516.232605,0.02062860504,
516.0061646,-0.0003475094854,516.0061646,0.02073787712,
515.7418213,-5.497831808E-005,515.7418213,0.020297179,
515.5152588,0.000216382934,515.5152588,0.02082672901,
515.2509155,0.000473246153,515.2509155,0.02050180174,
514.9865112,-0.000376787968,514.9865112,0.01999565959,
514.7599487,0.0001020026903,514.7599487,0.0205691345,
514.4956055,0.0001211114431,514.4956055,0.02085079066,
514.2312012,-0.0004947095877,514.2312012,0.01965805516,
514.0045166,0.0002830776502,514.0045166,0.0207675565,
513.7401123,-0.0001617054222,513.7401123,0.01959148608,
513.5134277,0.000106378473,513.5134277,0.02058289386,
513.2490234,-0.000278495485,513.2490234,0.02037354186,
512.9845581,-7.490753342E-005,512.9845581,0.02055461332,
512.7578735,0.0003890332009,512.7578735,0.02062776312,
512.4933472,-0.0002398966608,512.4933472,0.01958921179,
512.2666626,-8.091200289E-005,512.2666626,0.0194967147,
512.0021362,0.0002410911547,512.0021362,0.02009411901,
511.7375488,0.0001444159425,511.7375488,0.02041179687,
511.5108032,0.0001163730194,511.5108032,0.0195186194,
511.2462158,-0.0001691059879,511.2462158,0.02020941302,
510.9816895,3.885657497E-005,510.9816895,0.01993611269,
510.7549133,-6.207011756E-005,510.7549133,0.01971206442,
510.4902954,0.0001494136231,510.4902954,0.0188854225,
510.2634583,0.000300329295,510.2634583,0.01973874681,
509.9988098,-0.0002115921234,509.9988098,0.02024705708,
509.7341614,0.0001857456518,509.7341614,0.01929408126,
509.5073547,4.607946903E-005,509.5073547,0.01939332858,
509.2426453,-0.0002185261255,509.2426453,0.01955817826,
509.0157776,0.0004527744313,509.0157776,0.01991307735,
508.7510681,0.0003385650925,508.7510681,0.01920692436,
508.4863281,1.208891535E-005,508.4863281,0.01917334832,
508.2593994,0.0003687727149,508.2593994,0.01951350085,
507.9945984,-4.462511788E-005,507.9945984,0.0193506442,
507.7677307,-4.566044663E-005,507.7677307,0.01977082342,
507.5029297,-4.00696299E-005,507.5029297,0.01927684434,
507.2381592,4.13418602E-005,507.2381592,0.01940423809,
507.0111694,7.740594447E-005,507.0111694,0.01890175417,
506.7463379,-0.0001141938774,506.7463379,0.01932509616,
506.4815369,-2.588519601E-005,506.4815369,0.01970564574,
506.2544556,-0.0001835445,506.2544556,0.01836522855,
505.989624,1.216657529E-005,505.989624,0.01855659485,
505.7626038,-0.0005455405335,505.7626038,0.01895418204,
505.4977722,-0.0004243225267,505.4977722,0.01923739165,
505.2328186,6.153530558E-005,505.2328186,0.01994779333,
505.0057068,-0.0001321018935,505.0057068,0.01968375966,
504.7407532,-0.0002895674261,504.7407532,0.01925508678,
504.5137329,-0.0003965989745,504.5137329,0.01888577454,
504.2487488,-0.0003704254923,504.2487488,0.01844025217,
503.9837646,0.0001197391102,503.9837646,0.01831997186,
503.7565918,9.853317169E-005,503.7565918,0.01843512058,
503.4916077,0.0001175381985,503.4916077,0.01803652383,
503.2644348,3.119371104E-005,503.2644348,0.01939825527,
502.9994202,-2.184720688E-005,502.9994202,0.0183561556,
502.734375,1.053571668E-005,502.734375,0.01925021596,
502.5072021,0.0003095770662,502.5072021,0.0193379242,
502.2421265,-0.00014338459,502.2421265,0.01863743365,
502.0148926,-6.817829126E-005,502.0148926,0.01912440918,
501.7497864,-0.0003344731813,501.7497864,0.01862676069,
501.4846802,0.000203433694,501.4846802,0.01859849878,
501.2573853,0.0002414019546,501.2573853,0.01918549649,
500.9923401,-0.0003682012029,500.9923401,0.01811910234,
500.7650146,0.0005516695674,500.7650146,0.01947196946,
500.4998474,7.515346806E-005,500.4998474,0.01872204617,
500.2346497,-0.0001053948727,500.2346497,0.01920822263,
500.0072937,6.257089262E-005,500.0072937,0.01841135323,
499.7421265,-0.0001572546753,499.7421265,0.01843657903,
499.514801,-0.0002442430705,499.514801,0.01914272457,
499.2495422,-0.0008812990272,499.2495422,0.01826470345,
498.984314,0.0001621540869,498.984314,0.01919177361,
498.756958,-1.729148244E-005,498.756958,0.01862297766,
498.4916077,0.0002149326028,498.4916077,0.01879537478,
498.2642212,-0.0005277012242,498.2642212,0.01924261265,
497.9988708,0.0004642281274,497.9988708,0.01885287277,
497.733551,-8.453534247E-005,497.733551,0.01873112656,
497.5061951,-0.0003045710328,497.5061951,0.01886060461,
497.2408142,0.0001207230453,497.2408142,0.01913853176,
497.0133057,0.000476459536,497.0133057,0.01904469728,
496.7479553,-0.0003682012029,496.7479553,0.01856904849,
496.4825134,-1.625608456E-005,496.4825134,0.01810382679,
496.2550964,-0.0003792191274,496.2550964,0.01749255136,
495.9896851,0.0002802801318,495.9896851,0.01857466809,
495.762146,-0.0001082416275,495.762146,0.01922534965,
495.4966736,-0.0001980342786,495.4966736,0.01819073595,
495.2312012,-0.0002819102083,495.2312012,0.01850934699,
495.0036926,0.0001911322761,495.0036926,0.01875772141,
494.7381592,-0.0002417076757,494.7381592,0.01854276285,
494.5106201,4.931557123E-005,494.5106201,0.019343419,
494.2450867,0.0004394294519,494.2450867,0.01893276721,
494.0174866,0.0001273776434,494.0174866,0.01823692396,
493.7519226,-0.0001501644292,493.7519226,0.01881164685,
493.4863586,-0.0003632870212,493.4863586,0.01878904924,
493.2586975,-0.0001989139855,493.2586975,0.01880272664,
492.9931335,4.685613021E-005,492.9931335,0.01842912473,
492.7655334,-1.092374168E-005,492.7655334,0.0195094943,
492.4998779,0.0001875066519,492.4998779,0.01918027364,
492.2342529,0.0001392888371,492.2342529,0.0189167317,
492.0065613,0.0001141980174,492.0065613,0.01919875294,
491.7409363,-3.722242764E-005,491.7409363,0.01877412759,
491.5131836,-7.816858852E-005,491.5131836,0.01844822057,
491.2475281,8.794353926E-005,491.2475281,0.01850191876,
490.9818115,-0.0003426467883,490.9818115,0.01787093095,
490.7540588,-0.0001500091603,490.7540588,0.0181091968,
490.4883423,-8.438005898E-005,490.4883423,0.01920770854,
490.2605591,3.619009294E-005,490.2605591,0.01947448775,
489.9947815,0.0003635134199,489.9947815,0.01966187358,
489.7670593,0.0001114533952,489.7670593,0.01853757538,
489.5012512,-0.0002405175765,489.5012512,0.01881413348,
489.2354736,0.0002632624237,489.2354736,0.01956811547,
489.0075989,-0.0004166676954,489.0075989,0.01921044104,
488.7417603,0.0004241674615,488.7417603,0.01993687265,
488.513916,-2.148482235E-005,488.513916,0.01928609796,
488.2480774,-0.0004622843699,488.2480774,0.01920662634,
487.9822083,-0.0005562954466,487.9822083,0.01915038005,
487.7543335,-0.0001227856701,487.7543335,0.01944513991,
487.4884033,4.685385647E-006,487.4884033,0.0184371192,
487.2605286,-0.0003267650609,487.2605286,0.01911358908,
486.9946289,-0.0002737354953,486.9946289,0.01865562052,
486.7666626,0.0001277660485,486.7666626,0.01916149817,
486.5007629,0.000303644978,486.5007629,0.01891943626,
486.2348022,0.0002443546255,486.2348022,0.01934087463,
486.0068359,-5.083706492E-005,486.0068359,0.01924707741,
485.7408142,-0.0002168185165,485.7408142,0.01947310567,
485.5127869,9.058444994E-005,485.5127869,0.01948921569,
485.2468262,0.000355870754,485.2468262,0.02018397674,
485.0188293,-0.0004139264056,485.0188293,0.01979084313,
484.7527771,-5.570303256E-005,484.7527771,0.019984385,
484.4867249,-0.0002529875201,484.4867249,0.01997611672,
484.2586975,0.0005267622764,484.2586975,0.02027569711,
483.9926147,-1.491006151E-005,483.9926147,0.0199706424,
483.7644653,0.0004714321694,483.7644653,0.0199588798,
483.4983521,0.0002708257816,483.4983521,0.01886471361,
483.2322693,1.812021537E-006,483.2322693,0.01893712021,
483.0041809,4.809879101E-005,483.0041809,0.01901129633,
482.7380371,0.0001941881637,482.7380371,0.01897110976,
482.5098877,0.0001087864657,482.5098877,0.01933386549,
482.2437134,0.0001316242124,482.2437134,0.01919821277,
482.015625,0,482.015625,0.01943639666,
481.7494202,6.233788736E-005,481.7494202,0.01889715716,
481.4831848,-0.0001988104923,481.4831848,0.01972910389,
481.2549438,-0.0002357054327,481.2549438,0.01984056272,
480.9887085,-0.0002158870775,480.9887085,0.01954989322,
480.7605286,-0.0001237172983,480.7605286,0.02013660595,
480.4942627,0.0001992900216,480.4942627,0.01951888949,
480.2660522,1.861241071E-005,480.2660522,0.02021904103,
479.9997559,0.0001722276065,479.9997559,0.02023596503,
479.7333984,6.795598165E-005,479.7333984,0.02039272338,
479.505188,-0.0005946593592,479.505188,0.02065249346,
479.2388306,0.0003090848913,479.2388306,0.02025446109,
479.010498,-4.892172365E-005,479.010498,0.02004157938,
478.7441101,-0.0002145934268,478.7441101,0.01996020786,
478.5158691,8.719269681E-005,478.5158691,0.02041762881,
478.2494812,-3.080321039E-005,478.2494812,0.02033404447,
477.9830933,-0.0001080863512,477.9830933,0.02111964114,
477.7546692,-1.030249314E-005,477.7546692,0.02078211121,
477.4882813,-0.0001863389916,477.4882813,0.02021052502,
477.2599487,0.0001216552046,477.2599487,0.02119565755,
476.9934692,3.989211109E-005,476.9934692,0.02076212503,
476.7650452,-0.0003855297691,476.7650452,0.02045903541,
476.4985962,9.389855404E-005,476.4985962,0.02098410763,
476.2321167,0.0001292160887,476.2321167,0.02110371552,
476.0036621,0.0003739284293,476.0036621,0.02140986733,
475.7371521,-0.0001228891924,475.7371521,0.02100505494,
475.508728,-0.0001145561837,475.508728,0.02184437402,
475.242218,-0.0002373612224,475.242218,0.02092825621,
475.0136719,-0.0001186450681,475.0136719,0.0218061842,
474.7471008,0.0001960269001,474.7471008,0.02204683796,
474.5185852,-0.00031916023,474.5185852,0.02067706175,
474.2520447,-0.0001862354984,474.2520447,0.02190246806,
473.9854126,-9.825202142E-005,473.9854126,0.02171430364,
473.756897,0.0003292130714,473.756897,0.0221441295,
473.4902649,0.0001482224616,473.4902649,0.02223800868,
473.2617493,-0.0004213226784,473.2617493,0.02206307091,
472.9950562,2.329743438E-006,472.9950562,0.02148574591,
472.766449,-2.019100748E-006,472.766449,0.02220027521,
472.4998169,0.0009472420788,472.4998169,0.02254967764,
472.2330627,0.0003516478755,472.2330627,0.02294160612,
472.0044556,0.0002013877529,472.0044556,0.02247405052,
471.7377319,-0.0001888229745,471.7377319,0.02308323793,
471.5090637,4.504182016E-006,471.5090637,0.02245147899,
471.2423401,-8.272367268E-005,471.2423401,0.02235112153,
471.0137329,-0.0002387583081,471.0137329,0.02265976369,
470.7469482,0.0002641689789,470.7469482,0.02346988395,
470.518219,0.0003049660882,470.518219,0.02372439206,
470.2514038,-0.0003778742393,470.2514038,0.02329005115,
469.9845886,9.500254237E-006,469.9845886,0.02222141623,
469.7559204,0.0002592217643,469.7559204,0.02239906229,
469.4890442,2.562718464E-006,469.4890442,0.02304698713,
469.2603149,-5.342535223E-005,469.2603149,0.02356219105,
468.9934387,0.0001575964852,468.9934387,0.02380937152,
468.76474,0.0001613254281,468.76474,0.02374979109,
468.4978027,-0.0001601528347,468.4978027,0.02459440939,
468.2690125,0.0002749183332,468.2690125,0.02461753227,
468.0021362,4.509569771E-005,468.0021362,0.02459580824,
467.735199,-0.0002351362491,467.735199,0.02490972169,
467.5063782,0.0002659561869,467.5063782,0.02476343885,
467.2394104,-0.0004643012944,467.2394104,0.0255332645,
467.0105591,-0.000374874071,467.0105591,0.02539725415,
466.7435303,1.035439936E-006,466.7435303,0.02546507679,
466.51474,-0.0002653536503,466.51474,0.02517319657,
466.2477112,0.0001114792831,466.2477112,0.02500266582,
466.0187988,-0.0001202495623,466.0187988,0.02635014243,
465.7518005,-0.0005000359961,465.7518005,0.02518726885,
465.4847717,0.000378902856,465.4847717,0.02587063424,
465.2557983,-8.339658234E-005,465.2557983,0.02589500509,
464.988739,5.627974315E-005,464.988739,0.02660453133,
464.7598877,4.501803051E-005,464.7598877,0.02648634277,
464.4927673,-0.0002102467115,464.4927673,0.0264687892,
464.2637634,0.0001102105525,464.2637634,0.02692295797,
463.9966431,-0.0001867529936,463.9966431,0.0266404748,
463.7676392,0.0002203972836,463.7676392,0.02714254707,
463.5005188,0.0002039775572,463.5005188,0.02802977338,
463.2333679,-9.390414198E-005,463.2333679,0.02791751735,
463.004364,-6.367481546E-005,463.004364,0.02794512361,
462.7371521,-0.0003817020042,462.7371521,0.02832366154,
462.5081482,0.0005314533482,462.5081482,0.02830948681,
462.2408752,-6.403716543E-005,462.2408752,0.02834781073,
462.0118713,-0.0004525097611,462.0118713,0.02910810709,
461.7446289,5.879101445E-005,461.7446289,0.02899075858,
461.515564,0.0001149230156,461.515564,0.02936220542,
461.2482605,-0.0003802536812,461.2482605,0.0295930896,
460.9809875,6.937993749E-005,460.9809875,0.02961858548,
460.7518311,-1.910342507E-005,460.7518311,0.02997115441,
460.4845276,2.164120815E-005,460.4845276,0.03005556017,
460.2554321,0.0001918314956,460.2554321,0.03070021048,
459.9881287,-0.0006561275804,459.9881287,0.03008127771,
459.7589111,7.657744572E-005,459.7589111,0.03049558774,
459.4915771,-5.482302004E-005,459.4915771,0.03097047471,
459.2624207,-0.0003196775797,459.2624207,0.03086090274,
458.9950256,-0.0001890299754,458.9950256,0.03114984557,
458.7658081,-8.355186583E-005,458.7658081,0.03054962866,
458.4984131,9.50895701E-005,458.4984131,0.03229563311,
458.2309875,-0.0001746951457,458.2309875,0.03150775284,
458.00177,-0.000323195447,458.00177,0.03220830858,
457.734314,-0.0001968958095,457.734314,0.03289500251,
457.5050659,0.0001725124603,457.5050659,0.03255444765,
457.2376099,0.0003439536085,457.2376099,0.03334445506,
457.0083618,0.0004069368006,457.0083618,0.03327676281,
456.7408447,-0.000378701865,456.7408447,0.03379032016,
456.5115051,-9.483583563E-005,456.5115051,0.0345126465,
456.2439575,0.0001136283754,456.2439575,0.03489157185,
456.0147095,0.0004652128264,456.0147095,0.03457882628,
455.7471619,-0.0001212329516,455.7471619,0.03472713754,
455.5178223,-0.000151975808,455.5178223,0.03580448404,
455.2502136,-0.0003559931938,455.2502136,0.03545653075,
454.982605,-0.0002119543497,454.982605,0.03570222855,
454.7532654,-0.0004526649136,454.7532654,0.03605662286,
454.4856873,-0.0002086942986,454.4856873,0.03673571348,
454.2562866,-0.0004229777551,454.2562866,0.03780343384,
453.9886475,-0.0002172324748,453.9886475,0.03805125505,
453.7592468,0.0003311559849,453.7592468,0.03763947263,
453.4915466,0.0004185188445,453.4915466,0.03812339902,
453.2621155,6.741229299E-005,453.2621155,0.03946728259,
452.9944153,0.0004038276093,452.9944153,0.03971511871,
452.7650146,0.0003008214408,452.7650146,0.03923811764,
452.4972839,3.432614903E-005,452.4972839,0.03857892379,
452.2677917,0.0001550328452,452.2677917,0.04002083093,
452.0000305,0.0003344978322,452.0000305,0.04013776034,
451.7323608,0.0001351716783,451.7323608,0.040685568,
451.5028687,6.409838534E-005,451.5028687,0.04177020863,
451.2350769,7.310813089E-005,451.2350769,0.04139119014,
451.0054932,-0.0002769950661,451.0054932,0.0425151363,
450.7377319,0.0001951204758,450.7377319,0.04303774238,
450.5081482,3.914134868E-005,450.5081482,0.0427387841,
450.2403259,0.0001735742117,450.2403259,0.04474507645,
450.0107727,-0.000119783741,450.0107727,0.04378848523,
449.7429199,-1.713617348E-005,449.7429199,0.04409211874,
449.5133362,-0.0001147114599,449.5133362,0.04502471536,
449.2454529,0.0003094216227,449.2454529,0.04555514827,
449.0158386,0.0002673807903,449.0158386,0.04587285221,
448.7478943,-2.407328248E-005,448.7478943,0.04545681179,
448.5183105,0.0002023459674,448.5183105,0.04770671204,
448.2504272,-6.222540833E-005,448.2504272,0.04728137702,
447.9824219,-0.0002567646734,447.9824219,0.04731687903,
447.7527466,-0.0001147632211,447.7527466,0.04765153304,
447.4848022,0.0001131364188,447.4848022,0.04901139066,
447.255127,-0.000121802288,447.255127,0.04952710867,
446.9871521,-6.419245619E-005,446.9871521,0.04954187572,
446.7574158,-0.000316780468,446.7574158,0.05001276359,
446.4894714,1.4755027E-006,446.4894714,0.05129372329,
446.2597046,0.0004127666471,446.2597046,0.05069095269,
445.9916687,0.0001264713646,445.9916687,0.05195821822,
445.7619324,0.0001583733392,445.7619324,0.05219133943,
445.4938354,-0.0004851943231,445.4938354,0.0520163998,
445.2640686,0.0001380718168,445.2640686,0.05480337515,
444.9959717,0.0004085691471,444.9959717,0.05518682301,
444.7662048,1.087224246E-005,444.7662048,0.05544247478,
444.4980774,0.0002299282496,444.4980774,0.05626015738,
444.2682495,-5.4408898E-005,444.2682495,0.05638493598,
444.0001526,-0.0003569243418,444.0001526,0.05787903816,
443.7319946,0.0002101931459,443.7319946,0.05874865502,
443.5021667,2.951100578E-005,443.5021667,0.05808949471,
443.2339783,8.090118354E-005,443.2339783,0.05954976007,
443.0041504,9.568507812E-005,443.0041504,0.06132434681,
442.7359314,0.0001585546124,442.7359314,0.06228182465,
442.5060425,-0.0001658973633,442.5060425,0.061757043,
442.2378235,0.000271110679,442.2378235,0.06288693845,
442.0079041,0.0002344348177,442.0079041,0.0636118874,
441.7396545,4.996279313E-005,441.7396545,0.06510825455,
441.5097351,0.000391960959,441.5097351,0.06606902182,
441.2414551,5.094657536E-005,441.2414551,0.06682322174,
441.0115356,-0.0003289378365,441.0115356,0.06814009696,
440.7432251,-6.207011756E-005,440.7432251,0.06889335066,
440.5132141,-6.885121547E-005,440.5132141,0.07047049701,
