blank,,bm3-wt-44-49-post-lipidex-post-dil,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
305.0056152,0.0002141815348,305.0056152,0.1212917492,
303.9886475,0.001222968567,303.9886475,0.1287185103,
303.0106506,0.0005906792358,303.0106506,0.1380373091,
301.9934387,-0.0001630509942,301.9934387,0.1497415751,
301.0151978,0.0003500675666,301.0151978,0.1640142053,
299.9977722,0.0007417224115,299.9977722,0.1821938455,
299.0193176,-0.001665309072,299.0193176,0.1962244958,
298.0016174,0.0003496530699,298.0016174,0.2120808959,
296.9837952,0.0004805799399,296.9837952,0.2369628102,
296.0050049,-4.64369441E-005,296.0050049,0.2625148892,
294.9869385,0.000614786637,294.9869385,0.2947833538,
294.0079346,0.0002909003815,294.0079346,0.32362324,
292.9896545,-0.0004881937348,292.9896545,0.3616894782,
292.010376,-0.0009912840324,292.010376,0.4064719677,
290.9918518,0.0003483059118,290.9918518,0.4471293986,
290.0123901,0.001613359083,290.0123901,0.4674819708,
288.9936218,-0.0005479190149,288.9936218,0.4885935485,
288.013916,-7.982498937E-005,288.013916,0.5222173929,
286.9949341,2.386751839E-005,286.9949341,0.5585612059,
286.0150146,0.001761275576,286.0150146,0.5960742235,
284.9957886,0.0002682355698,284.9957886,0.6234909892,
284.015625,-0.0009369924664,284.015625,0.646676302,
282.9962158,0.0002915738733,282.9962158,0.6580284238,
282.0158691,0.001183408895,282.0158691,0.6685621738,
280.9961548,-0.0005924361758,280.9961548,0.669033587,
280.0155945,0.001262090402,280.0155945,0.6742729545,
278.995697,0.0003255862975,278.995697,0.6800743341,
278.0149231,0.0006661683437,278.0149231,0.6847090125,
276.9947815,-0.0005278564058,276.9947815,0.6745504737,
276.0137939,0.0002599470026,276.0137939,0.6724789143,
274.9934387,0.0009608361288,274.9934387,0.6665886045,
274.0122375,-0.001407466712,274.0122375,0.6523364782,
272.9916687,-0.001445807051,272.9916687,0.6421133876,
272.0102539,-0.001083786367,272.0102539,0.6245764494,
270.9894409,-0.001986958785,270.9894409,0.613366127,
270.0078125,0.0002117988624,270.0078125,0.5995759964,
268.9868164,-0.000106740612,268.9868164,0.5928809643,
268.0049744,-0.003256330965,268.0049744,0.5763593912,
266.9837646,0.0003974796855,266.9837646,0.5577089787,
266.001709,0.0002578748972,266.001709,0.5431486368,
265.0195618,-0.001171622076,265.0195618,0.5282461643,
263.9980469,-0.0002235454449,263.9980469,0.5087926984,
263.0157166,-0.002766559366,263.0157166,0.4922935963,
261.9939575,0.002105326857,261.9939575,0.4798686504,
261.0113831,-0.002480441006,261.0113831,0.4620637,
259.9894409,0.002457747236,259.9894409,0.4586027861,
259.0067139,0.004562703893,259.0067139,0.4483130872,
257.9845276,0.001583558391,257.9845276,0.4335644841,
257.0015869,0.002218674868,257.0015869,0.4173107147,
256.0185242,0.0007771186065,256.0185242,0.4021450281,
254.9960938,-0.0001619641844,254.9960938,0.3933556676,
254.0128326,-0.001665927935,254.0128326,0.3887911737,
252.9901428,-0.002213089727,252.9901428,0.3902913928,
252.0067139,-0.001597587368,252.0067139,0.3904713094,
250.9838104,-0.00115076208,250.9838104,0.3875766695,
250.0001678,-0.001044122851,250.0001678,0.3868097961,
249.0164642,-0.0002558850683,249.0164642,0.4003116488,
247.9933014,-0.002331389347,247.9933014,0.4171065092,
247.0093842,0.002980906516,247.0093842,0.4350380301,
245.9859924,0.0003563888895,245.9859924,0.4555057585,
245.0018921,0.001024038647,245.0018921,0.5087423325,
244.0176697,-0.0006819220143,244.0176697,0.55465132,
242.9940338,-7.009354886E-005,242.9940338,0.6104344726,
242.0096436,-0.00295716594,242.0096436,0.6895808578,
240.9857635,0.003549270332,240.9857635,0.7949166298,
240.0011749,0.00236815121,240.0011749,0.8716118932,
239.0165253,9.369142208E-005,239.0165253,1.03691721,
237.9924011,0.0003563370847,237.9924011,1.204328537,
237.0075378,-0.001614660607,237.0075378,1.395584106,
235.9832001,0.002343529835,235.9832001,1.623332858,
234.9981842,-0.001086471835,234.9981842,1.858970284,
234.013031,0.001576205948,234.013031,2.438627005,
232.9884338,-0.005473380908,232.9884338,10,
232.0031281,0.001035663066,232.0031281,2.287687302,
231.017746,-0.004981293343,231.017746,2.156891584,
229.9928284,-0.002258518245,229.9928284,10,
229.0072784,-0.005568766966,229.0072784,2.234937429,
227.982193,-0.003252168652,227.982193,2.867361069,
226.9964294,0.001172974473,226.9964294,3.569293499,
226.0106049,0.007271644194,226.0106049,10,
224.9852905,-0.0005856632488,224.9852905,10,
223.9992676,-0.004435355309,223.9992676,10,
223.0131836,-0.00642604474,223.0131836,2.142302752,
221.9875793,0.002030263422,221.9875793,10,
221.0013275,-0.004224683624,221.0013275,2.067229986,
220.0149689,-0.01391674764,220.0149689,2.346580267,
218.98909,0.01488225628,218.98909,1.504048705,
218.0025787,-0.007802346256,218.0025787,10,
217.015976,0.02433648892,217.015976,1.190404773,
215.9898376,-0.03022889048,215.9898376,1.795749784,
215.003067,0.08343935758,215.003067,0.6713933349,
214.0162354,-0.04930094257,214.0162354,10,
212.9898224,0.1700382531,212.9898224,10,
212.0028229,0.1699354947,212.0028229,0.1215124875,
211.0157318,-0.3451495171,211.0157318,10,
209.98909,-0.1355923712,209.98909,10,
209.0018311,-0.00608025305,209.0018311,-0.05585037172,
208.0145111,-0.5259304643,208.0145111,10,
206.9876099,10,206.9876099,-0.5279603004,
206.0001221,-0.3787151575,206.0001221,-0.1331229061,
205.0125427,10,205.0125427,10,
203.9854279,0.7622178793,203.9854279,0.2400379777,
202.9976807,10,202.9976807,10,
202.0098877,-0.8750326037,202.0098877,-0.8389668465,
200.9824982,-0.1998993605,200.9824982,0.007940948941,
199.9945374,-0.1103158593,199.9945374,10,

blank,
blank
Collection Time: 16/03/2022 10:23:03
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 16/03/2022 10:22:25
Method Modifications:
Common Interval nm Changed: 16/03/2022 10:22:43, Old:     5.00, New:     1.00
Baseline Correction Changed: 16/03/2022 10:22:43, Old:0, New:1
Storage Changed: 16/03/2022 10:22:43, Old:1, New:0
End Method Modifications
<Current Wavelength> , 229.0

bm3-wt-44-49-post-lipidex-post-dil,
bm3-wt-44-49-post-lipidex-post-dil
Collection Time: 16/03/2022 10:23:31
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 16/03/2022 10:22:25
Method Modifications:
Common Interval nm Changed: 16/03/2022 10:22:43, Old:     5.00, New:     1.00
Baseline Correction Changed: 16/03/2022 10:22:43, Old:0, New:1
Storage Changed: 16/03/2022 10:22:43, Old:1, New:0
End Method Modifications
<Current Wavelength> , 216.0

