,SrcPlate,Cpd,SrcWell,Destination Plate Name,DestWell,Transfer Volume /nl
837,src racks 0..4,S1578,J3,dest racks 0..4 2,P3,605.0
838,src racks 0..4,S1578,J3,dest racks 0..4 2,P4,1202.5
839,src racks 0..4,S1578,J3,dest racks 0..4 2,P5,2000.0
840,src racks 0..4,S1394,K12,dest racks 0..4 2,B7,20.0
841,src racks 0..4,S1394,K12,dest racks 0..4 2,B8,212.5
842,src racks 0..4,S1394,K12,dest racks 0..4 2,B9,605.0
843,src racks 0..4,S1394,K12,dest racks 0..4 2,B10,1202.5
844,src racks 0..4,S1394,K12,dest racks 0..4 2,B11,2000.0
845,src racks 0..4,S1405,K14,dest racks 0..4 2,D7,20.0
846,src racks 0..4,S1405,K14,dest racks 0..4 2,D8,212.5
847,src racks 0..4,S1405,K14,dest racks 0..4 2,D9,605.0
848,src racks 0..4,S1405,K14,dest racks 0..4 2,D10,1202.5
849,src racks 0..4,S1405,K14,dest racks 0..4 2,D11,2000.0
850,src racks 0..4,S1431,K16,dest racks 0..4 2,F7,20.0
851,src racks 0..4,S1431,K16,dest racks 0..4 2,F8,212.5
852,src racks 0..4,S1431,K16,dest racks 0..4 2,F9,605.0
853,src racks 0..4,S1431,K16,dest racks 0..4 2,F10,1202.5
854,src racks 0..4,S1431,K16,dest racks 0..4 2,F11,2000.0
855,src racks 0..4,S1443,K18,dest racks 0..4 2,H7,20.0
856,src racks 0..4,S1443,K18,dest racks 0..4 2,H8,212.5
857,src racks 0..4,S1443,K18,dest racks 0..4 2,H9,605.0
858,src racks 0..4,S1443,K18,dest racks 0..4 2,H10,1202.5
859,src racks 0..4,S1443,K18,dest racks 0..4 2,H11,2000.0
860,src racks 0..4,S1468,K20,dest racks 0..4 2,J7,20.0
861,src racks 0..4,S1468,K20,dest racks 0..4 2,J8,212.5
862,src racks 0..4,S1468,K20,dest racks 0..4 2,J9,605.0
863,src racks 0..4,S1468,K20,dest racks 0..4 2,J10,1202.5
864,src racks 0..4,S1468,K20,dest racks 0..4 2,J11,2000.0
865,src racks 0..4,S1502,K22,dest racks 0..4 2,L7,20.0
866,src racks 0..4,S1502,K22,dest racks 0..4 2,L8,212.5
867,src racks 0..4,S1502,K22,dest racks 0..4 2,L9,605.0
868,src racks 0..4,S1502,K22,dest racks 0..4 2,L10,1202.5
869,src racks 0..4,S1502,K22,dest racks 0..4 2,L11,2000.0
870,src racks 0..4,S1540,L1,dest racks 0..4 2,N7,20.0
871,src racks 0..4,S1540,L1,dest racks 0..4 2,N8,212.5
872,src racks 0..4,S1540,L1,dest racks 0..4 2,N9,605.0
873,src racks 0..4,S1540,L1,dest racks 0..4 2,N10,1202.5
874,src racks 0..4,S1540,L1,dest racks 0..4 2,N11,2000.0
875,src racks 0..4,S1593,L3,dest racks 0..4 2,P7,20.0
876,src racks 0..4,S1593,L3,dest racks 0..4 2,P8,212.5
877,src racks 0..4,S1593,L3,dest racks 0..4 2,P9,605.0
878,src racks 0..4,S1593,L3,dest racks 0..4 2,P10,1202.5
879,src racks 0..4,S1593,L3,dest racks 0..4 2,P11,2000.0
880,src racks 0..4,S1396,M12,dest racks 0..4 2,B13,20.0
881,src racks 0..4,S1396,M12,dest racks 0..4 2,B14,212.5
882,src racks 0..4,S1396,M12,dest racks 0..4 2,B15,605.0
883,src racks 0..4,S1396,M12,dest racks 0..4 2,B16,1202.5
884,src racks 0..4,S1396,M12,dest racks 0..4 2,B17,2000.0
885,src racks 0..4,S1407,M14,dest racks 0..4 2,D13,20.0
886,src racks 0..4,S1407,M14,dest racks 0..4 2,D14,212.5
887,src racks 0..4,S1407,M14,dest racks 0..4 2,D15,605.0
888,src racks 0..4,S1407,M14,dest racks 0..4 2,D16,1202.5
889,src racks 0..4,S1407,M14,dest racks 0..4 2,D17,2000.0
890,src racks 0..4,S1432,M16,dest racks 0..4 2,F13,20.0
891,src racks 0..4,S1432,M16,dest racks 0..4 2,F14,212.5
892,src racks 0..4,S1432,M16,dest racks 0..4 2,F15,605.0
893,src racks 0..4,S1432,M16,dest racks 0..4 2,F16,1202.5
894,src racks 0..4,S1432,M16,dest racks 0..4 2,F17,2000.0
895,src racks 0..4,S1444,M18,dest racks 0..4 2,H13,20.0
896,src racks 0..4,S1444,M18,dest racks 0..4 2,H14,212.5
897,src racks 0..4,S1444,M18,dest racks 0..4 2,H15,605.0
898,src racks 0..4,S1444,M18,dest racks 0..4 2,H16,1202.5
899,src racks 0..4,S1444,M18,dest racks 0..4 2,H17,2000.0
900,src racks 0..4,S1483,M20,dest racks 0..4 2,J13,20.0
901,src racks 0..4,S1483,M20,dest racks 0..4 2,J14,212.5
902,src racks 0..4,S1483,M20,dest racks 0..4 2,J15,605.0
903,src racks 0..4,S1483,M20,dest racks 0..4 2,J16,1202.5
904,src racks 0..4,S1483,M20,dest racks 0..4 2,J17,2000.0
905,src racks 0..4,S1504,M22,dest racks 0..4 2,L13,20.0
906,src racks 0..4,S1504,M22,dest racks 0..4 2,L14,212.5
907,src racks 0..4,S1504,M22,dest racks 0..4 2,L15,605.0
908,src racks 0..4,S1504,M22,dest racks 0..4 2,L16,1202.5
909,src racks 0..4,S1504,M22,dest racks 0..4 2,L17,2000.0
910,src racks 0..4,S1547,N1,dest racks 0..4 2,N13,20.0
911,src racks 0..4,S1547,N1,dest racks 0..4 2,N14,212.5
912,src racks 0..4,S1547,N1,dest racks 0..4 2,N15,605.0
913,src racks 0..4,S1547,N1,dest racks 0..4 2,N16,1202.5
914,src racks 0..4,S1547,N1,dest racks 0..4 2,N17,2000.0
915,src racks 0..4,S1601,N3,dest racks 0..4 2,P13,20.0
916,src racks 0..4,S1601,N3,dest racks 0..4 2,P14,212.5
917,src racks 0..4,S1601,N3,dest racks 0..4 2,P15,605.0
918,src racks 0..4,S1601,N3,dest racks 0..4 2,P16,1202.5
919,src racks 0..4,S1601,N3,dest racks 0..4 2,P17,2000.0
920,src racks 0..4,S1397,O12,dest racks 0..4 2,B19,20.0
921,src racks 0..4,S1397,O12,dest racks 0..4 2,B20,212.5
922,src racks 0..4,S1397,O12,dest racks 0..4 2,B21,605.0
923,src racks 0..4,S1397,O12,dest racks 0..4 2,B22,1202.5
924,src racks 0..4,S1397,O12,dest racks 0..4 2,B23,2000.0
925,src racks 0..4,S1408,O14,dest racks 0..4 2,D19,20.0
926,src racks 0..4,S1408,O14,dest racks 0..4 2,D20,212.5
927,src racks 0..4,S1408,O14,dest racks 0..4 2,D21,605.0
928,src racks 0..4,S1408,O14,dest racks 0..4 2,D22,1202.5
929,src racks 0..4,S1408,O14,dest racks 0..4 2,D23,2000.0
930,src racks 0..4,S1436,O16,dest racks 0..4 2,F19,20.0
931,src racks 0..4,S1436,O16,dest racks 0..4 2,F20,212.5
932,src racks 0..4,S1436,O16,dest racks 0..4 2,F21,605.0
933,src racks 0..4,S1436,O16,dest racks 0..4 2,F22,1202.5
934,src racks 0..4,S1436,O16,dest racks 0..4 2,F23,2000.0
935,src racks 0..4,S1445,O18,dest racks 0..4 2,H19,20.0
936,src racks 0..4,S1445,O18,dest racks 0..4 2,H20,212.5
937,src racks 0..4,S1445,O18,dest racks 0..4 2,H21,605.0
938,src racks 0..4,S1445,O18,dest racks 0..4 2,H22,1202.5
939,src racks 0..4,S1445,O18,dest racks 0..4 2,H23,2000.0
940,src racks 0..4,S1488,O20,dest racks 0..4 2,J19,20.0
941,src racks 0..4,S1488,O20,dest racks 0..4 2,J20,212.5
942,src racks 0..4,S1488,O20,dest racks 0..4 2,J21,605.0
943,src racks 0..4,S1488,O20,dest racks 0..4 2,J22,1202.5
944,src racks 0..4,S1488,O20,dest racks 0..4 2,J23,2000.0
945,src racks 0..4,S1505,O22,dest racks 0..4 2,L19,20.0
946,src racks 0..4,S1505,O22,dest racks 0..4 2,L20,212.5
947,src racks 0..4,S1505,O22,dest racks 0..4 2,L21,605.0
948,src racks 0..4,S1505,O22,dest racks 0..4 2,L22,1202.5
949,src racks 0..4,S1505,O22,dest racks 0..4 2,L23,2000.0
950,src racks 0..4,S1549,P1,dest racks 0..4 2,N19,20.0
951,src racks 0..4,S1549,P1,dest racks 0..4 2,N20,212.5
952,src racks 0..4,S1549,P1,dest racks 0..4 2,N21,605.0
953,src racks 0..4,S1549,P1,dest racks 0..4 2,N22,1202.5
954,src racks 0..4,S1549,P1,dest racks 0..4 2,N23,2000.0
955,src racks 0..4,S1603,P3,dest racks 0..4 2,P19,20.0
956,src racks 0..4,S1603,P3,dest racks 0..4 2,P20,212.5
957,src racks 0..4,S1603,P3,dest racks 0..4 2,P21,605.0
958,src racks 0..4,S1603,P3,dest racks 0..4 2,P22,1202.5
959,src racks 0..4,S1603,P3,dest racks 0..4 2,P23,2000.0
960,src racks 0..4,S1636,B11,dest racks 0..4 3,G1,20.0
961,src racks 0..4,S1636,B11,dest racks 0..4 3,G2,212.5
962,src racks 0..4,S1636,B11,dest racks 0..4 3,G3,605.0
963,src racks 0..4,S1636,B11,dest racks 0..4 3,G4,1202.5
964,src racks 0..4,S1636,B11,dest racks 0..4 3,G5,2000.0
965,src racks 0..4,S1646,B13,dest racks 0..4 3,I1,20.0
966,src racks 0..4,S1646,B13,dest racks 0..4 3,I2,212.5
967,src racks 0..4,S1646,B13,dest racks 0..4 3,I3,605.0
968,src racks 0..4,S1646,B13,dest racks 0..4 3,I4,1202.5
969,src racks 0..4,S1646,B13,dest racks 0..4 3,I5,2000.0
970,src racks 0..4,S1657,B15,dest racks 0..4 3,K1,20.0
971,src racks 0..4,S1657,B15,dest racks 0..4 3,K2,212.5
972,src racks 0..4,S1657,B15,dest racks 0..4 3,K3,605.0
973,src racks 0..4,S1657,B15,dest racks 0..4 3,K4,1202.5
974,src racks 0..4,S1657,B15,dest racks 0..4 3,K5,2000.0
975,src racks 0..4,S1672,B17,dest racks 0..4 3,M1,20.0
976,src racks 0..4,S1672,B17,dest racks 0..4 3,M2,212.5
977,src racks 0..4,S1672,B17,dest racks 0..4 3,M3,605.0
978,src racks 0..4,S1672,B17,dest racks 0..4 3,M4,1202.5
979,src racks 0..4,S1672,B17,dest racks 0..4 3,M5,2000.0
980,src racks 0..4,S1685,B19,dest racks 0..4 3,O1,20.0
981,src racks 0..4,S1685,B19,dest racks 0..4 3,O2,212.5
982,src racks 0..4,S1685,B19,dest racks 0..4 3,O3,605.0
983,src racks 0..4,S1685,B19,dest racks 0..4 3,O4,1202.5
984,src racks 0..4,S1685,B19,dest racks 0..4 3,O5,2000.0
985,src racks 0..4,S1604,B5,dest racks 0..4 3,A1,20.0
986,src racks 0..4,S1604,B5,dest racks 0..4 3,A2,212.5
987,src racks 0..4,S1604,B5,dest racks 0..4 3,A3,605.0
988,src racks 0..4,S1604,B5,dest racks 0..4 3,A4,1202.5
989,src racks 0..4,S1604,B5,dest racks 0..4 3,A5,2000.0
990,src racks 0..4,S1613,B7,dest racks 0..4 3,C1,20.0
991,src racks 0..4,S1613,B7,dest racks 0..4 3,C2,212.5
992,src racks 0..4,S1613,B7,dest racks 0..4 3,C3,605.0
993,src racks 0..4,S1613,B7,dest racks 0..4 3,C4,1202.5
994,src racks 0..4,S1613,B7,dest racks 0..4 3,C5,2000.0
995,src racks 0..4,S1625,B9,dest racks 0..4 3,E1,20.0
996,src racks 0..4,S1625,B9,dest racks 0..4 3,E2,212.5
997,src racks 0..4,S1625,B9,dest racks 0..4 3,E3,605.0
998,src racks 0..4,S1625,B9,dest racks 0..4 3,E4,1202.5
999,src racks 0..4,S1625,B9,dest racks 0..4 3,E5,2000.0
1000,src racks 0..4,S1638,D11,dest racks 0..4 3,G7,20.0
1001,src racks 0..4,S1638,D11,dest racks 0..4 3,G8,212.5
1002,src racks 0..4,S1638,D11,dest racks 0..4 3,G9,605.0
1003,src racks 0..4,S1638,D11,dest racks 0..4 3,G10,1202.5
1004,src racks 0..4,S1638,D11,dest racks 0..4 3,G11,2000.0
1005,src racks 0..4,S1647,D13,dest racks 0..4 3,I7,20.0
1006,src racks 0..4,S1647,D13,dest racks 0..4 3,I8,212.5
1007,src racks 0..4,S1647,D13,dest racks 0..4 3,I9,605.0
1008,src racks 0..4,S1647,D13,dest racks 0..4 3,I10,1202.5
1009,src racks 0..4,S1647,D13,dest racks 0..4 3,I11,2000.0
1010,src racks 0..4,S1658,D15,dest racks 0..4 3,K7,20.0
1011,src racks 0..4,S1658,D15,dest racks 0..4 3,K8,212.5
1012,src racks 0..4,S1658,D15,dest racks 0..4 3,K9,605.0
1013,src racks 0..4,S1658,D15,dest racks 0..4 3,K10,1202.5
1014,src racks 0..4,S1658,D15,dest racks 0..4 3,K11,2000.0
1015,src racks 0..4,S1673,D17,dest racks 0..4 3,M7,20.0
1016,src racks 0..4,S1673,D17,dest racks 0..4 3,M8,212.5
1017,src racks 0..4,S1673,D17,dest racks 0..4 3,M9,605.0
1018,src racks 0..4,S1673,D17,dest racks 0..4 3,M10,1202.5
1019,src racks 0..4,S1673,D17,dest racks 0..4 3,M11,2000.0
1020,src racks 0..4,S1688,D19,dest racks 0..4 3,O7,20.0
1021,src racks 0..4,S1688,D19,dest racks 0..4 3,O8,212.5
1022,src racks 0..4,S1688,D19,dest racks 0..4 3,O9,605.0
1023,src racks 0..4,S1688,D19,dest racks 0..4 3,O10,1202.5
1024,src racks 0..4,S1688,D19,dest racks 0..4 3,O11,2000.0
1025,src racks 0..4,S1605,D5,dest racks 0..4 3,A7,20.0
1026,src racks 0..4,S1605,D5,dest racks 0..4 3,A8,212.5
1027,src racks 0..4,S1605,D5,dest racks 0..4 3,A9,605.0
1028,src racks 0..4,S1605,D5,dest racks 0..4 3,A10,1202.5
1029,src racks 0..4,S1605,D5,dest racks 0..4 3,A11,2000.0
1030,src racks 0..4,S1614,D7,dest racks 0..4 3,C7,20.0
1031,src racks 0..4,S1614,D7,dest racks 0..4 3,C8,212.5
1032,src racks 0..4,S1614,D7,dest racks 0..4 3,C9,605.0
1033,src racks 0..4,S1614,D7,dest racks 0..4 3,C10,1202.5
1034,src racks 0..4,S1614,D7,dest racks 0..4 3,C11,2000.0
1035,src racks 0..4,S1626,D9,dest racks 0..4 3,E7,20.0
1036,src racks 0..4,S1626,D9,dest racks 0..4 3,E8,212.5
1037,src racks 0..4,S1626,D9,dest racks 0..4 3,E9,605.0
1038,src racks 0..4,S1626,D9,dest racks 0..4 3,E10,1202.5
1039,src racks 0..4,S1626,D9,dest racks 0..4 3,E11,2000.0
1040,src racks 0..4,S1639,F11,dest racks 0..4 3,G13,20.0
1041,src racks 0..4,S1639,F11,dest racks 0..4 3,G14,212.5
1042,src racks 0..4,S1639,F11,dest racks 0..4 3,G15,605.0
1043,src racks 0..4,S1639,F11,dest racks 0..4 3,G16,1202.5
1044,src racks 0..4,S1639,F11,dest racks 0..4 3,G17,2000.0
1045,src racks 0..4,S1649,F13,dest racks 0..4 3,I13,20.0
1046,src racks 0..4,S1649,F13,dest racks 0..4 3,I14,212.5
1047,src racks 0..4,S1649,F13,dest racks 0..4 3,I15,605.0
1048,src racks 0..4,S1649,F13,dest racks 0..4 3,I16,1202.5
1049,src racks 0..4,S1649,F13,dest racks 0..4 3,I17,2000.0
1050,src racks 0..4,S1662,F15,dest racks 0..4 3,K13,20.0
1051,src racks 0..4,S1662,F15,dest racks 0..4 3,K14,212.5
1052,src racks 0..4,S1662,F15,dest racks 0..4 3,K15,605.0
1053,src racks 0..4,S1662,F15,dest racks 0..4 3,K16,1202.5
1054,src racks 0..4,S1662,F15,dest racks 0..4 3,K17,2000.0
1055,src racks 0..4,S1676,F17,dest racks 0..4 3,M13,20.0
1056,src racks 0..4,S1676,F17,dest racks 0..4 3,M14,212.5
1057,src racks 0..4,S1676,F17,dest racks 0..4 3,M15,605.0
1058,src racks 0..4,S1676,F17,dest racks 0..4 3,M16,1202.5
1059,src racks 0..4,S1676,F17,dest racks 0..4 3,M17,2000.0
1060,src racks 0..4,S1689,F19,dest racks 0..4 3,O13,20.0
1061,src racks 0..4,S1689,F19,dest racks 0..4 3,O14,212.5
1062,src racks 0..4,S1689,F19,dest racks 0..4 3,O15,605.0
1063,src racks 0..4,S1689,F19,dest racks 0..4 3,O16,1202.5
1064,src racks 0..4,S1689,F19,dest racks 0..4 3,O17,2000.0
1065,src racks 0..4,S1606,F5,dest racks 0..4 3,A13,20.0
1066,src racks 0..4,S1606,F5,dest racks 0..4 3,A14,212.5
1067,src racks 0..4,S1606,F5,dest racks 0..4 3,A15,605.0
1068,src racks 0..4,S1606,F5,dest racks 0..4 3,A16,1202.5
1069,src racks 0..4,S1606,F5,dest racks 0..4 3,A17,2000.0
1070,src racks 0..4,S1615,F7,dest racks 0..4 3,C13,20.0
1071,src racks 0..4,S1615,F7,dest racks 0..4 3,C14,212.5
1072,src racks 0..4,S1615,F7,dest racks 0..4 3,C15,605.0
1073,src racks 0..4,S1615,F7,dest racks 0..4 3,C16,1202.5
1074,src racks 0..4,S1615,F7,dest racks 0..4 3,C17,2000.0
1075,src racks 0..4,S1627,F9,dest racks 0..4 3,E13,20.0
1076,src racks 0..4,S1627,F9,dest racks 0..4 3,E14,212.5
1077,src racks 0..4,S1627,F9,dest racks 0..4 3,E15,605.0
1078,src racks 0..4,S1627,F9,dest racks 0..4 3,E16,1202.5
1079,src racks 0..4,S1627,F9,dest racks 0..4 3,E17,2000.0
1080,src racks 0..4,S1640,H11,dest racks 0..4 3,G19,20.0
1081,src racks 0..4,S1640,H11,dest racks 0..4 3,G20,212.5
1082,src racks 0..4,S1640,H11,dest racks 0..4 3,G21,605.0
1083,src racks 0..4,S1640,H11,dest racks 0..4 3,G22,1202.5
1084,src racks 0..4,S1640,H11,dest racks 0..4 3,G23,2000.0
1085,src racks 0..4,S1651,H13,dest racks 0..4 3,I19,20.0
1086,src racks 0..4,S1651,H13,dest racks 0..4 3,I20,212.5
1087,src racks 0..4,S1651,H13,dest racks 0..4 3,I21,605.0
1088,src racks 0..4,S1651,H13,dest racks 0..4 3,I22,1202.5
1089,src racks 0..4,S1651,H13,dest racks 0..4 3,I23,2000.0
1090,src racks 0..4,S1665,H15,dest racks 0..4 3,K19,20.0
1091,src racks 0..4,S1665,H15,dest racks 0..4 3,K20,212.5
1092,src racks 0..4,S1665,H15,dest racks 0..4 3,K21,605.0
1093,src racks 0..4,S1665,H15,dest racks 0..4 3,K22,1202.5
1094,src racks 0..4,S1665,H15,dest racks 0..4 3,K23,2000.0
1095,src racks 0..4,S1677,H17,dest racks 0..4 3,M19,20.0
1096,src racks 0..4,S1677,H17,dest racks 0..4 3,M20,212.5
1097,src racks 0..4,S1677,H17,dest racks 0..4 3,M21,605.0
1098,src racks 0..4,S1677,H17,dest racks 0..4 3,M22,1202.5
1099,src racks 0..4,S1677,H17,dest racks 0..4 3,M23,2000.0
1100,src racks 0..4,S1690,H19,dest racks 0..4 3,O19,20.0
1101,src racks 0..4,S1690,H19,dest racks 0..4 3,O20,212.5
1102,src racks 0..4,S1690,H19,dest racks 0..4 3,O21,605.0
1103,src racks 0..4,S1690,H19,dest racks 0..4 3,O22,1202.5
1104,src racks 0..4,S1690,H19,dest racks 0..4 3,O23,2000.0
1105,src racks 0..4,S1607,H5,dest racks 0..4 3,A19,20.0
1106,src racks 0..4,S1607,H5,dest racks 0..4 3,A20,212.5
1107,src racks 0..4,S1607,H5,dest racks 0..4 3,A21,605.0
1108,src racks 0..4,S1607,H5,dest racks 0..4 3,A22,1202.5
1109,src racks 0..4,S1607,H5,dest racks 0..4 3,A23,2000.0
1110,src racks 0..4,S1618,H7,dest racks 0..4 3,C19,20.0
1111,src racks 0..4,S1618,H7,dest racks 0..4 3,C20,212.5
1112,src racks 0..4,S1618,H7,dest racks 0..4 3,C21,605.0
1113,src racks 0..4,S1618,H7,dest racks 0..4 3,C22,1202.5
1114,src racks 0..4,S1618,H7,dest racks 0..4 3,C23,2000.0
1115,src racks 0..4,S1628,H9,dest racks 0..4 3,E19,20.0
1116,src racks 0..4,S1628,H9,dest racks 0..4 3,E20,212.5
1117,src racks 0..4,S1628,H9,dest racks 0..4 3,E21,605.0
1118,src racks 0..4,S1628,H9,dest racks 0..4 3,E22,1202.5
1119,src racks 0..4,S1628,H9,dest racks 0..4 3,E23,2000.0
1120,src racks 0..4,S1641,J11,dest racks 0..4 3,H1,20.0
1121,src racks 0..4,S1641,J11,dest racks 0..4 3,H2,212.5
1122,src racks 0..4,S1641,J11,dest racks 0..4 3,H3,605.0
1123,src racks 0..4,S1641,J11,dest racks 0..4 3,H4,1202.5
1124,src racks 0..4,S1641,J11,dest racks 0..4 3,H5,2000.0
1125,src racks 0..4,S1652,J13,dest racks 0..4 3,J1,20.0
1126,src racks 0..4,S1652,J13,dest racks 0..4 3,J2,212.5
1127,src racks 0..4,S1652,J13,dest racks 0..4 3,J3,605.0
1128,src racks 0..4,S1652,J13,dest racks 0..4 3,J4,1202.5
1129,src racks 0..4,S1652,J13,dest racks 0..4 3,J5,2000.0
1130,src racks 0..4,S1666,J15,dest racks 0..4 3,L1,20.0
1131,src racks 0..4,S1666,J15,dest racks 0..4 3,L2,212.5
1132,src racks 0..4,S1666,J15,dest racks 0..4 3,L3,605.0
1133,src racks 0..4,S1666,J15,dest racks 0..4 3,L4,1202.5
1134,src racks 0..4,S1666,J15,dest racks 0..4 3,L5,2000.0
1135,src racks 0..4,S1679,J17,dest racks 0..4 3,N1,20.0
1136,src racks 0..4,S1679,J17,dest racks 0..4 3,N2,212.5
1137,src racks 0..4,S1679,J17,dest racks 0..4 3,N3,605.0
1138,src racks 0..4,S1679,J17,dest racks 0..4 3,N4,1202.5
1139,src racks 0..4,S1679,J17,dest racks 0..4 3,N5,2000.0
1140,src racks 0..4,S1691,J19,dest racks 0..4 3,P1,20.0
1141,src racks 0..4,S1691,J19,dest racks 0..4 3,P2,212.5
1142,src racks 0..4,S1691,J19,dest racks 0..4 3,P3,605.0
1143,src racks 0..4,S1691,J19,dest racks 0..4 3,P4,1202.5
1144,src racks 0..4,S1691,J19,dest racks 0..4 3,P5,2000.0
1145,src racks 0..4,S1608,J5,dest racks 0..4 3,B1,20.0
1146,src racks 0..4,S1608,J5,dest racks 0..4 3,B2,212.5
1147,src racks 0..4,S1608,J5,dest racks 0..4 3,B3,605.0
1148,src racks 0..4,S1608,J5,dest racks 0..4 3,B4,1202.5
1149,src racks 0..4,S1608,J5,dest racks 0..4 3,B5,2000.0
1150,src racks 0..4,S1619,J7,dest racks 0..4 3,D1,20.0
1151,src racks 0..4,S1619,J7,dest racks 0..4 3,D2,212.5
1152,src racks 0..4,S1619,J7,dest racks 0..4 3,D3,605.0
1153,src racks 0..4,S1619,J7,dest racks 0..4 3,D4,1202.5
1154,src racks 0..4,S1619,J7,dest racks 0..4 3,D5,2000.0
1155,src racks 0..4,S1629,J9,dest racks 0..4 3,F1,20.0
1156,src racks 0..4,S1629,J9,dest racks 0..4 3,F2,212.5
1157,src racks 0..4,S1629,J9,dest racks 0..4 3,F3,605.0
1158,src racks 0..4,S1629,J9,dest racks 0..4 3,F4,1202.5
1159,src racks 0..4,S1629,J9,dest racks 0..4 3,F5,2000.0
1160,src racks 0..4,S1643,L11,dest racks 0..4 3,H7,20.0
1161,src racks 0..4,S1643,L11,dest racks 0..4 3,H8,212.5
1162,src racks 0..4,S1643,L11,dest racks 0..4 3,H9,605.0
1163,src racks 0..4,S1643,L11,dest racks 0..4 3,H10,1202.5
1164,src racks 0..4,S1643,L11,dest racks 0..4 3,H11,2000.0
1165,src racks 0..4,S1653,L13,dest racks 0..4 3,J7,20.0
1166,src racks 0..4,S1653,L13,dest racks 0..4 3,J8,212.5
1167,src racks 0..4,S1653,L13,dest racks 0..4 3,J9,605.0
1168,src racks 0..4,S1653,L13,dest racks 0..4 3,J10,1202.5
1169,src racks 0..4,S1653,L13,dest racks 0..4 3,J11,2000.0
1170,src racks 0..4,S1667,L15,dest racks 0..4 3,L7,20.0
1171,src racks 0..4,S1667,L15,dest racks 0..4 3,L8,212.5
1172,src racks 0..4,S1667,L15,dest racks 0..4 3,L9,605.0
1173,src racks 0..4,S1667,L15,dest racks 0..4 3,L10,1202.5
1174,src racks 0..4,S1667,L15,dest racks 0..4 3,L11,2000.0
1175,src racks 0..4,S1680,L17,dest racks 0..4 3,N7,20.0
1176,src racks 0..4,S1680,L17,dest racks 0..4 3,N8,212.5
1177,src racks 0..4,S1680,L17,dest racks 0..4 3,N9,605.0
1178,src racks 0..4,S1680,L17,dest racks 0..4 3,N10,1202.5
1179,src racks 0..4,S1680,L17,dest racks 0..4 3,N11,2000.0
1180,src racks 0..4,S1692,L19,dest racks 0..4 3,P7,20.0
1181,src racks 0..4,S1692,L19,dest racks 0..4 3,P8,212.5
1182,src racks 0..4,S1692,L19,dest racks 0..4 3,P9,605.0
1183,src racks 0..4,S1692,L19,dest racks 0..4 3,P10,1202.5
1184,src racks 0..4,S1692,L19,dest racks 0..4 3,P11,2000.0
1185,src racks 0..4,S1609,L5,dest racks 0..4 3,B7,20.0
1186,src racks 0..4,S1609,L5,dest racks 0..4 3,B8,212.5
1187,src racks 0..4,S1609,L5,dest racks 0..4 3,B9,605.0
1188,src racks 0..4,S1609,L5,dest racks 0..4 3,B10,1202.5
1189,src racks 0..4,S1609,L5,dest racks 0..4 3,B11,2000.0
1190,src racks 0..4,S1620,L7,dest racks 0..4 3,D7,20.0
1191,src racks 0..4,S1620,L7,dest racks 0..4 3,D8,212.5
1192,src racks 0..4,S1620,L7,dest racks 0..4 3,D9,605.0
1193,src racks 0..4,S1620,L7,dest racks 0..4 3,D10,1202.5
1194,src racks 0..4,S1620,L7,dest racks 0..4 3,D11,2000.0
1195,src racks 0..4,S1630,L9,dest racks 0..4 3,F7,20.0
1196,src racks 0..4,S1630,L9,dest racks 0..4 3,F8,212.5
1197,src racks 0..4,S1630,L9,dest racks 0..4 3,F9,605.0
1198,src racks 0..4,S1630,L9,dest racks 0..4 3,F10,1202.5
1199,src racks 0..4,S1630,L9,dest racks 0..4 3,F11,2000.0
1200,src racks 0..4,S1644,N11,dest racks 0..4 3,H13,20.0
1201,src racks 0..4,S1644,N11,dest racks 0..4 3,H14,212.5
1202,src racks 0..4,S1644,N11,dest racks 0..4 3,H15,605.0
1203,src racks 0..4,S1644,N11,dest racks 0..4 3,H16,1202.5
1204,src racks 0..4,S1644,N11,dest racks 0..4 3,H17,2000.0
1205,src racks 0..4,S1654,N13,dest racks 0..4 3,J13,20.0
1206,src racks 0..4,S1654,N13,dest racks 0..4 3,J14,212.5
1207,src racks 0..4,S1654,N13,dest racks 0..4 3,J15,605.0
1208,src racks 0..4,S1654,N13,dest racks 0..4 3,J16,1202.5
1209,src racks 0..4,S1654,N13,dest racks 0..4 3,J17,2000.0
1210,src racks 0..4,S1669,N15,dest racks 0..4 3,L13,20.0
1211,src racks 0..4,S1669,N15,dest racks 0..4 3,L14,212.5
1212,src racks 0..4,S1669,N15,dest racks 0..4 3,L15,605.0
1213,src racks 0..4,S1669,N15,dest racks 0..4 3,L16,1202.5
1214,src racks 0..4,S1669,N15,dest racks 0..4 3,L17,2000.0
1215,src racks 0..4,S1681,N17,dest racks 0..4 3,N13,20.0
1216,src racks 0..4,S1681,N17,dest racks 0..4 3,N14,212.5
1217,src racks 0..4,S1681,N17,dest racks 0..4 3,N15,605.0
1218,src racks 0..4,S1681,N17,dest racks 0..4 3,N16,1202.5
1219,src racks 0..4,S1681,N17,dest racks 0..4 3,N17,2000.0
1220,src racks 0..4,S1693,N19,dest racks 0..4 3,P13,20.0
1221,src racks 0..4,S1693,N19,dest racks 0..4 3,P14,212.5
1222,src racks 0..4,S1693,N19,dest racks 0..4 3,P15,605.0
1223,src racks 0..4,S1693,N19,dest racks 0..4 3,P16,1202.5
