blank,,bm3-2022-03-09-00.2-post-dil-hamiltonm-2,,
308.9940796,0.0003403007868,308.9940796,0.2375015169,
308.0166931,-0.0005333892186,308.0166931,0.2392144799,
307.0000916,-0.001233731513,307.0000916,0.2477873862,
305.9833374,-0.000391219568,305.9833374,0.2533972263,
305.0056152,-0.0003390256024,305.0056152,0.25794366,
303.9886475,-0.003203298198,303.9886475,0.2684047818,
303.0106506,-0.001723789843,303.0106506,0.2734888196,
301.9934387,-0.001296709524,301.9934387,0.2918908298,
301.0151978,0.002558141481,301.0151978,0.3081153035,
299.9977722,-0.0004413385177,299.9977722,0.3171287477,
299.0193176,0.004118144047,299.0193176,0.3289739788,
298.0016174,0.001362572308,298.0016174,0.3439643681,
296.9837952,0.003389603691,296.9837952,0.3651908338,
296.0050049,0.02100043558,296.0050049,0.386256814,
294.9869385,0.005737302825,294.9869385,0.4258557558,
294.0079346,-0.0005895408685,294.0079346,0.4527799189,
292.9896545,0.009960426018,292.9896545,0.4928034246,
292.010376,-0.006894231308,292.010376,0.5160130262,
290.9918518,0.001049130224,290.9918518,0.5455157161,
290.0123901,0.001106506214,290.0123901,0.5656628013,
288.9936218,0.01050861832,288.9936218,0.6120875478,
288.013916,-0.01862949319,288.013916,0.5853859186,
286.9949341,-0.0197795853,286.9949341,0.6457812786,
286.0150146,0.04037794471,286.0150146,0.6947043538,
284.9957886,0.009536107071,284.9957886,0.6526275277,
284.015625,0.02055013552,284.015625,0.722665906,
282.9962158,-0.008397089317,282.9962158,0.6829819679,
282.0158691,-0.05345639586,282.0158691,0.5733010769,
280.9961548,-0.0208764635,280.9961548,0.6658667922,
280.0155945,-0.1693994999,280.0155945,0.4444527924,
278.995697,-0.4958277047,278.995697,-1.007515192,
278.0149231,-0.02070412785,278.0149231,0.05503118038,
276.9947815,0.5215173364,276.9947815,10,
276.0137939,1.025710583,276.0137939,-0.007483195513,
274.9934387,0.4059465528,274.9934387,10,
274.0122375,-0.1354085654,274.0122375,10,
272.9916687,0.0249892585,272.9916687,-0.111692965,
272.0102539,10,272.0102539,-0.4604871571,
270.9894409,10,270.9894409,-0.2155631036,
270.0078125,-0.4663202465,270.0078125,0.1814146042,
268.9868164,3.870509148,268.9868164,3.956648588,
268.0049744,10,268.0049744,-0.4739274085,
266.9837646,10,266.9837646,-0.6310842633,
266.001709,10,266.001709,10,
265.0195618,10,265.0195618,10,
263.9980469,0.001933189225,263.9980469,10,
263.0157166,0.3834391236,263.0157166,0.6734991074,
261.9939575,-0.597887218,261.9939575,-0.7092366815,
261.0113831,0.2054558843,261.0113831,-0.1224977151,
259.9894409,0.5676657557,259.9894409,0.3203988075,
259.0067139,0.1552347243,259.0067139,-0.1058026776,
257.9845276,0.3135575354,257.9845276,0.3206451535,
257.0015869,0.3551669419,257.0015869,10,
256.0185242,-0.02048391849,256.0185242,0.1138039157,
254.9960938,-0.7880269885,254.9960938,-1.057092071,
254.0128326,0.3677336276,254.0128326,-0.06676825881,
252.9901428,0.1724193394,252.9901428,0.02395421453,
252.0067139,10,252.0067139,10,
250.9838104,0.334518373,250.9838104,0.4230130613,
250.0001678,-0.1378700435,250.0001678,-0.05056191981,
249.0164642,3.762678623,249.0164642,4.407968521,
247.9933014,10,247.9933014,0.1010492593,
247.0093842,0.1872287393,247.0093842,0.1808757186,
245.9859924,0.04460027441,245.9859924,0.660910964,
245.0018921,10,245.0018921,10,
244.0176697,10,244.0176697,0.04603799433,
242.9940338,-0.008864323609,242.9940338,0.3422902226,
242.0096436,0.1394017339,242.0096436,0.5010796189,
240.9857635,0.186114043,240.9857635,0.3920220137,
240.0011749,0.1999766082,240.0011749,0.5121905804,
239.0165253,-0.9070264101,239.0165253,-0.9238013625,
237.9924011,0.04393951595,237.9924011,-0.1378244758,
237.0075378,-0.3510147333,237.0075378,0.09028314799,
235.9832001,10,235.9832001,10,
234.9981842,0.1551883221,234.9981842,0.2749794126,
234.013031,-0.4935052991,234.013031,10,
232.9884338,-0.5831283331,232.9884338,-0.09006819129,
232.0031281,10,232.0031281,0.6709734201,
231.017746,10,231.017746,0.1314920038,
229.9928284,-0.3748828173,229.9928284,10,
229.0072784,-0.005026330706,229.0072784,10,
227.982193,-0.07661660016,227.982193,-0.2699739635,
226.9964294,0.04207882285,226.9964294,-0.09233303368,
226.0106049,-0.2912039459,226.0106049,-0.1833612919,
224.9852905,0.7029400468,224.9852905,-0.1693069786,
223.9992676,0.1151123941,223.9992676,-0.04023838788,
223.0131836,10,223.0131836,0.215502739,
221.9875793,-0.2210958302,221.9875793,-0.118327722,
221.0013275,10,221.0013275,10,
220.0149689,0.2177902758,220.0149689,10,
218.98909,10,218.98909,10,
218.0025787,-0.3941117823,218.0025787,0.156620115,
217.015976,-0.03461571783,217.015976,0.01984113082,
215.9898376,3.743509769,215.9898376,3.879783869,
215.003067,0.07905761153,215.003067,0.9967905879,
214.0162354,0.04765465111,214.0162354,-0.1291075498,
212.9898224,10,212.9898224,10,
212.0028229,0.08570295572,212.0028229,10,
211.0157318,0.5312342644,211.0157318,0.6088296771,
209.98909,-0.2393897921,209.98909,0.2204013169,
209.0018311,-0.1469123363,209.0018311,10,
208.0145111,-0.7109199762,208.0145111,-0.9553791285,
206.9876099,0.05361936614,206.9876099,0.05994969234,
206.0001221,-0.01207539719,206.0001221,-0.1423311979,
205.0125427,0.869343698,205.0125427,-0.08583310246,
203.9854279,-0.7692199349,203.9854279,-0.4784023166,
202.9976807,3.749117613,202.9976807,4.063811779,
202.0098877,0.6178138256,202.0098877,10,
200.9824982,-0.263268888,200.9824982,0.03481381759,
199.9945374,0.3750238419,199.9945374,10,

blank,
blank
Collection Time: 09/03/2022 09:21:58
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 09/03/2022 09:20:42
Method Modifications:
Common Interval nm Changed: 09/03/2022 09:21:01, Old:     5.00, New:     1.00
Baseline Correction Changed: 09/03/2022 09:21:01, Old:0, New:1
Storage Changed: 09/03/2022 09:21:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 201.0

bm3-2022-03-09-00.2-post-dil-hamiltonm-2,
bm3-2022-03-09-00.2-post-dil-hamiltonm-2
Collection Time: 09/03/2022 09:22:31
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 09/03/2022 09:20:42
Method Modifications:
Common Interval nm Changed: 09/03/2022 09:21:01, Old:     5.00, New:     1.00
Baseline Correction Changed: 09/03/2022 09:21:01, Old:0, New:1
Storage Changed: 09/03/2022 09:21:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 268.0

