blank,,m3-wt-heme-sample41-5in1005,,bm3-wt-heme-sample41-postDil,,
506.2544556,-0.0001835445,506.2544556,0.01836522855,506.2544556,0.06809867173,
505.989624,1.216657529E-005,505.989624,0.01855659485,505.989624,0.06766923517,
505.7626038,-0.0005455405335,505.7626038,0.01895418204,505.7626038,0.06744600832,
505.4977722,-0.0004243225267,505.4977722,0.01923739165,505.4977722,0.06745952368,
505.2328186,6.153530558E-005,505.2328186,0.01994779333,505.2328186,0.06804677099,
505.0057068,-0.0001321018935,505.0057068,0.01968375966,505.0057068,0.06750717759,
504.7407532,-0.0002895674261,504.7407532,0.01925508678,504.7407532,0.0675213635,
504.5137329,-0.0003965989745,504.5137329,0.01888577454,504.5137329,0.06732678413,
504.2487488,-0.0003704254923,504.2487488,0.01844025217,504.2487488,0.06765434891,
503.9837646,0.0001197391102,503.9837646,0.01831997186,503.9837646,0.06757870317,
503.7565918,9.853317169E-005,503.7565918,0.01843512058,503.7565918,0.06726977974,
503.4916077,0.0001175381985,503.4916077,0.01803652383,503.4916077,0.06714709103,
503.2644348,3.119371104E-005,503.2644348,0.01939825527,503.2644348,0.06730356812,
502.9994202,-2.184720688E-005,502.9994202,0.0183561556,502.9994202,0.0672332719,
502.734375,1.053571668E-005,502.734375,0.01925021596,502.734375,0.06704881042,
502.5072021,0.0003095770662,502.5072021,0.0193379242,502.5072021,0.06727645546,
502.2421265,-0.00014338459,502.2421265,0.01863743365,502.2421265,0.06721840054,
502.0148926,-6.817829126E-005,502.0148926,0.01912440918,502.0148926,0.06754235178,
501.7497864,-0.0003344731813,501.7497864,0.01862676069,501.7497864,0.06696819514,
501.4846802,0.000203433694,501.4846802,0.01859849878,501.4846802,0.06692595035,
501.2573853,0.0002414019546,501.2573853,0.01918549649,501.2573853,0.0673558563,
500.9923401,-0.0003682012029,500.9923401,0.01811910234,500.9923401,0.06733920425,
500.7650146,0.0005516695674,500.7650146,0.01947196946,500.7650146,0.06722520292,
500.4998474,7.515346806E-005,500.4998474,0.01872204617,500.4998474,0.06737662852,
500.2346497,-0.0001053948727,500.2346497,0.01920822263,500.2346497,0.06709651649,
500.0072937,6.257089262E-005,500.0072937,0.01841135323,500.0072937,0.06716948003,
499.7421265,-0.0001572546753,499.7421265,0.01843657903,499.7421265,0.06686601043,
499.514801,-0.0002442430705,499.514801,0.01914272457,499.514801,0.06684867293,
499.2495422,-0.0008812990272,499.2495422,0.01826470345,499.2495422,0.06658229977,
498.984314,0.0001621540869,498.984314,0.01919177361,498.984314,0.0671441257,
498.756958,-1.729148244E-005,498.756958,0.01862297766,498.756958,0.06651392579,
498.4916077,0.0002149326028,498.4916077,0.01879537478,498.4916077,0.06709703058,
498.2642212,-0.0005277012242,498.2642212,0.01924261265,498.2642212,0.06672906876,
497.9988708,0.0004642281274,497.9988708,0.01885287277,497.9988708,0.06752578169,
497.733551,-8.453534247E-005,497.733551,0.01873112656,497.733551,0.06672477722,
497.5061951,-0.0003045710328,497.5061951,0.01886060461,497.5061951,0.06700051576,
497.2408142,0.0001207230453,497.2408142,0.01913853176,497.2408142,0.06739014387,
497.0133057,0.000476459536,497.0133057,0.01904469728,497.0133057,0.06706874818,
496.7479553,-0.0003682012029,496.7479553,0.01856904849,496.7479553,0.0666493848,
496.4825134,-1.625608456E-005,496.4825134,0.01810382679,496.4825134,0.06682394445,
496.2550964,-0.0003792191274,496.2550964,0.01749255136,496.2550964,0.06665502489,
495.9896851,0.0002802801318,495.9896851,0.01857466809,495.9896851,0.06710606068,
495.762146,-0.0001082416275,495.762146,0.01922534965,495.762146,0.06685749441,
495.4966736,-0.0001980342786,495.4966736,0.01819073595,495.4966736,0.06681589037,
495.2312012,-0.0002819102083,495.2312012,0.01850934699,495.2312012,0.06673507392,
495.0036926,0.0001911322761,495.0036926,0.01875772141,495.0036926,0.06746868789,
494.7381592,-0.0002417076757,494.7381592,0.01854276285,494.7381592,0.06706944853,
494.5106201,4.931557123E-005,494.5106201,0.019343419,494.5106201,0.06761261076,
494.2450867,0.0004394294519,494.2450867,0.01893276721,494.2450867,0.06728618592,
494.0174866,0.0001273776434,494.0174866,0.01823692396,494.0174866,0.067441836,
493.7519226,-0.0001501644292,493.7519226,0.01881164685,493.7519226,0.06723602116,
493.4863586,-0.0003632870212,493.4863586,0.01878904924,493.4863586,0.06712123007,
493.2586975,-0.0001989139855,493.2586975,0.01880272664,493.2586975,0.06714083254,
492.9931335,4.685613021E-005,492.9931335,0.01842912473,492.9931335,0.06755840778,
492.7655334,-1.092374168E-005,492.7655334,0.0195094943,492.7655334,0.06784402579,
492.4998779,0.0001875066519,492.4998779,0.01918027364,492.4998779,0.06759703159,
492.2342529,0.0001392888371,492.2342529,0.0189167317,492.2342529,0.06750100851,
492.0065613,0.0001141980174,492.0065613,0.01919875294,492.0065613,0.06802903116,
491.7409363,-3.722242764E-005,491.7409363,0.01877412759,491.7409363,0.06718340516,
491.5131836,-7.816858852E-005,491.5131836,0.01844822057,491.5131836,0.06760416925,
491.2475281,8.794353926E-005,491.2475281,0.01850191876,491.2475281,0.06720728427,
490.9818115,-0.0003426467883,490.9818115,0.01787093095,490.9818115,0.06713838875,
490.7540588,-0.0001500091603,490.7540588,0.0181091968,490.7540588,0.06768901646,
490.4883423,-8.438005898E-005,490.4883423,0.01920770854,490.4883423,0.06791418046,
490.2605591,3.619009294E-005,490.2605591,0.01947448775,490.2605591,0.06789090484,
489.9947815,0.0003635134199,489.9947815,0.01966187358,489.9947815,0.06789577752,
489.7670593,0.0001114533952,489.7670593,0.01853757538,489.7670593,0.0678633973,
489.5012512,-0.0002405175765,489.5012512,0.01881413348,489.5012512,0.06791166961,
489.2354736,0.0002632624237,489.2354736,0.01956811547,489.2354736,0.06836749613,
489.0075989,-0.0004166676954,489.0075989,0.01921044104,489.0075989,0.068093732,
488.7417603,0.0004241674615,488.7417603,0.01993687265,488.7417603,0.06860262156,
488.513916,-2.148482235E-005,488.513916,0.01928609796,488.513916,0.06833122671,
488.2480774,-0.0004622843699,488.2480774,0.01920662634,488.2480774,0.06832910329,
487.9822083,-0.0005562954466,487.9822083,0.01915038005,487.9822083,0.06827166677,
487.7543335,-0.0001227856701,487.7543335,0.01944513991,487.7543335,0.06875340641,
487.4884033,4.685385647E-006,487.4884033,0.0184371192,487.4884033,0.06833598018,
487.2605286,-0.0003267650609,487.2605286,0.01911358908,487.2605286,0.06821732968,
486.9946289,-0.0002737354953,486.9946289,0.01865562052,486.9946289,0.06829108298,
486.7666626,0.0001277660485,486.7666626,0.01916149817,486.7666626,0.06888148934,
486.5007629,0.000303644978,486.5007629,0.01891943626,486.5007629,0.06919626892,
486.2348022,0.0002443546255,486.2348022,0.01934087463,486.2348022,0.06889753789,
486.0068359,-5.083706492E-005,486.0068359,0.01924707741,486.0068359,0.06874412298,
485.7408142,-0.0002168185165,485.7408142,0.01947310567,485.7408142,0.06899310648,
485.5127869,9.058444994E-005,485.5127869,0.01948921569,485.5127869,0.06936345249,
485.2468262,0.000355870754,485.2468262,0.02018397674,485.2468262,0.0693699196,
485.0188293,-0.0004139264056,485.0188293,0.01979084313,485.0188293,0.06963609904,
484.7527771,-5.570303256E-005,484.7527771,0.019984385,484.7527771,0.06965132058,
484.4867249,-0.0002529875201,484.4867249,0.01997611672,484.4867249,0.0692710802,
484.2586975,0.0005267622764,484.2586975,0.02027569711,484.2586975,0.07005029917,
483.9926147,-1.491006151E-005,483.9926147,0.0199706424,483.9926147,0.06972106546,
483.7644653,0.0004714321694,483.7644653,0.0199588798,483.7644653,0.07002867013,
483.4983521,0.0002708257816,483.4983521,0.01886471361,483.4983521,0.06974839419,
483.2322693,1.812021537E-006,483.2322693,0.01893712021,483.2322693,0.06948369741,
483.0041809,4.809879101E-005,483.0041809,0.01901129633,483.0041809,0.06992132217,
482.7380371,0.0001941881637,482.7380371,0.01897110976,482.7380371,0.06976474822,
482.5098877,0.0001087864657,482.5098877,0.01933386549,482.5098877,0.06974589825,
482.2437134,0.0001316242124,482.2437134,0.01919821277,482.2437134,0.07005382329,
482.015625,0,482.015625,0.01943639666,482.015625,0.07046440989,
481.7494202,6.233788736E-005,481.7494202,0.01889715716,481.7494202,0.07016047835,
481.4831848,-0.0001988104923,481.4831848,0.01972910389,481.4831848,0.070442155,
481.2549438,-0.0002357054327,481.2549438,0.01984056272,481.2549438,0.07062930614,
480.9887085,-0.0002158870775,480.9887085,0.01954989322,480.9887085,0.07061173022,
480.7605286,-0.0001237172983,480.7605286,0.02013660595,480.7605286,0.07057826221,
480.4942627,0.0001992900216,480.4942627,0.01951888949,480.4942627,0.07108024508,
480.2660522,1.861241071E-005,480.2660522,0.02021904103,480.2660522,0.07127865404,
479.9997559,0.0001722276065,479.9997559,0.02023596503,479.9997559,0.07173140347,
479.7333984,6.795598165E-005,479.7333984,0.02039272338,479.7333984,0.07218456268,
479.505188,-0.0005946593592,479.505188,0.02065249346,479.505188,0.07153956592,
479.2388306,0.0003090848913,479.2388306,0.02025446109,479.2388306,0.07201247662,
479.010498,-4.892172365E-005,479.010498,0.02004157938,479.010498,0.07201327384,
478.7441101,-0.0002145934268,478.7441101,0.01996020786,478.7441101,0.07209277898,
478.5158691,8.719269681E-005,478.5158691,0.02041762881,478.5158691,0.07244751602,
478.2494812,-3.080321039E-005,478.2494812,0.02033404447,478.2494812,0.07255718112,
477.9830933,-0.0001080863512,477.9830933,0.02111964114,477.9830933,0.07303487509,
477.7546692,-1.030249314E-005,477.7546692,0.02078211121,477.7546692,0.07292931527,
477.4882813,-0.0001863389916,477.4882813,0.02021052502,477.4882813,0.07285393775,
477.2599487,0.0001216552046,477.2599487,0.02119565755,477.2599487,0.07362088561,
476.9934692,3.989211109E-005,476.9934692,0.02076212503,476.9934692,0.07342020422,
476.7650452,-0.0003855297691,476.7650452,0.02045903541,476.7650452,0.07359233499,
476.4985962,9.389855404E-005,476.4985962,0.02098410763,476.4985962,0.07363584638,
476.2321167,0.0001292160887,476.2321167,0.02110371552,476.2321167,0.07425067574,
476.0036621,0.0003739284293,476.0036621,0.02140986733,476.0036621,0.07461351156,
475.7371521,-0.0001228891924,475.7371521,0.02100505494,475.7371521,0.07465015352,
475.508728,-0.0001145561837,475.508728,0.02184437402,475.508728,0.07476551086,
475.242218,-0.0002373612224,475.242218,0.02092825621,475.242218,0.07505928725,
475.0136719,-0.0001186450681,475.0136719,0.0218061842,475.0136719,0.07473755628,
474.7471008,0.0001960269001,474.7471008,0.02204683796,474.7471008,0.07519444823,
474.5185852,-0.00031916023,474.5185852,0.02067706175,474.5185852,0.07559621334,
474.2520447,-0.0001862354984,474.2520447,0.02190246806,474.2520447,0.07546422631,
473.9854126,-9.825202142E-005,473.9854126,0.02171430364,473.9854126,0.07621407509,
473.756897,0.0003292130714,473.756897,0.0221441295,473.756897,0.07614651322,
473.4902649,0.0001482224616,473.4902649,0.02223800868,473.4902649,0.07650013268,
473.2617493,-0.0004213226784,473.2617493,0.02206307091,473.2617493,0.076698713,
472.9950562,2.329743438E-006,472.9950562,0.02148574591,472.9950562,0.07663392276,
472.766449,-2.019100748E-006,472.766449,0.02220027521,472.766449,0.07693248987,
472.4998169,0.0009472420788,472.4998169,0.02254967764,472.4998169,0.07818341255,
472.2330627,0.0003516478755,472.2330627,0.02294160612,472.2330627,0.07846952975,
472.0044556,0.0002013877529,472.0044556,0.02247405052,472.0044556,0.07829543203,
471.7377319,-0.0001888229745,471.7377319,0.02308323793,471.7377319,0.07829418778,
471.5090637,4.504182016E-006,471.5090637,0.02245147899,471.5090637,0.07867835462,
471.2423401,-8.272367268E-005,471.2423401,0.02235112153,471.2423401,0.07920017093,
471.0137329,-0.0002387583081,471.0137329,0.02265976369,471.0137329,0.07957929373,
470.7469482,0.0002641689789,470.7469482,0.02346988395,470.7469482,0.08034516871,
470.518219,0.0003049660882,470.518219,0.02372439206,470.518219,0.08010537177,
470.2514038,-0.0003778742393,470.2514038,0.02329005115,470.2514038,0.08065023273,
469.9845886,9.500254237E-006,469.9845886,0.02222141623,469.9845886,0.08090438694,
469.7559204,0.0002592217643,469.7559204,0.02239906229,469.7559204,0.08131459355,
469.4890442,2.562718464E-006,469.4890442,0.02304698713,469.4890442,0.0815461874,
469.2603149,-5.342535223E-005,469.2603149,0.02356219105,469.2603149,0.08191585541,
468.9934387,0.0001575964852,468.9934387,0.02380937152,468.9934387,0.08223935962,
468.76474,0.0001613254281,468.76474,0.02374979109,468.76474,0.08288673311,
468.4978027,-0.0001601528347,468.4978027,0.02459440939,468.4978027,0.08247175813,
468.2690125,0.0002749183332,468.2690125,0.02461753227,468.2690125,0.0837424621,
468.0021362,4.509569771E-005,468.0021362,0.02459580824,468.0021362,0.08343998343,
467.735199,-0.0002351362491,467.735199,0.02490972169,467.735199,0.08397261798,
467.5063782,0.0002659561869,467.5063782,0.02476343885,467.5063782,0.08496485651,
467.2394104,-0.0004643012944,467.2394104,0.0255332645,467.2394104,0.08465595543,
467.0105591,-0.000374874071,467.0105591,0.02539725415,467.0105591,0.08449618518,
466.7435303,1.035439936E-006,466.7435303,0.02546507679,466.7435303,0.08561504632,
466.51474,-0.0002653536503,466.51474,0.02517319657,466.51474,0.08563639224,
466.2477112,0.0001114792831,466.2477112,0.02500266582,466.2477112,0.08639609814,
466.0187988,-0.0001202495623,466.0187988,0.02635014243,466.0187988,0.0872496292,
465.7518005,-0.0005000359961,465.7518005,0.02518726885,465.7518005,0.08735255152,
465.4847717,0.000378902856,465.4847717,0.02587063424,465.4847717,0.08818586171,
465.2557983,-8.339658234E-005,465.2557983,0.02589500509,465.2557983,0.0881395638,
464.988739,5.627974315E-005,464.988739,0.02660453133,464.988739,0.08924630284,
464.7598877,4.501803051E-005,464.7598877,0.02648634277,464.7598877,0.08838459849,
464.4927673,-0.0002102467115,464.4927673,0.0264687892,464.4927673,0.0895819664,
464.2637634,0.0001102105525,464.2637634,0.02692295797,464.2637634,0.08996430784,
463.9966431,-0.0001867529936,463.9966431,0.0266404748,463.9966431,0.09020103514,
463.7676392,0.0002203972836,463.7676392,0.02714254707,463.7676392,0.0907639116,
463.5005188,0.0002039775572,463.5005188,0.02802977338,463.5005188,0.09163477272,
463.2333679,-9.390414198E-005,463.2333679,0.02791751735,463.2333679,0.09194256365,
463.004364,-6.367481546E-005,463.004364,0.02794512361,463.004364,0.09233742952,
462.7371521,-0.0003817020042,462.7371521,0.02832366154,462.7371521,0.09293951094,
462.5081482,0.0005314533482,462.5081482,0.02830948681,462.5081482,0.09377786517,
462.2408752,-6.403716543E-005,462.2408752,0.02834781073,462.2408752,0.09427586198,
462.0118713,-0.0004525097611,462.0118713,0.02910810709,462.0118713,0.09414562583,
461.7446289,5.879101445E-005,461.7446289,0.02899075858,461.7446289,0.09533759952,
461.515564,0.0001149230156,461.515564,0.02936220542,461.515564,0.09579569101,
461.2482605,-0.0003802536812,461.2482605,0.0295930896,461.2482605,0.0964846164,
460.9809875,6.937993749E-005,460.9809875,0.02961858548,460.9809875,0.09718746692,
460.7518311,-1.910342507E-005,460.7518311,0.02997115441,460.7518311,0.09744358808,
460.4845276,2.164120815E-005,460.4845276,0.03005556017,460.4845276,0.09840032458,
460.2554321,0.0001918314956,460.2554321,0.03070021048,460.2554321,0.09918144345,
459.9881287,-0.0006561275804,459.9881287,0.03008127771,459.9881287,0.09954664856,
459.7589111,7.657744572E-005,459.7589111,0.03049558774,459.7589111,0.09953121841,
459.4915771,-5.482302004E-005,459.4915771,0.03097047471,459.4915771,0.1003982276,
459.2624207,-0.0003196775797,459.2624207,0.03086090274,459.2624207,0.1005531922,
458.9950256,-0.0001890299754,458.9950256,0.03114984557,458.9950256,0.1017776653,
458.7658081,-8.355186583E-005,458.7658081,0.03054962866,458.7658081,0.1022339538,
458.4984131,9.50895701E-005,458.4984131,0.03229563311,458.4984131,0.1030279472,
458.2309875,-0.0001746951457,458.2309875,0.03150775284,458.2309875,0.1032900289,
458.00177,-0.000323195447,458.00177,0.03220830858,458.00177,0.1045331508,
457.734314,-0.0001968958095,457.734314,0.03289500251,457.734314,0.1055418998,
457.5050659,0.0001725124603,457.5050659,0.03255444765,457.5050659,0.1056912467,
457.2376099,0.0003439536085,457.2376099,0.03334445506,457.2376099,0.1069860086,
457.0083618,0.0004069368006,457.0083618,0.03327676281,457.0083618,0.1074486971,
456.7408447,-0.000378701865,456.7408447,0.03379032016,456.7408447,0.108066,
456.5115051,-9.483583563E-005,456.5115051,0.0345126465,456.5115051,0.1093339473,
456.2439575,0.0001136283754,456.2439575,0.03489157185,456.2439575,0.1098177433,
456.0147095,0.0004652128264,456.0147095,0.03457882628,456.0147095,0.1106011569,
455.7471619,-0.0001212329516,455.7471619,0.03472713754,455.7471619,0.1114724055,
455.5178223,-0.000151975808,455.5178223,0.03580448404,455.5178223,0.1124040484,
455.2502136,-0.0003559931938,455.2502136,0.03545653075,455.2502136,0.1126535386,
454.982605,-0.0002119543497,454.982605,0.03570222855,454.982605,0.1140631586,
454.7532654,-0.0004526649136,454.7532654,0.03605662286,454.7532654,0.1145844832,
454.4856873,-0.0002086942986,454.4856873,0.03673571348,454.4856873,0.1156089008,
454.2562866,-0.0004229777551,454.2562866,0.03780343384,454.2562866,0.1168302074,
453.9886475,-0.0002172324748,453.9886475,0.03805125505,453.9886475,0.1171872765,
453.7592468,0.0003311559849,453.7592468,0.03763947263,453.7592468,0.1192002743,
453.4915466,0.0004185188445,453.4915466,0.03812339902,453.4915466,0.1198168173,
453.2621155,6.741229299E-005,453.2621155,0.03946728259,453.2621155,0.1207867637,
452.9944153,0.0004038276093,452.9944153,0.03971511871,452.9944153,0.1217500344,
452.7650146,0.0003008214408,452.7650146,0.03923811764,452.7650146,0.1225473583,
452.4972839,3.432614903E-005,452.4972839,0.03857892379,452.4972839,0.1233692616,
452.2677917,0.0001550328452,452.2677917,0.04002083093,452.2677917,0.1250068396,
452.0000305,0.0003344978322,452.0000305,0.04013776034,452.0000305,0.1253224015,
451.7323608,0.0001351716783,451.7323608,0.040685568,451.7323608,0.1262440681,
451.5028687,6.409838534E-005,451.5028687,0.04177020863,451.5028687,0.1276564896,
451.2350769,7.310813089E-005,451.2350769,0.04139119014,451.2350769,0.1286968589,
451.0054932,-0.0002769950661,451.0054932,0.0425151363,451.0054932,0.1294115931,
450.7377319,0.0001951204758,450.7377319,0.04303774238,450.7377319,0.1313640922,
450.5081482,3.914134868E-005,450.5081482,0.0427387841,450.5081482,0.1313574463,
450.2403259,0.0001735742117,450.2403259,0.04474507645,450.2403259,0.1326402277,
450.0107727,-0.000119783741,450.0107727,0.04378848523,450.0107727,0.1340253651,
449.7429199,-1.713617348E-005,449.7429199,0.04409211874,449.7429199,0.1355982125,
449.5133362,-0.0001147114599,449.5133362,0.04502471536,449.5133362,0.1365413666,
449.2454529,0.0003094216227,449.2454529,0.04555514827,449.2454529,0.1389525682,
449.0158386,0.0002673807903,449.0158386,0.04587285221,449.0158386,0.1392686516,
448.7478943,-2.407328248E-005,448.7478943,0.04545681179,448.7478943,0.1413275898,
448.5183105,0.0002023459674,448.5183105,0.04770671204,448.5183105,0.1418815851,
448.2504272,-6.222540833E-005,448.2504272,0.04728137702,448.2504272,0.1431111842,
447.9824219,-0.0002567646734,447.9824219,0.04731687903,447.9824219,0.1444166899,
447.7527466,-0.0001147632211,447.7527466,0.04765153304,447.7527466,0.14633587,
447.4848022,0.0001131364188,447.4848022,0.04901139066,447.4848022,0.1477010995,
447.255127,-0.000121802288,447.255127,0.04952710867,447.255127,0.1488791704,
446.9871521,-6.419245619E-005,446.9871521,0.04954187572,446.9871521,0.150202632,
446.7574158,-0.000316780468,446.7574158,0.05001276359,446.7574158,0.1519830525,
446.4894714,1.4755027E-006,446.4894714,0.05129372329,446.4894714,0.1530900747,
446.2597046,0.0004127666471,446.2597046,0.05069095269,446.2597046,0.1550339311,
445.9916687,0.0001264713646,445.9916687,0.05195821822,445.9916687,0.1565524787,
445.7619324,0.0001583733392,445.7619324,0.05219133943,445.7619324,0.1581680775,
445.4938354,-0.0004851943231,445.4938354,0.0520163998,445.4938354,0.1604725569,
445.2640686,0.0001380718168,445.2640686,0.05480337515,445.2640686,0.1610511988,
444.9959717,0.0004085691471,444.9959717,0.05518682301,444.9959717,0.1636735946,
444.7662048,1.087224246E-005,444.7662048,0.05544247478,444.7662048,0.1647414267,
444.4980774,0.0002299282496,444.4980774,0.05626015738,444.4980774,0.1680156738,
444.2682495,-5.4408898E-005,444.2682495,0.05638493598,444.2682495,0.1687970459,
444.0001526,-0.0003569243418,444.0001526,0.05787903816,444.0001526,0.1709563881,
443.7319946,0.0002101931459,443.7319946,0.05874865502,443.7319946,0.1736789197,
443.5021667,2.951100578E-005,443.5021667,0.05808949471,443.5021667,0.1748671383,
443.2339783,8.090118354E-005,443.2339783,0.05954976007,443.2339783,0.176510796,
443.0041504,9.568507812E-005,443.0041504,0.06132434681,443.0041504,0.1805546582,
442.7359314,0.0001585546124,442.7359314,0.06228182465,442.7359314,0.1815252304,
442.5060425,-0.0001658973633,442.5060425,0.061757043,442.5060425,0.1836942583,
442.2378235,0.000271110679,442.2378235,0.06288693845,442.2378235,0.1864682287,
442.0079041,0.0002344348177,442.0079041,0.0636118874,442.0079041,0.1872004569,
441.7396545,4.996279313E-005,441.7396545,0.06510825455,441.7396545,0.1899271011,
441.5097351,0.000391960959,441.5097351,0.06606902182,441.5097351,0.1918518245,
441.2414551,5.094657536E-005,441.2414551,0.06682322174,441.2414551,0.1964414865,
441.0115356,-0.0003289378365,441.0115356,0.06814009696,441.0115356,0.1981952935,
440.7432251,-6.207011756E-005,440.7432251,0.06889335066,440.7432251,0.2016668469,
440.5132141,-6.885121547E-005,440.5132141,0.07047049701,440.5132141,0.2035270333,
440.2449341,-0.0001848899992,440.2449341,0.07137267292,440.2449341,0.205417335,
440.0149536,0.0002140261495,440.0149536,0.07195854932,440.0149536,0.2088372111,
439.7466125,0.0002788295969,439.7466125,0.07325654477,439.7466125,0.2113686949,
439.5166016,0.0002071630297,439.5166016,0.07474847138,439.5166016,0.2146669328,
439.24823,6.409838534E-005,439.24823,0.07572174072,439.24823,0.2177245021,
439.018219,2.64044902E-005,439.018219,0.07746344805,439.018219,0.2185546309,
438.7498474,-0.0006942758919,438.7498474,0.07759121805,438.7498474,0.2220716625,
438.4814148,-9.876962577E-005,438.4814148,0.07975564897,438.4814148,0.2268205285,
438.2513428,0.0003610003914,438.2513428,0.08152735233,438.2513428,0.2308744788,
437.9828796,-0.0001988104923,437.9828796,0.08253229409,437.9828796,0.2338750213,
437.7528076,3.142670175E-005,437.7528076,0.08307264745,437.7528076,0.2392938733,
437.484375,0.0004253075458,437.484375,0.08556025475,437.484375,0.2412227392,
437.2542725,9.762695845E-005,437.2542725,0.08710348606,437.2542725,0.2452827096,
436.9858093,0.0004653164942,436.9858093,0.08830969036,436.9858093,0.2469235659,
436.7556763,-8.329306002E-005,436.7556763,0.08905048668,436.7556763,0.253346622,
436.4871826,0.0001268079795,436.4871826,0.09016700834,436.4871826,0.2564713955,
436.2570496,-0.0004250983475,436.2570496,0.09105569869,436.2570496,0.2593000233,
435.9885254,0.0003737211518,435.9885254,0.09353785962,435.9885254,0.2650429904,
435.7583618,-0.0001946188713,435.7583618,0.09570600837,435.7583618,0.2686209977,
435.4898071,-0.0005204101908,435.4898071,0.09754153341,435.4898071,0.2723707855,
435.2596436,-0.0006402573199,435.2596436,0.09895547479,435.2596436,0.2768948078,
434.9910583,-0.0004887625691,434.9910583,0.101248838,434.9910583,0.2780836821,
434.7608032,-0.0006107897498,434.7608032,0.1031133756,434.7608032,0.2851705849,
434.4922791,-0.0001976720378,434.4922791,0.1042912453,434.4922791,0.2912549675,
434.2620239,0.0001844766957,434.2620239,0.1063375026,434.2620239,0.2935315371,
433.9933777,-0.0001484047825,433.9933777,0.1063545942,433.9933777,0.2992928624,
433.7631531,-7.573574112E-005,433.7631531,0.1092777401,433.7631531,0.3011826873,
433.4944763,-0.0003717704094,433.4944763,0.1121022254,433.4944763,0.309825182,
433.2642212,0.0005145553732,433.2642212,0.1136703119,433.2642212,0.3133667409,
432.995575,-0.0002992939553,432.995575,0.1167315096,432.995575,0.3184193075,
432.7652893,0.0001005527374,432.7652893,0.1181596816,432.7652893,0.3220882416,
432.496582,9.918046999E-005,432.496582,0.1203626841,432.496582,0.324677825,
432.2663269,-0.0002212169056,432.2663269,0.1226411462,432.2663269,0.3322446048,
431.9975586,-0.0002840314992,431.9975586,0.1254445612,431.9975586,0.3372476697,
431.7672424,-0.0003964437929,431.7672424,0.1255447567,431.7672424,0.3422676623,
431.4985352,0.0003128151293,431.4985352,0.128774181,431.4985352,0.3469801247,
431.2681274,-0.0002789611171,431.2681274,0.1290952861,431.2681274,0.3516340554,
430.9994202,-0.0002704241488,430.9994202,0.1328316927,430.9994202,0.3612142205,
430.7690125,-0.0001731426164,430.7690125,0.1351490319,430.7690125,0.3658074737,
430.5002136,-0.00011585014,430.5002136,0.1382613927,430.5002136,0.3696375489,
430.2314453,-0.0001548222644,430.2314453,0.139108479,430.2314453,0.3760016859,
430.0010376,-4.907702169E-005,430.0010376,0.1432233453,430.0010376,0.3800946176,
429.7322388,-3.758479943E-005,429.7322388,0.1435517818,429.7322388,0.3895230293,
429.50177,0.0003305601422,429.50177,0.1469935477,429.50177,0.3918883801,
429.2329712,0.0001533237664,429.2329712,0.1508699507,429.2329712,0.399082303,
429.0025024,-0.000187373982,429.0025024,0.151134938,429.0025024,0.4046869576,
428.7336426,-0.0003427502525,428.7336426,0.15334557,428.7336426,0.4102112055,
428.5032043,-0.00048591831,428.5032043,0.1581903994,428.5032043,0.4161018133,
428.2342834,0.0001762156462,428.2342834,0.1619268656,428.2342834,0.4226874411,
428.0038452,0.0001586322905,428.0038452,0.1624673456,428.0038452,0.4258697331,
427.7349243,7.261621067E-005,427.7349243,0.1658623666,427.7349243,0.435693413,
427.504425,-0.0001353625121,427.504425,0.167309463,427.504425,0.4398729801,
427.2354736,3.857180491E-005,427.2354736,0.1702722013,427.2354736,0.4475355148,
427.0049133,0.0004120929807,427.0049133,0.1740770936,427.0049133,0.4527677298,
426.7359619,-3.862014637E-005,426.7359619,0.1749352962,426.7359619,0.4587548971,
426.5054321,-0.0001547705033,426.5054321,0.1785011142,426.5054321,0.4656348825,
426.2364197,-0.0004643530119,426.2364197,0.1801192313,426.2364197,0.4694460034,
426.0058594,-0.0001316878333,426.0058594,0.1824586689,426.0058594,0.4739798605,
425.7368469,-0.0004472862056,425.7368469,0.1850718707,425.7368469,0.478967607,
425.5063171,-9.017735283E-005,425.5063171,0.1853031218,425.5063171,0.4830057621,
425.2372742,-0.0004684903251,425.2372742,0.1880957931,425.2372742,0.4904837012,
425.0066528,-0.0004312531382,425.0066528,0.1902394444,425.0066528,0.4939775467,
424.7376099,-0.0002437773946,424.7376099,0.1928334385,424.7376099,0.501758635,
424.507019,2.645626591E-005,424.507019,0.1943321973,424.507019,0.5068276525,
424.237915,-0.0001681227004,424.237915,0.1967078149,424.237915,0.5089728236,
424.0072632,-9.706153651E-005,424.0072632,0.1989194602,424.0072632,0.5134315491,
423.7381592,-4.504135177E-006,423.7381592,0.2006005794,423.7381592,0.5186945796,
423.5074768,-0.0003488544899,423.5074768,0.2044575065,423.5074768,0.5254014134,
423.2383728,9.822247375E-005,423.2383728,0.2051605582,423.2383728,0.5293232203,
423.0076599,-0.0002510730701,423.0076599,0.2052239627,423.0076599,0.5309442878,
422.7385254,0.0002522543364,422.7385254,0.2091376483,422.7385254,0.5389177799,
422.5078125,0.0001045660101,422.5078125,0.2105404139,422.5078125,0.5415121913,
422.238678,-0.0001437468745,422.238678,0.2132180482,422.238678,0.5462604165,
