,SrcWell,Destination Well,Volume,Plate
321,C20,G17,1500.0,A
323,C20,G18,1495.0,A
325,C20,G19,1465.0,A
327,C20,G20,1382.5,A
329,C20,G21,1220.0,A
331,C20,G22,952.5,A
333,C20,G23,555.0,A
337,C20,H1,510.0,A
339,C21,H2,1495.0,A
341,C21,H3,1465.0,A
343,C21,H4,1382.5,A
345,C21,H5,1220.0,A
347,C21,H6,952.5,A
349,C21,H7,555.0,A
353,C21,H9,1500.0,A
355,C21,H10,1495.0,A
357,C21,H11,1465.0,A
359,C21,H12,1382.5,A
361,C21,H13,1220.0,A
363,C21,H14,952.5,A
365,C21,H15,555.0,A
369,C21,H17,1500.0,A
371,C21,H18,1495.0,A
373,C21,H19,1465.0,A
375,C21,H20,1382.5,A
377,C21,H21,1220.0,A
379,C21,H22,952.5,A
381,C21,H23,555.0,A
385,C21,I1,1500.0,A
387,C21,I2,1495.0,A
389,C21,I3,1465.0,A
391,C21,I4,1382.5,A
393,C21,I5,1220.0,A
395,C21,I6,952.5,A
397,C21,I7,555.0,A
401,C21,I9,1500.0,A
403,C21,I10,1495.0,A
405,C21,I11,1465.0,A
407,C21,I12,1382.5,A
409,C21,I13,1220.0,A
411,C21,I14,952.5,A
413,C21,I15,555.0,A
417,C21,I17,1500.0,A
419,C21,I18,1160.0,A
421,C22,I19,1465.0,A
423,C22,I20,1382.5,A
425,C22,I21,1220.0,A
427,C22,I22,952.5,A
429,C22,I23,555.0,A
433,C22,J1,1500.0,A
435,C22,J2,1495.0,A
437,C22,J3,1465.0,A
439,C22,J4,1382.5,A
441,C22,J5,1220.0,A
443,C22,J6,952.5,A
445,C22,J7,555.0,A
449,C22,J9,1500.0,A
451,C22,J10,1495.0,A
453,C22,J11,1465.0,A
455,C22,J12,1382.5,A
457,C22,J13,1220.0,A
459,C22,J14,952.5,A
461,C22,J15,555.0,A
465,C22,J17,1500.0,A
467,C22,J18,1495.0,A
469,C22,J19,1465.0,A
471,C22,J20,1382.5,A
473,C22,J21,1220.0,A
475,C22,J22,952.5,A
477,C22,J23,555.0,A
481,C22,K1,1500.0,A
483,C22,K2,1495.0,A
485,C22,K3,1465.0,A
487,C22,K4,1382.5,A
489,C22,K5,1220.0,A
491,C22,K6,952.5,A
493,C22,K7,555.0,A
497,C22,K9,1500.0,A
499,C22,K10,1495.0,A
501,C22,K11,1465.0,A
503,C22,K12,350.0,A
505,C23,K13,1220.0,A
507,C23,K14,952.5,A
509,C23,K15,555.0,A
513,C23,K17,1500.0,A
515,C23,K18,1495.0,A
517,C23,K19,1465.0,A
519,C23,K20,1382.5,A
521,C23,K21,1220.0,A
523,C23,K22,952.5,A
525,C23,K23,555.0,A
529,C23,L1,1500.0,A
531,C23,L2,1495.0,A
533,C23,L3,1465.0,A
535,C23,L4,1382.5,A
537,C23,L5,1220.0,A
539,C23,L6,952.5,A
541,C23,L7,555.0,A
545,C23,L9,1500.0,A
547,C23,L10,1495.0,A
549,C23,L11,1465.0,A
551,C23,L12,1382.5,A
553,C23,L13,1220.0,A
555,C23,L14,952.5,A
557,C23,L15,555.0,A
561,C23,L17,1500.0,A
563,C23,L18,1495.0,A
565,C23,L19,1465.0,A
567,C23,L20,1382.5,A
569,C23,L21,1220.0,A
571,C23,L22,952.5,A
573,C23,L23,555.0,A
577,C23,M1,1500.0,A
579,C23,M2,1495.0,A
581,C23,M3,1465.0,A
583,C23,M4,1382.5,A
585,C23,M5,1117.5,A
587,C24,M6,952.5,A
589,C24,M7,555.0,A
593,C24,M9,1500.0,A
595,C24,M10,1495.0,A
597,C24,M11,1465.0,A
599,C24,M12,1382.5,A
601,C24,M13,1220.0,A
603,C24,M14,952.5,A
605,C24,M15,555.0,A
609,C24,M17,1500.0,A
611,C24,M18,1495.0,A
613,C24,M19,1465.0,A
615,C24,M20,1382.5,A
617,C24,M21,1220.0,A
619,C24,M22,952.5,A
621,C24,M23,555.0,A
625,C24,N1,1500.0,A
627,C24,N2,1495.0,A
629,C24,N3,1465.0,A
631,C24,N4,1382.5,A
633,C24,N5,1220.0,A
635,C24,N6,952.5,A
637,C24,N7,555.0,A
641,C24,N9,1500.0,A
643,C24,N10,1495.0,A
645,C24,N11,1465.0,A
647,C24,N12,1382.5,A
649,C24,N13,1220.0,A
651,C24,N14,952.5,A
653,C24,N15,555.0,A
657,C24,N17,1500.0,A
659,C24,N18,1495.0,A
661,C24,N19,1465.0,A
663,C24,N20,1382.5,A
665,C24,N21,1220.0,A
667,C24,N22,952.5,A
669,C24,N23,555.0,A
673,C24,O1,540.0,A
675,D1,O2,1495.0,A
677,D1,O3,1465.0,A
679,D1,O4,1382.5,A
681,D1,O5,1220.0,A
683,D1,O6,952.5,A
685,D1,O7,555.0,A
689,D1,O9,1500.0,A
691,D1,O10,1495.0,A
693,D1,O11,1465.0,A
695,D1,O12,1382.5,A
697,D1,O13,1220.0,A
699,D1,O14,952.5,A
701,D1,O15,555.0,A
705,D1,O17,1500.0,A
707,D1,O18,1495.0,A
709,D1,O19,1465.0,A
711,D1,O20,1382.5,A
713,D1,O21,1220.0,A
715,D1,O22,952.5,A
717,D1,O23,555.0,A
721,D1,P1,1500.0,A
723,D1,P2,1495.0,A
725,D1,P3,1465.0,A
727,D1,P4,1382.5,A
729,D1,P5,1220.0,A
731,D1,P6,952.5,A
733,D1,P7,555.0,A
737,D1,P9,1500.0,A
739,D1,P10,1495.0,A
741,D1,P11,1465.0,A
743,D1,P12,1382.5,A
745,D1,P13,1220.0,A
747,D1,P14,952.5,A
749,D1,P15,555.0,A
753,D1,P17,1500.0,A
755,D1,P18,1190.0,A
757,D2,P19,1465.0,A
759,D2,P20,1382.5,A
761,D2,P21,1220.0,A
763,D2,P22,952.5,A
765,D2,P23,555.0,A
