,SrcWell,Destination Well,Volume,Plate
457,B19,J13,1220.0,A
459,B19,J14,952.5,A
461,B19,J15,555.0,A
465,B19,J17,1500.0,A
467,B19,J18,1495.0,A
469,B19,J19,1465.0,A
471,B19,J20,1382.5,A
473,B19,J21,1220.0,A
475,B19,J22,952.5,A
477,B19,J23,555.0,A
481,B19,K1,1500.0,A
483,B19,K2,1495.0,A
485,B19,K3,1465.0,A
487,B19,K4,1382.5,A
489,B19,K5,1220.0,A
491,B19,K6,952.5,A
493,B19,K7,555.0,A
497,B19,K9,1500.0,A
499,B19,K10,1495.0,A
501,B19,K11,1465.0,A
503,B19,K12,1382.5,A
505,B19,K13,1220.0,A
507,B19,K14,952.5,A
509,B19,K15,555.0,A
513,B19,K17,1500.0,A
515,B19,K18,1495.0,A
517,B19,K19,1465.0,A
519,B19,K20,1382.5,A
521,B19,K21,1220.0,A
523,B19,K22,952.5,A
525,B19,K23,555.0,A
529,B19,L1,1500.0,A
531,B19,L2,1495.0,A
533,B19,L3,1465.0,A
535,B19,L4,1382.5,A
537,B19,L5,907.5,A
539,B20,L6,952.5,A
541,B20,L7,555.0,A
545,B20,L9,1500.0,A
547,B20,L10,1495.0,A
549,B20,L11,1465.0,A
551,B20,L12,1382.5,A
553,B20,L13,1220.0,A
555,B20,L14,952.5,A
557,B20,L15,555.0,A
561,B20,L17,1500.0,A
563,B20,L18,1495.0,A
565,B20,L19,1465.0,A
567,B20,L20,1382.5,A
569,B20,L21,1220.0,A
571,B20,L22,952.5,A
573,B20,L23,555.0,A
577,B20,M1,1500.0,A
579,B20,M2,1495.0,A
581,B20,M3,1465.0,A
583,B20,M4,1382.5,A
585,B20,M5,1220.0,A
587,B20,M6,952.5,A
589,B20,M7,555.0,A
593,B20,M9,1500.0,A
595,B20,M10,1495.0,A
597,B20,M11,1465.0,A
599,B20,M12,1382.5,A
601,B20,M13,1220.0,A
603,B20,M14,952.5,A
605,B20,M15,555.0,A
609,B20,M17,1500.0,A
611,B20,M18,1495.0,A
613,B20,M19,1465.0,A
615,B20,M20,1382.5,A
617,B20,M21,1220.0,A
619,B20,M22,952.5,A
621,B20,M23,555.0,A
625,B20,N1,330.0,A
627,B21,N2,1495.0,A
629,B21,N3,1465.0,A
631,B21,N4,1382.5,A
633,B21,N5,1220.0,A
635,B21,N6,952.5,A
637,B21,N7,555.0,A
641,B21,N9,1500.0,A
643,B21,N10,1495.0,A
645,B21,N11,1465.0,A
647,B21,N12,1382.5,A
649,B21,N13,1220.0,A
651,B21,N14,952.5,A
653,B21,N15,555.0,A
657,B21,N17,1500.0,A
659,B21,N18,1495.0,A
661,B21,N19,1465.0,A
663,B21,N20,1382.5,A
665,B21,N21,1220.0,A
667,B21,N22,952.5,A
669,B21,N23,555.0,A
673,B21,O1,1500.0,A
675,B21,O2,1495.0,A
677,B21,O3,1465.0,A
679,B21,O4,1382.5,A
681,B21,O5,1220.0,A
683,B21,O6,952.5,A
685,B21,O7,555.0,A
689,B21,O9,1500.0,A
691,B21,O10,1495.0,A
693,B21,O11,1465.0,A
695,B21,O12,1382.5,A
697,B21,O13,1220.0,A
699,B21,O14,952.5,A
701,B21,O15,555.0,A
705,B21,O17,1500.0,A
707,B21,O18,980.0,A
709,B22,O19,1465.0,A
711,B22,O20,1382.5,A
713,B22,O21,1220.0,A
715,B22,O22,952.5,A
717,B22,O23,555.0,A
721,B22,P1,1500.0,A
723,B22,P2,1495.0,A
725,B22,P3,1465.0,A
727,B22,P4,1382.5,A
729,B22,P5,1220.0,A
731,B22,P6,952.5,A
733,B22,P7,555.0,A
737,B22,P9,1500.0,A
739,B22,P10,1495.0,A
741,B22,P11,1465.0,A
743,B22,P12,1382.5,A
745,B22,P13,1220.0,A
747,B22,P14,952.5,A
749,B22,P15,555.0,A
753,B22,P17,1500.0,A
755,B22,P18,1495.0,A
757,B22,P19,1465.0,A
759,B22,P20,1382.5,A
761,B22,P21,1220.0,A
763,B22,P22,952.5,A
765,B22,P23,555.0,A
