,SrcWell,Destination Well,Volume,Plate
450,E17,J10,5.0,B
451,A24,J10,1495.0,A
452,E17,J11,35.0,B
453,A24,J11,1465.0,A
454,E17,J12,117.5,B
455,A24,J12,1382.5,A
456,E17,J13,280.0,B
457,A24,J13,1220.0,A
458,E17,J14,547.5,B
459,A24,J14,952.5,A
460,E17,J15,655.0,B
461,A24,J15,555.0,A
462,E18,J16,1500.0,B
465,A24,J17,1500.0,A
466,E21,J18,5.0,B
467,A24,J18,1495.0,A
468,E21,J19,35.0,B
469,A24,J19,1465.0,A
470,E21,J20,117.5,B
471,A24,J20,1382.5,A
472,E21,J21,280.0,B
473,A24,J21,1220.0,A
474,E21,J22,547.5,B
475,A24,J22,952.5,A
476,E21,J23,655.0,B
477,A24,J23,555.0,A
478,E22,J24,1500.0,B
481,A24,K1,180.0,A
482,F1,K2,5.0,B
483,B1,K2,1495.0,A
484,F1,K3,35.0,B
485,B1,K3,1465.0,A
486,F1,K4,117.5,B
487,B1,K4,1382.5,A
488,F1,K5,280.0,B
489,B1,K5,1220.0,A
490,F1,K6,547.5,B
491,B1,K6,952.5,A
492,F1,K7,655.0,B
493,B1,K7,555.0,A
494,F2,K8,1500.0,B
497,B1,K9,1500.0,A
498,F5,K10,5.0,B
499,B1,K10,1495.0,A
500,F5,K11,35.0,B
501,B1,K11,1465.0,A
502,F5,K12,117.5,B
503,B1,K12,1382.5,A
504,F5,K13,280.0,B
505,B1,K13,1220.0,A
506,F5,K14,547.5,B
507,B1,K14,952.5,A
508,F5,K15,655.0,B
509,B1,K15,555.0,A
510,F6,K16,1500.0,B
513,B1,K17,1500.0,A
514,F9,K18,5.0,B
515,B1,K18,1495.0,A
516,F9,K19,35.0,B
517,B1,K19,1465.0,A
518,F9,K20,117.5,B
519,B1,K20,1382.5,A
520,F9,K21,280.0,B
521,B1,K21,1220.0,A
522,F9,K22,547.5,B
523,B1,K22,952.5,A
524,F9,K23,655.0,B
525,B1,K23,555.0,A
526,F10,K24,1500.0,B
529,B1,L1,1500.0,A
530,F13,L2,5.0,B
531,B1,L2,1495.0,A
532,F13,L3,35.0,B
533,B1,L3,1465.0,A
534,F13,L4,117.5,B
535,B1,L4,1382.5,A
536,F13,L5,280.0,B
537,B1,L5,1220.0,A
538,F13,L6,547.5,B
539,B1,L6,952.5,A
540,F13,L7,655.0,B
541,B1,L7,555.0,A
542,F14,L8,1500.0,B
545,B1,L9,1500.0,A
546,F17,L10,5.0,B
547,B1,L10,1495.0,A
548,F17,L11,35.0,B
549,B1,L11,1465.0,A
550,F17,L12,117.5,B
551,B1,L12,1382.5,A
552,F17,L13,280.0,B
553,B1,L13,1220.0,A
554,F17,L14,547.5,B
555,B1,L14,952.5,A
556,F17,L15,655.0,B
557,B1,L15,555.0,A
558,F18,L16,1500.0,B
561,B1,L17,1500.0,A
562,F21,L18,5.0,B
563,B1,L18,830.0,A
564,F21,L19,35.0,B
565,B2,L19,1465.0,A
566,F21,L20,117.5,B
567,B2,L20,1382.5,A
568,F21,L21,280.0,B
569,B2,L21,1220.0,A
570,F21,L22,547.5,B
571,B2,L22,952.5,A
572,F21,L23,655.0,B
573,B2,L23,555.0,A
574,F22,L24,1500.0,B
577,B2,M1,1500.0,A
578,G1,M2,5.0,B
579,B2,M2,1495.0,A
580,G1,M3,35.0,B
581,B2,M3,1465.0,A
582,G1,M4,117.5,B
583,B2,M4,1382.5,A
584,G1,M5,280.0,B
585,B2,M5,1220.0,A
586,G1,M6,547.5,B
587,B2,M6,952.5,A
588,G1,M7,655.0,B
589,B2,M7,555.0,A
590,G2,M8,1500.0,B
593,B2,M9,1500.0,A
594,G5,M10,5.0,B
595,B2,M10,1495.0,A
596,G5,M11,35.0,B
597,B2,M11,1465.0,A
598,G5,M12,117.5,B
599,B2,M12,1382.5,A
600,G5,M13,280.0,B
601,B2,M13,1220.0,A
602,G5,M14,547.5,B
603,B2,M14,952.5,A
604,G5,M15,655.0,B
605,B2,M15,555.0,A
606,G6,M16,1500.0,B
609,B2,M17,1500.0,A
610,G9,M18,5.0,B
611,B2,M18,1495.0,A
612,G9,M19,35.0,B
613,B2,M19,1465.0,A
614,G9,M20,117.5,B
615,B2,M20,1382.5,A
616,G9,M21,280.0,B
617,B2,M21,1220.0,A
618,G9,M22,547.5,B
619,B2,M22,952.5,A
620,G9,M23,655.0,B
621,B2,M23,555.0,A
622,G10,M24,1500.0,B
625,B2,N1,1500.0,A
626,G13,N2,5.0,B
627,B2,N2,1495.0,A
628,G13,N3,35.0,B
629,B2,N3,1465.0,A
630,G13,N4,117.5,B
631,B2,N4,1382.5,A
632,G13,N5,280.0,B
633,B2,N5,1220.0,A
634,G13,N6,547.5,B
635,B2,N6,952.5,A
636,G13,N7,655.0,B
637,B2,N7,555.0,A
638,G14,N8,1500.0,B
641,B2,N9,1500.0,A
642,G17,N10,5.0,B
643,B2,N10,1495.0,A
644,G17,N11,35.0,B
645,B2,N11,1465.0,A
646,G17,N12,117.5,B
647,B2,N12,20.0,A
648,G17,N13,280.0,B
649,B3,N13,1220.0,A
650,G17,N14,547.5,B
651,B3,N14,952.5,A
652,G17,N15,655.0,B
653,B3,N15,555.0,A
654,G18,N16,1500.0,B
657,B3,N17,1500.0,A
658,G21,N18,5.0,B
659,B3,N18,1495.0,A
660,G21,N19,35.0,B
661,B3,N19,1465.0,A
662,G21,N20,117.5,B
663,B3,N20,1382.5,A
664,G21,N21,280.0,B
665,B3,N21,1220.0,A
666,G21,N22,547.5,B
667,B3,N22,952.5,A
668,G21,N23,655.0,B
669,B3,N23,555.0,A
670,G22,N24,1500.0,B
673,B3,O1,1500.0,A
674,H1,O2,5.0,B
675,B3,O2,1495.0,A
676,H1,O3,35.0,B
677,B3,O3,1465.0,A
678,H1,O4,117.5,B
679,B3,O4,1382.5,A
680,H1,O5,280.0,B
681,B3,O5,1220.0,A
682,H1,O6,547.5,B
683,B3,O6,952.5,A
684,H1,O7,655.0,B
685,B3,O7,555.0,A
686,H2,O8,1500.0,B
689,B3,O9,1500.0,A
690,H5,O10,5.0,B
691,B3,O10,1495.0,A
692,H5,O11,35.0,B
693,B3,O11,1465.0,A
694,H5,O12,117.5,B
695,B3,O12,1382.5,A
696,H5,O13,280.0,B
697,B3,O13,1220.0,A
698,H5,O14,547.5,B
699,B3,O14,952.5,A
700,H5,O15,655.0,B
701,B3,O15,555.0,A
702,H6,O16,1500.0,B
705,B3,O17,1500.0,A
706,H9,O18,5.0,B
707,B3,O18,1495.0,A
708,H9,O19,35.0,B
709,B3,O19,1465.0,A
710,H9,O20,117.5,B
711,B3,O20,1382.5,A
712,H9,O21,280.0,B
713,B3,O21,1220.0,A
714,H9,O22,547.5,B
715,B3,O22,952.5,A
716,H9,O23,655.0,B
717,B3,O23,555.0,A
718,H10,O24,1500.0,B
721,B3,P1,1500.0,A
722,H13,P2,5.0,B
723,B3,P2,1495.0,A
724,H13,P3,35.0,B
725,B3,P3,1465.0,A
726,H13,P4,117.5,B
727,B3,P4,1382.5,A
728,H13,P5,280.0,B
729,B3,P5,787.5,A
730,H13,P6,547.5,B
731,B4,P6,952.5,A
732,H13,P7,655.0,B
733,B4,P7,555.0,A
734,H14,P8,1500.0,B
737,B4,P9,1500.0,A
738,H17,P10,5.0,B
739,B4,P10,1495.0,A
740,H17,P11,35.0,B
741,B4,P11,1465.0,A
742,H17,P12,117.5,B
743,B4,P12,1382.5,A
744,H17,P13,280.0,B
745,B4,P13,1220.0,A
746,H17,P14,547.5,B
747,B4,P14,952.5,A
748,H17,P15,655.0,B
749,B4,P15,555.0,A
750,H18,P16,1500.0,B
753,B4,P17,1500.0,A
754,H21,P18,5.0,B
755,B4,P18,1495.0,A
756,H21,P19,35.0,B
757,B4,P19,1465.0,A
758,H21,P20,117.5,B
759,B4,P20,1382.5,A
760,H21,P21,280.0,B
761,B4,P21,1220.0,A
762,H21,P22,547.5,B
763,B4,P22,952.5,A
764,H21,P23,655.0,B
765,B4,P23,555.0,A
766,H22,P24,1500.0,B
