,SrcWell,Destination Well,Volume,Plate
212,C7,E11,35.0,B
213,C19,E11,1465.0,A
214,C7,E12,117.5,B
215,C19,E12,1382.5,A
216,C7,E13,280.0,B
217,C19,E13,1220.0,A
218,C7,E14,547.5,B
219,C19,E14,952.5,A
220,C7,E15,505.0,B
221,C19,E15,555.0,A
222,C8,E16,1500.0,B
225,C19,E17,1500.0,A
226,C11,E18,5.0,B
227,C19,E18,1495.0,A
228,C11,E19,35.0,B
229,C19,E19,1465.0,A
230,C11,E20,117.5,B
231,C19,E20,1382.5,A
232,C11,E21,280.0,B
233,C19,E21,1220.0,A
234,C11,E22,547.5,B
235,C19,E22,952.5,A
236,C11,E23,505.0,B
237,C19,E23,555.0,A
238,C12,E24,1500.0,B
241,C19,F1,1500.0,A
242,C15,F2,5.0,B
243,C19,F2,1495.0,A
244,C15,F3,35.0,B
245,C19,F3,1465.0,A
246,C15,F4,117.5,B
247,C19,F4,1382.5,A
248,C15,F5,280.0,B
249,C19,F5,1087.5,A
250,C15,F6,547.5,B
251,C20,F6,952.5,A
252,C15,F7,505.0,B
253,C20,F7,555.0,A
254,C16,F8,1500.0,B
257,C20,F9,1500.0,A
258,C19,F10,5.0,B
259,C20,F10,1495.0,A
260,C19,F11,35.0,B
261,C20,F11,1465.0,A
262,C19,F12,117.5,B
263,C20,F12,1382.5,A
264,C19,F13,280.0,B
265,C20,F13,1220.0,A
266,C19,F14,547.5,B
267,C20,F14,952.5,A
268,C19,F15,505.0,B
269,C20,F15,555.0,A
270,C20,F16,1500.0,B
273,C20,F17,1500.0,A
274,C23,F18,5.0,B
275,C20,F18,1495.0,A
276,C23,F19,35.0,B
277,C20,F19,1465.0,A
278,C23,F20,117.5,B
279,C20,F20,1382.5,A
280,C23,F21,280.0,B
281,C20,F21,1220.0,A
282,C23,F22,547.5,B
283,C20,F22,952.5,A
284,C23,F23,505.0,B
285,C20,F23,555.0,A
286,C24,F24,1500.0,B
289,C20,G1,1500.0,A
290,D3,G2,5.0,B
291,C20,G2,1495.0,A
292,D3,G3,35.0,B
293,C20,G3,1465.0,A
294,D3,G4,117.5,B
295,C20,G4,1382.5,A
296,D3,G5,280.0,B
297,C20,G5,1220.0,A
298,D3,G6,547.5,B
299,C20,G6,952.5,A
300,D3,G7,505.0,B
301,C20,G7,555.0,A
302,D4,G8,1500.0,B
305,C20,G9,1500.0,A
306,D7,G10,5.0,B
307,C20,G10,1495.0,A
308,D7,G11,35.0,B
309,C20,G11,1465.0,A
310,D7,G12,117.5,B
311,C20,G12,1382.5,A
312,D7,G13,280.0,B
313,C20,G13,1220.0,A
314,D7,G14,547.5,B
315,C20,G14,952.5,A
316,D7,G15,505.0,B
317,C20,G15,555.0,A
318,D8,G16,1500.0,B
321,C20,G17,1500.0,A
322,D11,G18,5.0,B
323,C20,G18,1495.0,A
324,D11,G19,35.0,B
325,C20,G19,1465.0,A
326,D11,G20,117.5,B
327,C20,G20,1382.5,A
328,D11,G21,280.0,B
329,C20,G21,1220.0,A
330,D11,G22,547.5,B
331,C20,G22,952.5,A
332,D11,G23,505.0,B
333,C20,G23,555.0,A
334,D12,G24,1500.0,B
337,C20,H1,510.0,A
338,D15,H2,5.0,B
339,C21,H2,1495.0,A
340,D15,H3,35.0,B
341,C21,H3,1465.0,A
342,D15,H4,117.5,B
343,C21,H4,1382.5,A
344,D15,H5,280.0,B
345,C21,H5,1220.0,A
346,D15,H6,547.5,B
347,C21,H6,952.5,A
348,D15,H7,505.0,B
349,C21,H7,555.0,A
350,D16,H8,1500.0,B
353,C21,H9,1500.0,A
354,D19,H10,5.0,B
355,C21,H10,1495.0,A
356,D19,H11,35.0,B
357,C21,H11,1465.0,A
358,D19,H12,117.5,B
359,C21,H12,1382.5,A
360,D19,H13,280.0,B
361,C21,H13,1220.0,A
362,D19,H14,547.5,B
363,C21,H14,952.5,A
364,D19,H15,505.0,B
365,C21,H15,555.0,A
366,D20,H16,1500.0,B
369,C21,H17,1500.0,A
370,D23,H18,5.0,B
371,C21,H18,1495.0,A
372,D23,H19,35.0,B
373,C21,H19,1465.0,A
374,D23,H20,117.5,B
375,C21,H20,1382.5,A
376,D23,H21,280.0,B
377,C21,H21,1220.0,A
378,D23,H22,547.5,B
379,C21,H22,952.5,A
380,D23,H23,505.0,B
381,C21,H23,555.0,A
382,D24,H24,1500.0,B
385,C21,I1,1500.0,A
386,E3,I2,5.0,B
387,C21,I2,1495.0,A
388,E3,I3,35.0,B
389,C21,I3,1465.0,A
390,E3,I4,117.5,B
391,C21,I4,1382.5,A
392,E3,I5,280.0,B
393,C21,I5,1220.0,A
394,E3,I6,547.5,B
395,C21,I6,952.5,A
396,E3,I7,505.0,B
397,C21,I7,555.0,A
398,E4,I8,1500.0,B
401,C21,I9,1500.0,A
402,E7,I10,5.0,B
403,C21,I10,1495.0,A
404,E7,I11,35.0,B
405,C21,I11,1465.0,A
406,E7,I12,117.5,B
407,C21,I12,1382.5,A
408,E7,I13,280.0,B
409,C21,I13,1220.0,A
410,E7,I14,547.5,B
411,C21,I14,952.5,A
412,E7,I15,505.0,B
413,C21,I15,555.0,A
414,E8,I16,1500.0,B
417,C21,I17,1500.0,A
418,E11,I18,5.0,B
419,C21,I18,1160.0,A
420,E11,I19,35.0,B
421,C22,I19,1465.0,A
422,E11,I20,117.5,B
423,C22,I20,1382.5,A
424,E11,I21,280.0,B
425,C22,I21,1220.0,A
426,E11,I22,547.5,B
427,C22,I22,952.5,A
428,E11,I23,505.0,B
429,C22,I23,555.0,A
430,E12,I24,1500.0,B
433,C22,J1,1500.0,A
434,E15,J2,5.0,B
435,C22,J2,1495.0,A
436,E15,J3,35.0,B
437,C22,J3,1465.0,A
438,E15,J4,117.5,B
439,C22,J4,1382.5,A
440,E15,J5,280.0,B
441,C22,J5,1220.0,A
442,E15,J6,547.5,B
443,C22,J6,952.5,A
444,E15,J7,505.0,B
445,C22,J7,555.0,A
446,E16,J8,1500.0,B
449,C22,J9,1500.0,A
450,E19,J10,5.0,B
451,C22,J10,1495.0,A
452,E19,J11,35.0,B
453,C22,J11,1465.0,A
454,E19,J12,117.5,B
455,C22,J12,1382.5,A
456,E19,J13,280.0,B
457,C22,J13,1220.0,A
458,E19,J14,547.5,B
459,C22,J14,952.5,A
460,E19,J15,505.0,B
461,C22,J15,555.0,A
462,E20,J16,1500.0,B
465,C22,J17,1500.0,A
466,E23,J18,5.0,B
467,C22,J18,1495.0,A
468,E23,J19,35.0,B
469,C22,J19,1465.0,A
470,E23,J20,117.5,B
471,C22,J20,1382.5,A
472,E23,J21,280.0,B
473,C22,J21,1220.0,A
474,E23,J22,547.5,B
475,C22,J22,952.5,A
476,E23,J23,505.0,B
477,C22,J23,555.0,A
478,E24,J24,1500.0,B
481,C22,K1,1500.0,A
482,F3,K2,5.0,B
483,C22,K2,1495.0,A
484,F3,K3,35.0,B
485,C22,K3,1465.0,A
486,F3,K4,117.5,B
487,C22,K4,1382.5,A
488,F3,K5,280.0,B
489,C22,K5,1220.0,A
490,F3,K6,547.5,B
491,C22,K6,952.5,A
492,F3,K7,505.0,B
493,C22,K7,555.0,A
494,F4,K8,1500.0,B
497,C22,K9,1500.0,A
498,F7,K10,5.0,B
499,C22,K10,1495.0,A
500,F7,K11,35.0,B
501,C22,K11,1465.0,A
502,F7,K12,117.5,B
503,C22,K12,350.0,A
504,F7,K13,280.0,B
505,C23,K13,1220.0,A
506,F7,K14,547.5,B
507,C23,K14,952.5,A
508,F7,K15,505.0,B
509,C23,K15,555.0,A
510,F8,K16,1500.0,B
513,C23,K17,1500.0,A
514,F11,K18,5.0,B
515,C23,K18,1495.0,A
516,F11,K19,35.0,B
517,C23,K19,1465.0,A
518,F11,K20,117.5,B
519,C23,K20,1382.5,A
520,F11,K21,280.0,B
521,C23,K21,1220.0,A
522,F11,K22,547.5,B
523,C23,K22,952.5,A
524,F11,K23,505.0,B
525,C23,K23,555.0,A
526,F12,K24,1500.0,B
529,C23,L1,1500.0,A
530,F15,L2,5.0,B
531,C23,L2,1495.0,A
532,F15,L3,35.0,B
533,C23,L3,1465.0,A
534,F15,L4,117.5,B
535,C23,L4,1382.5,A
536,F15,L5,280.0,B
537,C23,L5,1220.0,A
538,F15,L6,547.5,B
539,C23,L6,952.5,A
540,F15,L7,505.0,B
541,C23,L7,555.0,A
542,F16,L8,1500.0,B
545,C23,L9,1500.0,A
546,F19,L10,5.0,B
547,C23,L10,1495.0,A
548,F19,L11,35.0,B
549,C23,L11,1465.0,A
550,F19,L12,117.5,B
551,C23,L12,1382.5,A
552,F19,L13,280.0,B
553,C23,L13,1220.0,A
554,F19,L14,547.5,B
555,C23,L14,952.5,A
556,F19,L15,505.0,B
557,C23,L15,555.0,A
558,F20,L16,1500.0,B
561,C23,L17,1500.0,A
562,F23,L18,5.0,B
563,C23,L18,1495.0,A
564,F23,L19,35.0,B
565,C23,L19,1465.0,A
566,F23,L20,117.5,B
567,C23,L20,1382.5,A
568,F23,L21,280.0,B
569,C23,L21,1220.0,A
570,F23,L22,547.5,B
571,C23,L22,952.5,A
572,F23,L23,505.0,B
573,C23,L23,555.0,A
574,F24,L24,1500.0,B
577,C23,M1,1500.0,A
578,G3,M2,5.0,B
579,C23,M2,1495.0,A
580,G3,M3,35.0,B
581,C23,M3,1465.0,A
582,G3,M4,117.5,B
583,C23,M4,1382.5,A
584,G3,M5,280.0,B
585,C23,M5,1117.5,A
586,G3,M6,547.5,B
587,C24,M6,952.5,A
588,G3,M7,505.0,B
589,C24,M7,555.0,A
590,G4,M8,1500.0,B
593,C24,M9,1500.0,A
594,G7,M10,5.0,B
595,C24,M10,1495.0,A
596,G7,M11,35.0,B
597,C24,M11,1465.0,A
598,G7,M12,117.5,B
599,C24,M12,1382.5,A
600,G7,M13,280.0,B
601,C24,M13,1220.0,A
602,G7,M14,547.5,B
603,C24,M14,952.5,A
604,G7,M15,505.0,B
605,C24,M15,555.0,A
606,G8,M16,1500.0,B
609,C24,M17,1500.0,A
610,G11,M18,5.0,B
611,C24,M18,1495.0,A
612,G11,M19,35.0,B
613,C24,M19,1465.0,A
614,G11,M20,117.5,B
615,C24,M20,1382.5,A
616,G11,M21,280.0,B
617,C24,M21,1220.0,A
618,G11,M22,547.5,B
619,C24,M22,952.5,A
620,G11,M23,505.0,B
621,C24,M23,555.0,A
622,G12,M24,1500.0,B
625,C24,N1,1500.0,A
626,G15,N2,5.0,B
627,C24,N2,1495.0,A
628,G15,N3,35.0,B
629,C24,N3,1465.0,A
630,G15,N4,117.5,B
631,C24,N4,1382.5,A
632,G15,N5,280.0,B
633,C24,N5,1220.0,A
634,G15,N6,547.5,B
635,C24,N6,952.5,A
636,G15,N7,505.0,B
637,C24,N7,555.0,A
638,G16,N8,1500.0,B
641,C24,N9,1500.0,A
642,G19,N10,5.0,B
643,C24,N10,1495.0,A
644,G19,N11,35.0,B
645,C24,N11,1465.0,A
646,G19,N12,117.5,B
647,C24,N12,1382.5,A
648,G19,N13,280.0,B
649,C24,N13,1220.0,A
650,G19,N14,547.5,B
651,C24,N14,952.5,A
652,G19,N15,505.0,B
653,C24,N15,555.0,A
654,G20,N16,1500.0,B
657,C24,N17,1500.0,A
658,G23,N18,5.0,B
659,C24,N18,1495.0,A
660,G23,N19,35.0,B
661,C24,N19,1465.0,A
662,G23,N20,117.5,B
663,C24,N20,1382.5,A
664,G23,N21,280.0,B
665,C24,N21,1220.0,A
666,G23,N22,547.5,B
667,C24,N22,952.5,A
668,G23,N23,505.0,B
669,C24,N23,555.0,A
670,G24,N24,1500.0,B
673,C24,O1,540.0,A
674,H3,O2,5.0,B
675,D1,O2,1495.0,A
676,H3,O3,35.0,B
677,D1,O3,1465.0,A
678,H3,O4,117.5,B
679,D1,O4,1382.5,A
680,H3,O5,280.0,B
681,D1,O5,1220.0,A
682,H3,O6,547.5,B
683,D1,O6,952.5,A
684,H3,O7,505.0,B
685,D1,O7,555.0,A
686,H4,O8,1500.0,B
689,D1,O9,1500.0,A
690,H7,O10,5.0,B
691,D1,O10,1495.0,A
692,H7,O11,35.0,B
693,D1,O11,1465.0,A
694,H7,O12,117.5,B
695,D1,O12,1382.5,A
696,H7,O13,280.0,B
697,D1,O13,1220.0,A
698,H7,O14,547.5,B
699,D1,O14,952.5,A
700,H7,O15,505.0,B
701,D1,O15,555.0,A
702,H8,O16,1500.0,B
705,D1,O17,1500.0,A
706,H11,O18,5.0,B
707,D1,O18,1495.0,A
708,H11,O19,35.0,B
709,D1,O19,1465.0,A
710,H11,O20,117.5,B
711,D1,O20,1382.5,A
712,H11,O21,280.0,B
713,D1,O21,1220.0,A
714,H11,O22,547.5,B
715,D1,O22,952.5,A
716,H11,O23,505.0,B
717,D1,O23,555.0,A
718,H12,O24,1500.0,B
721,D1,P1,1500.0,A
722,H15,P2,5.0,B
723,D1,P2,1495.0,A
724,H15,P3,35.0,B
725,D1,P3,1465.0,A
726,H15,P4,117.5,B
727,D1,P4,1382.5,A
728,H15,P5,280.0,B
729,D1,P5,1220.0,A
730,H15,P6,547.5,B
731,D1,P6,952.5,A
732,H15,P7,505.0,B
733,D1,P7,555.0,A
734,H16,P8,1500.0,B
737,D1,P9,1500.0,A
738,H19,P10,5.0,B
739,D1,P10,1495.0,A
740,H19,P11,35.0,B
741,D1,P11,1465.0,A
742,H19,P12,117.5,B
743,D1,P12,1382.5,A
744,H19,P13,280.0,B
745,D1,P13,1220.0,A
746,H19,P14,547.5,B
747,D1,P14,952.5,A
748,H19,P15,505.0,B
749,D1,P15,555.0,A
750,H20,P16,1500.0,B
753,D1,P17,1500.0,A
754,H23,P18,5.0,B
755,D1,P18,1190.0,A
756,H23,P19,35.0,B
757,D2,P19,1465.0,A
758,H23,P20,117.5,B
759,D2,P20,1382.5,A
760,H23,P21,280.0,B
761,D2,P21,1220.0,A
762,H23,P22,547.5,B
763,D2,P22,952.5,A
764,H23,P23,505.0,B
765,D2,P23,555.0,A
766,H24,P24,1500.0,B
