,SrcWell,Destination Well,Volume,Plate
609,A8,M17,1500.0,A
611,A8,M18,1495.0,A
613,A8,M19,1465.0,A
615,A8,M20,1382.5,A
617,A8,M21,1220.0,A
619,A8,M22,952.5,A
621,A8,M23,555.0,A
625,A8,N1,1500.0,A
627,A8,N2,1495.0,A
629,A8,N3,1465.0,A
631,A8,N4,1382.5,A
633,A8,N5,1220.0,A
635,A8,N6,952.5,A
637,A8,N7,555.0,A
641,A8,N9,1500.0,A
643,A8,N10,1495.0,A
645,A8,N11,1465.0,A
647,A8,N12,1382.5,A
649,A8,N13,1220.0,A
651,A8,N14,952.5,A
653,A8,N15,555.0,A
657,A8,N17,1500.0,A
659,A8,N18,1495.0,A
661,A8,N19,1465.0,A
663,A8,N20,1382.5,A
665,A8,N21,1220.0,A
667,A8,N22,952.5,A
669,A8,N23,555.0,A
673,A8,O1,60.0,A
675,A9,O2,1495.0,A
677,A9,O3,1465.0,A
679,A9,O4,1382.5,A
681,A9,O5,1220.0,A
683,A9,O6,952.5,A
685,A9,O7,555.0,A
689,A9,O9,1500.0,A
691,A9,O10,1495.0,A
693,A9,O11,1465.0,A
695,A9,O12,1382.5,A
697,A9,O13,1220.0,A
699,A9,O14,952.5,A
701,A9,O15,555.0,A
705,A9,O17,1500.0,A
707,A9,O18,1495.0,A
709,A9,O19,1465.0,A
711,A9,O20,1382.5,A
713,A9,O21,1220.0,A
715,A9,O22,952.5,A
717,A9,O23,555.0,A
721,A9,P1,1500.0,A
723,A9,P2,1495.0,A
725,A9,P3,1465.0,A
727,A9,P4,1382.5,A
729,A9,P5,1220.0,A
731,A9,P6,952.5,A
733,A9,P7,555.0,A
737,A9,P9,1500.0,A
739,A9,P10,1495.0,A
741,A9,P11,1465.0,A
743,A9,P12,1382.5,A
745,A9,P13,1220.0,A
747,A9,P14,952.5,A
749,A9,P15,555.0,A
753,A9,P17,1500.0,A
755,A9,P18,710.0,A
757,A10,P19,1465.0,A
759,A10,P20,1382.5,A
761,A10,P21,1220.0,A
763,A10,P22,952.5,A
765,A10,P23,555.0,A
