cpd,protein,km,vmax,rsq
S4192,BM3 Heme 1YQP,1218.729998459086,2.928696626150007,0.5596916176269331
S4197,BM3 Heme 1YQP,141.70723010576557,0.7207203286656916,-4.678922093857764
S4201,BM3 Heme 1YQP,67.09850399445989,0.3508900603225909,-4.0006828315037515
S4206,BM3 Heme 1YQP,797.1694912365465,2.2567052250649144,-0.5038462129557673
S4210,BM3 Heme 1YQP,950.0121252342325,1.5404712455789005,-1.4113810515496361
S4216,BM3 Heme 1YQP,2000.0,3.130323335696217,0.39122047240281466
S4221,BM3 Heme 1YQP,1027.0067888836895,2.538193038638892,0.5389223961903449
S4227,BM3 Heme 1YQP,267.69704475600844,0.5929726866575807,-0.20208171555088916
S4151,BM3 Heme 1YQP,515.3987457944104,0.9839154703475086,0.6257942983184346
S4160,BM3 Heme 1YQP,80.34018759929143,0.29821771631512173,-4.193284689097443
S4165,BM3 Heme 1YQP,91.8082917130415,0.2932582068774822,-2.6850571556973346
S4170,BM3 Heme 1YQP,210.26401401553323,1.2736510330296311,-4.076094957749624
S4175,BM3 Heme 1YQP,141.0342830615522,0.5903596968211272,-3.27828805447046
S4179,BM3 Heme 1YQP,399.27300947208624,0.8935948019602569,0.22248429561746708
S4185,BM3 Heme 1YQP,484.2395563702167,1.0258680717115887,0.7604445250180492
S4189,BM3 Heme 1YQP,208.15214716346964,0.7726315183524359,-2.0370885656963758
S4194,BM3 Heme 1YQP,575.7029457018784,1.04531763836926,-1.318931161929187
S4198,BM3 Heme 1YQP,124.40563301805831,0.5166287059078567,-2.9423903130718396
S4203,BM3 Heme 1YQP,177.8370120235336,0.5653141096161024,-1.8888881724834445
S4207,BM3 Heme 1YQP,226.02722075677949,0.7467502072836335,-2.9699053356340572
S4211,BM3 Heme 1YQP,201.98537946250977,0.5846324917166065,-1.3753550758160094
S4217,BM3 Heme 1YQP,2000.0,7.728605726998924,0.3523916573544893
S4222,BM3 Heme 1YQP,172.80174023355642,0.5888729843882751,-1.4024908032230545
S4228,BM3 Heme 1YQP,625.8315100760934,1.0284118061017948,0.2033450777722956
S4152,BM3 Heme 1YQP,254.71188746321317,0.6981328641740128,0.02866687022104286
S4161,BM3 Heme 1YQP,496.08753367154094,0.9416392793215905,0.34094610480750676
S4166,BM3 Heme 1YQP,334.8696054926368,0.8433343513427157,0.20461843166696425
S4171,BM3 Heme 1YQP,277.80509433143897,0.6590877228137628,0.2905616389341311
S4176,BM3 Heme 1YQP,42.15867802714238,0.17957255961789653,-5.452451017095296
S4181,BM3 Heme 1YQP,480.22943513499257,1.0029740714761093,0.40177247303204966
S4186,BM3 Heme 1YQP,83.10098771570067,0.3049821607740283,-2.3643738740230544
S4190,BM3 Heme 1YQP,226.61961755489915,0.7156255965943464,-1.170165071292128
S4195,BM3 Heme 1YQP,135.22857661971378,0.4434393466427655,-1.285722617230853
S4199,BM3 Heme 1YQP,498.34337766315537,1.0101311924276948,-0.2274397567034223
S4204,BM3 Heme 1YQP,132.88725626466712,0.39782899331336913,-0.4462452696138097
S4208,BM3 Heme 1YQP,195.79102410419713,0.62871093631158,-1.606249765739487
S4213,BM3 Heme 1YQP,206.82747341072468,0.6797331541590942,-1.0473697862460436
S4219,BM3 Heme 1YQP,175.5096921776621,0.6461264837156269,-2.5245954893252276
S4223,BM3 Heme 1YQP,497.12381492984724,0.9535491652646069,-0.07313923568653147
S4229,BM3 Heme 1YQP,260.2431488658621,0.8412166734907897,-1.7283631741632126
S4155,BM3 Heme 1YQP,433.63197120010057,0.906588592800929,-0.9491515395520931
S4162,BM3 Heme 1YQP,88.23013202662634,0.4068061017411806,-4.6138962830821
S4167,BM3 Heme 1YQP,708.1101069096273,1.369533023419918,-0.5396541073579921
S4172,BM3 Heme 1YQP,328.8890259748968,0.9129712107030938,-0.3323817105815581
S4177,BM3 Heme 1YQP,664.9728827018496,1.4530311610729263,-0.5268601041625394
S4182,BM3 Heme 1YQP,353.59285689046146,0.7821930622792297,0.6229834433758177
S4187,BM3 Heme 1YQP,474.0439366323897,1.232265851006957,-0.45228476411304874
S4191,BM3 Heme 1YQP,273.0925944387969,0.6882484845643979,-1.2220880484032155
S4196,BM3 Heme 1YQP,423.85950916274385,1.159187347345357,-1.0161835676227544
S4200,BM3 Heme 1YQP,630.940815816194,1.8649466262642993,-1.2288003855319105
S4205,BM3 Heme 1YQP,825.6097344293129,1.4772170445643162,-0.7798134226123232
S4209,BM3 Heme 1YQP,386.84088367521656,0.8489198112133652,-0.0005188856784295037
S4214,BM3 Heme 1YQP,474.2530269909524,1.3156308014237104,-0.39496478942583524
S4220,BM3 Heme 1YQP,285.21099823171363,0.8299375662304112,-1.819838410605727
S4225,BM3 Heme 1YQP,467.00422596575015,1.008292993605915,-0.5925072031020051
S4230,BM3 Heme 1YQP,315.60224616607405,0.9423500896639,-1.2822601971205247
S4231,BM3 Heme 1YQP,136.60284739000005,0.4157004905171388,-1.2126307251435042
S4237,BM3 Heme 1YQP,77.9801685780308,0.4098221326998275,-5.645999930637343
S4242,BM3 Heme 1YQP,2000.0,3.3354952505676354,0.3827467988909109
S4269,BM3 Heme 1YQP,699.7573484052915,1.3771272455804562,-0.49537258976858545
S4295,BM3 Heme 1YQP,193.538064065594,0.4991182262006427,-0.8885589755265264
S4308,BM3 Heme 1YQP,277.10767320393103,0.7148334128910416,0.15115913826298577
S4321,BM3 Heme 1YQP,2000.0,8.252848885517142,0.3352093443823282
S4330,BM3 Heme 1YQP,317.0063605107751,0.742171984291165,0.3309436065257506
S4336,BM3 Heme 1YQP,130.81138914987318,0.4244338805086109,-1.6437452186282235
S4342,BM3 Heme 1YQP,101.1043059138661,0.4814160513421484,-4.456961332474307
S4349,BM3 Heme 1YQP,152.96581590603563,0.44054237010989206,-1.1058598260807484
S4358,BM3 Heme 1YQP,358.22922250108144,0.7583447549349698,0.6951609337881816
S4363,BM3 Heme 1YQP,209.0068862190603,0.6316391562005044,-1.279606821032563
S4370,BM3 Heme 1YQP,679.7470260394192,1.2042692220055315,-0.923597860590069
S4374,BM3 Heme 1YQP,223.47663223242046,0.570806997684048,-0.9325973081810963
S4381,BM3 Heme 1YQP,868.5706788147196,1.3538517077118117,-1.0825801463239313
S4232,BM3 Heme 1YQP,202.68191239878132,0.5474262808976227,-1.1504948945633875
S4238,BM3 Heme 1YQP,224.44819334200682,0.5630550352371074,-0.06328397740509484
S4243,BM3 Heme 1YQP,1043.995039135052,1.66505757599449,0.347241391098132
S4274,BM3 Heme 1YQP,1653.4619341032508,2.972134787564638,0.8173298848783281
S4297,BM3 Heme 1YQP,374.62405704419035,0.9351454203338174,-0.17269217981077167
S4311,BM3 Heme 1YQP,1495.2719030494939,2.8655116689501976,0.5780794700445486
S4322,BM3 Heme 1YQP,1403.6729850086695,1.8759780326156632,-0.404165584721371
S4333,BM3 Heme 1YQP,718.5834326305968,1.2574590166818556,0.06322278959632377
S4339,BM3 Heme 1YQP,167.8667924151423,0.7267524571737571,-4.265830902700084
S4343,BM3 Heme 1YQP,116.32005744706005,0.5858390642202407,-5.99774127455773
S4351,BM3 Heme 1YQP,124.32550405618214,0.41438858119062366,-2.4158742803823205
S4359,BM3 Heme 1YQP,372.954460632486,0.753814992688745,0.8681944060755249
S4364,BM3 Heme 1YQP,337.36755434686,0.7503821012922282,0.20850888299742798
S4371,BM3 Heme 1YQP,160.19419867102607,0.48702463404449725,-1.8752981127735553
S4375,BM3 Heme 1YQP,98.40239686580742,0.3833673492231099,-3.420388517033209
S4382,BM3 Heme 1YQP,143.06715682951514,0.505374957603355,-2.200448803128882
S4233,BM3 Heme 1YQP,196.9186095635968,0.5482399069587764,-0.4713087886894023
S4239,BM3 Heme 1YQP,2000.0,24.300598600048357,0.37684537016722974
S4244,BM3 Heme 1YQP,298.6524775829587,0.8528498862576824,-0.9688269868556356
S4282,BM3 Heme 1YQP,192.28642349264658,0.5037148867114732,-0.29658092526014257
S4303,BM3 Heme 1YQP,69.1517248232413,0.6291532394750804,-10.191400973500484
S4312,BM3 Heme 1YQP,309.51954476304564,1.1468051414143767,-2.9826653205158844
S4326,BM3 Heme 1YQP,208.26385325871016,0.6515810449031018,-1.637579153587036
S4334,BM3 Heme 1YQP,438.1916739507719,0.892872113790727,0.3327732576458433
S4340,BM3 Heme 1YQP,73.3060594352161,0.4447589442392555,-6.95427461541717
S4345,BM3 Heme 1YQP,181.78949768446438,0.7264278686895678,-3.1015466948859585
S4353,BM3 Heme 1YQP,119.29669180216978,0.3610731498730077,-1.9854051739669427
S4360,BM3 Heme 1YQP,2000.0,4.947748522454731,0.3195501217165785
S4365,BM3 Heme 1YQP,2000.0,4.24317310920429,0.35288312392911814
S4372,BM3 Heme 1YQP,392.04017830778486,0.7791862636117142,0.3396480267830023
S4376,BM3 Heme 1YQP,570.7275125069815,1.2802383483049906,-0.6932141465205206
S4384,BM3 Heme 1YQP,64.90228040283094,0.22131666336424882,-3.763090553054437
S4235,BM3 Heme 1YQP,102.51922905259454,0.49805505783797055,-4.635612475217145
S4240,BM3 Heme 1YQP,2000.0,6.40474345143934,0.4252774859979176
S4245,BM3 Heme 1YQP,682.7031116987674,1.3353933640472964,0.4695233624864491
S4285,BM3 Heme 1YQP,683.7964372155791,1.1885023026311308,0.40657847243830747
S4305,BM3 Heme 1YQP,101.10800568130155,0.4718894439716431,-4.384389172596413
S4314,BM3 Heme 1YQP,226.17379106492643,0.5394997553963651,0.5561261252422093
S4327,BM3 Heme 1YQP,157.69244542352797,0.5963550597858552,-3.4799396918675445
S4335,BM3 Heme 1YQP,788.1700893633663,1.3661150248306941,-0.12060092809344924
S4341,BM3 Heme 1YQP,544.1404443524124,1.0213116726586189,0.2250237450558199
S4348,BM3 Heme 1YQP,2000.0,2.6517227448521807,-0.8047891150683482
S4357,BM3 Heme 1YQP,477.0452049011008,1.1991960526045868,-0.7677991407061533
S4362,BM3 Heme 1YQP,2000.0,28.36558756417876,0.20404204604623932
S4368,BM3 Heme 1YQP,133.72588250722177,0.5733457432183203,-5.308808025681217
S4373,BM3 Heme 1YQP,204.92694362366186,0.689594967260021,-1.9438063628247169
S4377,BM3 Heme 1YQP,2000.0,4.749293645802183,0.23829456446727493
S4385,BM3 Heme 1YQP,127.03738490999173,0.3376428558168304,-1.392105190197412
S4386,BM3 Heme 1YQP,253.58260759414324,0.7603610421349938,-2.3456797163394656
S4394,BM3 Heme 1YQP,435.0918562754177,0.9883328002988051,-1.4209766606451208
S4402,BM3 Heme 1YQP,134.89086724187155,0.5043466924387535,-2.5108714144554214
S4414,BM3 Heme 1YQP,122.62874897176265,0.5700934477868846,-5.024327820918548
S5003,BM3 Heme 1YQP,100.73152554391947,0.4136101106573156,-3.9708434452984527
S4389,BM3 Heme 1YQP,2000.0,21.61140951695645,0.3465180766170203
S4397,BM3 Heme 1YQP,186.98131661221612,0.546992243886675,-1.4086259122724494
S4404,BM3 Heme 1YQP,192.28493639077354,1.071443409249763,-4.506145635045673
S4416,BM3 Heme 1YQP,264.72486690133854,1.1243193531280524,-2.862866146492065
S5004,BM3 Heme 1YQP,90.04200864697592,0.7838490886347083,-6.953694477427031
S4390,BM3 Heme 1YQP,54.55329328968422,0.18227143951814462,-3.2132684615635005
S4398,BM3 Heme 1YQP,90.02388480141393,0.29994683490034424,-2.414502229919045
S4407,BM3 Heme 1YQP,55.81918461828269,0.3201422011023372,-6.420978675760179
S4505,BM3 Heme 1YQP,95.58688496509157,0.27376521249772856,-1.3512689324270752
S4391,BM3 Heme 1YQP,269.1840672226117,0.8247999907614864,-1.357362740533158
S4401,BM3 Heme 1YQP,66.29754613137199,0.2787341300161561,-4.280732451322345
S4408,BM3 Heme 1YQP,651.8348439962257,1.197262736534857,0.4900312045007079
S5001,BM3 Heme 1YQP,178.44304783442354,0.4946834629537697,-0.3152146266107736
S1241,BM3 Heme 1YQP,220.77047016818742,0.640121136582751,-1.756261326562797
S1251,BM3 Heme 1YQP,191.0910655077649,0.6485825404506054,-2.1856474392304723
S1257,BM3 Heme 1YQP,71.76801994151243,0.30366344551355784,-4.365751947448043
S1261,BM3 Heme 1YQP,55.50388593247029,0.27138666028320574,-5.4977368716418304
S1278,BM3 Heme 1YQP,89.63731718947282,0.4040372321433852,-5.658807652726187
S1283,BM3 Heme 1YQP,177.51536101036496,0.7266048409271239,-3.9217668505862493
S1288,BM3 Heme 1YQP,60.06078256710685,0.23252374016510813,-5.01482558371729
S1294,BM3 Heme 1YQP,215.5558405727438,0.5036862877679904,0.19221611640136793
S1304,BM3 Heme 1YQP,342.6294809305416,0.94991993273245,-1.2187092243554267
S1324,BM3 Heme 1YQP,307.41120559562796,0.81596981038798,-1.2646634855848182
S1330,BM3 Heme 1YQP,165.90353076191616,0.4691557834339971,-0.6697587490713526
S1336,BM3 Heme 1YQP,159.6189319351427,0.5528000201318675,-2.084010392201015
S1351,BM3 Heme 1YQP,105.53871781533547,0.7503466379679025,-6.768690731822134
S1357,BM3 Heme 1YQP,95.30274083526812,0.36544363199805807,-4.028545053030906
S1374,BM3 Heme 1YQP,297.86388352800446,0.8547148411315764,-0.9745274083834898
S1379,BM3 Heme 1YQP,69.05141142884601,0.28854408526602093,-5.663094519113022
S1243,BM3 Heme 1YQP,104.94844939478293,0.29706423461222237,-1.233533073958863
S1252,BM3 Heme 1YQP,220.37479661327524,0.7339080351143153,-2.0069302718783515
S1258,BM3 Heme 1YQP,254.0186325222289,0.9060366457559823,-2.549647899914262
S1267,BM3 Heme 1YQP,246.32438204286433,1.0880025538878013,-11.893180968162993
S1280,BM3 Heme 1YQP,389.1367306605792,0.8440680654188015,-0.3901867957027578
S1284,BM3 Heme 1YQP,256.3054565813403,1.2299502730796164,-8.731777637619121
S1289,BM3 Heme 1YQP,386.83252793851597,0.7840819397666038,0.5306292754652993
S1299,BM3 Heme 1YQP,104.86415272439307,0.5047857832636101,-6.480634747737357
S1305,BM3 Heme 1YQP,2000.0,12.860432741558494,0.37694385777103123
S1326,BM3 Heme 1YQP,108.40939540404159,0.3586384309924334,-2.4331914327217534
S1331,BM3 Heme 1YQP,349.24661981755156,1.3358884225647238,-5.664987548035384
S1340,BM3 Heme 1YQP,71.30377602973022,0.2047787104029336,-1.534210558319049
S1353,BM3 Heme 1YQP,123.54328614922164,0.48618759333276806,-3.20406244601807
S1358,BM3 Heme 1YQP,109.27306329376023,0.4013760642586281,-2.351069652569053
S1376,BM3 Heme 1YQP,108.98584723027268,0.3623712296002807,-1.8963825513730725
S1380,BM3 Heme 1YQP,605.4282864060575,1.208948225565895,-1.0080040045818457
S1247,BM3 Heme 1YQP,402.74560183243585,1.1346048488971556,-0.704936722300733
S1255,BM3 Heme 1YQP,2000.0,14.4318993703727,0.44608887816733833
S1259,BM3 Heme 1YQP,254.56050582681823,0.7681042849256692,-0.7914860113520019
S1271,BM3 Heme 1YQP,186.5992405219813,0.7216268381178239,-3.5258885632861343
S1281,BM3 Heme 1YQP,134.86376743988654,0.4544039100132749,-3.3790206457739833
S1286,BM3 Heme 1YQP,84.78224796039899,0.2505717621788167,-2.1188250414515637
S1291,BM3 Heme 1YQP,531.2499857260058,1.0566274251313068,0.7429028705204294
S1300,BM3 Heme 1YQP,258.7158515842898,0.6734647118483456,-1.3478208963653886
S1312,BM3 Heme 1YQP,2000.0,9.588010107159251,0.2562261267025765
S1328,BM3 Heme 1YQP,2000.0,3.038081702021088,0.6659454502675981
S1332,BM3 Heme 1YQP,2000.0,3.60761277278023,0.8239083835223654
S1342,BM3 Heme 1YQP,244.75354523004327,0.5684920636638502,0.5560097706005243
S1354,BM3 Heme 1YQP,188.55461804795615,0.5396792321550533,-2.1857267352524063
S1359,BM3 Heme 1YQP,50.856851650051375,0.1882333991683277,-3.6722524401232537
S1377,BM3 Heme 1YQP,2000.0,24.779212365990116,0.02527354497769141
S1381,BM3 Heme 1YQP,423.6899343676284,1.0029547391045446,-0.09526624266231276
S1250,BM3 Heme 1YQP,573.8381900444978,1.145867998926276,0.566230230616851
S1256,BM3 Heme 1YQP,163.0990472149545,0.5052549381131172,-2.315087685386577
S1260,BM3 Heme 1YQP,360.09514841789735,0.9160564779635838,-0.9921823417604618
S1276,BM3 Heme 1YQP,56.02733702900382,0.30791335554708477,-9.341255024669534
S1282,BM3 Heme 1YQP,346.83611639102656,1.0759113977751102,-1.640069661579893
S1287,BM3 Heme 1YQP,40.28326634283734,0.18676463095043117,-5.9644045810667485
S1293,BM3 Heme 1YQP,237.88839711026395,0.7300087327872489,-1.7128279867830662
S1302,BM3 Heme 1YQP,331.67709313864975,1.093708229647962,-2.9808665501986673
S1322,BM3 Heme 1YQP,2000.0,23.521958972933568,0.33891352660008744
S1329,BM3 Heme 1YQP,62.86194493708717,0.2584511218726937,-2.8928707524497494
S1333,BM3 Heme 1YQP,98.96948691910698,0.31867937804369584,-2.729494162684714
S1344,BM3 Heme 1YQP,350.13063240279877,0.8771397842111047,-0.5220412828579448
S1356,BM3 Heme 1YQP,121.1777440154832,0.5982698952514243,-4.891140085456612
S1368,BM3 Heme 1YQP,402.8225904526204,1.0212795389657636,-1.4381123108179912
S1378,BM3 Heme 1YQP,245.2531616022025,0.791248139805173,-1.3600383526854172
S1382,BM3 Heme 1YQP,281.3028550299165,0.7182890552218559,-1.4868170640021492
S1385,BM3 Heme 1YQP,2000.0,7.91806209663386,0.40703919741545525
S1391,BM3 Heme 1YQP,104.30974647396616,0.2917741973524887,-1.1022349083419578
S1398,BM3 Heme 1YQP,394.53621444829986,0.8558014057626934,0.12869917448437185
S1404,BM3 Heme 1YQP,290.4944518862094,0.8732060339134525,-1.2437313692161758
S1409,BM3 Heme 1YQP,45.92371296744906,0.3542888420926163,-6.681786961468116
S1430,BM3 Heme 1YQP,104.91240047865963,0.38683717151003355,-3.4350821892998997
S1437,BM3 Heme 1YQP,487.23337280606654,1.0745083415980405,-0.8260176869592735
S1442,BM3 Heme 1YQP,216.4525842572299,0.6025519796940326,-0.46101893398155935
S1457,BM3 Heme 1YQP,205.9298869919675,0.6724404534532643,-1.823050654627445
S1467,BM3 Heme 1YQP,130.10455808653953,0.6707766496398176,-4.6539487127306405
S1490,BM3 Heme 1YQP,250.3878094462153,1.141612525230065,-11.084470524022672
S1501,BM3 Heme 1YQP,320.7747751849504,0.7681745656931762,0.16487289854338538
S1508,BM3 Heme 1YQP,315.09850617939554,0.7652540972205759,-0.5305312798998605
S1538,BM3 Heme 1YQP,128.38719639192274,0.5402594302872362,-4.257499916482984
S1550,BM3 Heme 1YQP,99.544893105944,0.7302506868746894,-8.131377366293172
S1578,BM3 Heme 1YQP,2000.0,2.4846361575003835,-0.5374058468515726
S1386,BM3 Heme 1YQP,291.4645493152427,0.7766123137305028,-1.1855270742036388
S1394,BM3 Heme 1YQP,185.12851429141452,0.5036711292236692,-1.3080408537201795
S1400,BM3 Heme 1YQP,213.45911134984118,0.8891533905008672,-2.722387819621587
S1405,BM3 Heme 1YQP,2000.0,6.7892925075183514,0.3187400878269806
S1415,BM3 Heme 1YQP,102.19423378408035,0.4516285640762757,-5.478808474790446
S1431,BM3 Heme 1YQP,78.46615483036774,0.24474443126673295,-2.104919272809898
S1438,BM3 Heme 1YQP,178.36186557314142,0.7164039870143246,-3.739399991694161
S1443,BM3 Heme 1YQP,374.2314926314691,0.9642469296905848,-1.3191000797724386
S1464,BM3 Heme 1YQP,691.916895260721,1.1484052165232488,-0.9034543691985275
S1468,BM3 Heme 1YQP,336.67651616961547,1.0425390681359086,-1.4512744616850441
S1491,BM3 Heme 1YQP,89.77476156078905,0.4989202249026811,-6.298251753960123
S1502,BM3 Heme 1YQP,223.02511062710778,0.6891313751770114,-1.5947577142299192
S1512,BM3 Heme 1YQP,363.974775465072,1.477763975138277,-7.635752419863486
S1540,BM3 Heme 1YQP,258.70384666536495,0.7624140499191092,-0.6775181462324218
S1567,BM3 Heme 1YQP,263.96080716978764,1.127360403811739,-8.727292021824804
S1593,BM3 Heme 1YQP,109.06420877822475,0.4267861611618337,-4.009018619892396
S1389,BM3 Heme 1YQP,204.95176427924181,0.5624206834268342,-0.5527601675904437
S1396,BM3 Heme 1YQP,2000.0,30.410712567042935,0.36106608947923147
S1401,BM3 Heme 1YQP,869.4355221045755,1.4748503862597129,0.3118571848813083
S1407,BM3 Heme 1YQP,380.863625671313,0.909877673114072,-1.065534532876216
S1425,BM3 Heme 1YQP,2000.0,4.919837853904727,0.3984372696749606
S1432,BM3 Heme 1YQP,517.9163595264821,0.9821961083144093,-0.20978171517535138
S1439,BM3 Heme 1YQP,202.74059522612936,0.5411668880162701,0.03029253076947347
S1444,BM3 Heme 1YQP,2000.0,2.970463725969333,0.5002957678148512
S1465,BM3 Heme 1YQP,123.79870425914972,0.5557308716403239,-4.057495293971793
S1483,BM3 Heme 1YQP,129.0017153559266,0.37010045346468623,-0.2798047272401962
S1497,BM3 Heme 1YQP,240.2285070563935,0.6172058553529438,-0.33963906200369
S1504,BM3 Heme 1YQP,278.3953693537631,0.7739355090683616,-2.290680496270099
S1514,BM3 Heme 1YQP,121.93436491700082,0.4283846947501113,-2.619946848838288
S1547,BM3 Heme 1YQP,86.6195430994602,0.3789693459954224,-4.000163782445905
S1569,BM3 Heme 1YQP,366.8478782358952,1.2788518717867514,-4.067743854188674
S1601,BM3 Heme 1YQP,114.91112211736659,0.47426001014086866,-2.9149596760935887
S1390,BM3 Heme 1YQP,640.3376350363961,1.4677978950694253,-0.5981291641259701
S1397,BM3 Heme 1YQP,93.36766689926148,0.3460403542973972,-4.487263730048774
S1403,BM3 Heme 1YQP,320.84240438161925,1.3472829777289945,-2.9461006455795067
S1408,BM3 Heme 1YQP,1120.8797949190223,2.941626629895705,0.16086873877634955
S1426,BM3 Heme 1YQP,217.37915779277327,0.63782422460473,-1.8990819109514403
S1436,BM3 Heme 1YQP,171.57333548204383,0.5396170269651348,-2.4020581958449467
S1441,BM3 Heme 1YQP,293.5341265637719,0.7575789231137331,-0.49302253346306935
S1445,BM3 Heme 1YQP,144.68423136048455,0.5980301913130398,-2.2492844607540246
S1466,BM3 Heme 1YQP,195.40425087622395,1.066208304639396,-17.02253067230384
S1488,BM3 Heme 1YQP,62.44935593386801,0.3629272496880026,-7.088279589646268
S1500,BM3 Heme 1YQP,177.68451097112282,0.9916507986833064,-4.999487883211003
S1505,BM3 Heme 1YQP,928.9190162581796,2.5147129270586266,-0.246414286483849
S1517,BM3 Heme 1YQP,2000.0,7.399949467196209,0.28566929342643643
S1549,BM3 Heme 1YQP,224.30279155625317,1.176922632714275,-3.0022720990223624
S1576,BM3 Heme 1YQP,190.70849601679961,1.3750823470988687,-4.82021377414976
S1603,BM3 Heme 1YQP,435.0442516589403,1.4757713075030126,-4.129165594414893
S1604,BM3 Heme 1YQP,97.71754236167665,0.416062022526717,-5.602452663893716
S1608,BM3 Heme 1YQP,150.89962125983843,0.6364339412498601,-2.4158140568538897
S1613,BM3 Heme 1YQP,961.8228895567185,2.4279711221831035,0.32518395898247976
S1619,BM3 Heme 1YQP,242.52852073923523,0.637286088889731,-0.4656088566416601
S1625,BM3 Heme 1YQP,896.1397568068563,1.4835703302577428,0.6723513603343155
S1629,BM3 Heme 1YQP,1931.4851127926588,2.3170798101787335,0.08875418198103802
S1636,BM3 Heme 1YQP,973.7719622602035,1.4582097429123073,-0.39093362703995016
S1641,BM3 Heme 1YQP,65.2500800665153,0.42559773713060217,-8.9079530816754
S1646,BM3 Heme 1YQP,129.1006113534622,0.49633368399980143,-3.5568580227502222
S1652,BM3 Heme 1YQP,287.13004796640763,0.8848753429988865,-1.0023664343389123
S1657,BM3 Heme 1YQP,241.5639586563034,0.8213451117048006,-1.665893400210558
S1666,BM3 Heme 1YQP,144.87350248098602,0.6455734128904295,-3.9812201626990555
S1672,BM3 Heme 1YQP,564.2721693832701,1.8786517539862906,-2.979639276912319
S1679,BM3 Heme 1YQP,200.87764509343017,0.4944080012699789,0.07073445023021041
S1685,BM3 Heme 1YQP,83.25857446496059,0.532940869677001,-29.044702187619613
S1691,BM3 Heme 1YQP,77.99171304158726,0.2682430921030113,-3.2796180443913094
S1605,BM3 Heme 1YQP,322.2852959039822,1.190168928688253,-3.9513250075516755
S1609,BM3 Heme 1YQP,90.21176932666211,0.3927821737222781,-3.903810093295304
S1614,BM3 Heme 1YQP,519.7290890122763,1.1129973953119363,-0.372497227165524
S1620,BM3 Heme 1YQP,992.9486388885236,1.6344881895379553,0.4893102557576928
S1626,BM3 Heme 1YQP,149.83303230380287,0.43813243935915125,-0.8958014206750222
S1630,BM3 Heme 1YQP,889.192637351718,1.520845974401036,0.2659126447614675
S1638,BM3 Heme 1YQP,393.1045269599957,0.8727200087894682,-0.9020195468880399
S1643,BM3 Heme 1YQP,389.6502689642705,1.0028780130372097,0.2701080474734556
S1647,BM3 Heme 1YQP,161.11420207077254,0.44441272718014624,-1.3275156162595811
S1653,BM3 Heme 1YQP,71.3169545032293,0.2825910910518925,-4.991967232090213
S1658,BM3 Heme 1YQP,1053.598391116611,2.7054276414654908,0.36146151164763496
S1667,BM3 Heme 1YQP,275.7895827653571,1.0664357960811042,-2.8877996149284044
S1673,BM3 Heme 1YQP,166.36628658980908,0.6583779393513234,-3.398683956385714
S1680,BM3 Heme 1YQP,224.41605150324455,0.7227598645301897,-1.7967722119995133
S1688,BM3 Heme 1YQP,232.4079648878083,0.7366941960756115,-1.1304919987013924
S1692,BM3 Heme 1YQP,277.56150264168167,0.786769226965707,-0.4089079553312749
S1606,BM3 Heme 1YQP,180.21390292513323,0.45929418768651253,-0.9360646437881774
S1610,BM3 Heme 1YQP,121.27064398686659,0.4276707266549745,-3.287670141978267
S1615,BM3 Heme 1YQP,229.8511816858702,0.8644563719086187,-3.099549588486081
S1622,BM3 Heme 1YQP,376.623233873995,1.0865471246683454,-1.5588744229329135
S1627,BM3 Heme 1YQP,297.63147601560433,0.7507977854536246,-0.540240502704948
S1633,BM3 Heme 1YQP,974.180779160577,2.4704039871349504,0.41260621116629836
S1639,BM3 Heme 1YQP,318.1707009229649,1.2524414209855617,-6.930617268723466
S1644,BM3 Heme 1YQP,231.64919965382683,0.7190472564844896,-1.0754186861277688
S1649,BM3 Heme 1YQP,158.70166201732968,0.8208743341425601,-4.7683745515828235
S1654,BM3 Heme 1YQP,153.75581703097808,0.5506246013681715,-2.2357368804289623
S1662,BM3 Heme 1YQP,55.85027256157816,0.2392479759648014,-5.335644038001208
S1669,BM3 Heme 1YQP,89.74806569300416,0.37532834307319185,-5.602377684187464
S1676,BM3 Heme 1YQP,130.83071674819223,0.47687509910719905,-3.8279223097147126
S1681,BM3 Heme 1YQP,480.8528457388706,1.0680024671618826,0.8154708014171603
S1689,BM3 Heme 1YQP,1458.1156180298897,3.0794424049500666,0.8746928865594967
S1693,BM3 Heme 1YQP,443.99302065970375,1.7199396974130698,-5.181384439358106
S1607,BM3 Heme 1YQP,202.81356835050747,0.6790935767093137,-2.2708105210056027
S1611,BM3 Heme 1YQP,76.06069307014646,0.31781694759208945,-4.663385332970387
S1618,BM3 Heme 1YQP,77.8356089673251,0.26181498704220124,-2.267558025280711
S1623,BM3 Heme 1YQP,2000.0,12.827786592200873,0.34367059439027936
S1628,BM3 Heme 1YQP,336.9017045301675,0.6597591818148132,0.4716393945722045
S1635,BM3 Heme 1YQP,57.626704523690705,0.2736852667835299,-5.30154988490831
S1640,BM3 Heme 1YQP,95.502404180919,0.42492854856543,-3.977126919119068
S1645,BM3 Heme 1YQP,35.16421191554811,0.29299101338445266,-11.962458069634875
S1651,BM3 Heme 1YQP,2000.0,3.9827288947569457,0.35625489564042134
S1655,BM3 Heme 1YQP,192.07231296397728,0.579984592418617,-1.173255363973639
S1665,BM3 Heme 1YQP,207.8423622125059,0.6498916525048706,-1.272698271898283
