blank,,bm3-wt-heme-10in1000-tube40,,bm3-wt-heme-10in1000-tube42,,bm3-wt-heme-10in1000-tube43,,bm3-wt-heme-10in1000-spin-n-pool,,bm3-wt-heme-post-dil,,
629.0088501,-0.0003460610169,629.0088501,0.05736988783,629.0088501,0.07492300123,629.0088501,0.05451707914,629.0088501,0.02623422444,629.0088501,0.01396847516,
628.0177002,-0.0004338908766,628.0177002,0.05775599182,628.0177002,0.07514745742,628.0177002,0.05546453223,628.0177002,0.02683577128,628.0177002,0.01445441507,
626.989624,0.0001847097737,626.989624,0.05753325298,626.989624,0.07557462156,626.989624,0.05615273491,626.989624,0.02707300335,626.989624,0.0151896812,
625.9978638,-0.0001099496731,625.9978638,0.05797189102,625.9978638,0.07589466125,625.9978638,0.05529212207,625.9978638,0.0254716631,625.9978638,0.01428269036,
625.0059204,0.0004339361039,625.0059204,0.0580179207,625.0059204,0.07615049183,625.0059204,0.05517535657,625.0059204,0.02622545324,625.0059204,0.01459389459,
624.0137329,-0.000178731716,624.0137329,0.05829306692,624.0137329,0.07655592263,624.0137329,0.05589086562,624.0137329,0.02629491687,624.0137329,0.01487630885,
622.984375,0.000586272683,622.984375,0.05835387856,622.984375,0.07671555132,622.984375,0.05694850162,622.984375,0.02676861547,622.984375,0.0152667053,
621.9915771,1.371978033E-005,621.9915771,0.0579171665,621.9915771,0.07667082548,621.9915771,0.05661905557,621.9915771,0.0261350777,621.9915771,0.01435067132,
620.9985352,-0.001147147617,620.9985352,0.05729131401,620.9985352,0.07607492059,620.9985352,0.05539324135,620.9985352,0.02606423758,620.9985352,0.01378777716,
620.005127,0.0003382024006,620.005127,0.05884563178,620.005127,0.07743547857,620.005127,0.05748133361,620.005127,0.02757761627,620.005127,0.01551301777,
619.0115356,0.0004887172254,619.0115356,0.0587679185,619.0115356,0.07730218768,619.0115356,0.05749935657,619.0115356,0.02703107148,619.0115356,0.01492064539,
618.0177002,-0.0007506135153,618.0177002,0.05880431458,618.0177002,0.07704783976,618.0177002,0.05659552291,618.0177002,0.02689784206,618.0177002,0.01468749437,
616.9866333,-0.0007597095682,616.9866333,0.06009289622,616.9866333,0.07813540846,616.9866333,0.05761565268,616.9866333,0.02729870379,616.9866333,0.0149046788,
615.9921875,0.0005373107851,615.9921875,0.06015241519,615.9921875,0.07851081342,615.9921875,0.05802963674,615.9921875,0.02754746936,615.9921875,0.01527509838,
614.9974976,-0.0004413385177,614.9974976,0.06004845724,614.9974976,0.07815957814,614.9974976,0.05671337619,614.9974976,0.02721733972,614.9974976,0.01522131544,
614.0025024,-0.0003409913916,614.0025024,0.06043147668,614.0025024,0.07895039767,614.0025024,0.05794115365,614.0025024,0.02816241235,614.0025024,0.01549528539,
613.0072021,4.289516801E-005,613.0072021,0.06057296321,613.0072021,0.07887520641,613.0072021,0.0583785437,613.0072021,0.02773395739,613.0072021,0.0157828778,
612.0117798,-5.037117444E-005,612.0117798,0.06090947241,612.0117798,0.07976700366,612.0117798,0.05841298401,612.0117798,0.02864288352,612.0117798,0.01564615592,
611.0159302,-5.565126776E-005,611.0159302,0.06092972681,611.0159302,0.08016433567,611.0159302,0.05891876668,611.0159302,0.02843480557,611.0159302,0.01573509723,
609.9829712,0.0004678819678,609.9829712,0.06204035878,609.9829712,0.0808333531,609.9829712,0.05937008187,609.9829712,0.0287273638,609.9829712,0.01585576497,
608.9866333,-0.0001427635289,608.9866333,0.06265661865,608.9866333,0.08089110255,608.9866333,0.05918611586,608.9866333,0.0282967221,608.9866333,0.0154686477,
607.9899902,-0.0003184359521,607.9899902,0.06211818382,607.9899902,0.08092029393,607.9899902,0.0599129349,607.9899902,0.02894947305,607.9899902,0.01554759964,
606.993103,0.0002648683148,606.993103,0.06311327964,606.993103,0.08192466944,606.993103,0.05991052836,606.993103,0.0294918716,606.993103,0.0162752606,
605.9959717,0.0001110391095,605.9959717,0.06359306723,605.9959717,0.08252242953,605.9959717,0.0608230792,605.9959717,0.02963382751,605.9959717,0.01694015972,
604.9985962,-0.0002913782373,604.9985962,0.06330157816,604.9985962,0.08299376816,604.9985962,0.06142756715,604.9985962,0.03014728241,604.9985962,0.0163429901,
604.0009155,0.0002198792936,604.0009155,0.06474659592,604.0009155,0.08360106498,604.0009155,0.06182783097,604.0009155,0.03023502603,604.0009155,0.01653932966,
603.0029297,-0.0002030020842,603.0029297,0.06465793401,603.0029297,0.08395446092,603.0029297,0.06235717982,603.0029297,0.03087316081,603.0029297,0.01709882915,
602.0047607,-0.0006049477379,602.0047607,0.0647810027,602.0047607,0.08411026746,602.0047607,0.06235458329,602.0047607,0.03083038889,602.0047607,0.01628824137,
601.0062256,0.0007700131973,601.0062256,0.06585282832,601.0062256,0.08533839136,601.0062256,0.06319677085,601.0062256,0.03182305396,601.0062256,0.01805077121,
600.0075073,6.795598165E-005,600.0075073,0.06606727839,600.0075073,0.08562251925,600.0075073,0.0635086,600.0075073,0.03179430962,600.0075073,0.01765169203,
599.0085449,-0.0002166632767,599.0085449,0.06698399037,599.0085449,0.0861794278,599.0085449,0.06413421035,599.0085449,0.03266665339,599.0085449,0.0179806985,
598.0092163,0.0001844766957,598.0092163,0.06743960083,598.0092163,0.08713495731,598.0092163,0.06487882882,598.0092163,0.03283293173,598.0092163,0.01856810413,
597.0097046,6.19495404E-005,597.0097046,0.06797008961,597.0097046,0.08748517185,597.0097046,0.06491772085,597.0097046,0.03281252459,597.0097046,0.01819230244,
596.0098877,0.0002781561343,596.0098877,0.06781751662,596.0098877,0.08808407187,596.0098877,0.065022856,596.0098877,0.03372485191,596.0098877,0.01856105216,
595.0098877,-0.0005114643136,595.0098877,0.06871898472,595.0098877,0.08889855444,595.0098877,0.06613814086,595.0098877,0.0341338031,595.0098877,0.01855956577,
594.0095825,0.0004596414219,594.0095825,0.06985865533,594.0095825,0.0900137648,594.0095825,0.06648315489,594.0095825,0.03444791213,594.0095825,0.01913017221,
593.0089722,0.0001064043608,593.0089722,0.07056358457,593.0089722,0.09058246017,593.0089722,0.06765770912,593.0089722,0.03502789512,593.0089722,0.01956099458,
592.0081787,-0.0008407902205,592.0081787,0.07028061152,592.0081787,0.09070289135,592.0081787,0.06797242165,592.0081787,0.03512190655,592.0081787,0.01895923913,
591.0070801,-0.0002992422087,591.0070801,0.07131550461,591.0070801,0.09172029793,591.0070801,0.06895506382,591.0070801,0.03658722341,591.0070801,0.01998340897,
590.0056763,-0.0006037069252,590.0056763,0.07199294865,590.0056763,0.09249982983,590.0056763,0.06900133193,590.0056763,0.03676233813,590.0056763,0.01981642097,
589.0040894,0.0005303389044,589.0040894,0.07404007018,589.0040894,0.09464178979,589.0040894,0.07083749771,589.0040894,0.03881278262,589.0040894,0.02083398029,
588.0021973,-0.0001890299754,588.0021973,0.07476055622,588.0021973,0.09422086924,588.0021973,0.07129174471,588.0021973,0.03843393177,588.0021973,0.0209739469,
587.000061,0.000406185427,587.000061,0.07630506158,587.000061,0.0964339003,587.000061,0.07306823134,587.000061,0.04042183608,587.000061,0.02265343629,
585.9976807,-0.0004093230527,585.9976807,0.07681047171,585.9976807,0.09740701318,585.9976807,0.07310707122,585.9976807,0.04098618776,585.9976807,0.0221039243,
584.9950562,0.0003712339676,584.9950562,0.07864379138,584.9950562,0.09851615876,584.9950562,0.07509405911,584.9950562,0.04194471613,584.9950562,0.02381046489,
583.9921875,2.821662201E-005,583.9921875,0.07960457355,583.9921875,0.1001383737,583.9921875,0.07576023787,583.9921875,0.04334385321,583.9921875,0.02371088788,
582.9889526,-0.000572840916,582.9889526,0.08068819344,582.9889526,0.1011004224,582.9889526,0.07718028128,582.9889526,0.04436502978,582.9889526,0.02409445308,
581.9855957,-0.0001411073754,581.9855957,0.08218214661,581.9855957,0.1024104506,581.9855957,0.07819760591,581.9855957,0.0454354845,581.9855957,0.02415503748,
580.9818726,-8.670934039E-005,580.9818726,0.0838599056,580.9818726,0.1042379364,580.9818726,0.08039136231,580.9818726,0.04656186327,580.9818726,0.02551775426,
580.0151367,-0.001246740809,580.0151367,0.08484637737,580.0151367,0.1046969444,580.0151367,0.08066649735,580.0151367,0.04729318246,580.0151367,0.02544663101,
579.0109863,0.0002770423307,579.0109863,0.0874440372,579.0109863,0.1077324748,579.0109863,0.08294475824,579.0109863,0.04977642745,579.0109863,0.02681399137,
578.0065308,0.0004027911928,578.0065308,0.08898852021,578.0065308,0.1085556373,578.0065308,0.08411586285,578.0065308,0.05138843879,578.0065308,0.02808723599,
577.0018311,0.0004005111114,577.0018311,0.09036693722,577.0018311,0.1097238213,577.0018311,0.08532487601,577.0018311,0.05174400657,577.0018311,0.02843008004,
575.9968872,-0.0002223035553,575.9968872,0.09148468822,575.9968872,0.1112198532,575.9968872,0.08703395724,575.9968872,0.05327988043,575.9968872,0.02894410491,
574.9917603,-6.750535977E-005,574.9917603,0.09251298755,574.9917603,0.1127058491,574.9917603,0.08744365722,574.9917603,0.05428085849,574.9917603,0.02931315638,
573.9862061,-0.0002712520072,573.9862061,0.0933938846,573.9862061,0.1136467755,573.9862061,0.08817752451,573.9862061,0.05478367209,573.9862061,0.0296746511,
573.0177612,0.0003668814315,573.0177612,0.09494791925,573.0177612,0.1149896234,573.0177612,0.08948350698,573.0177612,0.0563259609,573.0177612,0.03079687431,
572.0118408,1.118288219E-005,572.0118408,0.09589023143,572.0118408,0.1157849357,572.0118408,0.09038057923,572.0118408,0.05684459955,572.0118408,0.03078709356,
571.0056763,-0.0001048772829,571.0056763,0.09630124271,571.0056763,0.1166910678,571.0056763,0.0912790671,571.0056763,0.05687446147,571.0056763,0.03120046481,
569.9992065,0.0002295397571,569.9992065,0.09716010094,569.9992065,0.1172976494,569.9992065,0.09169065952,569.9992065,0.05804268643,569.9992065,0.03142743185,
568.9925537,1.573895315E-005,568.9925537,0.0973496139,568.9925537,0.1175799966,568.9925537,0.09191963077,568.9925537,0.05812592432,568.9925537,0.03142979741,
567.9855957,-1.459944087E-005,567.9855957,0.0981092751,567.9855957,0.1188134104,567.9855957,0.09267625213,567.9855957,0.05819132924,567.9855957,0.0321556218,
567.0157471,-9.54569623E-005,567.0157471,0.09814964235,567.0157471,0.1183992773,567.0157471,0.09251933545,567.0157471,0.05851474404,567.0157471,0.03173437715,
566.0082397,-0.0002541258582,566.0082397,0.09815885872,566.0082397,0.1187226549,566.0082397,0.09261403233,566.0082397,0.05797387287,566.0082397,0.03160195053,
565.0006104,9.804122965E-005,565.0006104,0.09853086621,565.0006104,0.119236961,565.0006104,0.09283130616,565.0006104,0.05858233944,565.0006104,0.03160147741,
563.9926147,0.0002808241115,563.9926147,0.09849712253,563.9926147,0.1190622449,563.9926147,0.09263187647,563.9926147,0.05763250217,563.9926147,0.03176874295,
562.9844971,0.0002141038422,562.9844971,0.09825410694,562.9844971,0.1197383031,562.9844971,0.0929948166,562.9844971,0.05825455487,562.9844971,0.03179522976,
562.0134277,-3.235625627E-005,562.0134277,0.09833172709,562.0134277,0.1193730012,562.0134277,0.09312743694,562.0134277,0.05776891112,562.0134277,0.03165724501,
561.0047607,7.471333083E-005,561.0047607,0.09824229777,561.0047607,0.1191979274,561.0047607,0.0929287374,561.0047607,0.05767036974,561.0047607,0.03126196563,
559.9957886,-8.971150237E-005,559.9957886,0.09856669605,559.9957886,0.119495824,559.9957886,0.09283595532,559.9957886,0.05781844258,559.9957886,0.03121581674,
558.9866943,1.674854502E-005,558.9866943,0.09829121083,558.9866943,0.1197512001,558.9866943,0.09256523848,558.9866943,0.05743842945,558.9866943,0.03116113693,
558.0146484,-0.0004957438796,558.0146484,0.09845756739,558.0146484,0.1195605919,558.0146484,0.09227887541,558.0146484,0.05690653622,558.0146484,0.03089478426,
557.0050659,-0.0001500091603,557.0050659,0.0984608531,557.0050659,0.1199105978,557.0050659,0.09305918217,557.0050659,0.05753733218,557.0050659,0.03124015592,
555.9951172,0.0002037962695,555.9951172,0.0991660282,555.9951172,0.1204657033,555.9951172,0.09378107637,555.9951172,0.05762930959,555.9951172,0.03145898879,
554.9849854,0.000229332567,554.9849854,0.09876731038,554.9849854,0.1212748066,554.9849854,0.09326202422,554.9849854,0.0577105768,554.9849854,0.03169477731,
554.012085,0.0002598175197,554.012085,0.09969609976,554.012085,0.1214498952,554.012085,0.09430404007,554.012085,0.05858106539,554.012085,0.03171727806,
553.0014648,0.0004582421097,553.0014648,0.1000469103,553.0014648,0.1220751628,553.0014648,0.09453178197,553.0014648,0.0581613183,553.0014648,0.03176768497,
551.9905396,-0.0001820954931,551.9905396,0.1000529379,551.9905396,0.1221673787,551.9905396,0.09457716346,551.9905396,0.05887820944,551.9905396,0.03164404631,
551.0169067,-0.0002281507623,551.0169067,0.1011071205,551.0169067,0.1230197251,551.0169067,0.09555517882,551.0169067,0.05901103839,551.0169067,0.03207152709,
550.0056763,0.0001735224214,550.0056763,0.1018660888,550.0056763,0.1240805537,550.0056763,0.09621801227,550.0056763,0.05964852124,550.0056763,0.03259119391,
548.9940186,0.0001876879396,548.9940186,0.1029256061,548.9940186,0.1249820516,548.9940186,0.09654901177,548.9940186,0.06048098207,548.9940186,0.03311293945,
547.9821777,0.0002880510292,547.9821777,0.103495501,547.9821777,0.1258059144,547.9821777,0.09775114059,547.9821777,0.06073107943,547.9821777,0.03332824633,
547.0076294,0.000268753618,547.0076294,0.1041082591,547.0076294,0.1267743409,547.0076294,0.09820555896,547.0076294,0.06122904643,547.0076294,0.03327681869,
545.9954224,-9.173018043E-005,545.9954224,0.104564175,545.9954224,0.1268935204,545.9954224,0.09859644622,545.9954224,0.06193586066,545.9954224,0.03339541703,
544.9828491,0.0003787473834,544.9828491,0.1054082066,544.9828491,0.1278965473,544.9828491,0.09940362722,544.9828491,0.0626700148,544.9828491,0.03395703062,
544.0076294,6.989267604E-006,544.0076294,0.106068939,544.0076294,0.1290643662,544.0076294,0.1003900766,544.0076294,0.06338004768,544.0076294,0.03452203795,
542.9946289,-2.99749172E-005,542.9946289,0.1070879847,542.9946289,0.1294758022,542.9946289,0.1006048173,542.9946289,0.06369874626,542.9946289,0.03455494344,
541.9813843,-2.469451101E-005,541.9813843,0.1076923385,541.9813843,0.1302241683,541.9813843,0.1010593846,541.9813843,0.06388118863,541.9813843,0.03479772061,
541.0054321,0.0001896561298,541.0054321,0.1081055477,541.0054321,0.1305609494,541.0054321,0.1017754078,541.0054321,0.06405539066,541.0054321,0.03443098441,
539.9917603,3.574999209E-005,539.9917603,0.1089330092,539.9917603,0.1313530207,539.9917603,0.1023828909,539.9917603,0.06459008157,539.9917603,0.03484427929,
539.0153809,-0.0001225268934,539.0153809,0.1093119383,539.0153809,0.1319965124,539.0153809,0.1029475182,539.0153809,0.06517823786,539.0153809,0.03542540967,
538.0012207,2.420405508E-005,538.0012207,0.1097595468,538.0012207,0.1330602914,538.0012207,0.1033750176,538.0012207,0.06564508379,538.0012207,0.03561806679,
536.9867554,0.0002181699529,536.9867554,0.1102302074,536.9867554,0.1330835372,536.9867554,0.1038274691,536.9867554,0.06567194313,536.9867554,0.03547054529,
536.0097046,0.0001053168889,536.0097046,0.1105398834,536.0097046,0.1336371452,536.0097046,0.1041418165,536.0097046,0.06590531021,536.0097046,0.03553434089,
534.9949341,9.162010247E-005,534.9949341,0.1109112278,534.9949341,0.1341969371,534.9949341,0.1045682877,534.9949341,0.06650801748,534.9949341,0.03608798608,
534.017395,0.0002336578182,534.017395,0.1113399193,534.017395,0.1343751401,534.017395,0.1046345606,534.017395,0.06622429937,534.017395,0.03603957966,
533.0020752,6.09916242E-005,533.0020752,0.1109966859,533.0020752,0.1348297596,533.0020752,0.1047707126,533.0020752,0.06592676044,533.0020752,0.03568407521,
531.9865112,0.0001546962158,531.9865112,0.1117024422,531.9865112,0.1351282299,531.9865112,0.1048630401,531.9865112,0.06629350036,531.9865112,0.03583979234,
531.0083618,-5.042293924E-005,531.0083618,0.1116125286,531.0083618,0.13533099,531.0083618,0.1050703153,531.0083618,0.06628128886,531.0083618,0.03602340817,
529.9923096,-0.000134586182,529.9923096,0.1117876247,529.9923096,0.1356576681,529.9923096,0.1051944718,529.9923096,0.06647477299,529.9923096,0.03612793237,
529.0136719,0.0002302908542,529.0136719,0.1121321172,529.0136719,0.1358231604,529.0136719,0.1058916822,529.0136719,0.06643935293,529.0136719,0.03615803272,
527.9972534,-5.166531992E-005,527.9972534,0.1116410792,527.9972534,0.1355945319,527.9972534,0.105440639,527.9972534,0.06544884294,527.9972534,0.03502385318,
527.0181274,-2.236490036E-005,527.0181274,0.1118415669,527.0181274,0.136164397,527.0181274,0.1055570468,527.0181274,0.06599865854,527.0181274,0.03529392928,
526.0012207,-0.0002616800484,526.0012207,0.111533843,526.0012207,0.1357838064,526.0012207,0.1052464545,526.0012207,0.06580068916,526.0012207,0.03515101224,
524.9840088,0.0003259489604,524.9840088,0.1120094135,524.9840088,0.1359742433,524.9840088,0.1056549922,524.9840088,0.06542193145,524.9840088,0.03569891304,
524.0043945,-0.0002740459167,524.0043945,0.1116698012,524.0043945,0.13578403,524.0043945,0.1054451615,524.0043945,0.06474281102,524.0043945,0.03522596136,
522.9866943,-0.0002785472025,522.9866943,0.1114260331,522.9866943,0.1361054629,522.9866943,0.1051417068,522.9866943,0.06511937827,522.9866943,0.03530095145,
522.0065918,-7.614984497E-005,522.0065918,0.1117957607,522.0065918,0.1364218593,522.0065918,0.1057084128,522.0065918,0.06497038901,522.0065918,0.03525945172,
520.9885254,0.0003206383844,520.9885254,0.111927107,520.9885254,0.1368488222,520.9885254,0.1055082604,520.9885254,0.06496521831,520.9885254,0.03527781367,
520.0079346,1.946668453E-005,520.0079346,0.1116089448,520.0079346,0.1365058571,520.0079346,0.1050613523,520.0079346,0.06433796138,520.0079346,0.03523876145,
518.9894409,-0.0001065335746,518.9894409,0.1120770276,518.9894409,0.1369232982,518.9894409,0.1050346792,518.9894409,0.06471985579,518.9894409,0.035088256,
518.0084229,0.0001603413984,518.0084229,0.1113672182,518.0084229,0.1367000788,518.0084229,0.105262056,518.0084229,0.06428372115,518.0084229,0.0345556438,
516.9894409,0.0003650419821,516.9894409,0.1118140742,516.9894409,0.1368515939,516.9894409,0.1055386588,516.9894409,0.06441193819,516.9894409,0.03463172168,
516.0079346,0.000266085699,516.0079346,0.1111819595,516.0079346,0.1368800849,516.0079346,0.1052407771,516.0079346,0.06377108395,516.0079346,0.03478465229,
514.9885864,-0.0001668289042,514.9885864,0.1113427952,514.9885864,0.1369509995,514.9885864,0.1051583588,514.9885864,0.06347351521,514.9885864,0.03409348056,
514.0067139,-1.770564086E-005,514.0067139,0.1116347238,514.0067139,0.1377085447,514.0067139,0.1054002568,514.0067139,0.06383614987,514.0067139,0.0346256122,
512.9868774,-0.0001109330915,512.9868774,0.1114855558,512.9868774,0.1375865042,512.9868774,0.1054790244,512.9868774,0.06350629032,512.9868774,0.03435174748,
512.0045776,0.0003147579846,512.0045776,0.1122539863,512.0045776,0.1376077533,512.0045776,0.105810985,512.0045776,0.06388106942,512.0045776,0.03430053592,
510.9842529,0.0004630879266,510.9842529,0.1116939411,510.9842529,0.1382625699,510.9842529,0.1055532843,510.9842529,0.06380538642,510.9842529,0.03413839638,
510.0015564,-0.0002679923782,510.0015564,0.1118284762,510.0015564,0.1378987432,510.0015564,0.1053501666,510.0015564,0.06310313195,510.0015564,0.03404361755,
509.0186157,-7.501105574E-005,509.0186157,0.1118021905,509.0186157,0.1386538893,509.0186157,0.1058223844,509.0186157,0.06296739727,509.0186157,0.03417984396,
507.9976807,0.0004741790763,507.9976807,0.1124572381,507.9976807,0.1393103153,507.9976807,0.1058542877,507.9976807,0.0635349378,507.9976807,0.03435129672,
507.0143433,-4.519454887E-005,507.0143433,0.112548098,507.0143433,0.1389287263,507.0143433,0.1062728912,507.0143433,0.06325776875,507.0143433,0.03471998498,
505.9929199,-0.0001258393459,505.9929199,0.1125213653,505.9929199,0.1394247115,505.9929199,0.106218867,505.9929199,0.0634887293,505.9929199,0.03417326137,
505.0091553,2.850138662E-005,505.0091553,0.1125179455,505.0091553,0.1398139,505.0091553,0.1065044552,505.0091553,0.06319285184,505.0091553,0.03406822681,
503.9873352,-0.0004420625919,503.9873352,0.1123046726,503.9873352,0.1397246122,503.9873352,0.1065787971,503.9873352,0.06313291192,503.9873352,0.03403241932,
503.0031433,-8.350010467E-005,503.0031433,0.1129016951,503.0031433,0.1406339109,503.0031433,0.1071413904,503.0031433,0.06302563846,503.0031433,0.03389688209,
502.0187378,0.0004187002196,502.0187378,0.1139255464,502.0187378,0.1414380968,502.0187378,0.1078463793,502.0187378,0.06378176063,502.0187378,0.03481182829,
500.9962463,0.0002338391205,500.9962463,0.1138006151,500.9962463,0.1411188841,500.9962463,0.107907705,500.9962463,0.06340710074,500.9962463,0.0346108079,
500.0114136,0.0001665045711,500.0114136,0.1143080145,500.0114136,0.1420226097,500.0114136,0.1084849164,500.0114136,0.06407117099,500.0114136,0.03476672992,
498.9885254,0.0002698414901,498.9885254,0.11461889,498.9885254,0.142488867,498.9885254,0.1086769029,498.9885254,0.06407429278,498.9885254,0.0346551612,
498.0032654,0.0002953557705,498.0032654,0.1147798225,498.0032654,0.1427351236,498.0032654,0.1087321267,498.0032654,0.06409391016,498.0032654,0.0345380418,
497.0178833,-0.0002704241488,497.0178833,0.115023829,497.0178833,0.1427885145,497.0178833,0.1086142063,497.0178833,0.06397901475,497.0178833,0.03439321369,
495.9942932,-0.0001914104359,495.9942932,0.1153667569,495.9942932,0.1434393972,495.9942932,0.1095875725,495.9942932,0.06418015063,495.9942932,0.03467268497,
495.0084534,0.0002233497798,495.0084534,0.1155113503,495.0084534,0.1441892982,495.0084534,0.1096107587,495.0084534,0.06436479837,495.0084534,0.03496128321,
493.9845276,-5.62206842E-005,493.9845276,0.1161136106,493.9845276,0.1449750066,493.9845276,0.1100386381,493.9845276,0.06504817307,493.9845276,0.0353907235,
492.9981995,-7.330287917E-005,492.9981995,0.116738379,492.9981995,0.1457496285,492.9981995,0.1103874594,492.9981995,0.06531409174,492.9981995,0.03568314761,
492.0117798,0.0003048106737,492.0117798,0.11688032,492.0117798,0.1458021253,492.0117798,0.1112623885,492.0117798,0.06534773111,492.0117798,0.03525625169,
490.9871521,0.0001403246133,490.9871521,0.1175935045,490.9871521,0.1465262771,490.9871521,0.1113602296,490.9871521,0.06521189958,490.9871521,0.03540709987,
490.0003052,-0.0002954137162,490.0003052,0.117975004,490.0003052,0.1471617371,490.0003052,0.1118034273,490.0003052,0.06568232924,490.0003052,0.03576689959,
489.0132446,-0.0002404658298,489.0132446,0.1183512732,489.0132446,0.1478075236,489.0132446,0.1121729016,489.0132446,0.06579472125,489.0132446,0.03584746644,
487.9879761,-5.244180647E-005,487.9879761,0.1190644279,487.9879761,0.1483437568,487.9879761,0.112469241,487.9879761,0.06604452431,487.9879761,0.03589037061,
487.0005493,0.0003242133243,487.0005493,0.1196161956,487.0005493,0.1487944573,487.0005493,0.1132559106,487.0005493,0.0661631003,487.0005493,0.03574329242,
486.0128784,2.614490768E-006,486.0128784,0.1199303493,486.0128784,0.1496291161,486.0128784,0.1136202738,486.0128784,0.06665967405,486.0128784,0.03607676178,
484.9869385,1.527274776E-006,484.9869385,0.1207174733,484.9869385,0.1506104916,484.9869385,0.1141805202,484.9869385,0.06745716929,484.9869385,0.03667934984,
483.9988708,-0.0003835641546,483.9988708,0.1208903939,483.9988708,0.1507933587,483.9988708,0.1146413684,483.9988708,0.06717763841,483.9988708,0.03632267192,
483.0106201,-1.061311741E-005,483.0106201,0.1219448224,483.0106201,0.1516373605,483.0106201,0.115276143,483.0106201,0.06689037383,483.0106201,0.03643101081,
481.9841003,0.0002154505783,481.9841003,0.122917816,481.9841003,0.153018266,481.9841003,0.1163545474,481.9841003,0.06807904691,481.9841003,0.03716195002,
480.9954529,0.0003915205016,480.9954529,0.1229817867,480.9954529,0.1535187513,480.9954529,0.1164308935,480.9954529,0.06852741539,480.9954529,0.03700009361,
480.0066223,0.0003161050263,480.0066223,0.1239963025,480.0066223,0.1546310186,480.0066223,0.1173646003,480.0066223,0.06887921691,480.0066223,0.03765689209,
479.0174866,-0.0001273402886,479.0174866,0.1242663935,479.0174866,0.1548250169,479.0174866,0.1177544519,479.0174866,0.06913413852,479.0174866,0.03768692911,
477.9902649,0.000153634508,477.9902649,0.1259824038,477.9902649,0.1560533494,477.9902649,0.118758589,477.9902649,0.06999655813,477.9902649,0.03820870072,
477.0007324,-0.0002627148642,477.0007324,0.1260858178,477.0007324,0.1568066478,477.0007324,0.119129397,477.0007324,0.07036400586,477.0007324,0.03815810755,
476.0110779,-0.0001008400213,476.0110779,0.1269653589,476.0110779,0.1578096896,476.0110779,0.1203157902,476.0110779,0.07066594809,476.0110779,0.0383836478,
474.9832153,0.0002079140831,474.9832153,0.1279932261,474.9832153,0.1590312272,474.9832153,0.1213643104,474.9832153,0.07207731903,474.9832153,0.03938944265,
473.993103,-0.0002410350135,473.993103,0.1291377246,473.993103,0.1603428572,473.993103,0.1221547872,473.993103,0.07279663533,473.993103,0.03930668905,
473.0028687,0.0002333729208,473.0028687,0.1300208122,473.0028687,0.1614839882,473.0028687,0.1231985465,473.0028687,0.07332653552,473.0028687,0.04009826854,
472.0124207,0.0003742911504,472.0124207,0.1309780329,472.0124207,0.1621057987,472.0124207,0.1240933612,472.0124207,0.07411433756,472.0124207,0.04041479155,
470.9836426,0.0003541867773,470.9836426,0.1323213726,470.9836426,0.1640610695,470.9836426,0.1253357977,470.9836426,0.07486662269,470.9836426,0.04101002961,
469.9928284,0.0003401453723,469.9928284,0.1340030283,469.9928284,0.1654454023,469.9928284,0.1262288094,469.9928284,0.07577284425,469.9928284,0.04131024703,
469.0018005,0.0002575899998,469.0018005,0.1346683502,469.0018005,0.1657494903,469.0018005,0.1274614334,469.0018005,0.0765671283,469.0018005,0.04145170376,
468.0105591,-0.0001164194837,468.0105591,0.1357929111,468.0105591,0.1675050855,468.0105591,0.1280557662,468.0105591,0.0776117444,468.0105591,0.04154817015,
466.9811096,0.0003271665191,466.9811096,0.1373308748,466.9811096,0.1695025861,466.9811096,0.1294121891,466.9811096,0.07862108201,466.9811096,0.04275780916,
465.989502,0.0003637984046,465.989502,0.1386475414,465.989502,0.170640111,465.989502,0.1310844123,465.989502,0.0799588412,465.989502,0.04317881912,
464.9976501,-3.831106369E-006,464.9976501,0.1399216354,464.9976501,0.1720871627,464.9976501,0.131534338,464.9976501,0.08070225269,464.9976501,0.0434371382,
464.0056763,-0.0002583686437,464.0056763,0.1412329376,464.0056763,0.1731489599,464.0056763,0.1334439516,464.0056763,0.08189266175,464.0056763,0.04391803592,
463.0135498,4.597591396E-005,463.0135498,0.1435879916,463.0135498,0.175814718,463.0135498,0.1350658238,463.0135498,0.08383014053,463.0135498,0.04536254704,
461.9829712,0.0001105471529,461.9829712,0.1445619017,461.9829712,0.1773282737,461.9829712,0.1366203576,461.9829712,0.08450914174,461.9829712,0.04613211751,
460.990448,2.125289939E-005,460.990448,0.1470356286,460.990448,0.1795508265,460.990448,0.1382048875,460.990448,0.08626656234,460.990448,0.04696682096,
459.9977112,-0.0002977418771,459.9977112,0.1485827714,459.9977112,0.1813957393,459.9977112,0.1403286755,459.9977112,0.08742662519,459.9977112,0.04728714749,
459.0047607,-7.138763613E-005,459.0047607,0.1505198032,459.0047607,0.1831083,459.0047607,0.1418307722,459.0047607,0.08917042613,459.0047607,0.04816962779,
458.0116272,0.0002917292877,458.0116272,0.1526355445,458.0116272,0.1855302006,458.0116272,0.1437407434,458.0116272,0.09145206213,458.0116272,0.04891533777,
457.0183105,-0.000270527642,457.0183105,0.1550860554,457.0183105,0.1880336851,457.0183105,0.1457119286,457.0183105,0.09292847663,457.0183105,0.05010478944,
