baseline,,bm3wt-0.5%1,,bm3dm-0.5%,,
460.9909668,0.0005307794781,460.9909668,0.03147354349,460.9909668,0.09762686491,
459.9980774,-0.0001313772955,459.9980774,0.03252205625,459.9980774,0.1001512781,
459.0050354,-0.0002693893621,459.0050354,0.0341193825,459.0050354,0.1025583968,
458.0117798,0.0001234936208,458.0117798,0.03385669366,458.0117798,0.1049212441,
457.0183105,0.0002883100533,457.0183105,0.03549824283,457.0183105,0.1078421623,
455.9865112,-0.0001850970002,455.9865112,0.03486388549,455.9865112,0.1108097509,
454.9926758,0.0001968556317,454.9926758,0.03601477295,454.9926758,0.1141509935,
453.9986877,-5.042293924E-005,453.9986877,0.03777759522,453.9986877,0.1176706478,
453.0045166,-4.985351188E-005,453.0045166,0.03818840533,453.0045166,0.1204204708,
452.0101013,-0.0005572778173,452.0101013,0.03935696185,452.0101013,0.1247272491,
451.0155945,-0.001039371244,451.0155945,0.04036743194,451.0155945,0.1292061061,
449.9825745,0.000607346883,449.9825745,0.04127964377,449.9825745,0.1348855495,
448.9876404,0.000471976382,448.9876404,0.04340455309,448.9876404,0.1395616233,
447.9924927,0.0005427536089,447.9924927,0.0445943661,447.9924927,0.1452031732,
446.9972534,0.0002020092943,446.9972534,0.04592625424,446.9972534,0.1504835933,
446.00177,0.001606577775,446.00177,0.0493206121,446.00177,0.1592199504,
445.0061035,-5.021848665E-006,445.0061035,0.04978214949,445.0061035,0.1658226252,
444.0102234,0.0004876806051,444.0102234,0.05052920803,444.0102234,0.1733362675,
443.0142212,0.0003028160718,443.0142212,0.05300593004,443.0142212,0.1817578673,
442.0180664,0.0006991989212,442.0180664,0.05607349798,442.0180664,0.1931478828,
440.9833374,-0.0002539706184,440.9833374,0.05811843649,440.9833374,0.203828752,
439.9867554,7.271976938E-005,439.9867554,0.06170709059,439.9867554,0.2147794813,
438.9900208,-0.0001380020549,438.9900208,0.06350922585,438.9900208,0.2268583179,
437.9930725,-5.021848665E-006,437.9930725,0.06817453355,437.9930725,0.2401429415,
436.9959106,-0.0001125893687,436.9959106,0.07114571333,436.9959106,0.2551872134,
435.9986267,3.419670975E-005,435.9986267,0.07625082135,435.9986267,0.2707409859,
435.0012207,0.0001138873049,435.0012207,0.0810623765,435.0012207,0.2852707207,
434.0035706,-0.0001802324841,434.0035706,0.08582682908,434.0035706,0.301703155,
433.0057068,-2.376266821E-005,433.0057068,0.09179473668,433.0057068,0.3212176263,
432.007782,-0.0004595950595,432.007782,0.09706065804,432.007782,0.3395762742,
431.0095825,-4.182970952E-005,431.0095825,0.1039832681,431.0095825,0.3588071167,
430.0112305,0.0004267586046,430.0112305,0.1111256555,430.0112305,0.3791724443,
429.0127258,-2.712764763E-005,429.0127258,0.1168694049,429.0127258,0.3974415362,
428.0140381,-7.268171612E-005,428.0140381,0.1243552417,428.0140381,0.41814816,
427.0151672,-7.920384087E-005,427.0151672,0.1313419938,427.0151672,0.4359988868,
426.0160522,-0.0002653019037,426.0160522,0.1383595318,426.0160522,0.456111908,
425.0168762,-0.0005146703916,425.0168762,0.1447977275,425.0168762,0.4735777676,
424.0175171,7.784608169E-005,424.0175171,0.1519890875,424.0175171,0.489433527,
423.0179749,0.000106378473,423.0179749,0.1576818228,423.0179749,0.503087461,
422.0181885,-5.958541078E-005,422.0181885,0.1621983051,422.0181885,0.517329216,
421.0182495,0.0002468669845,421.0182495,0.1665358394,421.0182495,0.5286886692,
420.018219,-0.0002499347611,420.018219,0.1699147075,420.018219,0.5364391208,
419.0179138,-8.903859998E-005,419.0179138,0.1720184982,419.0179138,0.5428652167,
418.0174866,0.00071167032,418.0174866,0.1732781678,418.0174866,0.5471283197,
417.0169373,0.0001625684235,417.0169373,0.1729455292,417.0169373,0.5497008562,
416.0161743,0.000475422974,416.0161743,0.1723655164,416.0161743,0.5487353206,
415.0151978,0.00043621636,415.0151978,0.170009613,415.0151978,0.5455440879,
414.0140991,0.0001514593168,414.0140991,0.1653457284,414.0140991,0.5406133533,
413.0128479,0.0005677395966,413.0128479,0.1643555313,413.0128479,0.5358424187,
412.0114136,0.0001981246169,412.0114136,0.1607958972,412.0114136,0.5302190185,
411.0097961,-0.0004651287745,411.0097961,0.1558781564,411.0097961,0.5219819546,
410.0080261,0.0001263936865,410.0080261,0.1524153203,410.0080261,0.5149195194,
409.006073,-0.000285894057,409.006073,0.1482080817,409.006073,0.509072125,
408.0039063,4.814816748E-006,408.0039063,0.143924877,408.0039063,0.5010136366,
407.0016785,0.0005669879029,407.0016785,0.1399824768,407.0016785,0.4953644872,
405.9992676,-0.0001547705033,405.9992676,0.1360211074,405.9992676,0.4882849753,
404.9966431,0.0002602319291,404.9966431,0.1321693212,404.9966431,0.4827861786,
403.9938354,-8.588115452E-005,403.9938354,0.1302990168,403.9938354,0.4791893661,
402.9909058,-3.71706592E-005,402.9909058,0.127920419,402.9909058,0.4759376943,
401.9878235,0.0003496789723,401.9878235,0.1227732748,401.9878235,0.4713623524,
400.9845276,0.000208691039,400.9845276,0.1210639998,400.9845276,0.4671151936,
399.9810791,-5.21829752E-005,399.9810791,0.1185300201,399.9810791,0.4642241001,
399.0161133,-0.0001842689962,399.0161133,0.1159768254,399.0161133,0.4632250667,
398.0123596,0.0001026241007,398.0123596,0.1144980416,398.0123596,0.4608655274,
397.0084534,-0.0001661561255,397.0084534,0.1123301834,397.0084534,0.4586490393,
396.004364,0.0003628916456,396.004364,0.1102890074,396.004364,0.4552371502,
395.0001526,0.001407576026,395.0001526,0.1097670496,395.0001526,0.4541379809,
393.9957581,0.0009677890339,393.9957581,0.1075585783,393.9957581,0.4496995509,
392.9911499,0.001918940572,392.9911499,0.1061939746,392.9911499,0.4467497766,
391.9864502,0.0006702386891,391.9864502,0.1020850688,391.9864502,0.4407419264,
390.9815369,0.0001628532773,390.9815369,0.1018177867,390.9815369,0.4362303913,
390.0151672,0.0007437190507,390.0151672,0.1000724956,390.0151672,0.4328743815,
389.0100098,0.0004993684706,389.0100098,0.09574650228,389.0100098,0.4246535301,
388.0046387,0.0009114947752,388.0046387,0.0955632776,388.0046387,0.4192999899,
386.9991455,0.0001197132151,386.9991455,0.09386733919,386.9991455,0.4117749631,
385.9934692,-0.0004563886032,385.9934692,0.09137483686,385.9934692,0.403850168,
384.9876404,0.0008726119413,384.9876404,0.09043101221,384.9876404,0.3966183364,
383.9816589,9.949116793E-005,383.9816589,0.08760882914,383.9816589,0.3896758258,
383.0142212,-0.0001978272776,383.0142212,0.08752497286,383.0142212,0.3830202222,
382.0079041,-0.0006927769282,382.0079041,0.08452590555,382.0079041,0.3748565018,
381.0014954,-8.567410259E-005,381.0014954,0.08382514864,381.0014954,0.3689806163,
379.994873,-0.0003023463942,379.994873,0.08321782202,379.994873,0.362302959,
378.9881287,-2.780064096E-005,378.9881287,0.081772618,378.9881287,0.3574976623,
377.9812012,0.0005848729052,377.9812012,0.07954077423,377.9812012,0.3517580628,
377.0128784,-0.0003122278431,377.0128784,0.08045098186,377.0128784,0.3474035263,
376.0056763,0.0005609227228,376.0056763,0.0796405822,376.0056763,0.3433897495,
374.9983215,0.0006111574476,374.9983215,0.07997912914,374.9983215,0.3392194211,
373.9908142,4.916023681E-005,373.9908142,0.07905764133,373.9908142,0.3345314264,
372.9831238,0.0003801982675,372.9831238,0.07837039232,372.9831238,0.3316471577,
372.0140686,0.001101134229,372.0140686,0.07768642902,372.0140686,0.3298636675,
371.006073,0.0002012064651,371.006073,0.07792697102,371.006073,0.3263705671,
369.9979858,-0.0004414936702,369.9979858,0.07822172344,369.9979858,0.3248971999,
368.9896851,9.629687156E-006,368.9896851,0.07719212025,368.9896851,0.3213553727,
367.9812927,6.186790415E-006,367.9812927,0.07702653855,367.9812927,0.3184240758,
367.0115051,0.0004628546885,367.0115051,0.07703392953,367.0115051,0.3174501359,
366.0028076,0.001718470245,366.0028076,0.07858872414,366.0028076,0.3156218827,
364.9939575,0.0001573634217,364.9939575,0.07712966949,364.9939575,0.312077105,
363.9848938,0.0006797277019,363.9848938,0.0768410638,363.9848938,0.3090036511,
363.0145264,-0.001154169906,363.0145264,0.07724259049,363.0145264,0.3052788079,
362.005249,0.0003673736937,362.005249,0.07587628812,362.005249,0.3019104004,
360.9957886,-0.0001301869052,360.9957886,0.07809394598,360.9957886,0.2982896864,
359.9861755,0.0003998374741,359.9861755,0.07647901773,359.9861755,0.2962608635,
359.0152893,0.0002784151584,359.0152893,0.07491140813,359.0152893,0.2908132076,
358.0054016,-3.132089114E-005,358.0054016,0.0739595294,358.0054016,0.286665827,
356.9953308,-3.960372487E-005,356.9953308,0.07541482896,356.9953308,0.283077985,
355.985199,-9.54569623E-005,355.985199,0.07330453396,355.985199,0.2756335735,
355.0137024,-0.0004408213426,355.0137024,0.07323822379,355.0137024,0.2714370191,
354.0032349,-0.0001199907711,354.0032349,0.07243742049,354.0032349,0.2679426372,
352.9926453,-0.0004879351472,352.9926453,0.07200539112,352.9926453,0.26330477,
351.9818726,0.0005024783313,351.9818726,0.07170590758,351.9818726,0.2570872605,
351.0098572,0.0001200498227,351.0098572,0.06994585693,351.0098572,0.2511725128,
349.9988098,0.0005184428883,349.9988098,0.0694392547,349.9988098,0.2460979968,
348.9876404,0.001075468725,348.9876404,0.06837000698,348.9876404,0.2402826399,
348.0152283,0.0008191828965,348.0152283,0.06745583564,348.0152283,0.2353374064,
347.0037842,7.691402425E-005,347.0037842,0.06532660872,347.0037842,0.2300942242,
345.9921875,0.0001260311838,345.9921875,0.06458560377,345.9921875,0.2238055468,
345.0193481,0.0005054846406,345.0193481,0.06325618178,345.0193481,0.2200047821,
344.0074768,0.0002149326028,344.0074768,0.06331200153,344.0074768,0.2143522948,
342.9954834,0.0001216034143,342.9954834,0.0621759519,342.9954834,0.209283188,
341.9833069,0.0009504330228,341.9833069,0.06133096293,341.9833069,0.2043904066,
341.0099487,0.0004012625141,341.0099487,0.06048568338,341.0099487,0.1993577778,
339.9975281,0.0008736494347,339.9975281,0.06012895703,339.9975281,0.194538027,
338.9849548,0.0004406991648,338.9849548,0.05820130557,338.9849548,0.1900682151,
338.0112,0.0005345116369,338.0112,0.05809855089,338.0112,0.185597226,
336.9983215,2.511011553E-005,336.9983215,0.05580443516,336.9983215,0.1820574552,
335.9853821,0.0003691354359,335.9853821,0.05613971502,335.9853821,0.1772512197,
335.0112305,-0.0002803580719,335.0112305,0.05427244306,335.0112305,0.1725301594,
333.9979858,0.0003995006264,333.9979858,0.0541314967,333.9979858,0.1698819846,
332.9846191,0.0001883094665,332.9846191,0.05311473832,332.9846191,0.1653094739,
332.0100708,-0.0002486411831,332.0100708,0.05278640613,332.0100708,0.1621332914,
330.9964294,0.0005069359322,330.9964294,0.05239791796,330.9964294,0.1572234035,
329.9826355,0.0004627510498,329.9826355,0.05130211264,329.9826355,0.1543831825,
329.0077209,-0.0002959828125,329.0077209,0.04972141981,329.0077209,0.150075376,
327.9936829,3.668196587E-005,327.9936829,0.04986047745,327.9936829,0.146608144,
327.0185242,0.0002551034559,327.0185242,0.04791047424,327.0185242,0.1437910944,
326.0041809,2.775064422E-005,326.0041809,0.04840063304,326.0041809,0.1408376843,
324.9897461,-8.412125317E-005,324.9897461,0.04735992104,324.9897461,0.1377727836,
324.0142212,7.365182682E-005,324.0142212,0.04642642289,324.0142212,0.1356335878,
322.9994812,0.0005024524289,322.9994812,0.0481910035,322.9994812,0.1343070269,
321.9846802,0.001417496707,321.9846802,0.04702133685,321.9846802,0.130998373,
321.0087585,0.0005586936604,321.0087585,0.04513093829,321.0087585,0.1282762885,
319.9936523,-0.0005330789718,319.9936523,0.0452205278,319.9936523,0.1252448559,
319.0174866,0.0002742448705,319.0174866,0.0457043238,319.0174866,0.1243619695,
318.0021667,0.0002857456566,318.0021667,0.04569017515,318.0021667,0.1233431622,
316.9866638,0.0006796758389,316.9866638,0.04520202801,316.9866638,0.1214953661,
316.0101013,3.701709147E-006,316.0101013,0.04466829449,316.0101013,0.1202894971,
314.9943848,0.0002917033853,314.9943848,0.04411816224,314.9943848,0.1187540293,
314.0176392,0.0004082064261,314.0176392,0.0441824384,314.0176392,0.1205918714,
313.0016479,0.0007261905121,313.0016479,0.04477962479,313.0016479,0.1189169437,
311.9855347,9.791176853E-005,311.9855347,0.04516847804,311.9855347,0.1190310568,
311.0083923,-0.0001611878979,311.0083923,0.04626524821,311.0083923,0.1203479618,
309.9920044,5.16455766E-005,309.9920044,0.04674929008,309.9920044,0.1210305393,
309.0146484,0.0001398585155,309.0146484,0.04846479371,309.0146484,0.1229283661,
307.9980164,0.0003270629095,307.9980164,0.05006734654,307.9980164,0.1256316155,
306.9812927,0.0009980404284,306.9812927,0.05158160627,306.9812927,0.1297026575,
306.00354,0.0005330084241,306.00354,0.05452420935,306.00354,0.1333808452,
304.9865417,-0.0003873918904,304.9865417,0.05640609935,304.9865417,0.1385713518,
304.0085754,0.0002540415153,304.0085754,0.06081236154,304.0085754,0.1453339309,
302.9913635,0.0001979692315,302.9913635,0.06538627297,302.9913635,0.1524007916,
302.0131531,9.008410416E-006,302.0131531,0.07156456262,302.0131531,0.1616938859,
300.9956665,0.0007434078725,300.9956665,0.07788658142,300.9956665,0.173839584,
300.0172119,-0.0004175469803,300.0172119,0.08356573433,300.0172119,0.1845146865,
298.9995422,0.0003890591033,298.9995422,0.09278095514,298.9995422,0.1971301287,
297.9816895,0.0003562075435,297.9816895,0.1012780592,297.9816895,0.2091560811,
297.0028992,-0.0001818884921,297.0028992,0.1121140867,297.0028992,0.2271040529,
295.9848633,0.0005149700446,295.9848633,0.1252063364,295.9848633,0.2425941825,
295.0058289,0.0005981964641,295.0058289,0.1380115896,295.0058289,0.2628029585,
293.9875183,0.0005492332275,293.9875183,0.1555773467,293.9875183,0.2853848338,
293.0082397,4.55616937E-005,293.0082397,0.1766594499,293.0082397,0.3133327365,
291.9896851,0.0004115229531,291.9896851,0.1943843961,291.9896851,0.333106637,
291.0102234,0.0001409978722,291.0102234,0.2119539827,291.0102234,0.3560658991,
289.9914856,-0.0002445018035,289.9914856,0.2233957499,289.9914856,0.3681618571,
289.0117798,0.0006394915981,289.0117798,0.2342853546,289.0117798,0.3844292164,
287.9927673,0.001668055309,287.9927673,0.2477317005,287.9927673,0.404786855,
287.0128174,0.0004692813091,287.0128174,0.2666108012,287.0128174,0.4252288938,
285.9936523,2.280613626E-005,285.9936523,0.284869194,285.9936523,0.4525690675,
285.0134888,0.0002960551647,285.0134888,0.2998240888,285.0134888,0.4774772525,
283.9940186,0.0007194229984,283.9940186,0.3119769394,283.9940186,0.4920878708,
283.0136414,-0.000560586981,283.0136414,0.3164833188,283.0136414,0.498737663,
281.993988,0.001357301022,281.993988,0.3226307333,281.993988,0.5032483935,
281.0133972,0.0009426762117,281.0133972,0.3252344429,281.0133972,0.5060121417,
279.9934692,0.0001333073014,279.9934692,0.3268722892,279.9934692,0.5080018044,
279.0126953,-0.0002501417184,279.0126953,0.3288709819,279.0126953,0.5098726153,
277.9925537,0.0004534740874,277.9925537,0.3284417093,277.9925537,0.5115795135,
277.0115356,-0.0001753161632,277.0115356,0.3274727762,277.0115356,0.5083143711,
275.9911804,6.567766832E-005,275.9911804,0.3234530389,275.9911804,0.5049318671,
275.0099487,0.0007228456088,275.0099487,0.319498837,275.0099487,0.5020252466,
273.9893494,0.0008356777253,273.9893494,0.3154006898,273.9893494,0.4912866056,
273.0079346,0.0005293799331,273.0079346,0.3080317378,273.0079346,0.4843242764,
271.9871521,0.0002838288201,271.9871521,0.3010412157,271.9871521,0.4710676074,
271.0055237,0.0008753354196,271.0055237,0.2993651927,271.0055237,0.4654891193,
269.9844666,0.0001417746971,269.9844666,0.2904594243,269.9844666,0.4540970027,
269.0026245,7.463565998E-005,269.0026245,0.2841658592,269.0026245,0.4469142258,
267.9814148,0.0004716135736,267.9814148,0.2758557498,267.9814148,0.4370907545,
266.9993286,0.0009851716459,266.9993286,0.2656289637,266.9993286,0.4231432676,
266.0171814,0.0003516997094,266.0171814,0.2570099831,266.0171814,0.4147531986,
264.9956055,0.00096042105,264.9956055,0.2531521022,264.9956055,0.404902339,
264.0132446,-0.0001972580503,264.0132446,0.2425573915,264.0132446,0.3916383684,
262.9915161,0.0001833113347,262.9915161,0.2324509025,262.9915161,0.3773621321,
262.0089417,-0.0004510616418,262.0089417,0.2240907997,262.0089417,0.3670160472,
260.9869385,0.001887793071,260.9869385,0.2173118293,260.9869385,0.3584937453,
260.0041809,-0.001803092426,260.0041809,0.2132327706,260.0041809,0.3532871902,
258.9820251,-0.0009380256524,258.9820251,0.2097341865,258.9820251,0.3487966955,
257.999054,-0.0001779036975,257.999054,0.202132687,257.999054,0.3414120674,
257.0159912,0.0004763558682,257.0159912,0.1933307797,257.0159912,0.3282242417,
255.9934692,-0.0004725241743,255.9934692,0.1856031865,255.9934692,0.3187250197,
255.0102081,0.0009630672866,255.0102081,0.1799659878,255.0102081,0.3144229949,
253.9875031,0.0007173746126,253.9875031,0.1777512431,253.9875031,0.3128782809,
253.0040436,0.0009490320808,253.0040436,0.1753712147,253.0040436,0.311650902,
251.9811554,0.0009583715582,251.9811554,0.1738853604,251.9811554,0.3112935722,
250.9974976,0.0008718078607,250.9974976,0.1736556292,250.9974976,0.3103301227,
250.0137787,0.001922346768,250.0137787,0.1736135781,250.0137787,0.3156831861,
248.9905396,0.0003049401857,248.9905396,0.1753527969,248.9905396,0.3206832707,
248.0066071,-2.029412462E-005,248.0066071,0.1821608841,248.0066071,0.3318491578,
246.9832306,0.0009525603382,246.9832306,0.193476662,246.9832306,0.3466543555,
245.999115,0.0007572030299,245.999115,0.203404963,245.999115,0.3636085391,
245.0148773,0.0001980987145,245.0148773,0.2167151123,245.0148773,0.3905980587,
243.9911652,0.000413414411,243.9911652,0.2374074161,243.9911652,0.4254789352,
243.0067444,0.001217543148,243.0067444,0.2669257224,243.0067444,0.4653412998,
241.9828949,0.0002022164845,241.9828949,0.3006116748,241.9828949,0.5125297904,
240.998291,0.0003287467698,240.998291,0.3497467637,240.998291,0.5730314851,
240.0135956,-0.0004961575614,240.0135956,0.4017079473,240.0135956,0.6413136125,
238.9893951,0.0004220427363,238.9893951,0.4756160378,238.9893951,0.7466320992,
238.0045471,0.0006719498197,238.0045471,0.5501016378,238.0045471,0.8535891175,
237.0195923,0.0002063342836,237.0195923,0.6830129027,237.0195923,1.00738132,
235.9951324,-0.0002790128638,235.9951324,0.8333358765,235.9951324,1.20112431,
235.0099792,-4.762991921E-006,235.0099792,0.9723536968,235.0099792,1.419618368,
233.9853058,-0.000560483546,233.9853058,1.15617919,233.9853058,1.640133739,
233.0000153,0.0002530831844,233.0000153,1.351464629,233.0000153,1.922518015,
232.0145874,0.0007059920463,232.0145874,1.572700143,232.0145874,2.245385647,
230.9896545,0.0006054805126,230.9896545,1.763290524,230.9896545,2.699164152,
230.0040436,0.001323051867,230.0040436,2.040807962,230.0040436,2.694149971,
229.0183716,0,229.0183716,1.986629844,229.0183716,2.216300249,
227.9931793,0.0003210787836,227.9931793,2.412458658,227.9931793,3.166720867,
227.0073395,-0.0005775459576,227.0073395,2.541726112,227.0073395,3.144172907,
225.9819183,0.002674655057,225.9819183,2.651280165,225.9819183,3.441006184,
224.9959259,0.008466457017,224.9959259,2.682610512,224.9959259,3.158177614,
224.0097961,-0.001684339368,224.0097961,2.759696245,224.0097961,3.341013432,
222.9841614,0.01398913935,222.9841614,2.864069462,222.9841614,3.56097579,
221.9978485,-0.005482122768,221.9978485,2.651399612,221.9978485,3.096181393,
221.0114899,0.0004015734303,221.0114899,2.612567425,221.0114899,2.60376215,
219.9855499,-0.005815620068,219.9855499,2.35076189,219.9855499,2.39308238,
218.9989929,0.001483830623,218.9989929,2.464274645,218.9989929,2.166210413,
218.0123901,0.01110668387,218.0123901,2.073200464,218.0123901,1.988809109,
216.9862061,0.006646921393,216.9862061,1.674305677,216.9862061,2.043882847,
215.9994202,0.02054307796,215.9994202,1.640310168,215.9994202,1.709333181,
215.0125275,-0.0113819968,215.0125275,1.421200514,215.0125275,1.513253927,
213.9861145,-0.006304926705,213.9861145,1.372485518,213.9861145,1.330649972,
212.999054,-0.004667181056,212.999054,1.068547368,212.999054,1.616260648,
212.0119629,-0.02515157312,212.0119629,10,212.0119629,0.7912127972,
210.98526,0.0006739979726,210.98526,0.781065464,210.98526,0.7136440277,
209.9979858,0.1305153966,209.9979858,0.4175670147,209.9979858,10,
209.0106049,-0.2399932146,209.0106049,0.6096766591,209.0106049,0.377499491,
207.9836884,-0.1173909679,207.9836884,0.6021748185,207.9836884,0.2967496812,
206.9961395,-0.1312651634,206.9961395,0.1696425825,206.9961395,-0.02754782699,
206.0085602,-0.1655470133,206.0085602,0.1880179942,206.0085602,0.02745836414,
204.9813538,-0.08702824265,204.9813538,10,204.9813538,10,
203.9936066,-0.1057222486,203.9936066,-0.1730607897,203.9936066,0.5448430777,
203.0057373,0.02694705874,203.0057373,0.2098740935,203.0057373,0.3148273528,
202.0178375,-0.08927025646,202.0178375,0.2782103121,202.0178375,0.4496608078,
200.9903259,0.09311646968,200.9903259,-0.07705119997,200.9903259,0.01939500682,
200.0022583,0.3590233028,200.0022583,0.3908727169,200.0022583,-0.01768893749,

baseline,
baseline
Collection Time: 03/03/2021 09:47:50
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/03/2021 09:46:56
Method Modifications:
Common Interval nm Changed: 03/03/2021 09:47:33, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/03/2021 09:47:33, Old:0, New:1
Storage Changed: 03/03/2021 09:47:33, Old:1, New:0
End Method Modifications
<Current Wavelength> , 246.0

bm3wt-0.5%1,
bm3wt-0.5%1
Collection Time: 03/03/2021 09:48:36
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/03/2021 09:46:56
Method Modifications:
Common Interval nm Changed: 03/03/2021 09:47:33, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/03/2021 09:47:33, Old:0, New:1
Storage Changed: 03/03/2021 09:47:33, Old:1, New:0
End Method Modifications
<Current Wavelength> , 238.0

bm3dm-0.5%,
bm3dm-0.5%
Collection Time: 03/03/2021 09:49:09
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/03/2021 09:46:56
Method Modifications:
Common Interval nm Changed: 03/03/2021 09:47:33, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/03/2021 09:47:33, Old:0, New:1
Storage Changed: 03/03/2021 09:47:33, Old:1, New:0
End Method Modifications
<Current Wavelength> , 248.0

