,SrcWell,Destination Well,Volume,Plate
173,G6,D15,555.0,A
174,B18,D16,1500.0,B
177,G6,D17,1500.0,A
178,B22,D18,5.0,B
179,G6,D18,1495.0,A
180,B22,D19,35.0,B
181,G6,D19,1465.0,A
182,B22,D20,117.5,B
183,G6,D20,1382.5,A
184,B22,D21,280.0,B
185,G6,D21,1220.0,A
186,B22,D22,547.5,B
187,G6,D22,952.5,A
188,B22,D23,945.0,B
189,G6,D23,555.0,A
190,B22,D24,1500.0,B
193,G6,E1,1500.0,A
194,C2,E2,5.0,B
195,G6,E2,1495.0,A
196,C2,E3,35.0,B
197,G6,E3,1465.0,A
198,C2,E4,117.5,B
199,G6,E4,1382.5,A
200,C2,E5,280.0,B
201,G6,E5,1220.0,A
202,C2,E6,547.5,B
203,G6,E6,952.5,A
204,C2,E7,945.0,B
205,G6,E7,555.0,A
206,C2,E8,1500.0,B
209,G6,E9,1500.0,A
210,C6,E10,5.0,B
211,G6,E10,1495.0,A
212,C6,E11,35.0,B
213,G6,E11,1465.0,A
214,C6,E12,117.5,B
215,G6,E12,50.0,A
216,C6,E13,280.0,B
217,G7,E13,1220.0,A
218,C6,E14,547.5,B
219,G7,E14,952.5,A
220,C6,E15,945.0,B
221,G7,E15,555.0,A
222,C6,E16,1500.0,B
225,G7,E17,1500.0,A
226,C10,E18,5.0,B
227,G7,E18,1495.0,A
228,C10,E19,35.0,B
229,G7,E19,1465.0,A
230,C10,E20,117.5,B
231,G7,E20,1382.5,A
232,C10,E21,280.0,B
233,G7,E21,1220.0,A
234,C10,E22,547.5,B
235,G7,E22,952.5,A
236,C10,E23,945.0,B
237,G7,E23,555.0,A
238,C10,E24,1500.0,B
241,G7,F1,1500.0,A
242,C14,F2,5.0,B
243,G7,F2,1495.0,A
244,C14,F3,35.0,B
245,G7,F3,1465.0,A
246,C14,F4,117.5,B
247,G7,F4,1382.5,A
248,C14,F5,280.0,B
249,G7,F5,1220.0,A
250,C14,F6,547.5,B
251,G7,F6,952.5,A
252,C14,F7,945.0,B
253,G7,F7,555.0,A
254,C14,F8,1500.0,B
257,G7,F9,1500.0,A
258,C18,F10,5.0,B
259,G7,F10,1495.0,A
260,C18,F11,35.0,B
261,G7,F11,1465.0,A
262,C18,F12,117.5,B
263,G7,F12,1382.5,A
264,C18,F13,280.0,B
265,G7,F13,1220.0,A
266,C18,F14,547.5,B
267,G7,F14,952.5,A
268,C18,F15,945.0,B
269,G7,F15,555.0,A
270,C18,F16,1500.0,B
273,G7,F17,1500.0,A
274,C22,F18,5.0,B
275,G7,F18,1495.0,A
276,C22,F19,35.0,B
277,G7,F19,1465.0,A
278,C22,F20,117.5,B
279,G7,F20,1382.5,A
280,C22,F21,280.0,B
281,G7,F21,1220.0,A
282,C22,F22,547.5,B
283,G7,F22,952.5,A
284,C22,F23,945.0,B
285,G7,F23,555.0,A
286,C22,F24,1500.0,B
289,G7,G1,1500.0,A
290,D2,G2,5.0,B
291,G7,G2,1495.0,A
292,D2,G3,35.0,B
293,G7,G3,1465.0,A
294,D2,G4,117.5,B
295,G7,G4,1382.5,A
296,D2,G5,280.0,B
297,G7,G5,817.5,A
298,D2,G6,547.5,B
299,G8,G6,952.5,A
300,D2,G7,945.0,B
301,G8,G7,555.0,A
302,D2,G8,1500.0,B
305,G8,G9,1500.0,A
306,D6,G10,5.0,B
307,G8,G10,1495.0,A
308,D6,G11,35.0,B
309,G8,G11,1465.0,A
310,D6,G12,117.5,B
311,G8,G12,1382.5,A
312,D6,G13,280.0,B
313,G8,G13,1220.0,A
314,D6,G14,547.5,B
315,G8,G14,952.5,A
316,D6,G15,945.0,B
317,G8,G15,555.0,A
318,D6,G16,1500.0,B
321,G8,G17,1500.0,A
322,D10,G18,5.0,B
323,G8,G18,1495.0,A
324,D10,G19,35.0,B
325,G8,G19,1465.0,A
326,D10,G20,117.5,B
327,G8,G20,1382.5,A
328,D10,G21,280.0,B
329,G8,G21,1220.0,A
330,D10,G22,547.5,B
331,G8,G22,952.5,A
332,D10,G23,945.0,B
333,G8,G23,555.0,A
334,D10,G24,1500.0,B
337,G8,H1,1500.0,A
338,D14,H2,5.0,B
339,G8,H2,1495.0,A
340,D14,H3,35.0,B
341,G8,H3,1465.0,A
342,D14,H4,117.5,B
343,G8,H4,1382.5,A
344,D14,H5,280.0,B
345,G8,H5,1220.0,A
346,D14,H6,547.5,B
347,G8,H6,952.5,A
348,D14,H7,945.0,B
349,G8,H7,555.0,A
350,D14,H8,1500.0,B
353,G8,H9,1500.0,A
354,D18,H10,5.0,B
355,G8,H10,1495.0,A
356,D18,H11,35.0,B
357,G8,H11,1465.0,A
358,D18,H12,117.5,B
359,G8,H12,1382.5,A
360,D18,H13,280.0,B
361,G8,H13,1220.0,A
362,D18,H14,547.5,B
363,G8,H14,952.5,A
364,D18,H15,945.0,B
365,G8,H15,555.0,A
366,D18,H16,1500.0,B
369,G8,H17,1500.0,A
370,D22,H18,5.0,B
371,G8,H18,1495.0,A
372,D22,H19,35.0,B
373,G8,H19,1465.0,A
374,D22,H20,117.5,B
375,G8,H20,1382.5,A
376,D22,H21,280.0,B
377,G8,H21,1220.0,A
378,D22,H22,547.5,B
379,G8,H22,952.5,A
380,D22,H23,945.0,B
381,G8,H23,555.0,A
382,D22,H24,1500.0,B
385,G8,I1,240.0,A
386,E2,I2,5.0,B
387,G9,I2,1495.0,A
388,E2,I3,35.0,B
389,G9,I3,1465.0,A
390,E2,I4,117.5,B
391,G9,I4,1382.5,A
392,E2,I5,280.0,B
393,G9,I5,1220.0,A
394,E2,I6,547.5,B
395,G9,I6,952.5,A
396,E2,I7,945.0,B
397,G9,I7,555.0,A
398,E2,I8,1500.0,B
401,G9,I9,1500.0,A
402,E6,I10,5.0,B
403,G9,I10,1495.0,A
404,E6,I11,35.0,B
405,G9,I11,1465.0,A
406,E6,I12,117.5,B
407,G9,I12,1382.5,A
408,E6,I13,280.0,B
409,G9,I13,1220.0,A
410,E6,I14,547.5,B
411,G9,I14,952.5,A
412,E6,I15,945.0,B
413,G9,I15,555.0,A
414,E6,I16,1500.0,B
417,G9,I17,1500.0,A
418,E10,I18,5.0,B
419,G9,I18,1495.0,A
420,E10,I19,35.0,B
421,G9,I19,1465.0,A
422,E10,I20,117.5,B
423,G9,I20,1382.5,A
424,E10,I21,280.0,B
425,G9,I21,1220.0,A
426,E10,I22,547.5,B
427,G9,I22,952.5,A
428,E10,I23,945.0,B
429,G9,I23,555.0,A
430,E10,I24,1500.0,B
433,G9,J1,1500.0,A
434,E14,J2,5.0,B
435,G9,J2,1495.0,A
436,E14,J3,35.0,B
437,G9,J3,1465.0,A
438,E14,J4,117.5,B
439,G9,J4,1382.5,A
440,E14,J5,280.0,B
441,G9,J5,1220.0,A
442,E14,J6,547.5,B
443,G9,J6,952.5,A
444,E14,J7,945.0,B
445,G9,J7,555.0,A
446,E14,J8,1500.0,B
449,G9,J9,1500.0,A
450,E18,J10,5.0,B
451,G9,J10,1495.0,A
452,E18,J11,35.0,B
453,G9,J11,1465.0,A
454,E18,J12,117.5,B
455,G9,J12,1382.5,A
456,E18,J13,280.0,B
457,G9,J13,1220.0,A
458,E18,J14,547.5,B
459,G9,J14,952.5,A
460,E18,J15,945.0,B
461,G9,J15,555.0,A
462,E18,J16,1500.0,B
465,G9,J17,1500.0,A
466,E22,J18,5.0,B
467,G9,J18,890.0,A
468,E22,J19,35.0,B
469,G10,J19,1465.0,A
470,E22,J20,117.5,B
471,G10,J20,1382.5,A
472,E22,J21,280.0,B
473,G10,J21,1220.0,A
474,E22,J22,547.5,B
475,G10,J22,952.5,A
476,E22,J23,945.0,B
477,G10,J23,555.0,A
478,E22,J24,1500.0,B
481,G10,K1,1500.0,A
482,F2,K2,5.0,B
483,G10,K2,1495.0,A
484,F2,K3,35.0,B
485,G10,K3,1465.0,A
486,F2,K4,117.5,B
487,G10,K4,1382.5,A
488,F2,K5,280.0,B
489,G10,K5,1220.0,A
490,F2,K6,547.5,B
491,G10,K6,952.5,A
492,F2,K7,945.0,B
493,G10,K7,555.0,A
494,F2,K8,1500.0,B
497,G10,K9,1500.0,A
498,F6,K10,5.0,B
499,G10,K10,1495.0,A
500,F6,K11,35.0,B
501,G10,K11,1465.0,A
502,F6,K12,117.5,B
503,G10,K12,1382.5,A
504,F6,K13,280.0,B
505,G10,K13,1220.0,A
506,F6,K14,547.5,B
507,G10,K14,952.5,A
508,F6,K15,945.0,B
509,G10,K15,555.0,A
510,F6,K16,1500.0,B
513,G10,K17,1500.0,A
514,F10,K18,5.0,B
515,G10,K18,1495.0,A
516,F10,K19,35.0,B
517,G10,K19,1465.0,A
518,F10,K20,117.5,B
519,G10,K20,1382.5,A
520,F10,K21,280.0,B
521,G10,K21,1220.0,A
522,F10,K22,547.5,B
523,G10,K22,952.5,A
524,F10,K23,945.0,B
525,G10,K23,555.0,A
526,F10,K24,1500.0,B
529,G10,L1,1500.0,A
530,F14,L2,5.0,B
531,G10,L2,1495.0,A
532,F14,L3,35.0,B
533,G10,L3,1465.0,A
534,F14,L4,117.5,B
535,G10,L4,1382.5,A
536,F14,L5,280.0,B
537,G10,L5,1220.0,A
538,F14,L6,547.5,B
539,G10,L6,952.5,A
540,F14,L7,945.0,B
541,G10,L7,555.0,A
542,F14,L8,1500.0,B
545,G10,L9,1500.0,A
546,F18,L10,5.0,B
547,G10,L10,1495.0,A
548,F18,L11,35.0,B
549,G10,L11,1465.0,A
550,F18,L12,117.5,B
551,G10,L12,80.0,A
552,F18,L13,280.0,B
553,G11,L13,1220.0,A
554,F18,L14,547.5,B
555,G11,L14,952.5,A
556,F18,L15,945.0,B
557,G11,L15,555.0,A
558,F18,L16,1500.0,B
561,G11,L17,1500.0,A
562,F22,L18,5.0,B
563,G11,L18,1495.0,A
564,F22,L19,35.0,B
565,G11,L19,1465.0,A
566,F22,L20,117.5,B
567,G11,L20,1382.5,A
568,F22,L21,280.0,B
569,G11,L21,1220.0,A
570,F22,L22,547.5,B
571,G11,L22,952.5,A
572,F22,L23,945.0,B
573,G11,L23,555.0,A
574,F22,L24,1500.0,B
577,G11,M1,1500.0,A
578,G2,M2,5.0,B
579,G11,M2,1495.0,A
580,G2,M3,35.0,B
581,G11,M3,1465.0,A
582,G2,M4,117.5,B
583,G11,M4,1382.5,A
584,G2,M5,280.0,B
585,G11,M5,1220.0,A
586,G2,M6,547.5,B
587,G11,M6,952.5,A
588,G2,M7,945.0,B
589,G11,M7,555.0,A
590,G2,M8,1500.0,B
593,G11,M9,1500.0,A
594,G6,M10,5.0,B
595,G11,M10,1495.0,A
596,G6,M11,35.0,B
597,G11,M11,1465.0,A
598,G6,M12,117.5,B
599,G11,M12,1382.5,A
600,G6,M13,280.0,B
601,G11,M13,1220.0,A
602,G6,M14,547.5,B
603,G11,M14,952.5,A
604,G6,M15,945.0,B
605,G11,M15,555.0,A
606,G6,M16,1500.0,B
609,G11,M17,1500.0,A
610,G10,M18,5.0,B
611,G11,M18,1495.0,A
612,G10,M19,35.0,B
613,G11,M19,1465.0,A
614,G10,M20,117.5,B
615,G11,M20,1382.5,A
616,G10,M21,280.0,B
617,G11,M21,1220.0,A
618,G10,M22,547.5,B
619,G11,M22,952.5,A
620,G10,M23,945.0,B
621,G11,M23,555.0,A
622,G10,M24,1500.0,B
625,G11,N1,1500.0,A
626,G14,N2,5.0,B
627,G11,N2,1495.0,A
628,G14,N3,35.0,B
629,G11,N3,1465.0,A
630,G14,N4,117.5,B
631,G11,N4,1382.5,A
632,G14,N5,280.0,B
633,G11,N5,847.5,A
634,G14,N6,547.5,B
635,G12,N6,952.5,A
636,G14,N7,945.0,B
637,G12,N7,555.0,A
638,G14,N8,1500.0,B
641,G12,N9,1500.0,A
642,G18,N10,5.0,B
643,G12,N10,1495.0,A
644,G18,N11,35.0,B
645,G12,N11,1465.0,A
646,G18,N12,117.5,B
647,G12,N12,1382.5,A
648,G18,N13,280.0,B
649,G12,N13,1220.0,A
650,G18,N14,547.5,B
651,G12,N14,952.5,A
652,G18,N15,945.0,B
653,G12,N15,555.0,A
654,G18,N16,1500.0,B
657,G12,N17,1500.0,A
658,G22,N18,5.0,B
659,G12,N18,1495.0,A
660,G22,N19,35.0,B
661,G12,N19,1465.0,A
662,G22,N20,117.5,B
663,G12,N20,1382.5,A
664,G22,N21,280.0,B
665,G12,N21,1220.0,A
666,G22,N22,547.5,B
667,G12,N22,952.5,A
668,G22,N23,945.0,B
669,G12,N23,555.0,A
670,G22,N24,1500.0,B
673,G12,O1,1500.0,A
674,H2,O2,5.0,B
675,G12,O2,1495.0,A
676,H2,O3,35.0,B
677,G12,O3,1465.0,A
678,H2,O4,117.5,B
679,G12,O4,1382.5,A
680,H2,O5,280.0,B
681,G12,O5,1220.0,A
682,H2,O6,547.5,B
683,G12,O6,952.5,A
684,H2,O7,945.0,B
685,G12,O7,555.0,A
686,H2,O8,1500.0,B
689,G12,O9,1500.0,A
690,H6,O10,5.0,B
691,G12,O10,1495.0,A
692,H6,O11,35.0,B
693,G12,O11,1465.0,A
694,H6,O12,117.5,B
695,G12,O12,1382.5,A
696,H6,O13,280.0,B
697,G12,O13,1220.0,A
698,H6,O14,547.5,B
699,G12,O14,952.5,A
700,H6,O15,945.0,B
701,G12,O15,555.0,A
702,H6,O16,1500.0,B
705,G12,O17,1500.0,A
706,H10,O18,5.0,B
707,G12,O18,1495.0,A
708,H10,O19,35.0,B
709,G12,O19,1465.0,A
710,H10,O20,117.5,B
711,G12,O20,1382.5,A
712,H10,O21,280.0,B
713,G12,O21,1220.0,A
714,H10,O22,547.5,B
715,G12,O22,952.5,A
716,H10,O23,945.0,B
717,G12,O23,555.0,A
718,H10,O24,1500.0,B
721,G12,P1,270.0,A
722,H14,P2,5.0,B
723,G13,P2,1495.0,A
724,H14,P3,35.0,B
725,G13,P3,1465.0,A
726,H14,P4,117.5,B
727,G13,P4,1382.5,A
728,H14,P5,280.0,B
729,G13,P5,1220.0,A
730,H14,P6,547.5,B
731,G13,P6,952.5,A
732,H14,P7,945.0,B
733,G13,P7,555.0,A
734,H14,P8,1500.0,B
737,G13,P9,1500.0,A
738,H18,P10,5.0,B
739,G13,P10,1495.0,A
740,H18,P11,35.0,B
741,G13,P11,1465.0,A
742,H18,P12,117.5,B
743,G13,P12,1382.5,A
744,H18,P13,280.0,B
745,G13,P13,1220.0,A
746,H18,P14,547.5,B
747,G13,P14,952.5,A
748,H18,P15,945.0,B
749,G13,P15,555.0,A
750,H18,P16,1500.0,B
753,G13,P17,1500.0,A
754,H22,P18,5.0,B
755,G13,P18,1495.0,A
756,H22,P19,35.0,B
757,G13,P19,1465.0,A
758,H22,P20,117.5,B
759,G13,P20,1382.5,A
760,H22,P21,280.0,B
761,G13,P21,1220.0,A
762,H22,P22,547.5,B
763,G13,P22,952.5,A
764,H22,P23,945.0,B
765,G13,P23,555.0,A
766,H22,P24,1500.0,B
