,SrcWell,Destination Well,Volume,Plate
354,D18,H10,5.0,B
355,G17,H10,1495.0,A
356,D18,H11,35.0,B
357,G17,H11,1465.0,A
358,D18,H12,117.5,B
359,G17,H12,1382.5,A
360,D18,H13,280.0,B
361,G17,H13,1220.0,A
362,D18,H14,547.5,B
363,G17,H14,952.5,A
364,D18,H15,945.0,B
365,G17,H15,555.0,A
366,D18,H16,1350.0,B
369,G17,H17,1500.0,A
370,D22,H18,5.0,B
371,G17,H18,950.0,A
372,D22,H19,35.0,B
373,G18,H19,1465.0,A
374,D22,H20,117.5,B
375,G18,H20,1382.5,A
376,D22,H21,280.0,B
377,G18,H21,1220.0,A
378,D22,H22,547.5,B
379,G18,H22,952.5,A
380,D22,H23,945.0,B
381,G18,H23,555.0,A
382,D22,H24,1350.0,B
385,G18,I1,1500.0,A
386,E2,I2,5.0,B
387,G18,I2,1495.0,A
388,E2,I3,35.0,B
389,G18,I3,1465.0,A
390,E2,I4,117.5,B
391,G18,I4,1382.5,A
392,E2,I5,280.0,B
393,G18,I5,1220.0,A
394,E2,I6,547.5,B
395,G18,I6,952.5,A
396,E2,I7,945.0,B
397,G18,I7,555.0,A
398,E2,I8,1350.0,B
401,G18,I9,1500.0,A
402,E6,I10,5.0,B
403,G18,I10,1495.0,A
404,E6,I11,35.0,B
405,G18,I11,1465.0,A
406,E6,I12,117.5,B
407,G18,I12,1382.5,A
408,E6,I13,280.0,B
409,G18,I13,1220.0,A
410,E6,I14,547.5,B
411,G18,I14,952.5,A
412,E6,I15,945.0,B
413,G18,I15,555.0,A
414,E6,I16,1350.0,B
417,G18,I17,1500.0,A
418,E10,I18,5.0,B
419,G18,I18,1495.0,A
420,E10,I19,35.0,B
421,G18,I19,1465.0,A
422,E10,I20,117.5,B
423,G18,I20,1382.5,A
424,E10,I21,280.0,B
425,G18,I21,1220.0,A
426,E10,I22,547.5,B
427,G18,I22,952.5,A
428,E10,I23,945.0,B
429,G18,I23,555.0,A
430,E10,I24,1350.0,B
433,G18,J1,1500.0,A
434,E14,J2,5.0,B
435,G18,J2,1495.0,A
436,E14,J3,35.0,B
437,G18,J3,1465.0,A
438,E14,J4,117.5,B
439,G18,J4,1382.5,A
440,E14,J5,280.0,B
441,G18,J5,1220.0,A
442,E14,J6,547.5,B
443,G18,J6,952.5,A
444,E14,J7,945.0,B
445,G18,J7,555.0,A
446,E14,J8,1350.0,B
449,G18,J9,1500.0,A
450,E18,J10,5.0,B
451,G18,J10,1495.0,A
452,E18,J11,35.0,B
453,G18,J11,1465.0,A
454,E18,J12,117.5,B
455,G18,J12,140.0,A
456,E18,J13,280.0,B
457,G19,J13,1220.0,A
458,E18,J14,547.5,B
459,G19,J14,952.5,A
460,E18,J15,945.0,B
461,G19,J15,555.0,A
462,E18,J16,1350.0,B
465,G19,J17,1500.0,A
466,E22,J18,5.0,B
467,G19,J18,1495.0,A
468,E22,J19,35.0,B
469,G19,J19,1465.0,A
470,E22,J20,117.5,B
471,G19,J20,1382.5,A
472,E22,J21,280.0,B
473,G19,J21,1220.0,A
474,E22,J22,547.5,B
475,G19,J22,952.5,A
476,E22,J23,945.0,B
477,G19,J23,555.0,A
478,E22,J24,1350.0,B
481,G19,K1,1500.0,A
482,F2,K2,5.0,B
483,G19,K2,1495.0,A
484,F2,K3,35.0,B
485,G19,K3,1465.0,A
486,F2,K4,117.5,B
487,G19,K4,1382.5,A
488,F2,K5,280.0,B
489,G19,K5,1220.0,A
490,F2,K6,547.5,B
491,G19,K6,952.5,A
492,F2,K7,945.0,B
493,G19,K7,555.0,A
494,F2,K8,1350.0,B
497,G19,K9,1500.0,A
498,F6,K10,5.0,B
499,G19,K10,1495.0,A
500,F6,K11,35.0,B
501,G19,K11,1465.0,A
502,F6,K12,117.5,B
503,G19,K12,1382.5,A
504,F6,K13,280.0,B
505,G19,K13,1220.0,A
506,F6,K14,547.5,B
507,G19,K14,952.5,A
508,F6,K15,945.0,B
509,G19,K15,555.0,A
510,F6,K16,1350.0,B
513,G19,K17,1500.0,A
514,F10,K18,5.0,B
515,G19,K18,1495.0,A
516,F10,K19,35.0,B
517,G19,K19,1465.0,A
518,F10,K20,117.5,B
519,G19,K20,1382.5,A
520,F10,K21,280.0,B
521,G19,K21,1220.0,A
522,F10,K22,547.5,B
523,G19,K22,952.5,A
524,F10,K23,945.0,B
525,G19,K23,555.0,A
526,F10,K24,1350.0,B
529,G19,L1,1500.0,A
530,F14,L2,5.0,B
531,G19,L2,1495.0,A
532,F14,L3,35.0,B
533,G19,L3,1465.0,A
534,F14,L4,117.5,B
535,G19,L4,1382.5,A
536,F14,L5,280.0,B
537,G19,L5,907.5,A
538,F14,L6,547.5,B
539,G20,L6,952.5,A
540,F14,L7,945.0,B
541,G20,L7,555.0,A
542,F14,L8,1350.0,B
545,G20,L9,1500.0,A
546,F18,L10,5.0,B
547,G20,L10,1495.0,A
548,F18,L11,35.0,B
549,G20,L11,1465.0,A
550,F18,L12,117.5,B
551,G20,L12,1382.5,A
552,F18,L13,280.0,B
553,G20,L13,1220.0,A
554,F18,L14,547.5,B
555,G20,L14,952.5,A
556,F18,L15,945.0,B
557,G20,L15,555.0,A
558,F18,L16,1350.0,B
561,G20,L17,1500.0,A
562,F22,L18,5.0,B
563,G20,L18,1495.0,A
564,F22,L19,35.0,B
565,G20,L19,1465.0,A
566,F22,L20,117.5,B
567,G20,L20,1382.5,A
568,F22,L21,280.0,B
569,G20,L21,1220.0,A
570,F22,L22,547.5,B
571,G20,L22,952.5,A
572,F22,L23,945.0,B
573,G20,L23,555.0,A
574,F22,L24,1350.0,B
577,G20,M1,1500.0,A
578,G2,M2,5.0,B
579,G20,M2,1495.0,A
580,G2,M3,35.0,B
581,G20,M3,1465.0,A
582,G2,M4,117.5,B
583,G20,M4,1382.5,A
584,G2,M5,280.0,B
585,G20,M5,1220.0,A
586,G2,M6,547.5,B
587,G20,M6,952.5,A
588,G2,M7,945.0,B
589,G20,M7,555.0,A
590,G2,M8,1350.0,B
593,G20,M9,1500.0,A
594,G6,M10,5.0,B
595,G20,M10,1495.0,A
596,G6,M11,35.0,B
597,G20,M11,1465.0,A
598,G6,M12,117.5,B
599,G20,M12,1382.5,A
600,G6,M13,280.0,B
601,G20,M13,1220.0,A
602,G6,M14,547.5,B
603,G20,M14,952.5,A
604,G6,M15,945.0,B
605,G20,M15,555.0,A
606,G6,M16,1350.0,B
609,G20,M17,1500.0,A
610,G10,M18,5.0,B
611,G20,M18,1495.0,A
612,G10,M19,35.0,B
613,G20,M19,1465.0,A
614,G10,M20,117.5,B
615,G20,M20,1382.5,A
616,G10,M21,280.0,B
617,G20,M21,1220.0,A
618,G10,M22,547.5,B
619,G20,M22,952.5,A
620,G10,M23,945.0,B
621,G20,M23,555.0,A
622,G10,M24,1350.0,B
625,G20,N1,330.0,A
626,G14,N2,5.0,B
627,G21,N2,1495.0,A
628,G14,N3,35.0,B
629,G21,N3,1465.0,A
630,G14,N4,117.5,B
631,G21,N4,1382.5,A
632,G14,N5,280.0,B
633,G21,N5,1220.0,A
634,G14,N6,547.5,B
635,G21,N6,952.5,A
636,G14,N7,945.0,B
637,G21,N7,555.0,A
638,G14,N8,1350.0,B
641,G21,N9,1500.0,A
642,G18,N10,5.0,B
643,G21,N10,1495.0,A
644,G18,N11,35.0,B
645,G21,N11,1465.0,A
646,G18,N12,117.5,B
647,G21,N12,1382.5,A
648,G18,N13,280.0,B
649,G21,N13,1220.0,A
650,G18,N14,547.5,B
651,G21,N14,952.5,A
652,G18,N15,945.0,B
653,G21,N15,555.0,A
654,G18,N16,1350.0,B
657,G21,N17,1500.0,A
658,G22,N18,5.0,B
659,G21,N18,1495.0,A
660,G22,N19,35.0,B
661,G21,N19,1465.0,A
662,G22,N20,117.5,B
663,G21,N20,1382.5,A
664,G22,N21,280.0,B
665,G21,N21,1220.0,A
666,G22,N22,547.5,B
667,G21,N22,952.5,A
668,G22,N23,945.0,B
669,G21,N23,555.0,A
670,G22,N24,1350.0,B
673,G21,O1,1500.0,A
674,H2,O2,5.0,B
675,G21,O2,1495.0,A
676,H2,O3,35.0,B
677,G21,O3,1465.0,A
678,H2,O4,117.5,B
679,G21,O4,1382.5,A
680,H2,O5,280.0,B
681,G21,O5,1220.0,A
682,H2,O6,547.5,B
683,G21,O6,952.5,A
684,H2,O7,945.0,B
685,G21,O7,555.0,A
686,H2,O8,1350.0,B
689,G21,O9,1500.0,A
690,H6,O10,5.0,B
691,G21,O10,1495.0,A
692,H6,O11,35.0,B
693,G21,O11,1465.0,A
694,H6,O12,117.5,B
695,G21,O12,1382.5,A
696,H6,O13,280.0,B
697,G21,O13,1220.0,A
698,H6,O14,547.5,B
699,G21,O14,952.5,A
700,H6,O15,945.0,B
701,G21,O15,555.0,A
702,H6,O16,1350.0,B
705,G21,O17,1500.0,A
706,H10,O18,5.0,B
707,G21,O18,980.0,A
708,H10,O19,35.0,B
709,G22,O19,1465.0,A
710,H10,O20,117.5,B
711,G22,O20,1382.5,A
712,H10,O21,280.0,B
713,G22,O21,1220.0,A
714,H10,O22,547.5,B
715,G22,O22,952.5,A
716,H10,O23,945.0,B
717,G22,O23,555.0,A
718,H10,O24,1350.0,B
721,G22,P1,1500.0,A
722,H14,P2,5.0,B
723,G22,P2,1495.0,A
724,H14,P3,35.0,B
725,G22,P3,1465.0,A
726,H14,P4,117.5,B
727,G22,P4,1382.5,A
728,H14,P5,280.0,B
729,G22,P5,1220.0,A
730,H14,P6,547.5,B
731,G22,P6,952.5,A
732,H14,P7,945.0,B
733,G22,P7,555.0,A
734,H14,P8,1350.0,B
737,G22,P9,1500.0,A
738,H18,P10,5.0,B
739,G22,P10,1495.0,A
740,H18,P11,35.0,B
741,G22,P11,1465.0,A
742,H18,P12,117.5,B
743,G22,P12,1382.5,A
744,H18,P13,280.0,B
745,G22,P13,1220.0,A
746,H18,P14,547.5,B
747,G22,P14,952.5,A
748,H18,P15,945.0,B
749,G22,P15,555.0,A
750,H18,P16,1350.0,B
753,G22,P17,1500.0,A
754,H22,P18,5.0,B
755,G22,P18,1495.0,A
756,H22,P19,35.0,B
757,G22,P19,1465.0,A
758,H22,P20,117.5,B
759,G22,P20,1382.5,A
760,H22,P21,280.0,B
761,G22,P21,1220.0,A
762,H22,P22,547.5,B
763,G22,P22,952.5,A
764,H22,P23,945.0,B
765,G22,P23,555.0,A
766,H22,P24,1350.0,B
