buffer,,bm3-wt-5_1000-sample8,,bm3-wt-5_100-sample49,,bm3-wt-sample50-dil-tgt-10uM,,bm3-wt-sample50-dil-tgt-10uM1,,
387.0158691,-0.001042056945,387.0158691,0.03932224587,387.0158691,0.1083108187,387.0158691,0.3380439878,387.0158691,0.3468721211,
386.0103149,-0.0005763050285,386.0103149,0.03927761316,386.0103149,0.1079851389,386.0103149,0.3386644125,386.0103149,0.344134897,
385.0046387,-0.0003979438334,385.0046387,0.03948641941,385.0046387,0.1057183519,385.0046387,0.3353604376,385.0046387,0.3392474651,
383.9987793,0.002154570073,383.9987793,0.04061194509,383.9987793,0.1065303236,383.9987793,0.3421647251,383.9987793,0.3460252583,
382.9927673,0.001117406297,382.9927673,0.0389200449,382.9927673,0.1021797433,382.9927673,0.3440855443,382.9927673,0.3369597197,
381.9866028,0.002702186583,381.9866028,0.03856293857,381.9866028,0.1047320291,381.9866028,0.3342961073,381.9866028,0.3368684053,
381.0189514,4.105708649E-005,381.0189514,0.03783031926,381.0189514,0.1019425541,381.0189514,0.335859865,381.0189514,0.3382886052,
380.0124512,0.001526560867,380.0124512,0.03786816448,380.0124512,0.1018089801,380.0124512,0.3318316638,380.0124512,0.3322128057,
379.0058594,0.0002735455055,379.0058594,0.03761093318,379.0058594,0.1007291749,379.0058594,0.3360800445,379.0058594,0.3408911824,
377.9990845,-0.0009759425884,377.9990845,0.03794991225,377.9990845,0.1018068567,377.9990845,0.3400515318,377.9990845,0.3475677371,
376.992157,0.0005217342987,376.992157,0.03590327501,376.992157,0.09680369496,376.992157,0.3215493858,376.992157,0.3282731175,
375.9850159,0.0005343043013,375.9850159,0.03479968384,375.9850159,0.09684639424,375.9850159,0.324801594,375.9850159,0.3236600161,
375.0165405,0.0004189074971,375.0165405,0.03477744386,375.0165405,0.09689314663,375.0165405,0.3234242499,375.0165405,0.3239673972,
374.0091553,0.001463311259,374.0091553,0.03620980307,374.0091553,0.09910023212,374.0091553,0.3268879354,374.0091553,0.3337915242,
373.0016174,-0.0005325101665,373.0016174,0.03544186801,373.0016174,0.0969889015,373.0016174,0.3313339055,373.0016174,0.3366508186,
371.993927,0.005742155481,371.993927,0.0402318351,371.993927,0.1053934246,371.993927,0.3514291346,371.993927,0.3469443023,
370.9860535,0.0008499167743,370.9860535,0.03496827185,370.9860535,0.09906959534,370.9860535,0.3383163512,370.9860535,0.3345601857,
370.0168457,-4.141735189E-006,370.0168457,0.03590844944,370.0168457,0.09978546947,370.0168457,0.3359229267,370.0168457,0.3369583786,
369.008667,0.001356599852,369.008667,0.03718744218,369.008667,0.1017384678,369.008667,0.340845108,369.008667,0.3460838199,
368.0003967,-0.002112378366,368.0003967,0.03460865095,368.0003967,0.101795271,368.0003967,0.3368888497,368.0003967,0.3398317397,
366.9919128,0.0006841352442,366.9919128,0.03450230509,366.9919128,0.09980042279,366.9919128,0.3365082443,366.9919128,0.3430782557,
365.9833374,-0.001165116322,365.9833374,0.03201498464,365.9833374,0.09961508214,365.9833374,0.3340655565,365.9833374,0.3452412486,
365.0134277,-0.001461906009,365.0134277,0.03269891441,365.0134277,0.1024684533,365.0134277,0.3452046216,365.0134277,0.348334074,
364.0045166,-0.002417274052,364.0045166,0.03338437155,364.0045166,0.1018337235,364.0045166,0.3409499526,364.0045166,0.3483027816,
362.9954834,0.00396336196,362.9954834,0.03590442613,362.9954834,0.1071020663,362.9954834,0.3566018343,362.9954834,0.3612042367,
361.9862976,0.0006233930471,361.9862976,0.03696373105,361.9862976,0.1047011614,361.9862976,0.3546762168,361.9862976,0.3564253151,
361.0157776,0.004162754864,361.0157776,0.03448795527,361.0157776,0.1010040194,361.0157776,0.3467967212,361.0157776,0.3385065198,
360.0063171,0.004443067592,360.0063171,0.03520939872,360.0063171,0.1030339152,360.0063171,0.3492118418,360.0063171,0.3487360179,
358.9966736,0.002983695362,358.9966736,0.03951907903,358.9966736,0.1081290171,358.9966736,0.353397578,358.9966736,0.3515016735,
357.986908,0.0008393087774,357.986908,0.03621419147,357.986908,0.10570997,357.986908,0.3558977842,357.986908,0.362057358,
357.0158386,-0.001706566196,357.0158386,0.02853776701,357.0158386,0.09647889435,357.0158386,0.3320548832,357.0158386,0.3371169269,
356.0057983,-0.002747679362,356.0057983,0.02962980792,356.0057983,0.10159152,356.0057983,0.3406353593,356.0057983,0.3507668972,
354.9956055,0.005165074486,354.9956055,0.03665532172,354.9956055,0.1068862081,354.9956055,0.3488254249,354.9956055,0.3555396199,
353.98526,0.003244261257,353.98526,0.03255472705,353.98526,0.1054663137,353.98526,0.3492673934,353.98526,0.3542973101,
353.0136414,-0.00199881196,353.0136414,0.02692053467,353.0136414,0.09707761556,353.0136414,0.338385582,353.0136414,0.339496702,
352.0029907,-0.001207711641,352.0029907,0.02784721553,352.0029907,0.09933470935,352.0029907,0.3465165496,352.0029907,0.3485727012,
350.9922485,-0.001100105233,350.9922485,0.03207528964,350.9922485,0.1032641232,350.9922485,0.3505074382,350.9922485,0.3506053686,
349.9812927,0.004113126546,349.9812927,0.03129276261,349.9812927,0.1039580405,349.9812927,0.3458424509,349.9812927,0.3476366103,
349.0091248,-0.002084710868,349.0091248,0.02818368003,349.0091248,0.09760313481,349.0091248,0.3380141556,349.0091248,0.343926996,
347.9979248,0.002202153439,347.9979248,0.02970680408,347.9979248,0.09993711859,347.9979248,0.346221447,347.9979248,0.3496401906,
346.9866028,-0.003324256744,346.9866028,0.02886608243,346.9866028,0.09941853583,346.9866028,0.3426822424,346.9866028,0.3468824029,
346.0140381,-0.001835211529,346.0140381,0.02774135396,346.0140381,0.1002458334,346.0140381,0.3446925282,346.0140381,0.3428415954,
345.0024109,-0.002169047482,345.0024109,0.02963726409,345.0024109,0.09959258884,345.0024109,0.3413043618,345.0024109,0.3427902162,
343.9906616,0.003977573477,343.9906616,0.02919594571,343.9906616,0.09922838211,343.9906616,0.3410951793,343.9906616,0.3432304263,
343.0177002,0.004642340355,343.0177002,0.03279714286,343.0177002,0.09913330525,343.0177002,0.3382534683,343.0177002,0.3454552889,
342.0056458,-0.0006322960835,342.0056458,0.02836773358,342.0056458,0.09948698431,342.0056458,0.3416903615,342.0056458,0.3479540348,
340.9934998,0.003711502301,340.9934998,0.03222994134,340.9934998,0.1010968238,340.9934998,0.342687428,340.9934998,0.3468945026,
339.9811707,0.004486508667,339.9811707,0.02900664322,339.9811707,0.1010879055,339.9811707,0.3448296785,339.9811707,0.3486178219,
339.0076904,-0.003030279884,339.0076904,0.02878165618,339.0076904,0.09672480077,339.0076904,0.3417417705,339.0076904,0.3470926881,
337.9951172,-0.003574134782,337.9951172,0.02576544695,337.9951172,0.09495262057,337.9951172,0.3366448879,337.9951172,0.3415088952,
336.9823608,-9.292068717E-005,336.9823608,0.02005033568,336.9823608,0.09338974208,336.9823608,0.3391772807,336.9823608,0.3439610898,
336.0084839,-0.0007689087652,336.0084839,0.02863110416,336.0084839,0.09598285705,336.0084839,0.3404997289,336.0084839,0.3438238502,
334.9954834,0.0009674258181,334.9954834,0.0281440448,334.9954834,0.09863241017,334.9954834,0.3438724279,334.9954834,0.3489179313,
333.9823608,-0.002109802328,333.9823608,0.02609458566,333.9823608,0.09737558663,333.9823608,0.3461649418,333.9823608,0.351239562,
333.0080872,0.001321545918,333.0080872,0.02926530503,333.0080872,0.09679996967,333.0080872,0.3472244143,333.0080872,0.3507532179,
331.9946899,-0.004421672784,331.9946899,0.02902543359,331.9946899,0.1015166864,331.9946899,0.3472036719,331.9946899,0.3526923954,
330.9811707,-0.005800448358,330.9811707,0.02940178476,330.9811707,0.09546642005,330.9811707,0.3511527479,330.9811707,0.3518206477,
330.0064697,-0.00643711444,330.0064697,0.0241433531,330.0064697,0.09912403673,330.0064697,0.35466066,330.0064697,0.3592600226,
328.9926758,0.0003327362356,328.9926758,0.02726320177,328.9926758,0.100691177,328.9926758,0.3568933606,328.9926758,0.3621689677,
328.0177612,0.001902196556,328.0177612,0.03007092886,328.0177612,0.09838032722,328.0177612,0.3564865291,328.0177612,0.3615497649,
327.0037537,0.0003132814018,327.0037537,0.02711160295,327.0037537,0.1024936959,327.0037537,0.3636152744,327.0037537,0.3681905866,
325.9895325,0.003493841039,325.9895325,0.03499576449,325.9895325,0.1065051854,325.9895325,0.3640947938,325.9895325,0.3683567941,
325.0142212,-0.0007231692434,325.0142212,0.02689147927,325.0142212,0.1078808904,325.0142212,0.3681733906,325.0142212,0.3720524609,
323.9997559,0.001610734966,323.9997559,0.03346080706,323.9997559,0.1028815731,323.9997559,0.3665229082,323.9997559,0.3703701496,
322.9851685,-0.004115052987,322.9851685,0.03312830254,322.9851685,0.1023567393,322.9851685,0.3593179286,322.9851685,0.3639141917,
322.0095215,-0.005855105817,322.0095215,0.02989045158,322.0095215,0.1016243547,322.0095215,0.3644487262,322.0095215,0.3689851463,
320.9946594,-0.01449862402,320.9946594,0.02851241827,320.9946594,0.09755465388,320.9946594,0.3716629744,320.9946594,0.3766859472,
320.0187378,-0.007946685888,320.0187378,0.033534877,320.0187378,0.100179255,320.0187378,0.376776129,320.0187378,0.3819489479,
319.0036316,0.002334915334,319.0036316,0.03925194219,319.0036316,0.1033831984,319.0036316,0.3816655874,319.0036316,0.38568151,
317.9884033,-0.0004131505557,317.9884033,0.03653923795,317.9884033,0.1109695435,317.9884033,0.3862179518,317.9884033,0.3931330442,
317.0121155,-0.004059304018,317.0121155,0.03914334998,317.0121155,0.1036722809,317.0121155,0.3936103582,317.0121155,0.4000305831,
315.9966431,-0.004108437337,315.9966431,0.03719996288,315.9966431,0.109768182,315.9966431,0.3979394138,315.9966431,0.40387851,
314.9810486,-0.000937095785,314.9810486,0.03410372883,314.9810486,0.1140006259,314.9810486,0.4036125243,314.9810486,0.4109093249,
314.0043335,0.001175647951,314.0043335,0.0365193598,314.0043335,0.1135928333,314.0043335,0.4066365063,314.0043335,0.4148246646,
312.9884949,0.001025984646,312.9884949,0.04370895028,312.9884949,0.1261413395,312.9884949,0.4235162139,312.9884949,0.4288842976,
312.0115967,0.0008524585282,312.0115967,0.03863095492,312.0115967,0.1169450358,312.0115967,0.4252878129,312.0115967,0.4277479351,
310.9954834,-0.0007979004877,310.9954834,0.04460216686,310.9954834,0.1201004311,310.9954834,0.4348660707,310.9954834,0.4390751719,
310.0183105,0.001207445399,310.0183105,0.04390506074,310.0183105,0.1231971383,310.0183105,0.4409907758,310.0183105,0.4475778043,
309.0019531,0.01188168395,309.0019531,0.05130901933,309.0019531,0.1348586082,309.0019531,0.4607397914,309.0019531,0.4668259621,
307.9854431,0.006136158947,307.9854431,0.04410779104,307.9854431,0.1341239512,307.9854431,0.4660892189,307.9854431,0.4732936025,
307.0079651,0.007893417962,307.0079651,0.05432641506,307.0079651,0.1415424794,307.0079651,0.4914653897,307.0079651,0.4962213635,
305.9912109,0.001166589325,305.9912109,0.05213164538,305.9912109,0.1457015723,305.9912109,0.5111512542,305.9912109,0.5187891722,
305.0134888,-0.00342602306,305.0134888,0.04388249293,305.0134888,0.1424075216,305.0134888,0.530005753,305.0134888,0.5376757979,
303.996521,0.002330491086,303.996521,0.0657132566,303.996521,0.1648792922,303.996521,0.5704538226,303.996521,0.5796822906,
303.0185242,-0.005284079816,303.0185242,0.05603008717,303.0185242,0.1647793651,303.0185242,0.601559639,303.0185242,0.6135669351,
302.0013123,-0.0007447216776,302.0013123,0.05834624171,302.0013123,0.1754291356,302.0013123,0.6414250135,302.0013123,0.6592426896,
300.9839783,0.000985093764,300.9839783,0.06579002738,300.9839783,0.1947193295,300.9839783,0.7028627396,300.9839783,0.7116177082,
300.0056458,-0.003216762561,300.0056458,0.06686132401,300.0056458,0.2076087594,300.0056458,0.758251965,300.0056458,0.76656425,
298.9880371,0.004680908285,298.9880371,0.08452933282,298.9880371,0.2306959778,298.9880371,0.8365784287,298.9880371,0.8460795879,
298.009491,0.003248799127,298.009491,0.08923730999,298.009491,0.2511426508,298.009491,0.9115029573,298.009491,0.9273943901,
296.9916687,0.000630029419,296.9916687,0.09862119704,296.9916687,0.2724921703,296.9916687,0.9815450311,296.9916687,1.005385756,
296.0128784,-0.00310451258,296.0128784,0.1051606014,296.0128784,0.2964731455,296.0128784,1.084017277,296.0128784,1.094327092,
294.994812,0.003487708746,294.994812,0.1159805804,294.994812,0.3220891058,294.994812,1.168751717,294.994812,1.201539397,
294.0158081,0.00569232041,294.0158081,0.1349356622,294.0158081,0.3601194322,294.0158081,1.304793,294.0158081,1.325173259,
292.9975281,0.006507054437,292.9975281,0.1430712491,292.9975281,0.3863369823,292.9975281,1.336572409,292.9975281,1.427104831,
292.0182495,0.003941314761,292.0182495,0.1531614512,292.0182495,0.4224230945,292.0182495,1.487784266,292.0182495,1.584390402,
290.9997253,0.002245943295,290.9997253,0.1607801914,290.9997253,0.4502715468,290.9997253,1.560420632,290.9997253,1.693122149,
289.9810791,0.003844360821,289.9810791,0.1836416423,289.9810791,0.4834417403,289.9810791,1.690753102,289.9810791,1.756685138,
289.0014954,0.004163904581,289.0014954,0.1886577457,289.0014954,0.4888373911,289.0014954,1.713054895,289.0014954,1.917455316,
287.982605,0.003706280608,287.982605,0.2017009407,287.982605,0.5187782645,287.982605,1.909359336,287.982605,1.804453373,
287.0028076,0.004439223092,287.0028076,0.2213916928,287.0028076,0.5359559059,287.0028076,1.79752183,287.0028076,2.123982906,
285.9836731,-0.009513637051,285.9836731,0.2325766087,285.9836731,0.5748509169,285.9836731,2.19493413,285.9836731,10,
285.0036621,-0.02419650741,285.0036621,0.2087873071,285.0036621,0.5594975948,285.0036621,2.02777648,285.0036621,1.539035916,
283.9843445,-0.008534478955,283.9843445,0.2175712436,283.9843445,0.5101570487,283.9843445,1.765721917,283.9843445,1.947510481,
283.0040894,-0.003525454551,283.0040894,0.2131116092,283.0040894,0.5296378732,283.0040894,1.219722629,283.0040894,1.233825922,
281.9844971,0.01051782165,281.9844971,0.2002105862,281.9844971,0.5540137291,281.9844971,0.8868291974,281.9844971,0.7486928701,
281.0040283,0.09524739534,281.0040283,0.1708340645,281.0040283,0.2259354442,281.0040283,0.8088000417,281.0040283,10,
279.9842834,-0.2329682112,279.9842834,0.1324100643,279.9842834,0.261947155,279.9842834,10,279.9842834,0.04347845167,
279.0035706,-0.3786279559,279.0035706,-0.1120449752,279.0035706,10,279.0035706,10,279.0035706,10,
277.983551,10,277.983551,0.5485398173,277.983551,0.1876149327,277.983551,0.5778611302,277.983551,10,
277.002655,0.7483841777,277.002655,10,277.002655,10,277.002655,0.74241364,277.002655,0.9263772368,
275.9824524,0.1819155663,275.9824524,0.1129590347,275.9824524,0.01278689504,275.9824524,-0.2146320939,275.9824524,0.2347814143,
275.0013123,0.2655582428,275.0013123,-0.001792780822,275.0013123,0.3407376111,275.0013123,0.6094176173,275.0013123,0.6121627688,
273.9808655,10,273.9808655,0.1554662436,273.9808655,-0.01721000858,273.9808655,1.05071795,273.9808655,0.1803566664,
272.9995422,-0.2462912202,272.9995422,-0.2875234783,272.9995422,10,272.9995422,-0.2042206377,272.9995422,0.3545144796,
272.0181274,-0.2462083846,272.0181274,10,272.0181274,-0.427747041,272.0181274,10,272.0181274,-0.4004349113,
270.9973145,-0.05077403039,270.9973145,-0.06075274944,270.9973145,0.008540951647,270.9973145,0.01410905458,270.9973145,0.3832625449,
270.015686,10,270.015686,0.1127545387,270.015686,10,270.015686,10,270.015686,0.1685942411,
268.9946899,0.4418962598,268.9946899,0.1976569295,268.9946899,0.6381181479,268.9946899,-0.04462700337,268.9946899,10,
268.0128479,10,268.0128479,10,268.0128479,-0.3096679747,268.0128479,10,268.0128479,-0.6153501272,
266.9916382,10,266.9916382,-0.2956248522,266.9916382,-0.2182086408,266.9916382,10,266.9916382,10,
266.0095825,0.02674631588,266.0095825,10,266.0095825,10,266.0095825,10,266.0095825,10,
264.9881897,10,264.9881897,-0.3001547754,264.9881897,0.3484941721,264.9881897,-0.09954074025,264.9881897,10,
264.0059204,10,264.0059204,10,264.0059204,0.2481115311,264.0059204,0.7566030622,264.0059204,10,
262.9842529,-0.3650394678,262.9842529,10,262.9842529,-0.2827639282,262.9842529,10,262.9842529,10,
262.0018311,10,262.0018311,10,262.0018311,-0.5855323076,262.0018311,-0.3815720081,262.0018311,-0.3454280794,
261.0192566,0.4821722806,261.0192566,-0.1780762374,261.0192566,0.4744142294,261.0192566,0.4758481681,261.0192566,10,
259.9973145,-0.1090748757,259.9973145,10,259.9973145,0.01555937808,259.9973145,10,259.9973145,10,
259.0145874,-0.498916477,259.0145874,0.08139176667,259.0145874,0.03628580645,259.0145874,-0.225598231,259.0145874,10,
257.9924011,-0.2386027873,257.9924011,10,257.9924011,0.3492665887,257.9924011,-0.08970589936,257.9924011,10,
257.0094604,-0.002296217019,257.0094604,10,257.0094604,10,257.0094604,10,257.0094604,-0.1987200081,
255.9870911,10,255.9870911,0.008875015192,255.9870911,0.8476570249,255.9870911,10,255.9870911,10,
255.0039673,0.04435066506,255.0039673,10,255.0039673,-0.3659787774,255.0039673,-0.5400192738,255.0039673,10,
253.981369,-0.2085874379,253.981369,-0.01117865462,253.981369,-0.2381923348,253.981369,0.2275679857,253.981369,0.4104320109,
252.9980164,10,252.9980164,0.2075264752,252.9980164,0.2239976525,252.9980164,0.4981243908,252.9980164,10,
252.0145874,0.3860340118,252.0145874,0.299156636,252.0145874,0.6895420551,252.0145874,0.2071983814,252.0145874,0.2275732756,
250.991684,0.3660568297,250.991684,10,250.991684,0.2545813024,250.991684,0.5033108592,250.991684,0.6301184297,
250.0080414,10,250.0080414,0.3059936166,250.0080414,10,250.0080414,0.2711538076,250.0080414,0.1948180795,
248.9849854,0.4621991813,248.9849854,0.4339144826,248.9849854,10,248.9849854,0.01928856224,248.9849854,-0.03148948029,
248.0011749,-0.08510400355,248.0011749,-0.1368620694,248.0011749,0.06445457041,248.0011749,0.137917459,248.0011749,-0.05374345183,
247.0172577,3.983727694,247.0172577,4.151175499,247.0172577,3.863203764,247.0172577,4.330089092,247.0172577,4.321784973,
245.993866,10,245.993866,0.1023934409,245.993866,0.4933394194,245.993866,-0.05674668401,245.993866,0.7897732854,
245.0097656,3.732795715,245.0097656,4.132921219,245.0097656,4.576191425,245.0097656,10,245.0097656,3.708534241,
243.9861908,10,243.9861908,10,243.9861908,10,243.9861908,10,243.9861908,10,
243.0019073,0.4646679163,243.0019073,-0.01229085121,243.0019073,0.5522241592,243.0019073,0.6756993532,243.0019073,10,
242.0175171,-0.0337940231,242.0175171,0.1392376572,242.0175171,0.1364274919,242.0175171,0.4231460094,242.0175171,0.8664311171,
240.9936371,-0.7484090924,240.9936371,-0.7693133354,240.9936371,-0.8741731048,240.9936371,-0.7689105272,240.9936371,-0.7962426543,
240.0090485,-0.5367190838,240.0090485,0.4284203649,240.0090485,-0.5193976164,240.0090485,-0.4080763161,240.0090485,-0.2850100696,
238.9850159,0.2052651495,238.9850159,0.0698504746,238.9850159,0.09187094867,238.9850159,0.3030795157,238.9850159,0.5203880072,
238.0002747,0.1389493644,238.0002747,0.3510560393,238.0002747,10,238.0002747,0.3761681318,238.0002747,10,
237.0154114,-0.2122671902,237.0154114,-0.1579124779,237.0154114,10,237.0154114,0.7165311575,237.0154114,10,
235.9910736,-0.5829635262,235.9910736,-0.3443177938,235.9910736,-0.711120069,235.9910736,0.3730193079,235.9910736,10,
235.0060577,0.01152807474,235.0060577,-0.4210100472,235.0060577,-0.02100606635,235.0060577,10,235.0060577,10,
233.9815216,0.01438949537,233.9815216,0.04326549172,233.9815216,0.5716347098,233.9815216,10,233.9815216,10,
232.9963074,0.153184101,232.9963074,0.2612194121,232.9963074,0.4623896182,232.9963074,1.076219916,232.9963074,10,
232.0110016,10,232.0110016,10,232.0110016,-1.105741262,232.0110016,-0.7811002135,232.0110016,10,
230.9862061,0.1929549724,230.9862061,0.09479391575,230.9862061,0.4045984149,230.9862061,0.5829799771,230.9862061,10,
230.0007019,10,230.0007019,-0.6666709781,230.0007019,-0.5984508991,230.0007019,10,230.0007019,10,
229.015152,-0.368740201,229.015152,10,229.015152,-0.2967041135,229.015152,-0.00460064318,229.015152,-0.07147033513,
227.9900665,10,227.9900665,0.04638016224,227.9900665,0.06907634437,227.9900665,0.05800602958,227.9900665,-0.3202085495,
227.004303,-0.352031827,227.004303,-0.2801775634,227.004303,-0.06188359112,227.004303,-0.4770312905,227.004303,-0.4157658815,
226.0184784,-0.2467941344,226.0184784,-0.1563655287,226.0184784,0.2590612769,226.0184784,10,226.0184784,0.1481255442,
224.9931641,4.348947048,224.9931641,3.769421577,224.9931641,4.17250061,224.9931641,4.09115696,224.9931641,4.1648283,
224.0071411,-0.1385307014,224.0071411,10,224.0071411,-0.1533267498,224.0071411,-0.1641991138,224.0071411,-0.03714024648,
222.9816284,-0.03668944165,222.9816284,0.2625706494,222.9816284,0.2635950744,222.9816284,-0.03790411726,222.9816284,-0.0009593091672,
221.9954529,3.755125046,221.9954529,3.733460903,221.9954529,4.325864315,221.9954529,4.321526051,221.9954529,3.752173424,
221.009201,-0.170831427,221.009201,0.05201301351,221.009201,0.03190550953,221.009201,0.09596138448,221.009201,10,
219.9833832,0.1344119608,219.9833832,0.3639443219,219.9833832,0.3543950021,219.9833832,0.3604067862,219.9833832,0.3959019184,
218.9969635,10,218.9969635,10,218.9969635,10,218.9969635,10,218.9969635,10,
218.0104523,-0.4181420803,218.0104523,-0.3068911433,218.0104523,-0.6259768605,218.0104523,-0.2588721812,218.0104523,0.3791534305,
216.984375,0.2071588784,216.984375,0.5276324749,216.984375,0.1114586219,216.984375,0.1321420223,216.984375,-0.1123287603,
215.9977112,0.1493969262,215.9977112,0.1529749036,215.9977112,0.06500986964,215.9977112,0.1298496276,215.9977112,10,
215.0109406,-0.7443239689,215.0109406,-0.8232241869,215.0109406,-0.9922613502,215.0109406,-0.7001594305,215.0109406,-0.6604338884,
213.9846344,10,213.9846344,10,213.9846344,10,213.9846344,10,213.9846344,10,
212.9976959,-0.1093318239,212.9976959,0.1283960938,212.9976959,10,212.9976959,0.6591891646,212.9976959,10,
212.0106964,-0.6223444343,212.0106964,-0.3274846673,212.0106964,0.05585780367,212.0106964,0.3347424269,212.0106964,-0.6077816486,
210.9841156,-0.4118173718,210.9841156,-0.2506278455,210.9841156,-0.04556866735,210.9841156,1.006424308,210.9841156,10,
209.9969635,-0.05963091925,209.9969635,0.2506734133,209.9969635,-0.5274141431,209.9969635,0.2120532244,209.9969635,-0.3013126254,
209.0097046,10,209.0097046,-0.5518324375,209.0097046,-0.3993622065,209.0097046,0.344730109,209.0097046,-0.7017795444,
207.9828949,-0.3279330432,207.9828949,-0.2830703855,207.9828949,-0.2478509843,207.9828949,10,207.9828949,0.3483255804,
206.9954834,-0.06060008332,206.9954834,10,206.9954834,10,206.9954834,0.2383834422,206.9954834,-0.2128221244,
206.0079956,-0.7616631985,206.0079956,-0.4159626663,206.0079956,-1.073980808,206.0079956,-1.054938674,206.0079956,-0.4734900892,
204.9809265,0.2244033664,204.9809265,10,204.9809265,0.5816348791,204.9809265,0.9735784531,204.9809265,0.06136003137,
203.9933014,3.607365608,203.9933014,3.714497328,203.9933014,10,203.9933014,3.8031497,203.9933014,4.304749012,
203.0055542,0.004236801993,203.0055542,0.6399720311,203.0055542,-0.1561027318,203.0055542,0.9853948355,203.0055542,-0.3051494956,
202.0177612,-0.2182745486,202.0177612,0.1482159942,202.0177612,10,202.0177612,0.4054017663,202.0177612,-0.2711526752,
200.9903717,-0.4369352758,200.9903717,10,200.9903717,-0.08437917382,200.9903717,10,200.9903717,0.4678139091,
200.0024109,-0.09396374226,200.0024109,-0.5041965246,200.0024109,10,200.0024109,-0.6311302185,200.0024109,-0.7129259706,

buffer,
buffer
Collection Time: 28/02/2022 10:58:27
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 241.0

bm3-wt-5_1000-sample8,
bm3-wt-5_1000
Collection Time: 28/02/2022 10:59:01
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 228.0
Continuum name changed to 'bm3-wt-5_1000-sample8'

bm3-wt-5_100-sample49,
bm3-wt-5_100-sample49
Collection Time: 28/02/2022 11:06:30
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 278.0

bm3-wt-sample50-dil-tgt-10uM,
bm3-wt-sample50-dil-tgt-10uM
Collection Time: 28/02/2022 11:47:50
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 18/02/2022 12:37:24
Method Modifications:
Common Interval nm Changed: 28/02/2022 10:57:51, Old:     5.00, New:     1.00
Baseline Correction Changed: 28/02/2022 10:57:51, Old:0, New:1
Storage Changed: 28/02/2022 10:57:51, Old:1, New:0
End Method Modifications
<Current Wavelength> , 266.0

bm3-wt-sample50-dil-tgt-10uM1,
bm3-wt-sample50-dil-tgt-10uM1
Collection Time: 28/02/2022 11:48:01
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
