blank,,bm3-wt-49-5in1000,,bm3-wt-44-5in1000,,blank,,bm3-wt-44-49-lipidiex-10in1000,,bm3-wt-44-49-lipidiex-20in1000,,
628.0177002,5.824381788E-006,628.0177002,0.01216827612,628.0177002,0.02885637246,628.0177002,0.001721277018,628.0177002,0.006564525422,628.0177002,0.00808774028,
626.989624,-0.0005197380087,626.989624,0.01188945211,626.989624,0.02635949478,626.989624,0.00184531312,626.989624,0.0065417937,626.989624,0.007569381036,
625.9978638,-0.0004237535759,625.9978638,0.01130114775,625.9978638,0.02701165155,625.9978638,0.002297284082,625.9978638,0.006323313806,625.9978638,0.007525446359,
625.0059204,-0.0009774406208,625.0059204,0.009775324725,625.0059204,0.02689192072,625.0059204,0.002221875126,625.0059204,0.005978425499,625.0059204,0.007285384927,
624.0137329,-1.920696377E-005,624.0137329,0.0125697013,624.0137329,0.02745337412,624.0137329,0.00213521556,624.0137329,0.00654218765,624.0137329,0.008277400397,
622.984375,-0.0008092692588,622.984375,0.01155495085,622.984375,0.02813730575,622.984375,0.001645630342,622.984375,0.006421453319,622.984375,0.007743899245,
621.9915771,-0.0002809789439,621.9915771,0.01171583962,621.9915771,0.02776803635,621.9915771,0.002065998968,621.9915771,0.006170159671,621.9915771,0.007766167168,
620.9985352,-0.0002087460452,620.9985352,0.01137897372,620.9985352,0.02681365982,620.9985352,0.002120153978,620.9985352,0.006853178144,620.9985352,0.007477170788,
620.005127,0.0005454750499,620.005127,0.009373431094,620.005127,0.02846556716,620.005127,0.002114248928,620.005127,0.006978109945,620.005127,0.007834294811,
619.0115356,-0.0005784248933,619.0115356,0.01132769044,619.0115356,0.02639940754,619.0115356,0.00222036615,619.0115356,0.006424631923,619.0115356,0.007505877409,
618.0177002,0.00124840904,618.0177002,0.009857061319,618.0177002,0.02852167934,618.0177002,0.002638791455,618.0177002,0.007163207047,618.0177002,0.008641098626,
616.9866333,0.0001164248024,616.9866333,0.01216803677,616.9866333,0.02794932015,616.9866333,0.002455404261,616.9866333,0.006530861836,616.9866333,0.008321622387,
615.9921875,4.090002221E-006,615.9921875,0.01047295053,615.9921875,0.02801077627,615.9921875,0.002068365691,615.9921875,0.006482959259,615.9921875,0.008016566746,
614.9974976,0.0002409098524,614.9974976,0.01205847599,614.9974976,0.02689500526,614.9974976,0.00274459389,614.9974976,0.006526841316,614.9974976,0.007832740434,
614.0025024,0.0001981505193,614.0025024,0.01194598991,614.0025024,0.02960107103,614.0025024,0.001687181182,614.0025024,0.006897465792,614.0025024,0.008458301425,
613.0072021,-0.0003112966078,613.0072021,0.0120405117,613.0072021,0.02935323119,613.0072021,0.002036167076,613.0072021,0.006685641594,613.0072021,0.00802157633,
612.0117798,4.26103943E-005,612.0117798,0.01194561739,612.0117798,0.029589599,612.0117798,0.002451291075,612.0117798,0.006949727423,612.0117798,0.008252811618,
611.0159302,0.000708662672,611.0159302,0.01157260314,611.0159302,0.02971553616,611.0159302,0.002863971749,611.0159302,0.007928426377,611.0159302,0.008920143358,
609.9829712,-0.0003116587468,609.9829712,0.01061999053,609.9829712,0.02915502898,609.9829712,0.002585014561,609.9829712,0.007064584177,609.9829712,0.008246109821,
608.9866333,-0.0003170391428,608.9866333,0.009814430028,608.9866333,0.02855656669,608.9866333,0.001987483585,608.9866333,0.006633411162,608.9866333,0.008206723258,
607.9899902,0.0003171930439,607.9899902,0.01178254187,607.9899902,0.0305486843,607.9899902,0.002404018538,607.9899902,0.006845551543,607.9899902,0.008924978785,
606.993103,3.585354716E-005,606.993103,0.01157855801,606.993103,0.03006510437,606.993103,0.002155948663,606.993103,0.007103604265,606.993103,0.008894777857,
605.9959717,0.0003769078758,605.9959717,0.01301326603,605.9959717,0.02979421057,605.9959717,0.002722113393,605.9959717,0.007228029426,605.9959717,0.009073927067,
604.9985962,0.0001342912728,604.9985962,0.01278063003,604.9985962,0.03034710512,604.9985962,0.002592227655,604.9985962,0.007280620746,604.9985962,0.009066235274,
604.0009155,-6.108658999E-005,604.0009155,0.01173799299,604.0009155,0.03090231679,604.0009155,0.002397172851,604.0009155,0.006990762893,604.0009155,0.008971142583,
603.0029297,2.076104283E-005,603.0029297,0.01351739094,603.0029297,0.0291961953,603.0029297,0.002782524563,603.0029297,0.007541012485,603.0029297,0.009165075608,
602.0047607,0.0002469705651,602.0047607,0.01275538467,602.0047607,0.02994766273,602.0047607,0.002402847167,602.0047607,0.007681239862,602.0047607,0.008897895925,
601.0062256,0.0004781698808,601.0062256,0.01275890321,601.0062256,0.03347310796,601.0062256,0.003043960314,601.0062256,0.008585649543,601.0062256,0.009696541354,
600.0075073,0.0001042553049,600.0075073,0.0133279385,600.0075073,0.03145189211,600.0075073,0.003085671226,600.0075073,0.00777728809,600.0075073,0.009251246229,
599.0085449,-5.264886931E-005,599.0085449,0.01359486766,599.0085449,0.03124238178,599.0085449,0.002515752334,599.0085449,0.00754770264,599.0085449,0.009333439171,
598.0092163,0.0003825300664,598.0092163,0.01404367853,598.0092163,0.03227795288,598.0092163,0.002500052564,598.0092163,0.0075760982,598.0092163,0.009472368285,
597.0097046,-4.560868183E-005,597.0097046,0.01412574109,597.0097046,0.03367150202,597.0097046,0.002346366644,597.0097046,0.008251808584,597.0097046,0.009417076595,
596.0098877,0.0003501971078,596.0098877,0.01262973901,596.0098877,0.03372708708,596.0098877,0.002387307817,596.0098877,0.008148586378,596.0098877,0.01055023074,
595.0098877,-0.0002272193524,595.0098877,0.01301342621,595.0098877,0.03350439668,595.0098877,0.00245777308,595.0098877,0.008169265464,595.0098877,0.009813820943,
594.0095825,-0.0002735285379,594.0095825,0.01356180292,594.0095825,0.03417012468,594.0095825,0.002317868872,594.0095825,0.008145790547,594.0095825,0.01003223658,
593.0089722,0.0003133332066,593.0089722,0.013743449,593.0089722,0.03337676823,593.0089722,0.001643759431,593.0089722,0.00814399682,593.0089722,0.01081675757,
592.0081787,-1.931050247E-005,592.0081787,0.01410595328,592.0081787,0.03579382971,592.0081787,0.002946346533,592.0081787,0.00927673839,592.0081787,0.0111070564,
591.0070801,0.0002114103845,591.0070801,0.01405624487,591.0070801,0.03546672687,591.0070801,0.002826529089,591.0070801,0.009083310142,591.0070801,0.0114135202,
590.0056763,0.0007046178798,590.0056763,0.01555063203,590.0056763,0.03623684123,590.0056763,0.002674707212,590.0056763,0.009168697521,590.0056763,0.01121709403,
589.0040894,-8.365539543E-005,589.0040894,0.01521158312,589.0040894,0.03685652837,589.0040894,0.002491226653,589.0040894,0.009512320161,589.0040894,0.011343766,
588.0021973,8.134132804E-005,588.0021973,0.01552801486,588.0021973,0.03612891585,588.0021973,0.002407428576,588.0021973,0.009080085903,588.0021973,0.01172004174,
587.000061,0.0004137512587,587.000061,0.01656291261,587.000061,0.03956123814,587.000061,0.002937303158,587.000061,0.009667159989,587.000061,0.01290874556,
585.9976807,-1.610077379E-005,585.9976807,0.01664999872,585.9976807,0.03785090894,585.9976807,0.002544445219,585.9976807,0.009542457759,585.9976807,0.01300270297,
584.9950562,0.0005093979416,584.9950562,0.01643005759,584.9950562,0.03896198049,584.9950562,0.002369400579,584.9950562,0.01064611971,584.9950562,0.01340030879,
583.9921875,-0.0001118129876,583.9921875,0.01665072516,583.9921875,0.0384641923,583.9921875,0.001755739562,583.9921875,0.01034552511,583.9921875,0.0132082114,
582.9889526,-0.0002606969792,582.9889526,0.01702349819,582.9889526,0.04082966968,582.9889526,0.001982516842,582.9889526,0.01080454979,582.9889526,0.0135051338,
581.9855957,0.0002754881862,581.9855957,0.02052807063,581.9855957,0.04093290865,581.9855957,0.002696091542,581.9855957,0.01171416417,581.9855957,0.01461070683,
580.9818726,0.0003769338073,580.9818726,0.01885122247,580.9818726,0.04110850394,580.9818726,0.00284726941,580.9818726,0.01234957948,580.9818726,0.01558274776,
580.0151367,0.0002807205019,580.0151367,0.02005144767,580.0151367,0.04294674471,580.0151367,0.002181079704,580.0151367,0.01198579744,580.0151367,0.0159871541,
579.0109863,-1.123436505E-005,579.0109863,0.02111002058,579.0109863,0.04353762418,579.0109863,0.002298793523,579.0109863,0.01210159436,579.0109863,0.01549067162,
578.0065308,-0.0007561435341,578.0065308,0.02108648792,578.0065308,0.04364511743,578.0065308,0.001545732375,578.0065308,0.01250420976,578.0065308,0.01696026698,
577.0018311,-0.0001942048839,577.0018311,0.02176258154,577.0018311,0.0446277,577.0018311,0.002412816742,577.0018311,0.01357456949,577.0018311,0.0171512831,
575.9968872,8.698556485E-005,575.9968872,0.0226874724,575.9968872,0.04575083032,575.9968872,0.002584623871,575.9968872,0.0143357683,575.9968872,0.01774754375,
574.9917603,0.0004218095273,574.9917603,0.02200356685,574.9917603,0.04686683789,574.9917603,0.002455586335,574.9917603,0.01432814356,574.9917603,0.01863430068,
573.9862061,-0.0001213882279,573.9862061,0.02320238762,573.9862061,0.04613237828,573.9862061,0.002094350057,573.9862061,0.01466749329,573.9862061,0.0184050072,
573.0177612,0.0003682804527,573.0177612,0.02346889861,573.0177612,0.04738812521,573.0177612,0.002962192753,573.0177612,0.01523552462,573.0177612,0.01956085861,
572.0118408,-0.0002687167434,572.0118408,0.02283295058,572.0118408,0.04789099097,572.0118408,0.002097549383,572.0118408,0.01503982767,572.0118408,0.01936580241,
571.0056763,2.57831889E-005,571.0056763,0.02319646254,571.0056763,0.0481252335,571.0056763,0.002258901484,571.0056763,0.01510645263,571.0056763,0.01926767081,
569.9992065,6.627313269E-005,569.9992065,0.02573589236,569.9992065,0.04884560779,569.9992065,0.002277975203,569.9992065,0.01564239897,569.9992065,0.01973064803,
568.9925537,0.0003181256179,568.9925537,0.02463881858,568.9925537,0.04803802073,568.9925537,0.002786432393,568.9925537,0.01566762477,568.9925537,0.01988773793,
567.9855957,3.707028736E-005,567.9855957,0.02498149872,567.9855957,0.04779952019,567.9855957,0.002420443576,567.9855957,0.0148575576,567.9855957,0.01941912621,
567.0157471,0.0001037892507,567.0157471,0.02469909564,567.0157471,0.0490314737,567.0157471,0.002404044615,567.0157471,0.01573297754,567.0157471,0.01993147843,
566.0082397,0.0003072715772,566.0082397,0.02467608079,566.0082397,0.04951611161,566.0082397,0.002633530647,566.0082397,0.01543450169,566.0082397,0.01980691031,
565.0006104,-6.890298391E-005,565.0006104,0.02436444163,565.0006104,0.04847674817,565.0006104,0.002134070965,565.0006104,0.01493235305,565.0006104,0.01970992424,
563.9926147,-0.0001025998572,563.9926147,0.02512931079,563.9926147,0.04931771383,563.9926147,0.001656128094,563.9926147,0.01511470787,563.9926147,0.01896997355,
562.9844971,0.0006189342821,562.9844971,0.02587200888,562.9844971,0.05018855631,562.9844971,0.002376428107,562.9844971,0.01513808034,562.9844971,0.01944920234,
562.0134277,-0.0003482337052,562.0134277,0.02373100817,562.0134277,0.05040659755,562.0134277,0.002231164137,562.0134277,0.01459145825,562.0134277,0.01868448034,
561.0047607,2.627505273E-005,561.0047607,0.02505427413,561.0047607,0.05054878071,561.0047607,0.001981060486,561.0047607,0.01473456994,561.0047607,0.01872177422,
559.9957886,-3.220095095E-005,559.9957886,0.02654076926,559.9957886,0.05116399378,559.9957886,0.002590118442,559.9957886,0.01522836648,559.9957886,0.01909730583,
558.9866943,-0.0001915656758,558.9866943,0.0264966879,558.9866943,0.05133716017,558.9866943,0.002199942013,558.9866943,0.01403496228,558.9866943,0.01859974116,
558.0146484,-0.0001549775188,558.0146484,0.02565844357,558.0146484,0.05117671937,558.0146484,0.00213227584,558.0146484,0.0146625936,558.0146484,0.01832899079,
557.0050659,8.191092638E-005,557.0050659,0.02582870983,557.0050659,0.05049355701,557.0050659,0.001989563927,557.0050659,0.01416171063,557.0050659,0.0185147766,
555.9951172,-9.2868926E-005,555.9951172,0.0261167977,555.9951172,0.0519811511,555.9951172,0.00251741847,555.9951172,0.0147020882,555.9951172,0.0182045307,
554.9849854,-0.0001768686925,554.9849854,0.02550973743,554.9849854,0.05055459589,554.9849854,0.001851682318,554.9849854,0.01428418886,554.9849854,0.01834921539,
554.012085,-4.571221507E-005,554.012085,0.02585582621,554.012085,0.05235060677,554.012085,0.002554938663,554.012085,0.01398004964,554.012085,0.01808482781,
553.0014648,-0.0001321018935,553.0014648,0.02596554346,553.0014648,0.05207123235,553.0014648,0.002082931343,553.0014648,0.01414480899,553.0014648,0.01828389987,
551.9905396,-0.000146696897,551.9905396,0.0273626335,551.9905396,0.0528940782,551.9905396,0.002207773272,551.9905396,0.01403592527,551.9905396,0.01822388545,
551.0169067,3.19444589E-005,551.0169067,0.02677839063,551.0169067,0.05419246107,551.0169067,0.001776428777,551.0169067,0.01430090889,551.0169067,0.01828249544,
550.0056763,-0.0003473543038,550.0056763,0.02771516703,550.0056763,0.05344917998,550.0056763,0.002172910608,550.0056763,0.01411549933,550.0056763,0.01814363524,
548.9940186,-2.236490036E-005,548.9940186,0.02662478574,548.9940186,0.05411152914,548.9940186,0.002197340364,548.9940186,0.01470998768,548.9940186,0.01861238666,
547.9821777,-0.00042266745,547.9821777,0.02845827118,547.9821777,0.05428537726,547.9821777,0.002007351723,547.9821777,0.01428796072,547.9821777,0.0182633549,
547.0076294,0.0003611299326,547.0076294,0.02839235589,547.0076294,0.05599056557,547.0076294,0.002613139106,547.0076294,0.01489428431,547.0076294,0.01899106801,
545.9954224,-0.0005360780633,545.9954224,0.02866843343,545.9954224,0.0561716482,545.9954224,0.002252682578,545.9954224,0.01497795526,545.9954224,0.01923457719,
544.9828491,-0.0001761959284,544.9828491,0.0295119863,544.9828491,0.05623764545,544.9828491,0.002255154541,544.9828491,0.01475709211,544.9828491,0.01947765425,
544.0076294,-1.30981025E-005,544.0076294,0.02974666469,544.0076294,0.05710178986,544.0076294,0.002529499587,544.0076294,0.01514164545,544.0076294,0.01953873597,
542.9946289,9.641004726E-005,542.9946289,0.02917761914,542.9946289,0.05735931173,542.9946289,0.002501927083,542.9946289,0.01528257877,542.9946289,0.01991451345,
541.9813843,-0.0003241266531,541.9813843,0.0295569282,541.9813843,0.0571318455,541.9813843,0.00233213068,541.9813843,0.01569617912,541.9813843,0.01996164396,
541.0054321,-5.151002188E-005,541.0054321,0.02968842722,541.0054321,0.05752391368,541.0054321,0.002459907904,541.0054321,0.0154622104,541.0054321,0.02001599036,
539.9917603,0.0001885684323,539.9917603,0.03014151007,539.9917603,0.0582739152,539.9917603,0.002333640121,539.9917603,0.01579093002,539.9917603,0.02036269009,
539.0153809,2.122701335E-005,539.0153809,0.02962642722,539.0153809,0.05786637962,539.0153809,0.00221138983,539.0153809,0.01585047506,539.0153809,0.02012082562,
538.0012207,-5.927482198E-005,538.0012207,0.03060573339,538.0012207,0.05833197013,538.0012207,0.002189951483,538.0012207,0.01604334265,538.0012207,0.02047661878,
536.9867554,7.129580626E-005,536.9867554,0.03019895032,536.9867554,0.05800478533,536.9867554,0.00218279683,536.9867554,0.0157435257,536.9867554,0.02069908008,
536.0097046,0.0001587358711,536.0097046,0.03013734892,536.0097046,0.05807621032,536.0097046,0.00265801209,536.0097046,0.01608562283,536.0097046,0.02077719569,
534.9949341,5.322481229E-005,534.9949341,0.03044069186,534.9949341,0.05818174034,534.9949341,0.002521948889,534.9949341,0.01611256599,534.9949341,0.02039649338,
534.017395,0.0001353011467,534.017395,0.03079731949,534.017395,0.05853731558,534.017395,0.002497527283,534.017395,0.01600087807,534.017395,0.02048549242,
533.0020752,-7.666747115E-005,533.0020752,0.02998782322,533.0020752,0.05879583582,533.0020752,0.002348839305,533.0020752,0.01586521603,533.0020752,0.02050486766,
531.9865112,-8.438743862E-006,531.9865112,0.03054610267,531.9865112,0.0583871603,531.9865112,0.002320653526,531.9865112,0.0158737544,531.9865112,0.02034926228,
531.0083618,1.195948244E-005,531.0083618,0.03069337644,531.0083618,0.05903668702,531.0083618,0.002470034873,531.0083618,0.01576937549,531.0083618,0.02013457194,
529.9923096,4.887545947E-005,529.9923096,0.03105379641,529.9923096,0.05928871036,529.9923096,0.002708672313,529.9923096,0.01596421935,529.9923096,0.02057727613,
529.0136719,8.398220234E-005,529.0136719,0.03107137047,529.0136719,0.05915108323,529.0136719,0.002703645267,529.0136719,0.01579144038,529.0136719,0.02020640299,
527.9972534,-7.744391041E-005,527.9972534,0.03070037626,527.9972534,0.05907960236,527.9972534,0.002516403096,527.9972534,0.01559573505,527.9972534,0.01993519254,
527.0181274,5.791077274E-005,527.0181274,0.03018771112,527.0181274,0.05909015983,527.0181274,0.002782680793,527.0181274,0.01577281021,527.0181274,0.02000511996,
526.0012207,0.0002320779313,526.0012207,0.03130725399,526.0012207,0.05831068382,526.0012207,0.002725551836,526.0012207,0.01588124596,526.0012207,0.01973129809,
524.9840088,0.0001078025525,524.9840088,0.03090648539,524.9840088,0.05873979256,524.9840088,0.00245720055,524.9840088,0.01533848792,524.9840088,0.01980607025,
524.0043945,0.0001277401461,524.0043945,0.02978996746,524.0043945,0.0589078255,524.0043945,0.002418933902,524.0043945,0.01541607454,524.0043945,0.0193908941,
522.9866943,0.0003415702085,522.9866943,0.03013585135,522.9866943,0.05898176879,522.9866943,0.00287960656,522.9866943,0.01505271718,522.9866943,0.01952544227,
522.0065918,-0.0004266499891,522.0065918,0.0301952865,522.0065918,0.05906904489,522.0065918,0.00239636586,522.0065918,0.01478031185,522.0065918,0.01875812747,
520.9885254,-0.0002769433195,520.9885254,0.03048220277,520.9885254,0.05914606899,520.9885254,0.002575197257,520.9885254,0.0148963742,520.9885254,0.01847817376,
520.0079346,-0.0003379392438,520.0079346,0.03080626763,520.0079346,0.05882132426,520.0079346,0.002483754652,520.0079346,0.01459622383,520.0079346,0.01887823083,
518.9894409,-0.000458509021,518.9894409,0.03056690469,518.9894409,0.05929167941,518.9894409,0.002375439042,518.9894409,0.01445987448,518.9894409,0.01845543087,
518.0084229,-0.0002041922853,518.0084229,0.03139523417,518.0084229,0.05874462426,518.0084229,0.00256293267,518.0084229,0.01431709435,518.0084229,0.0183107648,
516.9894409,6.559999747E-005,516.9894409,0.03137567267,516.9894409,0.05894289911,516.9894409,0.002745349426,516.9894409,0.01434347406,516.9894409,0.01815513335,
516.0079346,7.794964768E-005,516.0079346,0.03054649197,516.0079346,0.05897418037,516.0079346,0.002122911159,516.0079346,0.01391739305,516.0079346,0.01778980158,
514.9885864,-0.0003600280907,514.9885864,0.03014198318,514.9885864,0.05895864218,514.9885864,0.002269674325,514.9885864,0.01384140924,514.9885864,0.01784163713,
514.0067139,1.809466812E-005,514.0067139,0.03014886379,514.0067139,0.05843703076,514.0067139,0.002561396454,514.0067139,0.01385060232,514.0067139,0.01797071658,
512.9868774,0.0001028830229,512.9868774,0.0299343504,512.9868774,0.05953075737,512.9868774,0.002334863413,512.9868774,0.01417735592,512.9868774,0.01817135513,
512.0045776,-8.722695202E-005,512.0045776,0.03018135577,512.0045776,0.05816525593,512.0045776,0.002559860004,512.0045776,0.01347156893,512.0045776,0.01727889106,
510.9842529,-0.0001587555162,510.9842529,0.02990625799,510.9842529,0.05941676721,510.9842529,0.002525750315,510.9842529,0.01377660781,510.9842529,0.01731843501,
510.0015564,-0.0003149697732,510.0015564,0.02920212038,510.0015564,0.05832752958,510.0015564,0.002332807286,510.0015564,0.01349423919,510.0015564,0.01681929827,
509.0186157,-0.0003673735482,509.0186157,0.02940289304,509.0186157,0.05850636214,509.0186157,0.001999913948,509.0186157,0.01363084652,509.0186157,0.01704495586,
507.9976807,-0.0005662228214,507.9976807,0.02890630811,507.9976807,0.05870974436,507.9976807,0.002281540306,507.9976807,0.01361198816,507.9976807,0.01661632396,
507.0143433,-3.577293319E-005,507.0143433,0.0284220092,507.0143433,0.05777310953,507.0143433,0.002336971462,507.0143433,0.01358279493,507.0143433,0.01690097153,
505.9929199,-0.0002235454449,505.9929199,0.03036156669,505.9929199,0.05946915969,505.9929199,0.002345299581,505.9929199,0.01331635378,505.9929199,0.01734753139,
505.0091553,-0.0001095356056,505.0091553,0.02933761105,505.0091553,0.05814471468,505.0091553,0.002646786859,505.0091553,0.01382866222,505.0091553,0.01739562303,
503.9873352,0.0005478336243,503.9873352,0.02962329611,503.9873352,0.05940376595,503.9873352,0.003418980632,503.9873352,0.01363578811,503.9873352,0.01734114625,
503.0031433,-0.0001341203752,503.0031433,0.02949951775,503.0031433,0.05697748438,503.0031433,0.002193515655,503.0031433,0.01307376474,503.0031433,0.0166545175,
502.0187378,0.0006767461309,502.0187378,0.02935481071,502.0187378,0.05886077881,502.0187378,0.003173251171,502.0187378,0.01411226392,502.0187378,0.01722531766,
500.9962463,1.141586199E-005,500.9962463,0.0293736998,500.9962463,0.05792092159,500.9962463,0.002963443752,500.9962463,0.01385485195,500.9962463,0.01677188836,
500.0114136,0.0004521525116,500.0114136,0.02974150889,500.0114136,0.05790941417,500.0114136,0.002845445648,500.0114136,0.01332700439,500.0114136,0.0173663348,
498.9885254,0.0002879473905,498.9885254,0.02923753299,498.9885254,0.05820254609,498.9885254,0.002787552774,498.9885254,0.01360723376,498.9885254,0.01690277644,
498.0032654,0.0004235715023,498.0032654,0.02984264679,498.0032654,0.05939631909,498.0032654,0.002940430539,498.0032654,0.01363365073,498.0032654,0.01701789908,
497.0178833,-0.0002220448368,497.0178833,0.02803858183,497.0178833,0.05907642841,497.0178833,0.002647958929,497.0178833,0.01327164751,497.0178833,0.01667902246,
495.9942932,0.0005764228408,495.9942932,0.02872999199,495.9942932,0.05800614879,495.9942932,0.002989950823,495.9942932,0.01326481532,495.9942932,0.01712807082,
495.0084534,0.0001617656526,495.0084534,0.02965053916,495.0084534,0.0588391982,495.0084534,0.002956797602,495.0084534,0.01342337579,495.0084534,0.01725031249,
493.9845276,0.0003617517068,493.9845276,0.02966195717,493.9845276,0.0594365634,493.9845276,0.003174346173,493.9845276,0.01370056812,493.9845276,0.01723083854,
492.9981995,-1.449611773E-006,492.9981995,0.02911433578,492.9981995,0.05799236149,492.9981995,0.002909417963,492.9981995,0.01367743313,492.9981995,0.01688705944,
492.0117798,0.0001406612428,492.0117798,0.02894916758,492.0117798,0.05883273855,492.0117798,0.002642645966,492.0117798,0.01342836861,492.0117798,0.01723078452,
490.9871521,0.0004189852334,490.9871521,0.02908059396,490.9871521,0.05841366574,490.9871521,0.002819833113,490.9871521,0.01359446719,490.9871521,0.01697547548,
490.0003052,-3.986420779E-006,490.0003052,0.028988434,490.0003052,0.05884183943,490.0003052,0.002789376304,490.0003052,0.01337214373,490.0003052,0.01687107235,
489.0132446,-0.0001766099303,489.0132446,0.02830818854,489.0132446,0.05907604098,489.0132446,0.002832521917,489.0132446,0.01363947429,489.0132446,0.01700648479,
487.9879761,0.0001323233446,487.9879761,0.02850326896,487.9879761,0.05880425498,487.9879761,0.002453894354,487.9879761,0.01368598174,487.9879761,0.01707419381,
487.0005493,1.931136103E-005,487.0005493,0.02848228998,487.0005493,0.05906616524,487.0005493,0.002246411517,487.0005493,0.01343814004,487.0005493,0.01708375104,
486.0128784,0.0001338251896,486.0128784,0.02848820388,486.0128784,0.05912112445,486.0128784,0.002881586784,486.0128784,0.01353648491,486.0128784,0.01698511094,
484.9869385,0.0001883353689,484.9869385,0.02948935144,484.9869385,0.05960623547,484.9869385,0.003151869401,484.9869385,0.01394286659,484.9869385,0.01771812513,
483.9988708,0.0002052206692,483.9988708,0.02888627723,483.9988708,0.05986539274,483.9988708,0.002771791071,483.9988708,0.01381428447,483.9988708,0.0175821688,
483.0106201,0.0002066450688,483.0106201,0.02907181904,483.0106201,0.06042728201,483.0106201,0.002707213629,483.0106201,0.01379344147,483.0106201,0.01788751967,
481.9841003,-0.0002134550014,481.9841003,0.02869157866,481.9841003,0.06012589484,481.9841003,0.002340615029,481.9841003,0.01377740875,481.9841003,0.0170298256,
480.9954529,0.0002529795747,480.9954529,0.02924882993,480.9954529,0.06080744788,480.9954529,0.002840338508,480.9954529,0.01417385228,480.9954529,0.01767684519,
480.0066223,0.0006878686836,480.0066223,0.02977726981,480.0066223,0.06054540351,480.0066223,0.002919425257,480.0066223,0.01443204284,480.0066223,0.01852633804,
479.0174866,-9.763089474E-005,479.0174866,0.02978256531,479.0174866,0.06114872918,479.0174866,0.002731881803,479.0174866,0.01363958046,479.0174866,0.0179496184,
477.9902649,0.0003407671175,477.9902649,0.02941186726,477.9902649,0.06179900095,477.9902649,0.003112707287,477.9902649,0.01425254252,477.9902649,0.01814576797,
477.0007324,0.0001333590917,477.0007324,0.02892847173,477.0007324,0.06212227792,477.0007324,0.002813970903,477.0007324,0.01398021076,477.0007324,0.01794524863,
476.0110779,0.0001304330945,476.0110779,0.03011082485,476.0110779,0.06260967255,476.0110779,0.002751810011,476.0110779,0.01432693936,476.0110779,0.01865551248,
474.9832153,-0.0001066370969,474.9832153,0.02909590118,474.9832153,0.06192762032,474.9832153,0.002454857575,474.9832153,0.01461592689,474.9832153,0.0180755984,
473.993103,3.391194332E-005,473.993103,0.03025226109,473.993103,0.06264200062,473.993103,0.002831427613,473.993103,0.01445944607,473.993103,0.01818007417,
473.0028687,0.0005020377575,473.0028687,0.0307964012,473.0028687,0.06373783946,473.0028687,0.00272922474,473.0028687,0.014912582,473.0028687,0.01905421726,
472.0124207,0.0005017268122,472.0124207,0.0313042216,472.0124207,0.06454220414,472.0124207,0.002999438439,472.0124207,0.01517944131,472.0124207,0.01927743852,
470.9836426,-8.852098836E-005,470.9836426,0.03124352172,470.9836426,0.06542491168,470.9836426,0.002617227845,470.9836426,0.01505842526,470.9836426,0.01893057674,
469.9928284,-9.975306602E-005,469.9928284,0.03162664548,469.9928284,0.06641878188,469.9928284,0.002734616864,469.9928284,0.01496616565,469.9928284,0.01958059892,
469.0018005,-1.30981025E-005,469.0018005,0.03215865791,469.0018005,0.06722453237,469.0018005,0.002715002047,469.0018005,0.01564886607,469.0018005,0.01984860934,
468.0105591,0.0005648625083,468.0105591,0.03350246698,468.0105591,0.067946814,468.0105591,0.003050347092,468.0105591,0.01638699137,468.0105591,0.02035748214,
466.9811096,0.0003544458596,466.9811096,0.03291261941,466.9811096,0.06861110777,466.9811096,0.003254015232,466.9811096,0.01636390202,466.9811096,0.02096930146,
465.989502,-0.000249676028,465.989502,0.03318046778,465.989502,0.0693231523,465.989502,0.002584389411,465.989502,0.01630528085,465.989502,0.0207024198,
464.9976501,0.0002508556936,464.9976501,0.03339823708,464.9976501,0.0696798265,464.9976501,0.003002253594,464.9976501,0.01678641886,464.9976501,0.02158856951,
464.0056763,0.000622641237,464.0056763,0.03489359096,464.0056763,0.07188462466,464.0056763,0.003527113469,464.0056763,0.01734521426,464.0056763,0.0228506308,
463.0135498,0.0002849685552,463.0135498,0.0350953266,463.0135498,0.07186479867,463.0135498,0.003339568386,463.0135498,0.01768183336,463.0135498,0.02306330949,
461.9829712,5.51923913E-005,461.9829712,0.03631935269,461.9829712,0.0723810941,461.9829712,0.002809385303,461.9829712,0.01763152704,461.9829712,0.02279401943,
460.990448,-6.4503045E-005,460.990448,0.0369345881,460.990448,0.07381048054,460.990448,0.002907046583,460.990448,0.01805894822,460.990448,0.0235029459,
459.9977112,0.0004317854473,459.9977112,0.03753297776,459.9977112,0.07583325356,459.9977112,0.003253389383,459.9977112,0.01873653196,459.9977112,0.02452223189,
459.0047607,0.0006806610618,459.0047607,0.03826520965,459.0047607,0.07652378082,459.0047607,0.003276054049,459.0047607,0.01907864213,459.0047607,0.02512758225,
458.0116272,0.0001959492074,458.0116272,0.03859717026,458.0116272,0.07693082094,458.0116272,0.00254262262,458.0116272,0.01935852133,458.0116272,0.02528301626,
457.0183105,5.203391265E-005,457.0183105,0.03899137303,457.0183105,0.07753551751,457.0183105,0.0024813856,457.0183105,0.02037641779,457.0183105,0.02627407014,
455.9866028,0.0002790627186,455.9866028,0.03981091827,455.9866028,0.07982753962,455.9866028,0.002549809171,455.9866028,0.02109667659,455.9866028,0.02695523761,
