baseline,,bm3-1yqo-20in1000-tube69,,bm3-1yqo-20in1000-tube70,,bm3-1yqo-20in1000-tube71,,bm3-1yqo-20in1000-tube72,,bm3-1yqo-20in1000-tube73,,bm3-1yqo-20in1000-tube74,,bm3-1yqo-10in1000-pooled,,
670.9976196,-0.0004756788258,670.9976196,0.0193689689,670.9976196,0.02303410321,670.9976196,0.01986438036,670.9976196,0.01763592102,670.9976196,0.05777059868,670.9976196,0.07267709076,670.9976196,0.01470152568,
669.9823608,-0.0001548740111,669.9823608,0.01988367364,669.9823608,0.02432904206,669.9823608,0.0210979823,669.9823608,0.01783111878,669.9823608,0.05882621557,669.9823608,0.07412023097,669.9823608,0.01456947997,
669.0031738,-0.0001027033795,669.0031738,0.02023639902,669.0031738,0.02427360602,669.0031738,0.02161762491,669.0031738,0.01806518249,669.0031738,0.06204564497,669.0031738,0.0744407028,669.0031738,0.01491595712,
667.9873047,-0.0003423881426,667.9873047,0.02143306471,667.9873047,0.02560390905,667.9873047,0.02167982608,667.9873047,0.0179674793,667.9873047,0.05918588117,667.9873047,0.07416914403,667.9873047,0.01538938843,
667.0074463,-0.0007252883515,667.0074463,0.0206704922,667.0074463,0.02630841918,667.0074463,0.02251314372,667.0074463,0.01875580288,667.0074463,0.05990722775,667.0074463,0.07488720119,667.0074463,0.01405397244,
665.9910278,0.0005887610605,665.9910278,0.02218733355,665.9910278,0.02707506903,665.9910278,0.02306238189,665.9910278,0.02001317032,665.9910278,0.06275364012,665.9910278,0.07707003504,665.9910278,0.01725335605,
665.010498,-0.0007557817735,665.010498,0.02302509546,665.010498,0.02682252601,665.010498,0.02330299653,665.010498,0.01978558861,665.010498,0.06094453111,665.010498,0.07622604072,665.010498,0.01628254354,
663.9934082,-0.001114616054,663.9934082,0.0234782435,663.9934082,0.02774298191,663.9934082,0.02392943203,663.9934082,0.01960191131,663.9934082,0.06216176227,663.9934082,0.07625295222,663.9934082,0.01645342074,
663.0124512,-7.966970588E-005,663.0124512,0.02327442914,663.0124512,0.0285112299,663.0124512,0.02495904267,663.0124512,0.02116024308,663.0124512,0.06183827668,663.0124512,0.07883805037,663.0124512,0.01780147851,
661.994751,-0.0002199750161,661.994751,0.02459698543,661.994751,0.02895450778,661.994751,0.0261360947,661.994751,0.02162970603,661.994751,0.06259248406,661.994751,0.07979500294,661.994751,0.01827790588,
661.0130615,3.209978604E-005,661.0130615,0.02549472265,661.0130615,0.03003880568,661.0130615,0.02656509355,661.0130615,0.02223168872,661.0130615,0.0623421818,661.0130615,0.07925736904,661.0130615,0.01869956031,
659.9946899,-0.0006813534419,659.9946899,0.02565588988,659.9946899,0.03027660027,659.9946899,0.02723142318,659.9946899,0.02353073657,659.9946899,0.06544167548,659.9946899,0.0825535506,659.9946899,0.01911840402,
659.0125122,0.0002642466861,659.0125122,0.02695298009,659.0125122,0.03105588257,659.0125122,0.02782483213,659.0125122,0.02370156534,659.0125122,0.06608901173,659.0125122,0.08147298545,659.0125122,0.01952100173,
657.9935913,0.0005320235505,657.9935913,0.02756884508,657.9935913,0.03194156289,657.9935913,0.02906384878,657.9935913,0.02439373918,657.9935913,0.06633900851,657.9935913,0.082939744,657.9935913,0.02021977305,
657.0107422,-0.0002150591463,657.0107422,0.02772225998,657.0107422,0.03248400614,657.0107422,0.02924060635,657.0107422,0.02467986196,657.0107422,0.06718159467,657.0107422,0.08301626891,657.0107422,0.0209776964,
655.991272,-0.0004523028911,655.991272,0.02819486707,655.991272,0.03294716403,655.991272,0.02941303141,655.991272,0.0248306673,655.991272,0.06614944339,655.991272,0.08373404294,655.991272,0.02035352029,
655.0078125,-3.603177174E-005,655.0078125,0.02994658053,655.0078125,0.0343682766,655.0078125,0.03098354116,655.0078125,0.02613144927,655.0078125,0.06791112572,655.0078125,0.0848505348,655.0078125,0.02168319933,
653.9876709,4.698557314E-005,653.9876709,0.03038566373,653.9876709,0.03484932706,653.9876709,0.03209095448,653.9876709,0.02707903646,653.9876709,0.06856363267,653.9876709,0.0846458897,653.9876709,0.02242749184,
653.0036621,-0.0002247355878,653.0036621,0.02981991135,653.0036621,0.03412495553,653.0036621,0.0308514256,653.0036621,0.02647448517,653.0036621,0.06952325255,653.0036621,0.08459534496,653.0036621,0.02170301042,
651.9829102,-0.0002988283231,651.9829102,0.03033816628,651.9829102,0.03488495201,651.9829102,0.03196677938,651.9829102,0.02738819085,651.9829102,0.06793049723,651.9829102,0.08623474091,651.9829102,0.02191836759,
650.998291,0.0003078155569,650.998291,0.0309857931,650.998291,0.03459990397,650.998291,0.03194253892,650.998291,0.02724454179,650.998291,0.07020298392,650.998291,0.08682249486,650.998291,0.02235221118,
650.0134277,-0.0001329299848,650.0134277,0.03086862899,650.0134277,0.03527186438,650.0134277,0.03178556636,650.0134277,0.02779662609,650.0134277,0.06913079321,650.0134277,0.08706179261,650.0134277,0.02236815542,
648.9918213,-0.0006158045726,648.9918213,0.03040048853,648.9918213,0.03519642726,648.9918213,0.03095590882,648.9918213,0.02699314058,648.9918213,0.06790313125,648.9918213,0.08715087175,648.9918213,0.02123403922,
648.0063477,-0.0005020527751,648.0063477,0.03056784905,648.0063477,0.03489572182,648.0063477,0.03233570606,648.0063477,0.02803416364,648.0063477,0.06800995767,648.0063477,0.08678352088,648.0063477,0.02202567831,
646.9840698,0.0005138296983,646.9840698,0.03160999715,646.9840698,0.03581440821,646.9840698,0.03258885071,646.9840698,0.02718181536,646.9840698,0.06866089255,646.9840698,0.08674328029,646.9840698,0.02304485813,
645.9981079,6.427961489E-005,645.9981079,0.03181910142,645.9981079,0.03696282953,645.9981079,0.03249948844,645.9981079,0.02837328799,645.9981079,0.06969231367,645.9981079,0.08721257746,645.9981079,0.02292864397,
645.0117188,0.0003361299168,645.0117188,0.03027324192,645.0117188,0.03504863009,645.0117188,0.03310592473,645.0117188,0.02778238617,645.0117188,0.07022295147,645.0117188,0.08773556352,645.0117188,0.02302929945,
643.9885864,0.000269711978,643.9885864,0.03107373416,643.9885864,0.03575608134,643.9885864,0.03317272663,643.9885864,0.02782571502,643.9885864,0.06904032826,643.9885864,0.0874351114,643.9885864,0.02251889743,
643.001709,-0.0003806674795,643.001709,0.03050808422,643.001709,0.03560132161,643.001709,0.03195914254,643.001709,0.0273127351,643.001709,0.06821956486,643.001709,0.08731333911,643.001709,0.022335805,
642.0144653,0.0002914702345,642.0144653,0.03104478866,642.0144653,0.03560539335,642.0144653,0.03253974393,642.0144653,0.02748006769,642.0144653,0.06884672493,642.0144653,0.0880286172,642.0144653,0.02270983905,
640.9904785,-0.0001738153805,640.9904785,0.03119751625,640.9904785,0.03528752923,640.9904785,0.03243658319,640.9904785,0.02752176486,640.9904785,0.06971225142,640.9904785,0.08825782686,640.9904785,0.02258387022,
640.0026855,-0.000391219568,640.0026855,0.02941516414,640.0026855,0.03522862867,640.0026855,0.03184904531,640.0026855,0.0274636317,640.0026855,0.06804789603,640.0026855,0.08703563362,640.0026855,0.02273921482,
639.0146484,3.515456774E-005,639.0146484,0.03056787699,639.0146484,0.03525069356,639.0146484,0.03256011382,639.0146484,0.02698407695,639.0146484,0.06856254488,639.0146484,0.08862354606,639.0146484,0.02286953852,
637.9898071,0.0002535234962,637.9898071,0.03057487495,637.9898071,0.0351149179,637.9898071,0.03298316151,637.9898071,0.0273832269,637.9898071,0.06973252445,637.9898071,0.08889023215,637.9898071,0.02225095034,
637.0011597,0.0008868521545,637.0011597,0.03161022067,637.0011597,0.03581612185,637.0011597,0.03240389377,637.0011597,0.02787611261,637.0011597,0.06933034956,637.0011597,0.08949269354,637.0011597,0.0225079637,
636.0122681,0.00034941989,636.0122681,0.03137747943,636.0122681,0.0350911729,636.0122681,0.03211890906,636.0122681,0.0276931785,636.0122681,0.06892153621,636.0122681,0.08924903721,636.0122681,0.02296870574,
634.9864502,-0.0004128402215,634.9864502,0.03077025339,634.9864502,0.03514862806,634.9864502,0.03206405789,634.9864502,0.02698016539,634.9864502,0.06990842521,634.9864502,0.089252159,634.9864502,0.02275934629,
633.9970093,5.288825196E-005,633.9970093,0.03012849763,633.9970093,0.03531709686,633.9970093,0.03210246563,633.9970093,0.02687980235,633.9970093,0.07032361627,633.9970093,0.08909459412,633.9970093,0.02184287645,
633.0072632,-0.0001619641844,633.0072632,0.02985368297,633.0072632,0.03492509201,633.0072632,0.03155145422,633.0072632,0.02759797312,633.0072632,0.06905024499,633.0072632,0.0888357237,633.0072632,0.02257645316,
632.0172729,0.0002836475032,632.0172729,0.03104868159,632.0172729,0.03520600125,632.0172729,0.03249742463,632.0172729,0.02789891325,632.0172729,0.06918470562,632.0172729,0.09055362642,632.0172729,0.02237540483,
630.9902954,-0.0003389738558,630.9902954,0.03104256466,630.9902954,0.03614810109,630.9902954,0.03298740834,630.9902954,0.02800859511,630.9902954,0.06937280297,630.9902954,0.09160900861,630.9902954,0.02282806672,
629.9996948,6.837022374E-005,629.9996948,0.03138190508,629.9996948,0.03556788713,629.9996948,0.03304028139,629.9996948,0.02788875438,629.9996948,0.06946045905,629.9996948,0.09184759855,629.9996948,0.02345103025,
629.0088501,0.00017385908,629.0088501,0.03131212294,629.0088501,0.03621984646,629.0088501,0.03306863084,629.0088501,0.02777319774,629.0088501,0.07070755959,629.0088501,0.09062758088,629.0088501,0.02336041257,
628.0177002,-6.859240239E-005,628.0177002,0.03114244714,628.0177002,0.0361880511,628.0177002,0.03326781839,628.0177002,0.02789631858,628.0177002,0.0699942112,628.0177002,0.09062805772,628.0177002,0.02296073735,
626.989624,0.0001964930561,626.989624,0.03120730631,626.989624,0.03615322337,626.989624,0.03222389147,626.989624,0.02785027772,626.989624,0.07043804228,626.989624,0.0901344493,626.989624,0.02306000702,
625.9978638,0.0003272960603,625.9978638,0.03075858392,625.9978638,0.03487468511,625.9978638,0.03237714618,625.9978638,0.02744890563,625.9978638,0.07075761259,625.9978638,0.08946123719,625.9978638,0.0225675106,
625.0059204,0.001235351083,625.0059204,0.03097547777,625.0059204,0.03551124781,625.0059204,0.03212255985,625.0059204,0.02734289318,625.0059204,0.06983849406,625.0059204,0.08967843652,625.0059204,0.02284277231,
624.0137329,0.000493485597,624.0137329,0.03049580939,624.0137329,0.03539887071,624.0137329,0.03212086111,624.0137329,0.02729126252,624.0137329,0.07132990658,624.0137329,0.0891187489,624.0137329,0.02229397558,
622.984375,-0.0005036041839,622.984375,0.02940873802,622.984375,0.03434250131,622.984375,0.03046576492,622.984375,0.02606624551,622.984375,0.06808577478,622.984375,0.08840119094,622.984375,0.02162265778,
621.9915771,-0.0002185261255,621.9915771,0.02977108769,621.9915771,0.03309192881,621.9915771,0.03003808483,621.9915771,0.02576083131,621.9915771,0.06874124706,621.9915771,0.08657135814,621.9915771,0.02147190087,
620.9985352,-0.0001422977366,620.9985352,0.02931684069,620.9985352,0.0343003124,620.9985352,0.03044874407,620.9985352,0.02678799815,620.9985352,0.06788267195,620.9985352,0.08732330799,620.9985352,0.02169321291,
620.005127,-0.0002420181263,620.005127,0.02967825532,620.005127,0.03407920152,620.005127,0.03038277663,620.005127,0.02599461935,620.005127,0.06776008755,620.005127,0.0872381106,620.005127,0.02142373659,
619.0115356,5.278469689E-005,619.0115356,0.02990692295,619.0115356,0.03443782404,619.0115356,0.03077314422,619.0115356,0.02700848319,619.0115356,0.06868247688,619.0115356,0.08777634054,619.0115356,0.0217590984,
618.0177002,-0.0002238559246,618.0177002,0.0303313937,618.0177002,0.03440383449,618.0177002,0.03103658557,618.0177002,0.02702154033,618.0177002,0.06820929796,618.0177002,0.08819093555,618.0177002,0.02175722085,
616.9866333,0.0005247148219,616.9866333,0.03030205332,616.9866333,0.03419104591,616.9866333,0.03130733967,616.9866333,0.0267458763,616.9866333,0.06952121109,616.9866333,0.0876948908,616.9866333,0.0220023673,
615.9921875,0.000544438255,615.9921875,0.03024945781,615.9921875,0.03511859477,615.9921875,0.03190486878,615.9921875,0.02668074332,615.9921875,0.06899444014,615.9921875,0.08813369274,615.9921875,0.02224255912,
614.9974976,-0.001368245576,614.9974976,0.02915439196,614.9974976,0.03405442461,614.9974976,0.03054735251,614.9974976,0.02617040649,614.9974976,0.0673423484,614.9974976,0.08658798039,614.9974976,0.0213413164,
614.0025024,-0.0002543328155,614.0025024,0.03015962988,614.0025024,0.03506358713,614.0025024,0.03155657649,614.0025024,0.02679400146,614.0025024,0.06869278848,614.0025024,0.0878675729,614.0025024,0.02230552956,
613.0072021,-0.0005156011903,613.0072021,0.03057845868,613.0072021,0.03596212715,613.0072021,0.03209772706,613.0072021,0.0274111852,613.0072021,0.06974186003,613.0072021,0.08874978125,613.0072021,0.02242939919,
612.0117798,0.0003810791532,612.0117798,0.03136916086,612.0117798,0.03606211022,612.0117798,0.03306382895,612.0117798,0.02834913693,612.0117798,0.07024047524,612.0117798,0.08977420628,612.0117798,0.02364205383,
611.0159302,-0.0003006908228,611.0159302,0.03105616011,611.0159302,0.0359926112,611.0159302,0.03334417567,611.0159302,0.02812797204,611.0159302,0.07027453184,611.0159302,0.08937571943,611.0159302,0.02343608625,
609.9829712,-2.158836105E-005,609.9829712,0.03219035268,609.9829712,0.03639573976,609.9829712,0.03386872634,609.9829712,0.02908665501,609.9829712,0.07152427733,609.9829712,0.09103903174,609.9829712,0.02377757058,
608.9866333,1.291729041E-005,608.9866333,0.03322226927,608.9866333,0.03735436499,608.9866333,0.03395750746,608.9866333,0.02954215929,608.9866333,0.07187970728,608.9866333,0.09069520235,608.9866333,0.02473723888,
607.9899902,-0.0004596984945,607.9899902,0.0328771323,607.9899902,0.03771109879,607.9899902,0.03469085321,607.9899902,0.02909050323,607.9899902,0.07145377994,607.9899902,0.09130237997,607.9899902,0.02434407175,
606.993103,0.0003252495371,606.993103,0.03419322893,606.993103,0.0390265137,606.993103,0.03561424464,606.993103,0.02985573374,606.993103,0.07086806744,606.993103,0.09202091396,606.993103,0.02484130301,
605.9959717,0.000259584398,605.9959717,0.03427187726,605.9959717,0.03989379853,605.9959717,0.03629292548,605.9959717,0.03136173263,605.9959717,0.07363158464,605.9959717,0.09310293198,605.9959717,0.02563477308,
604.9985962,4.685385647E-006,604.9985962,0.03529157117,604.9985962,0.03966962546,604.9985962,0.03643247485,604.9985962,0.03154978156,604.9985962,0.07461480051,604.9985962,0.09419582039,604.9985962,0.02611195855,
604.0009155,1.53765377E-005,604.0009155,0.03587169945,604.0009155,0.04023924842,604.0009155,0.03734683245,604.0009155,0.03243373707,604.0009155,0.07586799562,604.0009155,0.09552650154,604.0009155,0.02647605166,
603.0029297,0.0008181454614,603.0029297,0.03672396764,603.0029297,0.04159696773,603.0029297,0.03871105984,603.0029297,0.03322824836,603.0029297,0.07673402131,603.0029297,0.09542839974,603.0029297,0.02753663063,
602.0047607,0.0001590207248,602.0047607,0.03759622946,602.0047607,0.04183026031,602.0047607,0.03952812403,602.0047607,0.03398667648,602.0047607,0.07688546181,602.0047607,0.09610489011,602.0047607,0.02814305201,
601.0062256,-0.0004275292449,601.0062256,0.03762470931,601.0062256,0.0430245921,601.0062256,0.03965215385,601.0062256,0.03392307833,601.0062256,0.07744967937,601.0062256,0.0967046842,601.0062256,0.02821914852,
600.0075073,0.000402687554,600.0075073,0.03973480687,600.0075073,0.04454577342,600.0075073,0.04142163321,600.0075073,0.03562888503,600.0075073,0.07840667665,600.0075073,0.09909339994,600.0075073,0.02933212742,
599.0085449,-2.350382238E-005,599.0085449,0.04036589712,599.0085449,0.04573616013,599.0085449,0.04276786372,599.0085449,0.03691632673,599.0085449,0.07707809657,599.0085449,0.09975221753,599.0085449,0.03015180491,
598.0092163,-7.055941387E-005,598.0092163,0.04142513499,598.0092163,0.04613839462,598.0092163,0.04356878623,598.0092163,0.03746197373,598.0092163,0.07843703032,598.0092163,0.1017089188,598.0092163,0.03063959442,
597.0097046,0.0002161498414,597.0097046,0.04236859456,597.0097046,0.04730700701,597.0097046,0.04470521957,597.0097046,0.03799952194,597.0097046,0.08342461288,597.0097046,0.1019022912,597.0097046,0.03150708228,
596.0098877,0.0006775239599,596.0098877,0.04409867898,596.0098877,0.04921185225,596.0098877,0.04622654989,596.0098877,0.03955834731,596.0098877,0.08232210577,596.0098877,0.1034908742,596.0098877,0.03254033253,
595.0098877,0.0004461148637,595.0098877,0.04572169483,595.0098877,0.05008704215,595.0098877,0.04741148278,595.0098877,0.04131389037,595.0098877,0.08345165849,595.0098877,0.1061718985,595.0098877,0.0339018628,
594.0095825,-5.694909078E-007,594.0095825,0.04636481032,594.0095825,0.05115359649,594.0095825,0.04849055409,594.0095825,0.04120025411,594.0095825,0.08655846864,594.0095825,0.1063727215,594.0095825,0.03395624831,
593.0089722,0.0005491295597,593.0089722,0.04807098582,593.0089722,0.05313551053,593.0089722,0.0505772233,593.0089722,0.04351673648,593.0089722,0.08790040016,593.0089722,0.1080229804,593.0089722,0.03541597351,
592.0081787,0.0004298679705,592.0081787,0.04990763217,592.0081787,0.05458420143,592.0081787,0.05172222108,592.0081787,0.04484173283,592.0081787,0.08730238676,592.0081787,0.1103441715,592.0081787,0.03662569448,
591.0070801,-4.203677963E-005,591.0070801,0.05185597017,591.0070801,0.05695679784,591.0070801,0.05405766889,591.0070801,0.04784859344,591.0070801,0.08918498456,591.0070801,0.1118715405,591.0070801,0.03826978803,
590.0056763,0.0004248411569,590.0056763,0.0541565679,590.0056763,0.0595446527,590.0056763,0.05685982481,590.0056763,0.04997596517,590.0056763,0.09372354299,590.0056763,0.1161067784,590.0056763,0.04092050716,
589.0040894,-0.0003148663091,589.0040894,0.05636430159,589.0040894,0.0614464432,589.0040894,0.05937302113,589.0040894,0.05176100507,589.0040894,0.09400010109,589.0040894,0.1179224998,589.0040894,0.042027805,
588.0021973,-0.0001658973633,588.0021973,0.05884077027,588.0021973,0.0648169741,588.0021973,0.06216525659,588.0021973,0.05398578942,588.0021973,0.09587027878,588.0021973,0.120787926,588.0021973,0.04389374703,
587.000061,0.0005738566979,587.000061,0.06270670891,587.000061,0.06783258915,587.000061,0.06647434831,587.000061,0.05750500038,587.000061,0.09955237806,587.000061,0.1243032366,587.000061,0.04669613391,
585.9976807,-9.763089474E-005,585.9976807,0.06650846452,585.9976807,0.07117727399,585.9976807,0.06936144829,585.9976807,0.06010238081,585.9976807,0.102039814,585.9976807,0.1275272667,585.9976807,0.04880204052,
584.9950562,-4.2970496E-006,584.9950562,0.06923916936,584.9950562,0.07466521859,584.9950562,0.07228217274,584.9950562,0.06354242563,584.9950562,0.1048538461,584.9950562,0.1314626485,584.9950562,0.05172105506,
583.9921875,-4.146734136E-005,583.9921875,0.07351573557,583.9921875,0.07805738598,583.9921875,0.07665180415,583.9921875,0.06653794646,583.9921875,0.1084492952,583.9921875,0.1359363198,583.9921875,0.05412093922,
582.9889526,0.0008728972753,582.9889526,0.07660955936,582.9889526,0.08343321085,582.9889526,0.08093114942,582.9889526,0.07084666938,582.9889526,0.1127598807,582.9889526,0.1405316591,582.9889526,0.05763540044,
581.9855957,0.0004580348032,581.9855957,0.0821390748,581.9855957,0.08729317784,581.9855957,0.08565429598,581.9855957,0.07406407595,581.9855957,0.1171563268,581.9855957,0.1447107643,581.9855957,0.06059236825,
580.9818726,-0.000127288542,580.9818726,0.0851355046,580.9818726,0.09126009047,580.9818726,0.08959119022,580.9818726,0.07803858072,580.9818726,0.1202788129,580.9818726,0.1489050984,580.9818726,0.06416022032,
580.0151367,-0.0001889264677,580.0151367,0.08981880546,580.0151367,0.09537177533,580.0151367,0.09388623387,580.0151367,0.08282034844,580.0151367,0.1239863485,580.0151367,0.1538037956,580.0151367,0.06752387434,
579.0109863,0.0002840360394,579.0109863,0.09399736673,579.0109863,0.09959141165,579.0109863,0.09852726012,579.0109863,0.08679474145,579.0109863,0.1288534701,579.0109863,0.158148855,579.0109863,0.07008013874,
578.0065308,-0.0002884292044,578.0065308,0.09790429473,578.0065308,0.104007706,578.0065308,0.1029245183,578.0065308,0.09044844657,578.0065308,0.1329808235,578.0065308,0.1628461033,578.0065308,0.07355617732,
577.0018311,1.736983177E-005,577.0018311,0.1032497436,577.0018311,0.1084362343,577.0018311,0.1078187674,577.0018311,0.09413810074,577.0018311,0.1369704157,577.0018311,0.167762056,577.0018311,0.07689068466,
575.9968872,0.0001919609931,575.9968872,0.1073862091,575.9968872,0.1123508364,575.9968872,0.1125253886,575.9968872,0.09810814261,575.9968872,0.1418330371,575.9968872,0.1729107201,575.9968872,0.08039709181,
574.9917603,0.0001506306871,574.9917603,0.1114995405,574.9917603,0.1164087579,574.9917603,0.1161146238,574.9917603,0.1019274965,574.9917603,0.1454097927,574.9917603,0.176412791,574.9917603,0.08276675642,
573.9862061,0.000114534625,573.9862061,0.114548862,573.9862061,0.1201815382,573.9862061,0.119676888,573.9862061,0.1048778743,573.9862061,0.1476964802,573.9862061,0.1799843609,573.9862061,0.08505319059,
573.0177612,-0.000449354935,573.0177612,0.1169773266,573.0177612,0.1221950203,573.0177612,0.1223560721,573.0177612,0.1076279581,573.0177612,0.1490703225,573.0177612,0.1834870577,573.0177612,0.08726987988,
572.0118408,6.106929504E-005,572.0118408,0.1193595082,572.0118408,0.1249544099,572.0118408,0.1243259832,572.0118408,0.1095310077,572.0118408,0.1537372917,572.0118408,0.185803771,572.0118408,0.08877156675,
571.0056763,0.0001598493836,571.0056763,0.1213361695,571.0056763,0.1268948317,571.0056763,0.1269752085,571.0056763,0.1113361716,571.0056763,0.1539005637,571.0056763,0.1875587106,571.0056763,0.09029819071,
569.9992065,0.0001255651005,569.9992065,0.1223887727,569.9992065,0.1280331612,569.9992065,0.1275785863,569.9992065,0.1122430563,569.9992065,0.1543038934,569.9992065,0.1886116266,569.9992065,0.09109870344,
568.9925537,-0.0007701491122,568.9925537,0.1228054911,568.9925537,0.1289613545,568.9925537,0.128507331,568.9925537,0.1129582673,568.9925537,0.1558481008,568.9925537,0.1897961497,568.9925537,0.09145665914,
567.9855957,0.0001616620721,567.9855957,0.1235642955,567.9855957,0.1288850605,567.9855957,0.1290836781,567.9855957,0.1134368479,567.9855957,0.1546162069,567.9855957,0.189052701,567.9855957,0.09178232402,
567.0157471,-0.0004909862764,567.0157471,0.1233709827,567.0157471,0.1283094287,567.0157471,0.1283470392,567.0157471,0.1126588732,567.0157471,0.1559022367,567.0157471,0.1899126321,567.0157471,0.09146186709,
566.0082397,0.0003894736583,566.0082397,0.1227694005,566.0082397,0.1279299408,566.0082397,0.1286087781,566.0082397,0.1126048565,566.0082397,0.155425027,566.0082397,0.1903538555,566.0082397,0.09158807248,
565.0006104,-0.0001975167834,565.0006104,0.1220188364,565.0006104,0.1275223643,565.0006104,0.1275783479,565.0006104,0.1124172285,565.0006104,0.154928267,565.0006104,0.1888999045,565.0006104,0.09080698341,
563.9926147,0.0002105816238,563.9926147,0.1209800616,563.9926147,0.1265416145,563.9926147,0.1261276603,563.9926147,0.1110051796,563.9926147,0.1532247365,563.9926147,0.1881859004,563.9926147,0.09015136957,
562.9844971,-0.0005757880281,562.9844971,0.119238019,562.9844971,0.1248436943,562.9844971,0.1252881289,562.9844971,0.1096233204,562.9844971,0.1507092565,562.9844971,0.1857831329,562.9844971,0.08855691552,
562.0134277,-0.0001239760895,562.0134277,0.1184830517,562.0134277,0.1241351143,562.0134277,0.1239593476,562.0134277,0.1088082418,562.0134277,0.1515038908,562.0134277,0.1857799888,562.0134277,0.08814276755,
561.0047607,0.0003075824352,561.0047607,0.1176860556,561.0047607,0.1230486259,561.0047607,0.1235035062,561.0047607,0.1083831415,561.0047607,0.1508708745,561.0047607,0.1853356361,561.0047607,0.0876532346,
559.9957886,5.961947681E-005,559.9957886,0.1167955548,559.9957886,0.1220932677,559.9957886,0.1214705482,559.9957886,0.106951803,559.9957886,0.148548916,559.9957886,0.1838501394,559.9957886,0.08642733842,
558.9866943,-0.0007751620724,558.9866943,0.1148184985,558.9866943,0.1211836413,558.9866943,0.1204240918,558.9866943,0.105590485,558.9866943,0.1482246518,558.9866943,0.1812800765,558.9866943,0.08547546715,
558.0146484,-1.03542643E-005,558.0146484,0.1145852581,558.0146484,0.1205126718,558.0146484,0.1200392395,558.0146484,0.1054295897,558.0146484,0.1471666843,558.0146484,0.181433484,558.0146484,0.08543267101,
557.0050659,-0.0005950212362,557.0050659,0.1136503369,557.0050659,0.11979983,557.0050659,0.119196631,557.0050659,0.1041955203,557.0050659,0.1464131922,557.0050659,0.1810924113,557.0050659,0.08438387513,
555.9951172,0.0002192836109,555.9951172,0.1136550084,555.9951172,0.1189645678,555.9951172,0.1188716367,555.9951172,0.1040643454,555.9951172,0.1458114684,555.9951172,0.1812869161,555.9951172,0.08417015523,
554.9849854,-0.0004220984993,554.9849854,0.1134404391,554.9849854,0.1189732105,554.9849854,0.1186411753,554.9849854,0.1040147766,554.9849854,0.1483504474,554.9849854,0.1798778474,554.9849854,0.08397129923,
554.012085,4.796934809E-005,554.012085,0.1135416254,554.012085,0.119377397,554.012085,0.119014509,554.012085,0.1041736975,554.012085,0.1469186097,554.012085,0.1811353415,554.012085,0.08444571495,
553.0014648,0.0001361556497,553.0014648,0.1139003411,553.0014648,0.1197375208,553.0014648,0.1196401641,553.0014648,0.1048026755,553.0014648,0.1481304914,553.0014648,0.1816165447,553.0014648,0.08424403518,
551.9905396,-0.0003283687693,551.9905396,0.1143607274,551.9905396,0.1196831316,551.9905396,0.1197863594,551.9905396,0.1046760604,551.9905396,0.1476431191,551.9905396,0.1824310869,551.9905396,0.084651649,
551.0169067,-0.0004186331353,551.0169067,0.1155828163,551.0169067,0.1215230748,551.0169067,0.1209872738,551.0169067,0.105976291,551.0169067,0.1479675621,551.0169067,0.1832418144,551.0169067,0.08572748303,
550.0056763,0.0005219934974,550.0056763,0.117377013,550.0056763,0.1230498254,550.0056763,0.1229814142,550.0056763,0.1076067314,550.0056763,0.1493368596,550.0056763,0.1856396645,550.0056763,0.08691950142,
548.9940186,-0.000102444581,548.9940186,0.1185900494,548.9940186,0.1248140857,548.9940186,0.1244761422,548.9940186,0.108741805,548.9940186,0.1497475356,548.9940186,0.186529547,548.9940186,0.08778952062,
547.9821777,-0.0002055377117,547.9821777,0.1206194535,547.9821777,0.1263648421,547.9821777,0.1261401325,547.9821777,0.1106297746,547.9821777,0.1517603397,547.9821777,0.1891053915,547.9821777,0.08907984942,
547.0076294,-9.747561853E-005,547.0076294,0.122207433,547.0076294,0.1281309575,547.0076294,0.1275175065,547.0076294,0.112136811,547.0076294,0.1549723446,547.0076294,0.1909352243,547.0076294,0.09008701891,
545.9954224,-0.0002139207209,545.9954224,0.1237843111,545.9954224,0.1296953261,545.9954224,0.1294382066,545.9954224,0.1136010364,545.9954224,0.1562181562,545.9954224,0.1926446706,545.9954224,0.09142211825,
544.9828491,0.0002430077875,544.9828491,0.1252016723,544.9828491,0.1309582591,544.9828491,0.1311453283,544.9828491,0.1149125844,544.9828491,0.1586639136,544.9828491,0.1939387172,544.9828491,0.09252836555,
544.0076294,3.885657497E-005,544.0076294,0.1266352683,544.0076294,0.132294938,544.0076294,0.1322284639,544.0076294,0.116111882,544.0076294,0.1575184315,544.0076294,0.1951938868,544.0076294,0.09334676713,
542.9946289,-0.0002218378504,542.9946289,0.1281384081,542.9946289,0.1334102601,542.9946289,0.1337804198,542.9946289,0.117219016,542.9946289,0.1574936956,542.9946289,0.1969737262,542.9946289,0.09457806498,
541.9813843,0.0002071371418,541.9813843,0.1291835904,541.9813843,0.1350160539,541.9813843,0.1353376955,541.9813843,0.1185516119,541.9813843,0.1633289158,541.9813843,0.2000457346,541.9813843,0.09555388987,
541.0054321,0.0001536862983,541.0054321,0.1303158849,541.0054321,0.1358312666,541.0054321,0.1361511052,541.0054321,0.1193459481,541.0054321,0.165417999,541.0054321,0.2006655335,541.0054321,0.09616519511,
