blank,,bm3-a82f-heme-20in1000-tube-53,,bm3-a82f-heme-20in1000-tube-54,,bm3-a82f-heme-20in1000-tube-55,,bm3-a82f-heme-20in1000-tube-57,,bm3-a82f-heme-20in1000-post-lipidex,,bm3-a82f-heme-20in1000-post-lipidex-new-buffer,,bm3-a82f-heme-post-lipidex-post-dilution,,
672.0125122,8.038336819E-005,672.0125122,0.06790392101,672.0125122,0.0450335592,672.0125122,0.03238978237,672.0125122,0.02532842755,672.0125122,0.00498883985,672.0125122,0.003021672834,672.0125122,0.004329791293,
670.9976196,0.0001539193472,670.9976196,0.06858048588,670.9976196,0.0474970378,670.9976196,0.03152136132,670.9976196,0.02747780643,670.9976196,0.004231312778,670.9976196,0.004310914781,670.9976196,0.004853928927,
669.9823608,-0.001135890954,669.9823608,0.07282084972,669.9823608,0.04888277501,669.9823608,0.03128138185,669.9823608,0.02779309452,669.9823608,0.003798738122,669.9823608,0.003077042056,669.9823608,0.003784898436,
669.0031738,-1.278748005E-005,669.0031738,0.07425675541,669.0031738,0.0517623201,669.0031738,0.03592562675,669.0031738,0.03050119616,669.0031738,0.004506700207,669.0031738,0.003360254923,669.0031738,0.005434738006,
667.9873047,-0.0007777977153,667.9873047,0.07507790625,667.9873047,0.0506297797,667.9873047,0.03885798901,667.9873047,0.02964316681,667.9873047,0.004803201184,667.9873047,0.002949734684,667.9873047,0.004029223695,
667.0074463,0.0005088018952,667.0074463,0.0784431994,667.0074463,0.05325441808,667.0074463,0.04050778598,667.0074463,0.03385585546,667.0074463,0.005510916468,667.0074463,0.003817853751,667.0074463,0.005009369459,
665.9910278,0.001123920432,665.9910278,0.08012277633,665.9910278,0.05698725581,665.9910278,0.03976042196,665.9910278,0.03802367672,665.9910278,0.005205181893,665.9910278,0.00445930846,665.9910278,0.005405224394,
665.010498,2.609383955E-005,665.010498,0.07980681956,665.010498,0.05639840662,665.010498,0.04348652065,665.010498,0.0392289646,665.010498,0.003992699552,665.010498,0.00356910564,665.010498,0.00513468869,
663.9934082,0.0003810791532,663.9934082,0.07976252586,663.9934082,0.05738929659,663.9934082,0.04328276217,663.9934082,0.03772583604,663.9934082,0.004970693961,663.9934082,0.00329879811,663.9934082,0.004292901605,
663.0124512,9.998311725E-005,663.0124512,0.08378323913,663.0124512,0.06032135338,663.0124512,0.04689904675,663.0124512,0.04080558196,663.0124512,0.00529313786,663.0124512,0.004075916018,663.0124512,0.006260438357,
661.994751,0.000267173571,661.994751,0.08682157844,661.994751,0.06443112344,661.994751,0.05112290382,661.994751,0.0462086685,661.994751,0.005247101188,661.994751,0.004567334428,661.994751,0.005347775295,
661.0130615,-7.827211084E-005,661.0130615,0.08954060078,661.0130615,0.06563258916,661.0130615,0.05056960136,661.0130615,0.04702130705,661.0130615,0.003884450765,661.0130615,0.004302339628,661.0130615,0.005395369604,
659.9946899,0.0002931021736,659.9946899,0.0906772092,659.9946899,0.0692665875,659.9946899,0.05269810557,659.9946899,0.04899009317,659.9946899,0.005089428276,659.9946899,0.004645480309,659.9946899,0.005565686151,
659.0125122,-0.0001601528347,659.0125122,0.0940811038,659.0125122,0.07133512199,659.0125122,0.05485239252,659.0125122,0.04834846407,659.0125122,0.004779776093,659.0125122,0.005124630406,659.0125122,0.005400847178,
657.9935913,2.609383955E-005,657.9935913,0.09550169855,657.9935913,0.06938197464,657.9935913,0.056014359,657.9935913,0.05044811219,657.9935913,0.00482455967,657.9935913,0.004180396441,657.9935913,0.004991039168,
657.0107422,8.022802649E-005,657.0107422,0.094931297,657.0107422,0.0714558512,657.0107422,0.06128556281,657.0107422,0.05380842835,657.0107422,0.00535036996,657.0107422,0.004849583842,657.0107422,0.005955409259,
655.991272,-0.0008481792174,655.991272,0.09692573547,655.991272,0.0746242702,655.991272,0.06432736665,655.991272,0.05458208919,655.991272,0.005228813272,655.991272,0.004743293393,655.991272,0.005046948325,
655.0078125,-0.001068551443,655.0078125,0.09711814672,655.0078125,0.07825609297,655.0078125,0.06287141144,655.0078125,0.05456750095,655.0078125,0.005929271691,655.0078125,0.004606863018,655.0078125,0.0048094308,
653.9876709,0.0003963655618,653.9876709,0.1025458723,653.9876709,0.07654227316,653.9876709,0.06484426558,653.9876709,0.05373524129,653.9876709,0.005421658512,653.9876709,0.005163293332,653.9876709,0.005830980837,
653.0036621,-4.571221507E-005,653.0036621,0.1010143384,653.0036621,0.07989212871,653.0036621,0.06377135217,653.0036621,0.06015274301,653.0036621,0.005082120653,653.0036621,0.004088196903,653.0036621,0.005320835859,
651.9829102,-0.0006678618956,651.9829102,0.1012171358,651.9829102,0.07827565074,651.9829102,0.06600513309,651.9829102,0.05706669018,651.9829102,0.005205837078,651.9829102,0.004654402379,651.9829102,0.00560493907,
650.998291,0.0006066469941,650.998291,0.1029592976,650.998291,0.08022753894,650.998291,0.06776671112,650.998291,0.06027561054,650.998291,0.005878050812,650.998291,0.005558108911,650.998291,0.005244978704,
650.0134277,0.0001541006204,650.0134277,0.1050848216,650.0134277,0.08141200244,650.0134277,0.0691876784,650.0134277,0.06094235554,650.0134277,0.005292509217,650.0134277,0.004940007348,650.0134277,0.005549771246,
648.9918213,-0.0003039501898,648.9918213,0.1030962095,648.9918213,0.08326212317,648.9918213,0.07043606043,648.9918213,0.05884924904,648.9918213,0.005387611222,648.9918213,0.004783806857,648.9918213,0.006076224614,
648.0063477,-0.0001972063037,648.0063477,0.1079940647,648.0063477,0.08069436997,648.0063477,0.06916312128,648.0063477,0.05983749405,648.0063477,0.006446227897,648.0063477,0.005385488272,648.0063477,0.006926923059,
646.9840698,-0.001005333732,646.9840698,0.1015046537,646.9840698,0.0788815096,646.9840698,0.06760407984,646.9840698,0.06011198089,646.9840698,0.005713093095,646.9840698,0.004608747084,646.9840698,0.005247887224,
645.9981079,0.0002349269198,645.9981079,0.1048309803,645.9981079,0.08163695782,645.9981079,0.06704642624,645.9981079,0.05902927369,645.9981079,0.006516119931,645.9981079,0.005512489472,645.9981079,0.006170684472,
645.0117188,-0.001190364244,645.0117188,0.1018771231,645.0117188,0.07899442315,645.0117188,0.0639558062,645.0117188,0.05985668674,645.0117188,0.003954819869,645.0117188,0.004432816058,645.0117188,0.004317895044,
643.9885864,0.0002145441249,643.9885864,0.1005343348,643.9885864,0.07870581746,643.9885864,0.06556086987,643.9885864,0.05926702172,643.9885864,0.005681646056,643.9885864,0.00488049956,643.9885864,0.005742995068,
643.001709,-3.106315205E-007,643.001709,0.1044747382,643.001709,0.08078420907,643.001709,0.0682964474,643.001709,0.05719893426,643.001709,0.00514081819,643.001709,0.005109909922,643.001709,0.005987322424,
642.0144653,0.0006874279352,642.0144653,0.1029269174,642.0144653,0.07640162855,642.0144653,0.0670048669,642.0144653,0.05858805776,642.0144653,0.005548696034,642.0144653,0.004582533147,642.0144653,0.00544768665,
640.9904785,-0.0002874461934,640.9904785,0.1002393439,640.9904785,0.07608056813,640.9904785,0.06480931491,640.9904785,0.05878140032,640.9904785,0.006158370525,640.9904785,0.005664756056,640.9904785,0.005948008969,
640.0026855,0.0003040076408,640.0026855,0.1009980068,640.0026855,0.07612451911,640.0026855,0.06513435394,640.0026855,0.05911317468,640.0026855,0.005212203134,640.0026855,0.005081623327,640.0026855,0.005668034311,
639.0146484,4.610535689E-005,639.0146484,0.09906712919,639.0146484,0.07765841484,639.0146484,0.06301363558,639.0146484,0.05652425438,639.0146484,0.005246524699,639.0146484,0.004778205883,639.0146484,0.005568675231,
637.9898071,0.0009750792524,637.9898071,0.101392597,637.9898071,0.07710635662,637.9898071,0.06430770457,637.9898071,0.05516751111,637.9898071,0.006564578041,637.9898071,0.006204504054,637.9898071,0.006637932267,
637.0011597,-5.275239891E-005,637.0011597,0.09919770807,637.0011597,0.07459037006,637.0011597,0.06062323228,637.0011597,0.05547314882,637.0011597,0.005670526065,637.0011597,0.004547872115,637.0011597,0.00516690826,
636.0122681,-0.0005739784101,636.0122681,0.09869920462,636.0122681,0.0727827996,636.0122681,0.06001519412,636.0122681,0.05375885591,636.0122681,0.004891939461,636.0122681,0.004423506092,636.0122681,0.00565363653,
634.9864502,4.13418602E-005,634.9864502,0.09757322818,634.9864502,0.07595635206,634.9864502,0.06157009304,634.9864502,0.05625503138,634.9864502,0.005698982161,634.9864502,0.004955612123,634.9864502,0.005584696308,
633.9970093,-0.0005811651354,633.9970093,0.09971046448,633.9970093,0.07378682494,633.9970093,0.05839494988,633.9970093,0.053010609,633.9970093,0.005438669585,633.9970093,0.00524576474,633.9970093,0.005054333247,
633.0072632,0.0003548862587,633.0072632,0.09612187743,633.0072632,0.07155933976,633.0072632,0.0585703738,633.0072632,0.05227235332,633.0072632,0.005405643489,633.0072632,0.005028773565,633.0072632,0.005438302644,
632.0172729,-0.000627798494,632.0172729,0.09656013548,632.0172729,0.07056129724,632.0172729,0.05631043017,632.0172729,0.05189681053,632.0172729,0.005013061687,632.0172729,0.004633496981,632.0172729,0.006132063456,
630.9902954,-0.0002570233773,630.9902954,0.09506721795,630.9902954,0.07171219587,630.9902954,0.05894011259,630.9902954,0.05115324631,630.9902954,0.005075049587,630.9902954,0.004969672766,630.9902954,0.005639790092,
629.9996948,0.000440595526,629.9996948,0.09644931555,629.9996948,0.07274796814,629.9996948,0.05648235977,629.9996948,0.04953601584,629.9996948,0.005189096555,629.9996948,0.00497883698,629.9996948,0.005806949455,
629.0088501,-0.0002513835207,629.0088501,0.09565415233,629.0088501,0.07053239644,629.0088501,0.05620329082,629.0088501,0.05125401914,629.0088501,0.005283049773,629.0088501,0.004007590935,629.0088501,0.005113550927,
628.0177002,0.0004111602029,628.0177002,0.0961394161,628.0177002,0.0695426017,628.0177002,0.05525096133,628.0177002,0.05111157522,628.0177002,0.00478655519,628.0177002,0.004699120298,628.0177002,0.006176723633,
626.989624,0.000111349822,626.989624,0.09283979982,626.989624,0.06869573146,626.989624,0.05490032956,626.989624,0.04900507256,626.989624,0.005328042433,626.989624,0.004668400623,626.989624,0.005971444305,
625.9978638,0.0001835185103,625.9978638,0.09478125721,625.9978638,0.06985892355,625.9978638,0.05399763212,625.9978638,0.04777195305,625.9978638,0.00525763398,625.9978638,0.004612278659,625.9978638,0.005640288349,
625.0059204,0.0004553139152,625.0059204,0.09209681302,625.0059204,0.07183059305,625.0059204,0.05433686078,625.0059204,0.05151100829,625.0059204,0.005625314545,625.0059204,0.005292142276,625.0059204,0.006333530881,
624.0137329,-0.0001664148876,624.0137329,0.09188831598,624.0137329,0.06904554367,624.0137329,0.05705576763,624.0137329,0.0474438183,624.0137329,0.004856259096,624.0137329,0.004745465703,624.0137329,0.004829768557,
622.984375,-0.0001908411941,622.984375,0.09039514512,622.984375,0.06684312224,622.984375,0.05451540649,622.984375,0.04662260786,622.984375,0.004658824299,622.984375,0.004185623489,622.984375,0.004898510873,
621.9915771,0.0002426451829,621.9915771,0.09183675796,621.9915771,0.06747978181,621.9915771,0.05508586764,621.9915771,0.04707531258,621.9915771,0.005572031718,621.9915771,0.004955559969,621.9915771,0.005660848692,
620.9985352,0.0001073105959,620.9985352,0.09318174422,620.9985352,0.06691601127,620.9985352,0.05760575086,620.9985352,0.04838984087,620.9985352,0.005483206362,620.9985352,0.004390635528,620.9985352,0.005203636363,
620.005127,-6.730346627E-007,620.005127,0.09345336258,620.005127,0.06934376806,620.005127,0.05510432273,620.005127,0.04810831696,620.005127,0.005123268347,620.005127,0.004575260449,620.005127,0.005854987539,
619.0115356,-0.0001712278026,619.0115356,0.09545941651,619.0115356,0.06734377146,619.0115356,0.05452720448,619.0115356,0.04817191139,619.0115356,0.005220875144,619.0115356,0.004273556173,619.0115356,0.005139403511,
618.0177002,-0.0002715106821,618.0177002,0.09301008284,618.0177002,0.0698902458,618.0177002,0.0558963418,618.0177002,0.05070340261,618.0177002,0.005195960402,618.0177002,0.004480963573,618.0177002,0.005843548104,
616.9866333,0.0007784152403,616.9866333,0.09487680346,616.9866333,0.07155223191,616.9866333,0.05592817068,616.9866333,0.04986567423,616.9866333,0.005347696599,616.9866333,0.004822073039,616.9866333,0.005869654473,
615.9921875,0.0008246810758,615.9921875,0.09232212603,615.9921875,0.06939172745,615.9921875,0.05656633154,615.9921875,0.05061308295,615.9921875,0.006392082665,615.9921875,0.005165048409,615.9921875,0.006152883172,
614.9974976,0.0002341499203,614.9974976,0.09461723268,614.9974976,0.06954017282,614.9974976,0.05834760144,614.9974976,0.05112587288,614.9974976,0.006133927498,614.9974976,0.005131414626,614.9974976,0.006295394152,
614.0025024,0.0003697054053,614.0025024,0.09432008862,614.0025024,0.07212728262,614.0025024,0.05859967321,614.0025024,0.05350887775,614.0025024,0.005584669765,614.0025024,0.004974176176,614.0025024,0.005927487276,
613.0072021,0.0004741013399,613.0072021,0.09678004682,613.0072021,0.07290776074,613.0072021,0.0593665801,613.0072021,0.05363310128,613.0072021,0.005809468217,613.0072021,0.005075259134,613.0072021,0.006341411266,
612.0117798,-0.0001767651847,612.0117798,0.09644505382,612.0117798,0.07179113477,612.0117798,0.05907183141,612.0117798,0.05449245498,612.0117798,0.005538366269,612.0117798,0.005166751333,612.0117798,0.006591516081,
611.0159302,-0.0005018459633,611.0159302,0.09705878049,611.0159302,0.07420921326,611.0159302,0.06056198105,611.0159302,0.05285182968,611.0159302,0.005756162573,611.0159302,0.004686690867,611.0159302,0.005473743193,
609.9829712,-0.0004963644315,609.9829712,0.09908556193,609.9829712,0.07402708381,609.9829712,0.06113776192,609.9829712,0.05445894226,609.9829712,0.005370392464,609.9829712,0.004517450463,609.9829712,0.00559035968,
608.9866333,-0.0004923308152,608.9866333,0.09948382527,608.9866333,0.07499584556,608.9866333,0.06250569224,608.9866333,0.05671662092,608.9866333,0.005292299204,608.9866333,0.004773625638,608.9866333,0.006556509994,
607.9899902,-5.704892828E-005,607.9899902,0.100205794,607.9899902,0.07532423735,607.9899902,0.06419899315,607.9899902,0.05563830584,607.9899902,0.006103079766,607.9899902,0.005389498547,607.9899902,0.006294894964,
606.993103,-2.17441584E-006,606.993103,0.1021058634,606.993103,0.0778202489,606.993103,0.0649497062,606.993103,0.05726874992,606.993103,0.006099220831,606.993103,0.004705531523,606.993103,0.006475970149,
605.9959717,-0.0001294623216,605.9959717,0.1037614867,605.9959717,0.07944981754,605.9959717,0.06741199642,605.9959717,0.05766522512,605.9959717,0.005876581185,605.9959717,0.004599642474,605.9959717,0.005970945582,
604.9985962,-9.814849909E-005,604.9985962,0.1044018492,604.9985962,0.07962901145,604.9985962,0.067249313,604.9985962,0.0595062077,604.9985962,0.006185572129,604.9985962,0.005585744977,604.9985962,0.006176776253,
604.0009155,-0.0002906539012,604.0009155,0.1061154082,604.0009155,0.08144550025,604.0009155,0.07012662292,604.0009155,0.06036959961,604.0009155,0.006361715496,604.0009155,0.005284359679,604.0009155,0.006668528542,
603.0029297,-8.17919572E-005,603.0029297,0.1084511206,603.0029297,0.0836950615,603.0029297,0.07007618248,603.0029297,0.06305667013,603.0029297,0.00620187819,603.0029297,0.005391464103,603.0029297,0.006399700884,
602.0047607,5.117957335E-005,602.0047607,0.1094567925,602.0047607,0.08500470966,602.0047607,0.07137493044,602.0047607,0.06492382288,602.0047607,0.006620742381,602.0047607,0.005664048251,602.0047607,0.006696051452,
601.0062256,0.0005072728381,601.0062256,0.1121194214,601.0062256,0.08480392396,601.0062256,0.07394740731,601.0062256,0.06510831416,601.0062256,0.00657695625,601.0062256,0.006108671427,601.0062256,0.007173101883,
600.0075073,0.0005225636996,600.0075073,0.1119781956,600.0075073,0.08869434148,600.0075073,0.07677213848,600.0075073,0.06806778908,600.0075073,0.006945518777,600.0075073,0.005975144915,600.0075073,0.007397565525,
599.0085449,6.976829172E-005,599.0085449,0.1138654798,599.0085449,0.08905973285,599.0085449,0.07866377383,599.0085449,0.06931693107,599.0085449,0.006763433106,599.0085449,0.006003489718,599.0085449,0.007419815753,
598.0092163,0.0002325700334,598.0092163,0.117972523,598.0092163,0.09255757928,598.0092163,0.08212324977,598.0092163,0.07078509033,598.0092163,0.007252192125,598.0092163,0.006551911123,598.0092163,0.007634790614,
597.0097046,0.0005819697981,597.0097046,0.1190198213,597.0097046,0.09442775697,597.0097046,0.08186556399,597.0097046,0.07411144674,597.0097046,0.007337351795,597.0097046,0.007268143352,597.0097046,0.008334921673,
596.0098877,-0.0006549903192,596.0098877,0.1225823388,596.0098877,0.09575163573,596.0098877,0.08387830853,596.0098877,0.0745312348,596.0098877,0.006769348867,596.0098877,0.006435955409,596.0098877,0.007964044809,
595.0098877,0.0001969333243,595.0098877,0.1235304773,595.0098877,0.09966760874,595.0098877,0.08778163046,595.0098877,0.07999771088,595.0098877,0.00766627444,595.0098877,0.007530950941,595.0098877,0.008101533167,
594.0095825,4.52510285E-005,594.0095825,0.1262359768,594.0095825,0.1011244357,594.0095825,0.09134835005,594.0095825,0.08071802557,594.0095825,0.007433535066,594.0095825,0.006442576181,594.0095825,0.008001326583,
593.0089722,-0.0005469883326,593.0089722,0.1274988353,593.0089722,0.1026282907,593.0089722,0.09360609204,593.0089722,0.08372243494,593.0089722,0.008087688126,593.0089722,0.007605812047,593.0089722,0.008310936391,
592.0081787,0.0004605224822,592.0081787,0.1324318945,592.0081787,0.1041653454,592.0081787,0.09690570086,592.0081787,0.08385488391,592.0081787,0.007821643725,592.0081787,0.007639243267,592.0081787,0.008584039286,
591.0070801,-0.0007415172877,591.0070801,0.1340045035,591.0070801,0.1075534075,591.0070801,0.1002716869,591.0070801,0.08776604384,591.0070801,0.008036897518,591.0070801,0.007816346362,591.0070801,0.009209361859,
590.0056763,-0.0004172366462,590.0056763,0.1391241997,590.0056763,0.1094923988,590.0056763,0.1024344414,590.0056763,0.08973830193,590.0056763,0.008810632862,590.0056763,0.008890392259,590.0056763,0.01016420778,
589.0040894,-7.061118231E-005,589.0040894,0.1418146938,589.0040894,0.1130372435,589.0040894,0.1056446955,589.0040894,0.09464636445,589.0040894,0.00905071944,589.0040894,0.008659451269,589.0040894,0.01011367701,
588.0021973,-1.314987276E-005,588.0021973,0.1430831254,588.0021973,0.1148383245,588.0021973,0.1070900112,588.0021973,0.09602496028,588.0021973,0.008891236968,588.0021973,0.00917948503,588.0021973,0.01029150095,
587.000061,-2.821478847E-005,587.000061,0.1472991854,587.000061,0.1200996116,587.000061,0.1108750701,587.000061,0.09885148704,587.000061,0.009627697058,587.000061,0.009703449905,587.000061,0.01054760441,
585.9976807,0.0005764228408,585.9976807,0.147971198,585.9976807,0.1210349873,585.9976807,0.1155851856,585.9976807,0.1031346098,585.9976807,0.01020104252,585.9976807,0.009798517451,585.9976807,0.01173980162,
584.9950562,0.0002785964753,584.9950562,0.1517353356,584.9950562,0.1269806474,584.9950562,0.1199312732,584.9950562,0.105060786,584.9950562,0.01073327474,584.9950562,0.01054118667,584.9950562,0.01151356101,
583.9921875,-9.338653035E-005,583.9921875,0.1539906263,583.9921875,0.1292112321,583.9921875,0.1220302507,583.9921875,0.1097558811,583.9921875,0.01090495475,583.9921875,0.01107439306,583.9921875,0.01223310456,
582.9889526,-0.0006836277898,582.9889526,0.157981649,582.9889526,0.1340070069,582.9889526,0.1258253902,582.9889526,0.1113844812,582.9889526,0.01114514004,582.9889526,0.01160814799,582.9889526,0.01297573838,
581.9855957,0.0005206976202,581.9855957,0.1603312492,581.9855957,0.1348679215,581.9855957,0.1297732294,581.9855957,0.1143850833,581.9855957,0.0117765842,581.9855957,0.01199923549,581.9855957,0.01309521403,
580.9818726,0.0002203454787,580.9818726,0.1667174846,580.9818726,0.1371421963,580.9818726,0.1330302507,580.9818726,0.1166719347,580.9818726,0.01295120176,580.9818726,0.01289509237,580.9818726,0.01387091354,
580.0151367,-0.0004031162534,580.0151367,0.1680527478,580.0151367,0.141203478,580.0151367,0.1372042149,580.0151367,0.1233536825,580.0151367,0.01281864755,580.0151367,0.01277295221,580.0151367,0.01449956466,
579.0109863,-0.000186080244,579.0109863,0.1710853279,579.0109863,0.1437502205,579.0109863,0.1376289278,579.0109863,0.1247569546,579.0109863,0.01344591007,579.0109863,0.01407621894,579.0109863,0.01490797382,
578.0065308,1.232189607E-005,578.0065308,0.1753658652,578.0065308,0.1502520591,578.0065308,0.1417670101,578.0065308,0.1263816655,578.0065308,0.01400279999,578.0065308,0.01466644928,578.0065308,0.01581076905,
577.0018311,0.0001405317744,577.0018311,0.1773085296,577.0018311,0.1545479149,577.0018311,0.1477610767,577.0018311,0.1315842718,577.0018311,0.01437964849,577.0018311,0.01491617132,577.0018311,0.01662380062,
575.9968872,-4.483218436E-005,575.9968872,0.1802296042,575.9968872,0.1553577632,575.9968872,0.1498306394,575.9968872,0.1336038411,575.9968872,0.01511411835,575.9968872,0.01584811322,575.9968872,0.01695512608,
574.9917603,-0.0001541494712,574.9917603,0.1834062636,574.9917603,0.157034874,574.9917603,0.1525192112,574.9917603,0.1356363744,574.9917603,0.0154319806,574.9917603,0.01656420343,574.9917603,0.01751535013,
573.9862061,0.0003139549226,573.9862061,0.1876410991,573.9862061,0.1609152555,573.9862061,0.1562545747,573.9862061,0.1392923445,573.9862061,0.01549297851,573.9862061,0.0168483071,573.9862061,0.01746587083,
573.0177612,-0.0001473696902,573.0177612,0.190208748,573.0177612,0.1618266851,573.0177612,0.1589349955,573.0177612,0.1427436471,573.0177612,0.01623927802,573.0177612,0.01713701151,573.0177612,0.01808801293,
572.0118408,0.0002827668213,572.0118408,0.1912706494,572.0118408,0.1646295935,572.0118408,0.1619349569,572.0118408,0.1442208737,572.0118408,0.01668935083,572.0118408,0.01769625954,572.0118408,0.01906325109,
571.0056763,0.0005396174965,571.0056763,0.192831099,571.0056763,0.1653606892,571.0056763,0.1638132632,571.0056763,0.1449730247,571.0056763,0.01667326503,571.0056763,0.01792102307,571.0056763,0.01877301931,
569.9992065,-0.000207245379,569.9992065,0.1967615187,569.9992065,0.1691645533,569.9992065,0.1648479253,569.9992065,0.1479526013,569.9992065,0.0165306963,569.9992065,0.01770968549,569.9992065,0.0188430585,
568.9925537,-9.421470168E-005,568.9925537,0.1961513311,568.9925537,0.168841809,568.9925537,0.166953668,568.9925537,0.1490864456,568.9925537,0.0167824626,568.9925537,0.01797344163,568.9925537,0.01891740784,
567.9855957,-0.0003326108272,567.9855957,0.1970284581,567.9855957,0.1712935865,567.9855957,0.1694758832,567.9855957,0.1503626257,567.9855957,0.01651262678,567.9855957,0.01785097085,567.9855957,0.01872645132,
567.0157471,0.0002120837453,567.0157471,0.2009363919,567.0157471,0.1718141288,567.0157471,0.170859009,567.0157471,0.1524070501,567.0157471,0.01710340753,567.0157471,0.01817937195,567.0157471,0.01880572736,
566.0082397,-0.0001924971584,566.0082397,0.2013037503,566.0082397,0.1721999347,566.0082397,0.1694431901,566.0082397,0.1523688138,566.0082397,0.01639269106,566.0082397,0.01766862348,566.0082397,0.018748153,
565.0006104,-0.0001065853357,565.0006104,0.2018838525,565.0006104,0.1760987043,565.0006104,0.1705320776,565.0006104,0.1540169418,565.0006104,0.0166482497,565.0006104,0.01819224842,565.0006104,0.01902157255,
563.9926147,-0.0003356112866,563.9926147,0.2034234405,563.9926147,0.1754774451,563.9926147,0.1737285703,563.9926147,0.1543565989,563.9926147,0.01633680798,563.9926147,0.01722216606,563.9926147,0.01859052852,
562.9844971,-5.373594468E-005,562.9844971,0.2052563429,562.9844971,0.1782812327,562.9844971,0.1755069494,562.9844971,0.155825004,562.9844971,0.01645524986,562.9844971,0.01731592976,562.9844971,0.01836439222,
562.0134277,0.0004262403527,562.0134277,0.2088974565,562.0134277,0.1794359237,562.0134277,0.177648589,562.0134277,0.1579035074,562.0134277,0.01623847149,562.0134277,0.01729612984,562.0134277,0.01875310019,
561.0047607,-2.381502554E-006,561.0047607,0.2080276906,561.0047607,0.1798475981,561.0047607,0.178512916,561.0047607,0.1589051336,561.0047607,0.01600122824,561.0047607,0.0173227191,561.0047607,0.01824370027,
559.9957886,-1.780918137E-005,559.9957886,0.2088018656,559.9957886,0.1813599318,559.9957886,0.1821459532,559.9957886,0.1611323357,559.9957886,0.01617376693,559.9957886,0.01719049364,559.9957886,0.0182513129,
558.9866943,-0.0001021340213,558.9866943,0.2105954438,558.9866943,0.1835805625,558.9866943,0.1836685389,558.9866943,0.1613878161,558.9866943,0.01622613706,558.9866943,0.01677126996,558.9866943,0.01800489984,
558.0146484,0.0003928159713,558.0146484,0.2117427438,558.0146484,0.1838910878,558.0146484,0.1847213656,558.0146484,0.1641053408,558.0146484,0.0167206917,558.0146484,0.01735469699,558.0146484,0.01869937032,
557.0050659,-0.0001725733455,557.0050659,0.2136746496,557.0050659,0.1873910725,557.0050659,0.1866170615,557.0050659,0.1663929969,557.0050659,0.01588924602,557.0050659,0.01648703031,557.0050659,0.01774649322,
555.9951172,5.79366606E-005,555.9951172,0.215181008,555.9951172,0.187141344,555.9951172,0.1887717992,555.9951172,0.1665286571,555.9951172,0.0159618035,555.9951172,0.01641935855,555.9951172,0.0176527705,
554.9849854,-0.0003049849183,554.9849854,0.2172764391,554.9849854,0.1890013367,554.9849854,0.1889874935,554.9849854,0.1700853556,554.9849854,0.01530432515,554.9849854,0.01649063267,554.9849854,0.01730361953,
554.012085,-0.0006714286865,554.012085,0.2186084092,554.012085,0.1912634075,554.012085,0.1931333095,554.012085,0.1703518629,554.012085,0.01566926204,554.012085,0.01639857888,554.012085,0.01732099429,
553.0014648,-5.730775229E-005,553.0014648,0.2229333222,553.0014648,0.1948146224,553.0014648,0.1939589083,553.0014648,0.1729196906,553.0014648,0.01626811177,553.0014648,0.01684233174,553.0014648,0.01796583273,
551.9905396,0.0001062490119,551.9905396,0.2239954919,551.9905396,0.1952924877,551.9905396,0.1975184679,551.9905396,0.1747039258,551.9905396,0.01577385888,551.9905396,0.01707115024,551.9905396,0.01770561561,
551.0169067,-1.967329126E-006,551.0169067,0.2264619917,551.0169067,0.1979189068,551.0169067,0.199789241,551.0169067,0.1773129702,551.0169067,0.01619354263,551.0169067,0.01710071415,551.0169067,0.01777391694,
550.0056763,0.0002899678657,550.0056763,0.22986494,550.0056763,0.201586172,550.0056763,0.2023639977,550.0056763,0.1798529327,550.0056763,0.01613268815,550.0056763,0.01727538928,550.0056763,0.01801631413,
548.9940186,0.0002382421226,548.9940186,0.2313252836,548.9940186,0.202740401,548.9940186,0.2041764408,548.9940186,0.1814569086,548.9940186,0.01619203947,548.9940186,0.01750136353,548.9940186,0.01821972802,
547.9821777,0.000274400285,547.9821777,0.232516557,547.9821777,0.2070833892,547.9821777,0.2069000304,547.9821777,0.1836765707,547.9821777,0.01662501134,547.9821777,0.01759594306,547.9821777,0.01828843541,
547.0076294,0.0003279955126,547.0076294,0.2348822355,547.0076294,0.2076328099,547.0076294,0.2081652582,547.0076294,0.1854911596,547.0076294,0.01711178012,547.0076294,0.01810614765,547.0076294,0.01859406754,
545.9954224,-0.0001530626469,545.9954224,0.2380462736,545.9954224,0.2085454762,545.9954224,0.2096900046,545.9954224,0.1872872263,545.9954224,0.01698317379,545.9954224,0.01775361225,545.9954224,0.01868710108,
544.9828491,-0.0001094320833,544.9828491,0.2382984757,544.9828491,0.2099461257,544.9828491,0.2110488266,544.9828491,0.1883322001,544.9828491,0.01669128798,544.9828491,0.01798204705,544.9828491,0.01863583922,
544.0076294,-6.672889867E-005,544.0076294,0.2392665148,544.0076294,0.2114812434,544.0076294,0.2122472972,544.0076294,0.1899205595,544.0076294,0.01703588292,544.0076294,0.01786146313,544.0076294,0.01866832003,
542.9946289,4.271394937E-005,542.9946289,0.2404464781,542.9946289,0.2117397636,542.9946289,0.2145586461,542.9946289,0.1909387112,542.9946289,0.01719843782,542.9946289,0.01818328537,542.9946289,0.01912530325,
