blank,,bm3-a82f-heme-20in1000-tube-53,,bm3-a82f-heme-20in1000-tube-54,,bm3-a82f-heme-20in1000-tube-55,,bm3-a82f-heme-20in1000-tube-57,,bm3-a82f-heme-20in1000-post-lipidex,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
643.9885864,0.0002145441249,643.9885864,0.1005343348,643.9885864,0.07870581746,643.9885864,0.06556086987,643.9885864,0.05926702172,643.9885864,0.005681646056,
643.001709,-3.106315205E-007,643.001709,0.1044747382,643.001709,0.08078420907,643.001709,0.0682964474,643.001709,0.05719893426,643.001709,0.00514081819,
642.0144653,0.0006874279352,642.0144653,0.1029269174,642.0144653,0.07640162855,642.0144653,0.0670048669,642.0144653,0.05858805776,642.0144653,0.005548696034,
640.9904785,-0.0002874461934,640.9904785,0.1002393439,640.9904785,0.07608056813,640.9904785,0.06480931491,640.9904785,0.05878140032,640.9904785,0.006158370525,
640.0026855,0.0003040076408,640.0026855,0.1009980068,640.0026855,0.07612451911,640.0026855,0.06513435394,640.0026855,0.05911317468,640.0026855,0.005212203134,
639.0146484,4.610535689E-005,639.0146484,0.09906712919,639.0146484,0.07765841484,639.0146484,0.06301363558,639.0146484,0.05652425438,639.0146484,0.005246524699,
637.9898071,0.0009750792524,637.9898071,0.101392597,637.9898071,0.07710635662,637.9898071,0.06430770457,637.9898071,0.05516751111,637.9898071,0.006564578041,
637.0011597,-5.275239891E-005,637.0011597,0.09919770807,637.0011597,0.07459037006,637.0011597,0.06062323228,637.0011597,0.05547314882,637.0011597,0.005670526065,
636.0122681,-0.0005739784101,636.0122681,0.09869920462,636.0122681,0.0727827996,636.0122681,0.06001519412,636.0122681,0.05375885591,636.0122681,0.004891939461,
634.9864502,4.13418602E-005,634.9864502,0.09757322818,634.9864502,0.07595635206,634.9864502,0.06157009304,634.9864502,0.05625503138,634.9864502,0.005698982161,
633.9970093,-0.0005811651354,633.9970093,0.09971046448,633.9970093,0.07378682494,633.9970093,0.05839494988,633.9970093,0.053010609,633.9970093,0.005438669585,
633.0072632,0.0003548862587,633.0072632,0.09612187743,633.0072632,0.07155933976,633.0072632,0.0585703738,633.0072632,0.05227235332,633.0072632,0.005405643489,
632.0172729,-0.000627798494,632.0172729,0.09656013548,632.0172729,0.07056129724,632.0172729,0.05631043017,632.0172729,0.05189681053,632.0172729,0.005013061687,
630.9902954,-0.0002570233773,630.9902954,0.09506721795,630.9902954,0.07171219587,630.9902954,0.05894011259,630.9902954,0.05115324631,630.9902954,0.005075049587,
629.9996948,0.000440595526,629.9996948,0.09644931555,629.9996948,0.07274796814,629.9996948,0.05648235977,629.9996948,0.04953601584,629.9996948,0.005189096555,
629.0088501,-0.0002513835207,629.0088501,0.09565415233,629.0088501,0.07053239644,629.0088501,0.05620329082,629.0088501,0.05125401914,629.0088501,0.005283049773,
628.0177002,0.0004111602029,628.0177002,0.0961394161,628.0177002,0.0695426017,628.0177002,0.05525096133,628.0177002,0.05111157522,628.0177002,0.00478655519,
626.989624,0.000111349822,626.989624,0.09283979982,626.989624,0.06869573146,626.989624,0.05490032956,626.989624,0.04900507256,626.989624,0.005328042433,
625.9978638,0.0001835185103,625.9978638,0.09478125721,625.9978638,0.06985892355,625.9978638,0.05399763212,625.9978638,0.04777195305,625.9978638,0.00525763398,
625.0059204,0.0004553139152,625.0059204,0.09209681302,625.0059204,0.07183059305,625.0059204,0.05433686078,625.0059204,0.05151100829,625.0059204,0.005625314545,
624.0137329,-0.0001664148876,624.0137329,0.09188831598,624.0137329,0.06904554367,624.0137329,0.05705576763,624.0137329,0.0474438183,624.0137329,0.004856259096,
622.984375,-0.0001908411941,622.984375,0.09039514512,622.984375,0.06684312224,622.984375,0.05451540649,622.984375,0.04662260786,622.984375,0.004658824299,
621.9915771,0.0002426451829,621.9915771,0.09183675796,621.9915771,0.06747978181,621.9915771,0.05508586764,621.9915771,0.04707531258,621.9915771,0.005572031718,
620.9985352,0.0001073105959,620.9985352,0.09318174422,620.9985352,0.06691601127,620.9985352,0.05760575086,620.9985352,0.04838984087,620.9985352,0.005483206362,
620.005127,-6.730346627E-007,620.005127,0.09345336258,620.005127,0.06934376806,620.005127,0.05510432273,620.005127,0.04810831696,620.005127,0.005123268347,
619.0115356,-0.0001712278026,619.0115356,0.09545941651,619.0115356,0.06734377146,619.0115356,0.05452720448,619.0115356,0.04817191139,619.0115356,0.005220875144,
618.0177002,-0.0002715106821,618.0177002,0.09301008284,618.0177002,0.0698902458,618.0177002,0.0558963418,618.0177002,0.05070340261,618.0177002,0.005195960402,
616.9866333,0.0007784152403,616.9866333,0.09487680346,616.9866333,0.07155223191,616.9866333,0.05592817068,616.9866333,0.04986567423,616.9866333,0.005347696599,
615.9921875,0.0008246810758,615.9921875,0.09232212603,615.9921875,0.06939172745,615.9921875,0.05656633154,615.9921875,0.05061308295,615.9921875,0.006392082665,
614.9974976,0.0002341499203,614.9974976,0.09461723268,614.9974976,0.06954017282,614.9974976,0.05834760144,614.9974976,0.05112587288,614.9974976,0.006133927498,
614.0025024,0.0003697054053,614.0025024,0.09432008862,614.0025024,0.07212728262,614.0025024,0.05859967321,614.0025024,0.05350887775,614.0025024,0.005584669765,
613.0072021,0.0004741013399,613.0072021,0.09678004682,613.0072021,0.07290776074,613.0072021,0.0593665801,613.0072021,0.05363310128,613.0072021,0.005809468217,
612.0117798,-0.0001767651847,612.0117798,0.09644505382,612.0117798,0.07179113477,612.0117798,0.05907183141,612.0117798,0.05449245498,612.0117798,0.005538366269,
611.0159302,-0.0005018459633,611.0159302,0.09705878049,611.0159302,0.07420921326,611.0159302,0.06056198105,611.0159302,0.05285182968,611.0159302,0.005756162573,
609.9829712,-0.0004963644315,609.9829712,0.09908556193,609.9829712,0.07402708381,609.9829712,0.06113776192,609.9829712,0.05445894226,609.9829712,0.005370392464,
608.9866333,-0.0004923308152,608.9866333,0.09948382527,608.9866333,0.07499584556,608.9866333,0.06250569224,608.9866333,0.05671662092,608.9866333,0.005292299204,
607.9899902,-5.704892828E-005,607.9899902,0.100205794,607.9899902,0.07532423735,607.9899902,0.06419899315,607.9899902,0.05563830584,607.9899902,0.006103079766,
606.993103,-2.17441584E-006,606.993103,0.1021058634,606.993103,0.0778202489,606.993103,0.0649497062,606.993103,0.05726874992,606.993103,0.006099220831,
605.9959717,-0.0001294623216,605.9959717,0.1037614867,605.9959717,0.07944981754,605.9959717,0.06741199642,605.9959717,0.05766522512,605.9959717,0.005876581185,
604.9985962,-9.814849909E-005,604.9985962,0.1044018492,604.9985962,0.07962901145,604.9985962,0.067249313,604.9985962,0.0595062077,604.9985962,0.006185572129,
604.0009155,-0.0002906539012,604.0009155,0.1061154082,604.0009155,0.08144550025,604.0009155,0.07012662292,604.0009155,0.06036959961,604.0009155,0.006361715496,
603.0029297,-8.17919572E-005,603.0029297,0.1084511206,603.0029297,0.0836950615,603.0029297,0.07007618248,603.0029297,0.06305667013,603.0029297,0.00620187819,
602.0047607,5.117957335E-005,602.0047607,0.1094567925,602.0047607,0.08500470966,602.0047607,0.07137493044,602.0047607,0.06492382288,602.0047607,0.006620742381,
601.0062256,0.0005072728381,601.0062256,0.1121194214,601.0062256,0.08480392396,601.0062256,0.07394740731,601.0062256,0.06510831416,601.0062256,0.00657695625,
600.0075073,0.0005225636996,600.0075073,0.1119781956,600.0075073,0.08869434148,600.0075073,0.07677213848,600.0075073,0.06806778908,600.0075073,0.006945518777,
599.0085449,6.976829172E-005,599.0085449,0.1138654798,599.0085449,0.08905973285,599.0085449,0.07866377383,599.0085449,0.06931693107,599.0085449,0.006763433106,
598.0092163,0.0002325700334,598.0092163,0.117972523,598.0092163,0.09255757928,598.0092163,0.08212324977,598.0092163,0.07078509033,598.0092163,0.007252192125,
597.0097046,0.0005819697981,597.0097046,0.1190198213,597.0097046,0.09442775697,597.0097046,0.08186556399,597.0097046,0.07411144674,597.0097046,0.007337351795,
596.0098877,-0.0006549903192,596.0098877,0.1225823388,596.0098877,0.09575163573,596.0098877,0.08387830853,596.0098877,0.0745312348,596.0098877,0.006769348867,
595.0098877,0.0001969333243,595.0098877,0.1235304773,595.0098877,0.09966760874,595.0098877,0.08778163046,595.0098877,0.07999771088,595.0098877,0.00766627444,
594.0095825,4.52510285E-005,594.0095825,0.1262359768,594.0095825,0.1011244357,594.0095825,0.09134835005,594.0095825,0.08071802557,594.0095825,0.007433535066,
593.0089722,-0.0005469883326,593.0089722,0.1274988353,593.0089722,0.1026282907,593.0089722,0.09360609204,593.0089722,0.08372243494,593.0089722,0.008087688126,
592.0081787,0.0004605224822,592.0081787,0.1324318945,592.0081787,0.1041653454,592.0081787,0.09690570086,592.0081787,0.08385488391,592.0081787,0.007821643725,
591.0070801,-0.0007415172877,591.0070801,0.1340045035,591.0070801,0.1075534075,591.0070801,0.1002716869,591.0070801,0.08776604384,591.0070801,0.008036897518,
590.0056763,-0.0004172366462,590.0056763,0.1391241997,590.0056763,0.1094923988,590.0056763,0.1024344414,590.0056763,0.08973830193,590.0056763,0.008810632862,
589.0040894,-7.061118231E-005,589.0040894,0.1418146938,589.0040894,0.1130372435,589.0040894,0.1056446955,589.0040894,0.09464636445,589.0040894,0.00905071944,
588.0021973,-1.314987276E-005,588.0021973,0.1430831254,588.0021973,0.1148383245,588.0021973,0.1070900112,588.0021973,0.09602496028,588.0021973,0.008891236968,
587.000061,-2.821478847E-005,587.000061,0.1472991854,587.000061,0.1200996116,587.000061,0.1108750701,587.000061,0.09885148704,587.000061,0.009627697058,
585.9976807,0.0005764228408,585.9976807,0.147971198,585.9976807,0.1210349873,585.9976807,0.1155851856,585.9976807,0.1031346098,585.9976807,0.01020104252,
584.9950562,0.0002785964753,584.9950562,0.1517353356,584.9950562,0.1269806474,584.9950562,0.1199312732,584.9950562,0.105060786,584.9950562,0.01073327474,
583.9921875,-9.338653035E-005,583.9921875,0.1539906263,583.9921875,0.1292112321,583.9921875,0.1220302507,583.9921875,0.1097558811,583.9921875,0.01090495475,
582.9889526,-0.0006836277898,582.9889526,0.157981649,582.9889526,0.1340070069,582.9889526,0.1258253902,582.9889526,0.1113844812,582.9889526,0.01114514004,
581.9855957,0.0005206976202,581.9855957,0.1603312492,581.9855957,0.1348679215,581.9855957,0.1297732294,581.9855957,0.1143850833,581.9855957,0.0117765842,
580.9818726,0.0002203454787,580.9818726,0.1667174846,580.9818726,0.1371421963,580.9818726,0.1330302507,580.9818726,0.1166719347,580.9818726,0.01295120176,
580.0151367,-0.0004031162534,580.0151367,0.1680527478,580.0151367,0.141203478,580.0151367,0.1372042149,580.0151367,0.1233536825,580.0151367,0.01281864755,
579.0109863,-0.000186080244,579.0109863,0.1710853279,579.0109863,0.1437502205,579.0109863,0.1376289278,579.0109863,0.1247569546,579.0109863,0.01344591007,
578.0065308,1.232189607E-005,578.0065308,0.1753658652,578.0065308,0.1502520591,578.0065308,0.1417670101,578.0065308,0.1263816655,578.0065308,0.01400279999,
577.0018311,0.0001405317744,577.0018311,0.1773085296,577.0018311,0.1545479149,577.0018311,0.1477610767,577.0018311,0.1315842718,577.0018311,0.01437964849,
575.9968872,-4.483218436E-005,575.9968872,0.1802296042,575.9968872,0.1553577632,575.9968872,0.1498306394,575.9968872,0.1336038411,575.9968872,0.01511411835,
574.9917603,-0.0001541494712,574.9917603,0.1834062636,574.9917603,0.157034874,574.9917603,0.1525192112,574.9917603,0.1356363744,574.9917603,0.0154319806,
573.9862061,0.0003139549226,573.9862061,0.1876410991,573.9862061,0.1609152555,573.9862061,0.1562545747,573.9862061,0.1392923445,573.9862061,0.01549297851,
573.0177612,-0.0001473696902,573.0177612,0.190208748,573.0177612,0.1618266851,573.0177612,0.1589349955,573.0177612,0.1427436471,573.0177612,0.01623927802,
572.0118408,0.0002827668213,572.0118408,0.1912706494,572.0118408,0.1646295935,572.0118408,0.1619349569,572.0118408,0.1442208737,572.0118408,0.01668935083,
571.0056763,0.0005396174965,571.0056763,0.192831099,571.0056763,0.1653606892,571.0056763,0.1638132632,571.0056763,0.1449730247,571.0056763,0.01667326503,
569.9992065,-0.000207245379,569.9992065,0.1967615187,569.9992065,0.1691645533,569.9992065,0.1648479253,569.9992065,0.1479526013,569.9992065,0.0165306963,
568.9925537,-9.421470168E-005,568.9925537,0.1961513311,568.9925537,0.168841809,568.9925537,0.166953668,568.9925537,0.1490864456,568.9925537,0.0167824626,
567.9855957,-0.0003326108272,567.9855957,0.1970284581,567.9855957,0.1712935865,567.9855957,0.1694758832,567.9855957,0.1503626257,567.9855957,0.01651262678,
567.0157471,0.0002120837453,567.0157471,0.2009363919,567.0157471,0.1718141288,567.0157471,0.170859009,567.0157471,0.1524070501,567.0157471,0.01710340753,
566.0082397,-0.0001924971584,566.0082397,0.2013037503,566.0082397,0.1721999347,566.0082397,0.1694431901,566.0082397,0.1523688138,566.0082397,0.01639269106,
565.0006104,-0.0001065853357,565.0006104,0.2018838525,565.0006104,0.1760987043,565.0006104,0.1705320776,565.0006104,0.1540169418,565.0006104,0.0166482497,
563.9926147,-0.0003356112866,563.9926147,0.2034234405,563.9926147,0.1754774451,563.9926147,0.1737285703,563.9926147,0.1543565989,563.9926147,0.01633680798,
562.9844971,-5.373594468E-005,562.9844971,0.2052563429,562.9844971,0.1782812327,562.9844971,0.1755069494,562.9844971,0.155825004,562.9844971,0.01645524986,
562.0134277,0.0004262403527,562.0134277,0.2088974565,562.0134277,0.1794359237,562.0134277,0.177648589,562.0134277,0.1579035074,562.0134277,0.01623847149,
561.0047607,-2.381502554E-006,561.0047607,0.2080276906,561.0047607,0.1798475981,561.0047607,0.178512916,561.0047607,0.1589051336,561.0047607,0.01600122824,
559.9957886,-1.780918137E-005,559.9957886,0.2088018656,559.9957886,0.1813599318,559.9957886,0.1821459532,559.9957886,0.1611323357,559.9957886,0.01617376693,
558.9866943,-0.0001021340213,558.9866943,0.2105954438,558.9866943,0.1835805625,558.9866943,0.1836685389,558.9866943,0.1613878161,558.9866943,0.01622613706,
558.0146484,0.0003928159713,558.0146484,0.2117427438,558.0146484,0.1838910878,558.0146484,0.1847213656,558.0146484,0.1641053408,558.0146484,0.0167206917,
557.0050659,-0.0001725733455,557.0050659,0.2136746496,557.0050659,0.1873910725,557.0050659,0.1866170615,557.0050659,0.1663929969,557.0050659,0.01588924602,
555.9951172,5.79366606E-005,555.9951172,0.215181008,555.9951172,0.187141344,555.9951172,0.1887717992,555.9951172,0.1665286571,555.9951172,0.0159618035,
554.9849854,-0.0003049849183,554.9849854,0.2172764391,554.9849854,0.1890013367,554.9849854,0.1889874935,554.9849854,0.1700853556,554.9849854,0.01530432515,
554.012085,-0.0006714286865,554.012085,0.2186084092,554.012085,0.1912634075,554.012085,0.1931333095,554.012085,0.1703518629,554.012085,0.01566926204,
553.0014648,-5.730775229E-005,553.0014648,0.2229333222,553.0014648,0.1948146224,553.0014648,0.1939589083,553.0014648,0.1729196906,553.0014648,0.01626811177,
551.9905396,0.0001062490119,551.9905396,0.2239954919,551.9905396,0.1952924877,551.9905396,0.1975184679,551.9905396,0.1747039258,551.9905396,0.01577385888,
551.0169067,-1.967329126E-006,551.0169067,0.2264619917,551.0169067,0.1979189068,551.0169067,0.199789241,551.0169067,0.1773129702,551.0169067,0.01619354263,
550.0056763,0.0002899678657,550.0056763,0.22986494,550.0056763,0.201586172,550.0056763,0.2023639977,550.0056763,0.1798529327,550.0056763,0.01613268815,
548.9940186,0.0002382421226,548.9940186,0.2313252836,548.9940186,0.202740401,548.9940186,0.2041764408,548.9940186,0.1814569086,548.9940186,0.01619203947,
547.9821777,0.000274400285,547.9821777,0.232516557,547.9821777,0.2070833892,547.9821777,0.2069000304,547.9821777,0.1836765707,547.9821777,0.01662501134,
547.0076294,0.0003279955126,547.0076294,0.2348822355,547.0076294,0.2076328099,547.0076294,0.2081652582,547.0076294,0.1854911596,547.0076294,0.01711178012,
545.9954224,-0.0001530626469,545.9954224,0.2380462736,545.9954224,0.2085454762,545.9954224,0.2096900046,545.9954224,0.1872872263,545.9954224,0.01698317379,
544.9828491,-0.0001094320833,544.9828491,0.2382984757,544.9828491,0.2099461257,544.9828491,0.2110488266,544.9828491,0.1883322001,544.9828491,0.01669128798,
544.0076294,-6.672889867E-005,544.0076294,0.2392665148,544.0076294,0.2114812434,544.0076294,0.2122472972,544.0076294,0.1899205595,544.0076294,0.01703588292,
542.9946289,4.271394937E-005,542.9946289,0.2404464781,542.9946289,0.2117397636,542.9946289,0.2145586461,542.9946289,0.1909387112,542.9946289,0.01719843782,
541.9813843,0.0002116693649,541.9813843,0.2421710789,541.9813843,0.2147150189,541.9813843,0.2150294781,541.9813843,0.1925568581,541.9813843,0.01729807071,
541.0054321,-0.0002410350135,541.0054321,0.2432096601,541.0054321,0.2126509994,541.0054321,0.2142206877,541.0054321,0.1915733665,541.0054321,0.01756192558,
539.9917603,-2.122597471E-005,539.9917603,0.2426813841,539.9917603,0.2134517878,539.9917603,0.2155675888,539.9917603,0.1922193915,539.9917603,0.01774274372,
539.0153809,-0.0002132480149,539.0153809,0.2440703809,539.0153809,0.2142078876,539.0153809,0.2167110592,539.0153809,0.1926670074,539.0153809,0.01777553558,
538.0012207,9.200847853E-005,538.0012207,0.2439571917,538.0012207,0.2155632079,538.0012207,0.2170483619,538.0012207,0.1935608834,538.0012207,0.01748204045,
536.9867554,6.453851529E-005,536.9867554,0.2436015755,536.9867554,0.2151774764,536.9867554,0.2175699174,536.9867554,0.1930606216,536.9867554,0.01772254705,
536.0097046,1.102756232E-005,536.0097046,0.2454406917,536.0097046,0.2150050253,536.0097046,0.2169644386,536.0097046,0.1941977739,536.0097046,0.01797568053,
534.9949341,-9.524991765E-005,534.9949341,0.2435525358,534.9949341,0.2151618451,534.9949341,0.2171457857,534.9949341,0.1949523985,534.9949341,0.01785892621,
534.017395,1.532476381E-005,534.017395,0.2446158975,534.017395,0.2162079513,534.017395,0.2180941552,534.017395,0.1946313828,534.017395,0.01796615683,
533.0020752,-0.0001832339913,533.0020752,0.24556835,533.0020752,0.2160187811,533.0020752,0.2172805369,533.0020752,0.1939652264,533.0020752,0.01814190857,
531.9865112,-0.0001598940726,531.9865112,0.2446943372,531.9865112,0.2155240923,531.9865112,0.2165917009,531.9865112,0.1944567263,531.9865112,0.01766584627,
531.0083618,-0.0002046062582,531.0083618,0.2443283796,531.0083618,0.2156486362,531.0083618,0.2170170397,531.0083618,0.1950138509,531.0083618,0.01758634672,
529.9923096,-5.855011477E-005,529.9923096,0.244842276,529.9923096,0.2151725888,529.9923096,0.2178002894,529.9923096,0.1955169737,529.9923096,0.01744892076,
529.0136719,0.0001964412659,529.0136719,0.245484516,529.0136719,0.2166481465,529.0136719,0.2175881118,529.0136719,0.1947333515,529.0136719,0.01748449355,
527.9972534,-0.0001905306999,527.9972534,0.2453077435,527.9972534,0.2159070522,527.9972534,0.2165026218,527.9972534,0.1943110526,527.9972534,0.0176327657,
527.0181274,0.0001682914008,527.0181274,0.244794935,527.0181274,0.2159851491,527.0181274,0.2165034413,527.0181274,0.1938486397,527.0181274,0.01693092845,
526.0012207,0.0002946304739,526.0012207,0.2440630347,526.0012207,0.2154913098,526.0012207,0.2168619335,526.0012207,0.1943598986,526.0012207,0.01751933992,
524.9840088,-0.0001064818207,524.9840088,0.2448538393,524.9840088,0.2147003263,524.9840088,0.2174472809,524.9840088,0.1940353066,524.9840088,0.01727355644,
524.0043945,-0.0002346187975,524.0043945,0.2434632927,524.0043945,0.2151878923,524.0043945,0.2159462571,524.0043945,0.1951455921,524.0043945,0.01693308167,
522.9866943,-0.00028072024,522.9866943,0.2453048825,522.9866943,0.2160908133,522.9866943,0.215310052,522.9866943,0.1931777298,522.9866943,0.01653169282,
522.0065918,0.0001228204055,522.0065918,0.2458701879,522.0065918,0.2143846154,522.0065918,0.2168473154,522.0065918,0.1929656267,522.0065918,0.01665059105,
520.9885254,-0.000195809087,520.9885254,0.2438529283,520.9885254,0.2144360542,520.9885254,0.2150648683,520.9885254,0.1941163689,520.9885254,0.01634909213,
520.0079346,-0.0003637008485,520.0079346,0.2432431579,520.0079346,0.2133841664,520.0079346,0.215423286,520.0079346,0.1943689585,520.0079346,0.0158044342,
518.9894409,-0.0004886591341,518.9894409,0.2425281107,518.9894409,0.2136266828,518.9894409,0.2161563039,518.9894409,0.1926596314,518.9894409,0.01566641778,
518.0084229,8.260997856E-005,518.0084229,0.2429522872,518.0084229,0.212794587,518.0084229,0.2151044458,518.0084229,0.1917960346,518.0084229,0.01653591357,
516.9894409,-0.0004513202293,516.9894409,0.2421589643,516.9894409,0.2124094516,516.9894409,0.2133785486,516.9894409,0.1911128163,516.9894409,0.01560241636,
516.0079346,2.055394543E-005,516.0079346,0.2417334318,516.0079346,0.2110212147,516.0079346,0.2137326598,516.0079346,0.1913189888,516.0079346,0.01554320008,
514.9885864,-1.708470563E-006,514.9885864,0.2410550117,514.9885864,0.2115558982,514.9885864,0.2139160484,514.9885864,0.1909678131,514.9885864,0.01559769362,
514.0067139,-0.0001240796119,514.0067139,0.2408071011,514.0067139,0.2106611133,514.0067139,0.2128704488,514.0067139,0.1891000718,514.0067139,0.01481419243,
512.9868774,-2.500512528E-005,512.9868774,0.2410085201,512.9868774,0.2097451389,512.9868774,0.2117119431,512.9868774,0.1893014908,512.9868774,0.01520997472,
512.0045776,6.383949221E-005,512.0045776,0.2409012616,512.0045776,0.2092393488,512.0045776,0.2105398327,512.0045776,0.1886752099,512.0045776,0.01495654695,
510.9842529,2.588597567E-007,510.9842529,0.2385635078,510.9842529,0.2085219175,510.9842529,0.2107195556,510.9842529,0.1881777048,510.9842529,0.01473531965,
510.0015564,6.399482663E-005,510.0015564,0.2377031893,510.0015564,0.2102385014,510.0015564,0.2101807445,510.0015564,0.1885087341,510.0015564,0.01505973842,
509.0186157,-0.0001969993027,509.0186157,0.2383428365,509.0186157,0.2072724253,509.0186157,0.2084997892,509.0186157,0.1872385442,509.0186157,0.01476338506,
507.9976807,-0.000130497443,507.9976807,0.2384833843,507.9976807,0.2077174634,507.9976807,0.2084154487,507.9976807,0.1861496866,507.9976807,0.01452999748,
507.0143433,-0.0004013576254,507.0143433,0.2368697226,507.0143433,0.2068549693,507.0143433,0.2063790113,507.0143433,0.1851566732,507.0143433,0.01444668137,
505.9929199,4.248095138E-005,505.9929199,0.2369911671,505.9929199,0.2068722695,505.9929199,0.2090362161,505.9929199,0.1846433729,505.9929199,0.01482013799,
505.0091553,0.0002172116947,505.0091553,0.2370274961,505.0091553,0.2066665739,505.0091553,0.2057085484,505.0091553,0.1847104281,505.0091553,0.01437670551,
503.9873352,0.0001939032954,503.9873352,0.2344154567,503.9873352,0.2057722807,503.9873352,0.2050581127,503.9873352,0.1839358062,503.9873352,0.01451714989,
503.0031433,0.0003154574079,503.0031433,0.2344241142,503.0031433,0.2050554454,503.0031433,0.2050487697,503.0031433,0.1834985614,503.0031433,0.01478649862,
502.0187378,1.837907689E-006,502.0187378,0.2332384586,502.0187378,0.2053411603,502.0187378,0.2035363913,502.0187378,0.1836431772,502.0187378,0.01453302242,
500.9962463,4.607726623E-006,500.9962463,0.2347601652,500.9962463,0.2048858851,500.9962463,0.2054073662,500.9962463,0.1838611215,500.9962463,0.0142546026,
500.0114136,0.0003252754395,500.0114136,0.2345982045,500.0114136,0.2040096223,500.0114136,0.2047172636,500.0114136,0.1824189872,500.0114136,0.01440030616,
498.9885254,-0.0001570994064,498.9885254,0.2327678651,498.9885254,0.2028506994,498.9885254,0.2049936503,498.9885254,0.1814160198,498.9885254,0.01429625414,
498.0032654,1.910426545E-005,498.0032654,0.2323447764,498.0032654,0.203062892,498.0032654,0.2044383585,498.0032654,0.1823827326,498.0032654,0.01394262537,
497.0178833,-0.0003583210346,497.0178833,0.2318025231,497.0178833,0.2032944858,497.0178833,0.2028951347,497.0178833,0.1814534515,497.0178833,0.01409381256,
495.9942932,-3.991432823E-005,495.9942932,0.2330705822,495.9942932,0.2036681026,495.9942932,0.2019809037,495.9942932,0.1819738895,495.9942932,0.01400108915,
495.0084534,7.259032282E-005,495.0084534,0.233610481,495.0084534,0.2030720562,495.0084534,0.2034890652,495.0084534,0.1825128496,495.0084534,0.0142012937,
493.9845276,-0.0003411465732,493.9845276,0.2332918793,493.9845276,0.2018147707,493.9845276,0.2029349059,493.9845276,0.1812729239,493.9845276,0.01385097671,
492.9981995,3.427437332E-005,492.9981995,0.2323181182,492.9981995,0.2019800842,492.9981995,0.204930082,492.9981995,0.1818636656,492.9981995,0.01404397283,
492.0117798,0.0001460732019,492.0117798,0.2332950681,492.0117798,0.2033361197,492.0117798,0.203541398,492.0117798,0.1811047345,492.0117798,0.01389748044,
490.9871521,-1.30981025E-005,490.9871521,0.2330200821,490.9871521,0.2025287002,490.9871521,0.203144446,490.9871521,0.1808293164,490.9871521,0.01397288591,
490.0003052,0.0001485849934,490.0003052,0.23339279,490.0003052,0.2019776106,490.0003052,0.2039807588,490.0003052,0.1823030114,490.0003052,0.01404426713,
489.0132446,-9.095377027E-005,489.0132446,0.2333653718,489.0132446,0.202909708,489.0132446,0.2052601278,489.0132446,0.1821294278,489.0132446,0.01385215204,
487.9879761,-2.101889731E-005,487.9879761,0.2339746058,487.9879761,0.205363214,487.9879761,0.2037577331,487.9879761,0.1827507317,487.9879761,0.01417200733,
487.0005493,7.769074E-005,487.0005493,0.2344568074,487.0005493,0.2042571753,487.0005493,0.2040229589,487.0005493,0.1826536357,487.0005493,0.01460462995,
486.0128784,-0.0002812376188,486.0128784,0.2344191819,486.0128784,0.2049390376,486.0128784,0.2045198828,486.0128784,0.1833160818,486.0128784,0.01402362622,
484.9869385,0.0001769666414,484.9869385,0.2349271327,484.9869385,0.2053470463,484.9869385,0.207208097,484.9869385,0.1847907156,484.9869385,0.01415911689,
483.9988708,-0.0004448554246,483.9988708,0.2365876883,483.9988708,0.2062921226,483.9988708,0.2067595273,483.9988708,0.184652999,483.9988708,0.01402017754,
483.0106201,-2.070828123E-005,483.0106201,0.2377575189,483.0106201,0.2072253227,483.0106201,0.2067051232,483.0106201,0.1843498349,483.0106201,0.01463565882,
481.9841003,-3.556586307E-005,481.9841003,0.2391712815,481.9841003,0.208363086,481.9841003,0.2084425092,481.9841003,0.1860902309,481.9841003,0.01433055103,
480.9954529,0.0001248918707,480.9954529,0.2398141176,480.9954529,0.2083698958,480.9954529,0.2106710821,480.9954529,0.1871178448,480.9954529,0.01472605392,
480.0066223,-5.694875654E-006,480.0066223,0.2410426438,480.0066223,0.2096939087,480.0066223,0.2129985988,480.0066223,0.1880791038,480.0066223,0.01474654023,
479.0174866,0.0001783650514,479.0174866,0.242848441,479.0174866,0.2126878351,479.0174866,0.215129137,479.0174866,0.1907637268,479.0174866,0.01507439837,
477.9902649,0.0004696181859,477.9902649,0.2460061312,477.9902649,0.2143826187,477.9902649,0.2171758264,477.9902649,0.1923026592,477.9902649,0.01523986738,
477.0007324,-0.0003619937925,477.0007324,0.2489296794,477.0007324,0.2167867571,477.0007324,0.2193792611,477.0007324,0.195195049,477.0007324,0.01480085403,
476.0110779,0.0001797116856,476.0110779,0.2503621876,476.0110779,0.2195692062,476.0110779,0.221660316,476.0110779,0.1969912499,476.0110779,0.01512215845,
474.9832153,0.0001353529369,474.9832153,0.252740711,474.9832153,0.221102953,474.9832153,0.2246507555,474.9832153,0.2001880556,474.9832153,0.01580478251,
473.993103,0.0002098823607,473.993103,0.2555669844,473.993103,0.2250975519,473.993103,0.2284895927,473.993103,0.2032984495,473.993103,0.01566832326,
473.0028687,4.527691999E-005,473.0028687,0.2583056092,473.0028687,0.2270900011,473.0028687,0.2295024395,473.0028687,0.2062597424,473.0028687,0.01583659649,
