Baseline 100%T,,blank,,bm3-wt-5-in-1000,,bm3-wt-post-dil,,
584.1547241,0.2184374928,584.1547241,0.00127766747,584.1547241,0.07692690194,584.1547241,0.06454911083,
583.7460327,0.2188484967,583.7460327,0.0004295311228,583.7460327,0.07605133206,583.7460327,0.06527464837,
583.3372803,0.218837738,583.3372803,0.0008698106394,583.3372803,0.07745459676,583.3372803,0.0641291067,
582.8913574,0.2192787528,582.8913574,0.0008841026574,582.8913574,0.07667829841,582.8913574,0.065066576,
582.4825439,0.2193423659,582.4825439,-0.0003893574758,582.4825439,0.07696253061,582.4825439,0.06792940944,
582.0736694,0.2182417065,582.0736694,0.0008054635837,582.0736694,0.07823247463,582.0736694,0.06755257398,
581.6647339,0.2192162275,581.6647339,-0.0006124958745,581.6647339,0.07817073911,581.6647339,0.06918224692,
581.2557373,0.2182624489,581.2557373,0.0007204601425,581.2557373,0.07911730558,581.2557373,0.07213581353,
580.8095703,0.2188453227,580.8095703,0.000152417444,580.8095703,0.07962929457,580.8095703,0.0687668398,
580.4005127,0.2194898576,580.4005127,-0.001399106695,580.4005127,0.0789713189,580.4005127,0.07014901191,
579.9914551,0.2186341435,579.9914551,-0.0004503893142,579.9914551,0.0811592266,579.9914551,0.07063219696,
579.5822754,0.2177797258,579.5822754,0.0006732720649,579.5822754,0.08181562275,579.5822754,0.0749033168,
579.1730957,0.2165504843,579.1730957,0.001042876625,579.1730957,0.08299680799,579.1730957,0.07337931544,
578.7266846,0.2186509818,578.7266846,-0.001576180453,578.7266846,0.0818303749,578.7266846,0.0726871863,
578.3174438,0.2182873189,578.3174438,-0.001025064383,578.3174438,0.08275852352,578.3174438,0.07519177347,
577.9080811,0.2187765241,577.9080811,0.0004588381271,577.9080811,0.08242831379,577.9080811,0.07574608922,
577.4987793,0.2161553204,577.4987793,0.001536977827,577.4987793,0.08490529656,577.4987793,0.07645398378,
577.0893555,0.2181836069,577.0893555,-0.001469335984,577.0893555,0.08308020234,577.0893555,0.07735201716,
576.6427002,0.2160969824,576.6427002,0.001825894462,576.6427002,0.08703920245,576.6427002,0.0797046721,
576.2332764,0.2174044997,576.2332764,0.001165629015,576.2332764,0.08485732973,576.2332764,0.07966051251,
575.8237305,0.2178553045,575.8237305,0.0007452230202,575.8237305,0.08470065892,575.8237305,0.0783117041,
575.4141235,0.2183759511,575.4141235,-0.0003549068933,575.4141235,0.08553484827,575.4141235,0.07922969013,
575.0045166,0.2162787318,575.0045166,0.001632950269,575.0045166,0.08745176345,575.0045166,0.08053476363,
574.5576172,0.2185347229,574.5576172,-0.0006434107199,574.5576172,0.08562147617,574.5576172,0.07847588509,
574.1479492,0.2162627727,574.1479492,0.0002862637048,574.1479492,0.08848141134,574.1479492,0.08119124174,
573.7382202,0.2180164903,573.7382202,7.660333358E-005,573.7382202,0.08631664515,573.7382202,0.08037665486,
573.3284302,0.2173621804,573.3284302,0.0002091054193,573.3284302,0.08761383593,573.3284302,0.08224388957,
572.9186401,0.2180916816,572.9186401,-0.0003008460335,572.9186401,0.08730342984,572.9186401,0.0814211145,
572.4714966,0.2180944979,572.4714966,0.000345818873,572.4714966,0.08705312014,572.4714966,0.08095497638,
572.0615234,0.2191895545,572.0615234,-0.000950527261,572.0615234,0.08599952608,572.0615234,0.07997549325,
571.6516113,0.2186192423,571.6516113,-0.0008552063955,571.6516113,0.08729931712,571.6516113,0.08179362118,
571.2416382,0.2172505707,571.2416382,0.0006872723461,571.2416382,0.08852009475,571.2416382,0.08289409429,
570.831604,0.2167354971,570.831604,0.001787995338,570.831604,0.08912052214,570.831604,0.0854549557,
570.4215088,0.2172122002,570.4215088,-4.731697118E-005,570.4215088,0.08896514028,570.4215088,0.08366122842,
569.9741211,0.2171240151,569.9741211,-0.001700841938,569.9741211,0.08865849674,569.9741211,0.08450298011,
569.5639648,0.2167179286,569.5639648,0.001196205616,569.5639648,0.08961973339,569.5639648,0.08307976276,
569.1537476,0.2169968188,569.1537476,0.000679779565,569.1537476,0.08967293799,569.1537476,0.08457093686,
568.7435303,0.2178935558,568.7435303,-0.0007286479231,568.7435303,0.08895589411,568.7435303,0.08455590159,
568.3331909,0.2174249142,568.3331909,0.0007670829073,568.3331909,0.0896680057,568.3331909,0.0868929103,
567.9228516,0.2163032293,567.9228516,-0.001218398567,567.9228516,0.09048099816,567.9228516,0.08645623922,
567.4752197,0.216690138,567.4752197,-0.0001991209865,567.4752197,0.0900799185,567.4752197,0.08514422923,
567.0648193,0.2173451334,567.0648193,6.160904377E-006,567.0648193,0.08922395855,567.0648193,0.08530194312,
566.6543579,0.2167603523,566.6543579,0.0001449079427,566.6543579,0.08975934237,566.6543579,0.08421191573,
566.2438354,0.2165189534,566.2438354,0.001318430179,566.2438354,0.0900721401,566.2438354,0.08468867838,
565.833313,0.2170751989,565.833313,0.0008976688259,565.833313,0.08931294829,565.833313,0.08383046091,
565.4227295,0.2161883265,565.4227295,0.0003256381024,565.4227295,0.09035556018,565.4227295,0.08529525995,
564.9747314,0.2164060324,564.9747314,-9.535343997E-005,564.9747314,0.09016548097,564.9747314,0.08389397711,
564.5640869,0.2157943398,564.5640869,-0.001134600025,564.5640869,0.09118488431,564.5640869,0.08575744182,
564.1533813,0.2171849161,564.1533813,-0.0007625520229,564.1533813,0.08926716447,564.1533813,0.08312888443,
563.7426758,0.2160764188,563.7426758,-0.0006863157032,563.7426758,0.08999739587,563.7426758,0.08668395132,
563.3319092,0.2152618617,563.3319092,0.001123634982,563.3319092,0.0912661925,563.3319092,0.0874389112,
562.9210205,0.2154952586,562.9210205,0.0005288356915,562.9210205,0.09070352465,562.9210205,0.08664479852,
562.4727783,0.2164943963,562.4727783,-0.001642306568,562.4727783,0.08963513374,562.4727783,0.08549368382,
562.0618286,0.2156918198,562.0618286,-0.0007172253099,562.0618286,0.08974170685,562.0618286,0.08565405011,
561.6508789,0.2156255841,561.6508789,0.0004626214795,561.6508789,0.09055758268,561.6508789,0.08622030914,
561.2399292,0.2155941576,561.2399292,0.001419886015,561.2399292,0.09025858343,561.2399292,0.08521493524,
560.8288574,0.2158485502,560.8288574,-0.0005993641098,560.8288574,0.09049336612,560.8288574,0.08539416641,
560.4177856,0.2150347531,560.4177856,-2.635111559E-005,560.4177856,0.09108746797,560.4177856,0.08642742783,
560.0067139,0.2149947882,560.0067139,0.0004085691471,560.0067139,0.0908132717,560.0067139,0.08590947837,
559.5581055,0.2143877447,559.5581055,-0.0004863837385,559.5581055,0.09096392989,559.5581055,0.08501881361,
559.1469116,0.214955464,559.1469116,-0.0002929820912,559.1469116,0.09059090912,559.1469116,0.08357222378,
558.7356567,0.2141000628,558.7356567,0.002181157703,558.7356567,0.09152299911,558.7356567,0.08607044071,
558.3243408,0.2151282877,558.3243408,-0.0003323004348,558.3243408,0.09017592669,558.3243408,0.08608543128,
557.9130249,0.2139335424,557.9130249,0.001525703585,557.9130249,0.09174283594,557.9130249,0.0862512216,
557.5016479,0.2139373124,557.5016479,0.0015417838,557.5016479,0.09181661159,557.5016479,0.08558796346,
557.0528564,0.2144058943,557.0528564,0.0008250701358,557.0528564,0.09129436314,557.0528564,0.08477614075,
556.6414185,0.2153146416,556.6414185,-0.001425682683,556.6414185,0.09059119225,556.6414185,0.08411403745,
556.2298584,0.2146502137,556.2298584,0.0001278178388,556.2298584,0.0906559974,556.2298584,0.0871014595,
555.8182983,0.2142831832,555.8182983,-0.0001623782009,555.8182983,0.09144563973,555.8182983,0.08547001332,
555.4067383,0.214962855,555.4067383,-0.000122216341,555.4067383,0.0905405879,555.4067383,0.08452372998,
554.9951782,0.2134153545,554.9951782,0.0001339805458,554.9951782,0.09245505184,554.9951782,0.08708570153,
554.5834961,0.2132144123,554.5834961,0.001337618451,554.5834961,0.09240467101,554.5834961,0.08692003787,
554.171814,0.2147141993,554.171814,-0.001780045568,554.171814,0.09059744328,554.171814,0.08658333868,
553.7226563,0.2129920423,553.7226563,0.0002343830274,553.7226563,0.09235933423,553.7226563,0.08784452826,
553.3108521,0.2147063613,553.3108521,-0.002481779549,553.3108521,0.09064659476,553.3108521,0.08669703454,
552.8990479,0.2137548774,552.8990479,-7.946265396E-005,552.8990479,0.0921151787,552.8990479,0.08663955331,
552.4871826,0.2141784281,552.4871826,0.0005841989769,552.4871826,0.09192890674,552.4871826,0.08760227263,
552.0751953,0.2136062682,552.0751953,-0.001110536512,552.0751953,0.09198047221,552.0751953,0.08653095365,
551.6633301,0.2145939022,551.6633301,-0.00221252325,551.6633301,0.09113302827,551.6633301,0.08571323007,
551.2513428,0.2140823007,551.2513428,-0.001160624204,551.2513428,0.09218082577,551.2513428,0.08628550917,
550.8392944,0.2114695758,550.8392944,0.001179645187,550.8392944,0.094215177,550.8392944,0.09121132642,
550.3897705,0.2127078623,550.3897705,-0.0007289579953,550.3897705,0.09429506212,550.3897705,0.08816698939,
549.9776611,0.2123596817,549.9776611,0.001354133012,549.9776611,0.09403394163,549.9776611,0.09017392248,
549.5655518,0.2129124552,549.5655518,-0.000906201778,549.5655518,0.09424681962,549.5655518,0.0898726657,
549.1533203,0.2128913999,549.1533203,2.138233685E-005,549.1533203,0.09404744208,549.1533203,0.09079448134,
548.7411499,0.2131706029,548.7411499,-0.002474366687,548.7411499,0.0941721499,548.7411499,0.09018854797,
548.3287964,0.2125478685,548.3287964,-0.0007937662886,548.3287964,0.09499479085,548.3287964,0.09247032553,
547.9165039,0.2119535953,547.9165039,0.0003660782822,547.9165039,0.09569342434,547.9165039,0.09202776104,
547.5041504,0.2134742141,547.5041504,-0.0003600280907,547.5041504,0.09442023188,547.5041504,0.09047356993,
547.0542603,0.213767454,547.0542603,-0.0006458921125,547.0542603,0.09427055717,547.0542603,0.09009998292,
546.6419067,0.2141204923,546.6419067,-0.0009275901248,546.6419067,0.09392097592,546.6419067,0.09072087705,
546.2293701,0.2130074352,546.2293701,-0.000770820945,546.2293701,0.09525481611,546.2293701,0.09181622416,
545.8168945,0.2107902169,545.8168945,0.002658533165,545.8168945,0.0973110646,545.8168945,0.09389960766,
545.4043579,0.2108374983,545.4043579,0.001661766903,545.4043579,0.09749671817,545.4043579,0.09460893273,
544.9917603,0.2118167281,544.9917603,0.001147252857,544.9917603,0.09715385735,544.9917603,0.09363961965,
544.5790405,0.2126055509,544.5790405,-0.001708216383,544.5790405,0.09712553024,544.5790405,0.09359334409,
544.1664429,0.2118374258,544.1664429,-0.0006352427881,544.1664429,0.09772433341,544.1664429,0.09467488527,
543.7536621,0.2113913894,543.7536621,0.0006072432152,543.7536621,0.09803523868,543.7536621,0.09450655431,
543.3034668,0.2122685611,543.3034668,0.0008951526834,543.3034668,0.09767596424,543.3034668,0.09521832317,
542.890686,0.2121624351,542.890686,6.611779827E-005,542.890686,0.0994835943,542.890686,0.09638706595,
542.4778442,0.2114615738,542.4778442,0.001874377835,542.4778442,0.09973911941,542.4778442,0.09743026644,
542.0649414,0.2127261907,542.0649414,0.000744808116,542.0649414,0.09806012362,542.0649414,0.09595070034,
541.6519775,0.2141569406,541.6519775,-0.0006372589269,541.6519775,0.09615324438,541.6519775,0.09327809513,
541.2391357,0.2148190886,541.2391357,0.0002035631769,541.2391357,0.09573646635,541.2391357,0.09208404273,
540.8260498,0.2144601047,540.8260498,0.0003492126416,540.8260498,0.09531751275,540.8260498,0.09156812727,
540.4130249,0.2144144326,540.4130249,-0.0009439665591,540.4130249,0.09567296505,540.4130249,0.09309019893,
540,0.214665696,540,-0.0005853530602,540,0.09587109089,540,0.09296073765,
539.586853,0.2138369977,539.586853,-0.001373458072,539.586853,0.09660575539,539.586853,0.09430082142,
539.1361694,0.2140690386,539.1361694,-0.0005387668498,539.1361694,0.09729199111,539.1361694,0.09480727464,
538.7229614,0.2143464833,538.7229614,-0.001963406336,538.7229614,0.09747096151,538.7229614,0.09498332441,
538.3096924,0.2133197337,538.3096924,-0.002104032086,538.3096924,0.09883588552,538.3096924,0.09693434089,
537.8964844,0.2129837126,537.8964844,-0.001802061219,537.8964844,0.09922438115,537.8964844,0.09743545204,
537.4832153,0.2125306278,537.4832153,-0.0001016164242,537.4832153,0.09989251941,537.4832153,0.0967945084,
537.0697632,0.2136033028,537.0697632,-0.00154945883,537.0697632,0.09843435138,537.0697632,0.09581118077,
536.6564331,0.2140630633,536.6564331,-0.001170641044,536.6564331,0.09769447893,536.6564331,0.09399871528,
536.242981,0.2127680182,536.242981,-0.000295931095,536.242981,0.0994149223,536.242981,0.09646134079,
535.8295288,0.2124978602,535.8295288,0.000474852859,535.8295288,0.1001280025,535.8295288,0.09782043099,
535.4160156,0.2144863158,535.4160156,-0.0005245470093,535.4160156,0.09872438759,535.4160156,0.09506608546,
535.0024414,0.2115793228,535.0024414,0.001184524968,535.0024414,0.101978004,535.0024414,0.09941202402,
534.5888672,0.2112344503,534.5888672,0.0008637412102,534.5888672,0.1032736152,534.5888672,0.0999475494,
534.1376343,0.2114815712,534.1376343,0.0003974278516,534.1376343,0.1025421098,534.1376343,0.09910065681,
533.723999,0.2130032927,533.723999,0.0005719645415,533.723999,0.1001907289,533.723999,0.09730452299,
533.3102417,0.214130193,533.3102417,0.0008315799059,533.3102417,0.09873656929,533.3102417,0.09462450445,
532.8965454,0.2147407383,532.8965454,0.001105208648,532.8965454,0.09828604758,532.8965454,0.09384539723,
532.4827271,0.2134005874,532.4827271,0.001879369491,532.4827271,0.0998441726,532.4827271,0.09658890963,
532.0689087,0.2147260904,532.0689087,-6.776418013E-005,532.0689087,0.09922519326,532.0689087,0.09455209225,
531.6550903,0.2135296166,531.6550903,0.002034008503,531.6550903,0.1013127044,531.6550903,0.09708807617,
531.2411499,0.2134503126,531.2411499,0.00158683199,531.2411499,0.1014393494,531.2411499,0.09807202965,
530.8272095,0.2151571661,530.8272095,-0.0007076632464,530.8272095,0.1003415436,530.8272095,0.09709727019,
530.413269,0.2113098651,530.413269,0.003165115602,530.413269,0.1047360525,530.413269,0.1005457863,
529.9992065,0.2156223655,529.9992065,-0.001685112948,529.9992065,0.1018599048,529.9992065,0.09804474562,
529.5852051,0.2124189138,529.5852051,0.002730344888,529.5852051,0.1052171662,529.5852051,0.1017253771,
529.1710815,0.2150240391,529.1710815,0.0006803499418,529.1710815,0.1012657359,529.1710815,0.09764634073,
528.7192383,0.2180883884,528.7192383,-0.0007022359641,528.7192383,0.09747899324,528.7192383,0.09256200492,
528.3051147,0.2171351612,528.3051147,6.137997116E-005,528.3051147,0.09819828719,528.3051147,0.09354273975,
527.8908691,0.218557626,527.8908691,-0.00207291171,527.8908691,0.09664126486,527.8908691,0.09060692042,
527.4766235,0.2177869976,527.4766235,-0.001553276321,527.4766235,0.09717489779,527.4766235,0.09245569259,
527.0623779,0.2177218944,527.0623779,-0.0002902917622,527.0623779,0.09834162146,527.0623779,0.09294999391,
526.6480103,0.2171324641,526.6480103,0.0002727425308,526.6480103,0.09967112541,526.6480103,0.09426943213,
526.2337036,0.2171616554,526.2337036,-0.0017336905,526.2337036,0.0989613235,526.2337036,0.09348408878,
525.8192749,0.2179080546,525.8192749,-0.001583505305,525.8192749,0.09859261662,525.8192749,0.09383421391,
525.4047852,0.2166070044,525.4047852,0.0004553916515,525.4047852,0.1000346839,525.4047852,0.09302621335,
524.9903564,0.2179979682,524.9903564,-0.001510198927,524.9903564,0.09835324436,524.9903564,0.09262239188,
524.5758057,0.2187930495,524.5758057,-0.0009501656168,524.5758057,0.09833182395,524.5758057,0.09396172315,
524.1611938,0.218238622,524.1611938,-0.0004670940107,524.1611938,0.09941329062,524.1611938,0.09451457113,
523.7466431,0.218787834,523.7466431,-6.895474507E-005,523.7466431,0.09906933457,523.7466431,0.09346851707,
523.3320313,0.2179909647,523.3320313,-0.0001543564867,523.3320313,0.1002064422,523.3320313,0.09445755184,
522.9173584,0.2188087404,522.9173584,-1.967329126E-006,522.9173584,0.09950175881,522.9173584,0.0929358229,
522.5026245,0.2189475745,522.5026245,-0.001079499954,522.5026245,0.09987456352,522.5026245,0.09443071485,
522.0878296,0.2189566493,522.0878296,-0.0008027580916,522.0878296,0.09954804927,522.0878296,0.094854258,
521.635376,0.2189574689,521.635376,-0.0007874616422,521.635376,0.099853158,521.635376,0.09458138049,
521.2205811,0.2194742858,521.2205811,-0.001301355078,521.2205811,0.09978446364,521.2205811,0.09349481016,
520.8056641,0.218773514,520.8056641,0.0006613720907,520.8056641,0.1007892415,520.8056641,0.09400543571,
520.3907471,0.218547523,520.3907471,0.001001854427,520.3907471,0.1015399396,520.3907471,0.09600448608,
519.9758301,0.218810156,519.9758301,0.0001729526994,519.9758301,0.1015621126,519.9758301,0.09577361494,
519.560791,0.2181735039,519.560791,0.0003047329665,519.560791,0.1022452861,519.560791,0.09625926614,
519.145813,0.2188095897,519.145813,0.0009491358651,519.145813,0.1019726023,519.145813,0.09495677799,
518.7307129,0.218342647,518.7307129,0.001133315498,518.7307129,0.1022291705,518.7307129,0.09414797276,
518.3156738,0.2215590328,518.3156738,-0.0005166353658,518.3156738,0.09898011386,518.3156738,0.09082172811,
517.9005127,0.2200949192,517.9005127,0.001364052412,517.9005127,0.1002807245,517.9005127,0.09224887192,
517.4853516,0.2202213109,517.4853516,0.001157453051,517.4853516,0.1004307196,517.4853516,0.09339035302,
517.0701294,0.2205589414,517.0701294,0.0002376723278,517.0701294,0.1002936661,517.0701294,0.09283772111,
516.6549072,0.2216261327,516.6549072,-0.001068138285,516.6549072,0.09942950308,516.6549072,0.09172873199,
516.239624,0.2203428447,516.239624,0.001549083623,516.239624,0.1007059291,516.239624,0.09340624511,
515.8242798,0.2197129279,515.8242798,0.001141257351,515.8242798,0.1016238332,515.8242798,0.09422758967,
515.4088745,0.2211552858,515.4088745,0.0009366316954,515.4088745,0.1007979587,515.4088745,0.09403825551,
514.9934692,0.219458878,514.9934692,0.001072225044,514.9934692,0.1025711149,514.9934692,0.09397914261,
514.578125,0.2194529176,514.578125,0.001149770455,514.578125,0.1027191505,514.578125,0.09514584392,
514.1626587,0.2201724052,514.1626587,0.0001468241389,514.1626587,0.1020479724,514.1626587,0.09548670053,
513.7471313,0.2206505686,513.7471313,0.0002557250846,513.7471313,0.101553835,513.7471313,0.09482517838,
513.331604,0.2221435457,513.331604,-0.002591977594,513.331604,0.1007641032,513.331604,0.09302868694,
512.9160156,0.2214146703,512.9160156,0.0002452611225,512.9160156,0.1013000831,512.9160156,0.09409486502,
512.5004272,0.2211848795,512.5004272,0.001263492391,512.5004272,0.1013973355,512.5004272,0.09386409819,
512.0847168,0.2209085822,512.0847168,-0.0007789346273,512.0847168,0.1023246646,512.0847168,0.09450642765,
511.6690063,0.2225731909,511.6690063,-0.001024857862,511.6690063,0.1007970423,511.6690063,0.0908177048,
511.2532959,0.2217106968,511.2532959,-1.294296453E-006,511.2532959,0.1016515046,511.2532959,0.09175802767,
510.8375549,0.2228219211,510.8375549,0.0001961304952,510.8375549,0.1006472111,510.8375549,0.09295201302,
510.3839111,0.2229914218,510.3839111,-0.001534446608,510.3839111,0.1006590948,510.3839111,0.09184935689,
509.9680481,0.2227814496,509.9680481,-1.656698828E-006,509.9680481,0.1008007675,509.9680481,0.09342046082,
509.5521851,0.2221553773,509.5521851,9.718679939E-005,509.5521851,0.1022243202,509.5521851,0.09430748224,
509.1362305,0.2226602882,509.1362305,0.0004006924864,509.1362305,0.1014261767,509.1362305,0.09273973852,
508.7203064,0.223419562,508.7203064,-0.0006276950589,508.7203064,0.1008902937,508.7203064,0.09259878099,
508.3042908,0.2228851914,508.3042908,0.0003135663574,508.3042908,0.1013511419,508.3042908,0.09160565585,
507.8882446,0.2219909579,507.8882446,-0.0007608465385,507.8882446,0.1029986441,507.8882446,0.09387521446,
507.472168,0.2237793654,507.472168,-5.094059816E-005,507.472168,0.1011748165,507.472168,0.09082600474,
507.0560913,0.222345084,507.0560913,-0.001152259414,507.0560913,0.1028023586,507.0560913,0.09415067732,
506.6399231,0.2226853073,506.6399231,-0.001388424309,506.6399231,0.1025931835,506.6399231,0.09367372841,
506.2236938,0.2222325355,506.2236938,0.0005027116276,506.2236938,0.1034032032,506.2236938,0.09446948767,
505.8074951,0.2228752375,505.8074951,-0.001022223616,505.8074951,0.1027399153,505.8074951,0.09197458625,
505.3912659,0.2223614901,505.3912659,-0.0001789904636,505.3912659,0.1035409048,505.3912659,0.09214792401,
504.9749451,0.22330302,504.9749451,-0.001486465917,504.9749451,0.1028232202,504.9749451,0.09447933733,
504.5586243,0.223271504,504.5586243,-0.000822601316,504.5586243,0.1021388099,504.5586243,0.09307894111,
504.1422424,0.2229122669,504.1422424,-0.0003020877193,504.1422424,0.103045702,504.1422424,0.09171137214,
503.7258301,0.2208354026,503.7258301,0.003069273196,503.7258301,0.1051874161,503.7258301,0.0944377929,
503.3094177,0.2234986871,503.3094177,-0.0009423650918,503.3094177,0.1022476479,503.3094177,0.09314761311,
502.8929443,0.2233344465,502.8929443,0.0004465553793,502.8929443,0.1029546037,502.8929443,0.09428068995,
502.4764404,0.2228946984,502.4764404,0.000278518768,502.4764404,0.1034993455,502.4764404,0.09326006472,
502.0598755,0.2236433625,502.0598755,-0.0008251850377,502.0598755,0.1031025425,502.0598755,0.09271339327,
501.64328,0.2238492668,501.64328,-0.001049597398,501.64328,0.1027244627,501.64328,0.09198155999,
501.2266235,0.224246338,501.2266235,-0.00123455748,501.2266235,0.1023512036,501.2266235,0.09270525724,
500.809967,0.223767668,500.809967,-0.0009204091621,500.809967,0.1032100841,500.809967,0.09261428565,
500.3932495,0.2234158814,500.3932495,-0.001378773712,500.3932495,0.1033134088,500.3932495,0.09226904064,
499.976532,0.2233907282,499.976532,0.0008383750683,499.976532,0.1043198854,499.976532,0.09472819418,
499.5597534,0.2231745124,499.5597534,0.0005420537782,499.5597534,0.1041599512,499.5597534,0.09504907578,
499.1429749,0.2233325839,499.1429749,0.0006622535875,499.1429749,0.1042902246,499.1429749,0.09397210181,
498.7261963,0.2228633016,498.7261963,0.0004300493456,498.7261963,0.1049677581,498.7261963,0.09461684525,
498.3092957,0.2220483571,498.3092957,-4.659224214E-005,498.3092957,0.1062594354,498.3092957,0.09528765827,
497.892395,0.2230580002,497.892395,0.0005023228587,497.892395,0.1051514968,497.892395,0.09603923559,
497.4754333,0.2242304981,497.4754333,-0.00134125317,497.4754333,0.1038253307,497.4754333,0.09461176395,
497.0584412,0.2213741541,497.0584412,0.002321980894,497.0584412,0.1069435552,497.0584412,0.09587050974,
496.6413879,0.224623844,496.6413879,-0.002536959248,496.6413879,0.1034086496,496.6413879,0.09300462902,
496.2243347,0.2237558812,496.2243347,-0.0001577721996,496.2243347,0.104159385,496.2243347,0.0940772742,
495.8072205,0.2237748504,495.8072205,-0.001316426904,495.8072205,0.1046026722,495.8072205,0.09355729073,
495.3900757,0.2203909159,495.3900757,0.002183135133,495.3900757,0.1074867919,495.3900757,0.09817177057,
494.9729309,0.222037822,494.9729309,-9.069496446E-005,494.9729309,0.1068808734,494.9729309,0.09608025104,
494.5556946,0.2216846049,494.5556946,1.522121602E-005,494.5556946,0.1065780967,494.5556946,0.0971910879,
494.1384583,0.2226906717,494.1384583,0.0005304684746,494.1384583,0.106740281,494.1384583,0.09682022035,
493.7211609,0.222774148,493.7211609,-0.0002441395918,493.7211609,0.107209973,493.7211609,0.09716758132,
493.3038635,0.223147735,493.3038635,-0.001056001638,493.3038635,0.107014358,493.3038635,0.09778596461,
492.8865356,0.2221696675,492.8865356,-0.001684081508,492.8865356,0.1084708571,492.8865356,0.09969688207,
492.4691162,0.2211400717,492.4691162,-0.001004042453,492.4691162,0.1092412248,492.4691162,0.09989675134,
492.0517273,0.2222291678,492.0517273,-0.0004139781231,492.0517273,0.1070706621,492.0517273,0.09678460658,
491.6342468,0.2233282179,491.6342468,0.0006927688955,491.6342468,0.1046382487,491.6342468,0.09415440261,
491.2546692,0.2246025652,491.2546692,-0.001586290775,491.2546692,0.1038338467,491.2546692,0.09285054356,
490.8371582,0.224274531,490.8371582,-0.000218008674,490.8371582,0.104981862,490.8371582,0.09277563542,
490.4196777,0.2242036462,490.4196777,-0.001928565092,490.4196777,0.1053014398,490.4196777,0.09523895383,
490.0020447,0.219882831,490.0020447,0.001739807427,490.0020447,0.1104828268,490.0020447,0.1003056392,
489.5844116,0.2213227898,489.5844116,0.0001793750271,489.5844116,0.109582305,489.5844116,0.0994881168,
489.166687,0.2204188257,489.166687,0.0004575683561,489.166687,0.1105396152,489.166687,0.1003834233,
488.7489929,0.2210883498,488.7489929,0.002473054687,488.7489929,0.110927403,488.7489929,0.1010711119,
488.3312683,0.2222489864,488.3312683,-0.001105579082,488.3312683,0.1092699841,488.3312683,0.09938325733,
487.9134827,0.223341763,487.9134827,-0.0003411983198,487.9134827,0.1078735217,487.9134827,0.09768063575,
487.4956665,0.2240208536,487.4956665,-0.00043663205,487.4956665,0.1069140211,487.4956665,0.09648089856,
487.0778503,0.2229592353,487.0778503,-0.0008100960404,487.0778503,0.1081016958,487.0778503,0.09724915028,
486.6599426,0.2225617468,486.6599426,-0.0005254777498,486.6599426,0.1068707108,486.6599426,0.0974733606,
486.2420044,0.222854659,486.2420044,-0.0009540916653,486.2420044,0.1074726358,486.2420044,0.09709008038,
485.8240662,0.2236583829,485.8240662,-0.001831912086,485.8240662,0.1091546789,485.8240662,0.09866190702,
485.4060974,0.2207910269,485.4060974,0.0005506846937,485.4060974,0.1127208471,485.4060974,0.1038011983,
484.9880676,0.2197200507,484.9880676,-0.0001798184821,484.9880676,0.1140125021,484.9880676,0.1051554605,
484.5700073,0.2215590328,484.5700073,0.0004523339157,484.5700073,0.1107556671,484.5700073,0.1020565182,
484.1518555,0.2233055383,484.1518555,-0.0004596984945,484.1518555,0.1085060537,484.1518555,0.09886165708,
483.7337036,0.2240275741,483.7337036,3.14008139E-005,483.7337036,0.1073069647,483.7337036,0.09604924917,
483.3155518,0.2250252217,483.3155518,0.0004230273771,483.3155518,0.1067890748,483.3155518,0.09408920258,
482.8973389,0.2246394753,482.8973389,-0.0006704465486,482.8973389,0.1063108444,482.8973389,0.09607359767,
482.479126,0.2240719348,482.479126,-0.001193255535,482.479126,0.1069800481,482.479126,0.09545025975,
482.0608215,0.2232739776,482.0608215,-0.002023186767,482.0608215,0.1085722595,482.0608215,0.09732069075,
481.6425171,0.2228137106,481.6425171,0.0002029675234,481.6425171,0.1090027392,481.6425171,0.09848318994,
481.2241821,0.2235472798,481.2241821,-0.002112275455,481.2241821,0.1089592576,481.2241821,0.09772968292,
480.8058167,0.2223708183,480.8058167,-0.0001263569138,480.8058167,0.1109110638,480.8058167,0.1003408879,
480.3874207,0.2234161496,480.3874207,-0.001407776377,480.3874207,0.1097761169,480.3874207,0.098909989,
479.9689941,0.2225866765,479.9689941,-0.0004330116208,479.9689941,0.1112289131,479.9689941,0.1006407216,
479.588562,0.2219709307,479.588562,0.0007073403103,479.588562,0.1125460193,479.588562,0.1014598235,
479.1700439,0.2228537053,479.1700439,-0.000738726405,479.1700439,0.1113253683,479.1700439,0.1010182947,
478.7515259,0.2228880078,478.7515259,-0.0009528519004,478.7515259,0.1111590564,478.7515259,0.1027892083,
478.3329163,0.2226562649,478.3329163,-0.001429707627,478.3329163,0.1122873425,478.3329163,0.1023429185,
477.9142761,0.2237703055,477.9142761,-0.001231356757,477.9142761,0.1114906743,477.9142761,0.1017092168,
477.495575,0.2236920148,477.495575,-0.0006687924033,477.495575,0.1111335829,477.495575,0.1018904746,
477.0769043,0.2238539457,477.0769043,-0.0008721021586,477.0769043,0.111765556,477.0769043,0.1028007492,
476.6581726,0.222913608,476.6581726,-0.001367471414,476.6581726,0.1128498614,476.6581726,0.1035068035,
476.2394104,0.2231464833,476.2394104,0.0004422020866,476.2394104,0.1132848114,476.2394104,0.1038195118,
