blank,,wt,,a82f,,dm,,1yqp,,1yqo,,
624.0109863,0.002960837446,624.0109863,0.03132013604,624.0109863,0.01888393611,624.0109863,0.006714769173,624.0109863,0.01334027108,624.0109863,0.01820609532,
623.0182495,0.003353707027,623.0182495,0.0305484347,623.0182495,0.01971723884,623.0182495,0.006255343556,623.0182495,0.01407643221,623.0182495,0.0177253522,
621.9884033,0.002719352255,621.9884033,0.03108949959,621.9884033,0.01855594665,621.9884033,0.006409368478,621.9884033,0.0128286723,621.9884033,0.01778257452,
620.9949951,0.002673769603,620.9949951,0.03080893494,620.9949951,0.0187892653,620.9949951,0.006132588256,620.9949951,0.01299320813,620.9949951,0.01742636599,
620.0014648,0.003215000499,620.0014648,0.03161303326,620.0014648,0.01934106462,620.0014648,0.007035354152,620.0014648,0.01440148335,620.0014648,0.01848444156,
619.0075073,0.003030900611,619.0075073,0.03205391392,619.0075073,0.01963340864,619.0075073,0.007190971635,619.0075073,0.01383641176,619.0075073,0.01768649742,
618.0134277,0.002596446313,618.0134277,0.03098476306,618.0134277,0.01997871883,618.0134277,0.006796562579,618.0134277,0.01393762697,618.0134277,0.0180617813,
616.9820557,0.002599493135,616.9820557,0.03089967556,616.9820557,0.01966255158,616.9820557,0.006301671267,616.9820557,0.01354254782,616.9820557,0.01799723692,
615.9873657,0.003178987885,615.9873657,0.03180835024,615.9873657,0.02037934773,615.9873657,0.00710149901,615.9873657,0.01457223762,615.9873657,0.01850459166,
614.9923096,0.002328226808,614.9923096,0.03029217198,614.9923096,0.01876464114,614.9923096,0.006940547843,614.9923096,0.01374956779,614.9923096,0.01740699261,
613.9970703,0.003149522701,613.9970703,0.0317864567,613.9970703,0.01919796877,613.9970703,0.006515016314,613.9970703,0.01460626256,613.9970703,0.01870358735,
613.0015869,0.00292375125,613.0015869,0.0311460346,613.0015869,0.0194770582,613.0015869,0.006934314035,613.0015869,0.01475776173,613.0015869,0.01936585642,
612.0057983,0.00268142717,612.0057983,0.03172429651,612.0057983,0.02057847008,612.0057983,0.007584264036,612.0057983,0.01384873129,612.0057983,0.01931245811,
611.0097046,0.002208605874,611.0097046,0.03124610893,611.0097046,0.01928804815,611.0097046,0.006879265886,611.0097046,0.01344070304,611.0097046,0.01705962792,
610.0133667,0.002606524387,610.0133667,0.03181182966,610.0133667,0.01984427497,610.0133667,0.007435957436,610.0133667,0.01475888584,610.0133667,0.01888455823,
609.0167236,0.003540892852,609.0167236,0.03280479088,609.0167236,0.02122699842,609.0167236,0.007596565876,609.0167236,0.01477932092,609.0167236,0.01919905096,
607.9829102,0.002790757222,607.9829102,0.03215863183,607.9829102,0.02006025799,607.9829102,0.007874781266,607.9829102,0.01464168262,607.9829102,0.01887220144,
606.9857788,0.002577879466,606.9857788,0.03152172267,606.9857788,0.01992413402,606.9857788,0.007397960406,606.9857788,0.01376519818,606.9857788,0.01740623824,
605.9884033,0.002856050618,605.9884033,0.03202755377,605.9884033,0.02097085118,605.9884033,0.0079305619,605.9884033,0.01453599334,605.9884033,0.01791732758,
604.9906006,0.002931100549,604.9906006,0.03254153207,604.9906006,0.02090897039,604.9906006,0.00855491776,604.9906006,0.01578738727,604.9906006,0.0199308563,
603.9927368,0.002889899537,603.9927368,0.03244358301,603.9927368,0.02170826122,603.9927368,0.00849066209,603.9927368,0.01531143021,603.9927368,0.01921017095,
602.9945068,0.003375463886,602.9945068,0.03351046517,602.9945068,0.02206802741,602.9945068,0.009318416938,602.9945068,0.01521689165,602.9945068,0.02075772732,
601.9959717,0.002480474534,601.9959717,0.03231459484,601.9959717,0.02185428329,601.9959717,0.009484035894,601.9959717,0.01558041386,601.9959717,0.01991800964,
600.9972534,0.003247729968,600.9972534,0.03388400748,600.9972534,0.02261806652,600.9972534,0.009450435638,600.9972534,0.01531724911,600.9972534,0.02055957913,
599.99823,0.003157371189,599.99823,0.03276001662,599.99823,0.02305976115,599.99823,0.009828516282,599.99823,0.01649173535,599.99823,0.02147255465,
598.9989624,0.003010985674,598.9989624,0.03299380466,598.9989624,0.02228596434,598.9989624,0.01034796424,598.9989624,0.0159680862,598.9989624,0.02078113332,
597.9993896,0.003083168529,597.9993896,0.03344243765,597.9993896,0.0240117982,597.9993896,0.01063145045,597.9993896,0.01635433175,597.9993896,0.02070426568,
596.9996338,0.003118078224,596.9996338,0.03433163092,596.9996338,0.02434245683,596.9996338,0.01099906396,596.9996338,0.01627649739,596.9996338,0.02188714035,
595.9995728,0.002947232686,595.9995728,0.0350093469,595.9995728,0.02581381984,595.9995728,0.0118561713,595.9995728,0.01764066517,595.9995728,0.02220719494,
594.9992065,0.002835283754,594.9992065,0.03501173109,594.9992065,0.02510256879,594.9992065,0.01173740812,594.9992065,0.01679701917,594.9992065,0.02227800712,
593.9985962,0.003008431057,593.9985962,0.03448072821,593.9985962,0.02583250217,593.9985962,0.01239203475,593.9985962,0.01733740047,593.9985962,0.02296021953,
592.9978027,0.002799771493,592.9978027,0.03510368988,592.9978027,0.02693284675,592.9978027,0.01247644983,592.9978027,0.01759122498,592.9978027,0.0234367419,
591.9967041,0.003067265963,591.9967041,0.03569540009,591.9967041,0.02808602154,591.9967041,0.01406731457,591.9967041,0.01736315712,591.9967041,0.02370700613,
590.9953003,0.002722634235,590.9953003,0.03608441353,590.9953003,0.02761416696,590.9953003,0.01401945576,590.9953003,0.01749408618,590.9953003,0.02431800775,
589.9937134,0.002581681358,589.9937134,0.03684449568,589.9937134,0.02882143296,589.9937134,0.01546124462,589.9937134,0.0197921712,589.9937134,0.02564792521,
588.9917603,0.002348813228,588.9917603,0.03627927601,588.9917603,0.03023655154,588.9917603,0.01623444073,588.9917603,0.01887379773,588.9917603,0.0264192149,
587.989563,0.002761761425,587.989563,0.0371176526,587.989563,0.03108596802,587.989563,0.01662985235,587.989563,0.02016182244,587.989563,0.02647949196,
586.9872437,0.003103999188,586.9872437,0.03778993338,586.9872437,0.03287956119,586.9872437,0.01837586798,586.9872437,0.02023832314,586.9872437,0.02772993036,
585.9844971,0.00336228963,585.9844971,0.03849143162,585.9844971,0.03215138242,585.9844971,0.0190834552,585.9844971,0.02098622732,585.9844971,0.02883946896,
584.9816284,0.00286722905,584.9816284,0.0382524319,584.9816284,0.03484643623,584.9816284,0.02086306736,584.9816284,0.02290468477,584.9816284,0.03028978407,
584.015625,0.00266819587,584.015625,0.03908865154,584.015625,0.03622150794,584.015625,0.02044356801,584.015625,0.02306213602,584.015625,0.03195786104,
583.012146,0.001984362956,583.012146,0.04037532955,583.012146,0.03754844144,583.012146,0.02271605656,583.012146,0.02413292602,583.012146,0.03243847936,
582.0084839,0.002895059297,582.0084839,0.04065421596,582.0084839,0.03908641636,582.0084839,0.02436578274,582.0084839,0.02512442879,582.0084839,0.03338107467,
581.0045776,0.002883828012,581.0045776,0.04083964974,581.0045776,0.04094872624,581.0045776,0.02505246364,581.0045776,0.02639041282,581.0045776,0.03588131443,
580.0003662,0.002674004063,580.0003662,0.04291362315,580.0003662,0.04161292315,580.0003662,0.02680996992,580.0003662,0.02706479281,580.0003662,0.03679473698,
578.9958496,0.003118860302,578.9958496,0.0429125689,578.9958496,0.0436010994,578.9958496,0.02823135816,578.9958496,0.02770777419,578.9958496,0.03951542079,
577.9911499,0.00269835745,577.9911499,0.04361569509,577.9911499,0.04560345039,577.9911499,0.03036062419,577.9911499,0.02901942842,577.9911499,0.04070114717,
576.9862671,0.002571265213,576.9862671,0.0448301658,576.9862671,0.04723652452,576.9862671,0.03107420728,576.9862671,0.02942125872,576.9862671,0.04219246283,
576.0182495,0.00341705,576.0182495,0.04441027343,576.0182495,0.04942467436,576.0182495,0.03288603947,576.0182495,0.03142014146,576.0182495,0.04400009662,
575.0127563,0.002162530553,575.0127563,0.04536159709,575.0127563,0.05003178865,575.0127563,0.03339384869,575.0127563,0.03150065243,575.0127563,0.0446670875,
574.0070801,0.002604936017,574.0070801,0.04594089836,574.0070801,0.05065115914,574.0070801,0.03486385569,574.0070801,0.03223847225,574.0070801,0.04593790695,
573.0010986,0.003300597891,573.0010986,0.04718576372,573.0010986,0.05244339257,573.0010986,0.03668664396,573.0010986,0.03311866522,573.0010986,0.04732934758,
571.994873,0.002860323759,571.994873,0.04636466503,571.994873,0.053617578,571.994873,0.03687735274,571.994873,0.03331952542,571.994873,0.04739904031,
570.9884644,0.002929979935,570.9884644,0.04760468006,570.9884644,0.05352542177,570.9884644,0.03636720031,570.9884644,0.03408796713,570.9884644,0.048123613,
569.9816895,0.002797192195,569.9816895,0.04644042253,569.9816895,0.05414249375,569.9816895,0.03807843849,569.9816895,0.03387264535,569.9816895,0.04896340519,
569.012085,0.002535331994,569.012085,0.04734170437,569.012085,0.05436197296,569.012085,0.03799499944,569.012085,0.03433896974,569.012085,0.04843397066,
568.0048218,0.003066848731,568.0048218,0.04622053355,568.0048218,0.05367873609,568.0048218,0.03859997168,568.0048218,0.03408449516,568.0048218,0.04797892645,
566.9973755,0.002640041523,566.9973755,0.04596009105,566.9973755,0.05376893282,566.9973755,0.0383801423,566.9973755,0.03372910246,566.9973755,0.04756317288,
565.989624,0.003208533162,565.989624,0.04665056616,565.989624,0.05389941484,565.989624,0.03808852658,565.989624,0.03447744623,565.989624,0.04869170114,
564.9816284,0.003107649274,564.9816284,0.0471900925,564.9816284,0.05395961553,564.9816284,0.03766157851,564.9816284,0.03352925554,564.9816284,0.04915250838,
564.0108032,0.002420573728,564.0108032,0.04623861611,564.0108032,0.0527437292,564.0108032,0.03737704828,564.0108032,0.03298444673,564.0108032,0.04764766246,
563.0023804,0.00297295698,563.0023804,0.04623651132,563.0023804,0.05296332017,563.0023804,0.0371574387,563.0023804,0.03287629411,563.0023804,0.04657433927,
561.9936523,0.00275425869,561.9936523,0.0459568426,561.9936523,0.05140257254,561.9936523,0.03624122962,561.9936523,0.0315489769,561.9936523,0.04598049447,
560.9847412,0.00275480561,560.9847412,0.04529846832,560.9847412,0.05059708655,560.9847412,0.03532546386,560.9847412,0.03101309389,560.9847412,0.04568778723,
560.0129395,0.00276225619,560.0129395,0.04476717114,560.0129395,0.05114809424,560.0129395,0.03530662134,560.0129395,0.03136025742,560.0129395,0.04464261606,
559.00354,0.003384151263,559.00354,0.04584362358,559.00354,0.05070776865,559.00354,0.03570042923,559.00354,0.03153057396,559.00354,0.04494386166,
557.9938354,0.003168401076,557.9938354,0.04439986497,557.9938354,0.04981730506,557.9938354,0.03486223146,557.9938354,0.0307235755,557.9938354,0.04363487288,
556.9839478,0.002938945079,556.9839478,0.04445196688,556.9839478,0.04991039261,556.9839478,0.03430190682,556.9839478,0.03050786071,556.9839478,0.0433581844,
556.0111694,0.002675462514,556.0111694,0.04403407499,556.0111694,0.04939587414,556.0111694,0.03370523825,556.0111694,0.02986779623,556.0111694,0.04202985764,
555.0007935,0.002532520099,555.0007935,0.04436502978,555.0007935,0.04967518523,555.0007935,0.0331138894,555.0007935,0.02916823328,555.0007935,0.04228004813,
553.9901733,0.002858812455,553.9901733,0.04412515461,553.9901733,0.04888946563,553.9901733,0.03355282918,553.9901733,0.02947893366,553.9901733,0.04223902151,
553.0167236,0.002301786095,553.0167236,0.04458446801,553.0167236,0.04897310957,553.0167236,0.0332975015,553.0167236,0.02987034619,553.0167236,0.0420220755,
552.0055542,0.00285909907,552.0055542,0.04468427226,552.0055542,0.04934189841,552.0055542,0.03376972675,552.0055542,0.02969319373,552.0055542,0.04180586338,
550.9942627,0.002720107557,550.9942627,0.04472823068,550.9942627,0.04884531721,550.9942627,0.03330132738,550.9942627,0.02956512943,550.9942627,0.04106758535,
549.982605,0.003439670894,549.982605,0.04557754472,549.982605,0.04933232814,549.982605,0.03358314559,549.982605,0.03039241023,549.982605,0.04296846315,
549.0083008,0.002357401885,549.0083008,0.04534352571,549.0083008,0.04929031059,549.0083008,0.03325711563,549.0083008,0.02942934632,549.0083008,0.04221656919,
547.9961548,0.00259157666,547.9961548,0.04491610453,547.9961548,0.04940100759,547.9961548,0.03304170445,547.9961548,0.02970331162,547.9961548,0.04252915457,
546.9838257,0.002868714277,546.9838257,0.04581689835,546.9838257,0.05085671321,546.9838257,0.03416236863,546.9838257,0.03115079179,546.9838257,0.04440075532,
546.0087891,0.003009943059,546.0087891,0.04582175985,546.0087891,0.0509988144,546.0087891,0.0342586562,546.0087891,0.03124432825,546.0087891,0.04419722781,
544.9960327,0.003194138175,544.9960327,0.04607895389,544.9960327,0.05229425058,544.9960327,0.03441487253,544.9960327,0.03169862181,544.9960327,0.04480645806,
543.9829712,0.00269210618,543.9829712,0.04653082788,543.9829712,0.0515880771,543.9829712,0.03537345305,543.9829712,0.03213906288,543.9829712,0.04423224926,
543.0072632,0.002765174024,543.0072632,0.04709974676,543.0072632,0.05191063508,543.0072632,0.03569629788,543.0072632,0.03240205348,543.0072632,0.04499318823,
541.9937744,0.002826060168,541.9937744,0.04681017995,541.9937744,0.05273586512,541.9937744,0.03606379777,541.9937744,0.03216069192,541.9937744,0.04572822154,
541.0175171,0.002921692561,541.0175171,0.0478245765,541.0175171,0.05380707979,541.0175171,0.03634842485,541.0175171,0.0335996747,541.0175171,0.04749634489,
540.0036011,0.003008378902,540.0036011,0.04788795859,540.0036011,0.05453703552,540.0036011,0.03632151708,540.0036011,0.03411481902,540.0036011,0.04732516408,
538.9893799,0.002536633983,538.9893799,0.04758093506,538.9893799,0.05396380648,538.9893799,0.03638051078,538.9893799,0.03309746087,538.9893799,0.04681966454,
538.0125732,0.002472403925,538.0125732,0.04760852084,538.0125732,0.05288875476,538.0125732,0.03603825718,538.0125732,0.03281847015,538.0125732,0.04730891064,
536.9978027,0.002674837364,536.9978027,0.04790934548,536.9978027,0.05421471968,536.9978027,0.03712873533,536.9978027,0.03335295245,536.9978027,0.04798889905,
535.9829712,0.002743369667,535.9829712,0.0478047803,535.9829712,0.0540754348,535.9829712,0.03728155792,535.9829712,0.03359399736,535.9829712,0.04806346819,
535.0054321,0.002188338432,535.0054321,0.04745952785,535.0054321,0.05366734043,535.0054321,0.0368758291,535.0054321,0.03263506293,535.0054321,0.04769368097,
533.9901123,0.003024670528,533.9901123,0.04755739495,533.9901123,0.05301748216,533.9901123,0.03712377325,533.9901123,0.03232814744,533.9901123,0.04693806544,
533.012085,0.002680802019,533.012085,0.04801792651,533.012085,0.05430538207,533.012085,0.0366387628,533.012085,0.03325482458,533.012085,0.04809663445,
531.9962769,0.002953513758,531.9962769,0.04830017313,531.9962769,0.05402771011,531.9962769,0.03629008308,531.9962769,0.03316303343,531.9962769,0.04723069444,
531.0178833,0.002933367854,531.0178833,0.04805606604,531.0178833,0.05239417776,531.0178833,0.03654194251,531.0178833,0.03276088089,531.0178833,0.04648017883,
530.0015259,0.002739384072,530.0015259,0.0476042442,530.0015259,0.05209700018,530.0015259,0.03594081104,530.0015259,0.03080284968,530.0015259,0.04552344233,
528.9850464,0.002518121619,528.9850464,0.04756920785,528.9850464,0.0517463088,528.9850464,0.03567114845,528.9850464,0.03100544773,528.9850464,0.04597266763,
528.0059204,0.003409040393,528.0059204,0.04679536074,528.0059204,0.05260213837,528.0059204,0.03465266526,528.0059204,0.03240258247,528.0059204,0.04659941047,
526.9889526,0.002507915488,526.9889526,0.04717049748,526.9889526,0.05161848292,526.9889526,0.03485227376,526.9889526,0.03114656359,526.9889526,0.04471058398,
526.0094604,0.002820614725,526.0094604,0.04700359702,526.0094604,0.05091102049,526.0094604,0.03377753124,526.0094604,0.03081352077,526.0094604,0.04460804909,
524.9920044,0.003229030874,524.9920044,0.04729768261,524.9920044,0.05077881366,524.9920044,0.03393978998,524.9920044,0.03160799295,524.9920044,0.04466172308,
524.012085,0.003023236757,524.012085,0.04720553011,524.012085,0.04984613508,524.012085,0.03254047036,524.012085,0.03026186302,524.012085,0.04335355014,
522.9941406,0.002957240678,522.9941406,0.04644998536,522.9941406,0.04879989848,522.9941406,0.03218566999,522.9941406,0.02979939431,522.9941406,0.04264422134,
522.0137329,0.002912102267,522.0137329,0.0467142351,522.0137329,0.04861844704,522.0137329,0.03154240549,522.0137329,0.02966794372,522.0137329,0.0418963097,
520.9954224,0.002842266811,520.9954224,0.04641106725,520.9954224,0.0469500944,520.9954224,0.0306595657,520.9954224,0.02890542336,520.9954224,0.04119299725,
520.0145874,0.002908688271,520.0145874,0.04611119255,520.0145874,0.04701017588,520.0145874,0.03060731664,520.0145874,0.02886771411,520.0145874,0.04075004905,
518.9957886,0.002617852762,518.9957886,0.04587676749,518.9957886,0.04578335956,518.9957886,0.0297269281,518.9957886,0.02836287022,518.9957886,0.0396900177,
518.0145264,0.002944730688,518.0145264,0.04642955959,518.0145264,0.04579612985,518.0145264,0.02904381044,518.0145264,0.02820840292,518.0145264,0.03976115957,
516.9953003,0.002993234899,516.9953003,0.04648409411,516.9953003,0.04506999627,516.9953003,0.02864429355,516.9953003,0.02722932771,516.9953003,0.03908100724,
516.0136108,0.003469077405,516.0136108,0.04667575657,516.0136108,0.04451861233,516.0136108,0.02878871001,516.0136108,0.02858614735,516.0136108,0.03953824565,
514.9939575,0.002616238082,514.9939575,0.04509070143,514.9939575,0.04406842217,514.9939575,0.02696823888,514.9939575,0.02632041089,514.9939575,0.03750661761,
514.0117798,0.002346444875,514.0117798,0.04575620592,514.0117798,0.04269754142,514.0117798,0.02702368982,514.0117798,0.02669558115,514.0117798,0.03606073186,
512.9916992,0.00274641742,512.9916992,0.04484046996,512.9916992,0.04272464663,512.9916992,0.02662076801,512.9916992,0.0260767173,512.9916992,0.03701731563,
512.0091553,0.002571030986,512.0091553,0.04532404244,512.0091553,0.04206037149,512.0091553,0.025484154,512.0091553,0.02591179498,512.0091553,0.03595259413,
510.9885559,0.003087261692,510.9885559,0.04561204836,510.9885559,0.04172620922,510.9885559,0.02622223459,510.9885559,0.02641651779,510.9885559,0.03601035848,
510.0055847,0.003470903961,510.0055847,0.04588111117,510.0055847,0.04124132916,510.0055847,0.02596548758,510.0055847,0.02571424842,510.0055847,0.03672261536,
508.9845581,0.002953539835,508.9845581,0.04560701549,508.9845581,0.04163619876,508.9845581,0.0250357911,508.9845581,0.02587275021,508.9845581,0.03547767922,
508.0011902,0.00272883405,508.0011902,0.04521659389,508.0011902,0.04060515389,508.0011902,0.02471386455,508.0011902,0.02554235235,508.0011902,0.03591820598,
507.0175781,0.003082334297,507.0175781,0.04590038583,507.0175781,0.04070762917,507.0175781,0.02479070611,507.0175781,0.02516702563,507.0175781,0.03517094254,
505.9959412,0.003171425778,505.9959412,0.04586879909,505.9959412,0.03991502523,505.9959412,0.0240147803,505.9959412,0.0246096421,505.9959412,0.03430731595,
505.0119019,0.003288964741,505.0119019,0.045385506,505.0119019,0.04008007422,505.0119019,0.02400772087,505.0119019,0.02505191602,505.0119019,0.03418634087,
503.9897461,0.003450107761,503.9897461,0.04587826133,503.9897461,0.04061706364,503.9897461,0.02478832193,503.9897461,0.02499029972,503.9897461,0.03520252183,
503.0053101,0.00306387688,503.0053101,0.04644667357,503.0053101,0.03991689533,503.0053101,0.0238314122,503.0053101,0.02448303998,503.0053101,0.03388400748,
501.9828491,0.002579858527,501.9828491,0.04474682361,501.9828491,0.03859657794,501.9828491,0.02366397716,501.9828491,0.0241241958,501.9828491,0.03389041871,
500.9979248,0.002585118636,500.9979248,0.04550348967,500.9979248,0.03964679316,500.9979248,0.02317114919,500.9979248,0.02354423702,500.9979248,0.03340299055,
500.0128784,0.00272560399,500.0128784,0.0462112911,500.0128784,0.03964651003,500.0128784,0.02354330756,500.0128784,0.02428444661,500.0128784,0.03351994604,
498.9897156,0.00331017049,498.9897156,0.04558415711,498.9897156,0.03994942084,498.9897156,0.0236017108,498.9897156,0.02429591678,498.9897156,0.03286875412,
498.0042419,0.002386995591,498.0042419,0.04524620995,498.0042419,0.03936121613,498.0042419,0.02285513282,498.0042419,0.02404558472,498.0042419,0.03316241875,
497.0185547,0.003209263319,497.0185547,0.04625695571,497.0185547,0.0398414731,497.0185547,0.02389453165,497.0185547,0.02393766493,497.0185547,0.03290871158,
495.9947205,0.003432156518,495.9947205,0.04628152028,495.9947205,0.03983103484,495.9947205,0.02265433595,495.9947205,0.02330908738,495.9947205,0.03323336318,
495.0086365,0.002702655271,495.0086365,0.04640449956,495.0086365,0.03870296851,495.0086365,0.02283398807,495.0086365,0.02422348596,495.0086365,0.03305650875,
493.984314,0.003297833027,493.984314,0.04650037363,493.984314,0.03975037858,493.984314,0.02414108068,493.984314,0.02375014685,493.984314,0.03314350173,
492.9978638,0.002552491147,492.9978638,0.04564646631,492.9978638,0.03881190345,492.9978638,0.02403256297,492.9978638,0.02396545559,492.9978638,0.03225149587,
492.0111389,0.002792007755,492.0111389,0.04610048234,492.0111389,0.03909375146,492.0111389,0.02368343994,492.0111389,0.02251393534,492.0111389,0.03226630017,
490.9862671,0.003785446752,490.9862671,0.0475226827,490.9862671,0.04099751264,490.9862671,0.02360479906,490.9862671,0.0244523678,490.9862671,0.03320145234,
489.9991455,0.003536743345,489.9991455,0.04707011953,489.9991455,0.04062104225,489.9991455,0.02386184968,489.9991455,0.02435674891,489.9991455,0.03260425478,
489.0118713,0.003132209647,489.0118713,0.0464717932,489.0118713,0.03961134702,489.0118713,0.02424070239,489.0118713,0.0232604444,489.0118713,0.03171585873,
487.9863281,0.002755430993,487.9863281,0.0470918715,487.9863281,0.03993670642,487.9863281,0.0238462612,487.9863281,0.02319474146,487.9863281,0.03291102871,
486.9986267,0.002837863285,486.9986267,0.04738985747,486.9986267,0.04083623737,486.9986267,0.02380617335,486.9986267,0.02416475303,486.9986267,0.03405747563,
486.0107117,0.003328221152,486.0107117,0.04802110791,486.0107117,0.04104533419,486.0107117,0.0242741257,486.0107117,0.02445146255,486.0107117,0.03372437507,
484.9844971,0.002708672313,484.9844971,0.04689501226,484.9844971,0.03941243142,484.9844971,0.02447923273,484.9844971,0.02190878429,484.9844971,0.03215227649,
483.9962158,0.003259518417,483.9962158,0.04762550443,483.9962158,0.041189868,483.9962158,0.02459586225,483.9962158,0.02366064116,483.9962158,0.03398616984,
483.0076904,0.003111351514,483.0076904,0.04888819158,483.0076904,0.04272721708,483.0076904,0.02483453229,483.0076904,0.02494547144,483.0076904,0.03603553027,
482.0189209,0.003835141892,482.0189209,0.04914204404,482.0189209,0.04088745639,482.0189209,0.02525887266,482.0189209,0.02425302006,482.0189209,0.03445760533,
480.9920044,0.002984372899,480.9920044,0.04911549389,480.9920044,0.04220090434,480.9920044,0.02478067577,480.9920044,0.0243671257,480.9920044,0.03472932428,
480.0028687,0.003251250833,480.0028687,0.04901721328,480.0028687,0.04220284522,480.0028687,0.02548278123,480.0028687,0.02428811416,480.0028687,0.03460932523,
479.0135498,0.002835023217,479.0135498,0.04777735844,479.0135498,0.04213714972,479.0135498,0.02502723597,479.0135498,0.02358703502,479.0135498,0.03489687294,
477.9859924,0.003066692268,477.9859924,0.04922086746,477.9859924,0.0430184491,477.9859924,0.02587181702,477.9859924,0.02414099872,477.9859924,0.03510523587,
476.9962463,0.003103034571,476.9962463,0.04937504977,476.9962463,0.04300958663,476.9962463,0.02593287081,476.9962463,0.02406993695,476.9962463,0.03486511856,
476.0063477,0.002812485676,476.0063477,0.04966197908,476.0063477,0.04338687658,476.0063477,0.0266915895,476.0063477,0.02523445524,476.0063477,0.03567665443,
475.0162354,0.003057098947,475.0162354,0.04983855784,475.0162354,0.04448239133,475.0162354,0.02641041204,475.0162354,0.02518814802,475.0162354,0.03539867327,
473.987793,0.002665252658,473.987793,0.05045104772,473.987793,0.04518177733,473.987793,0.02711783163,473.987793,0.02478083968,473.987793,0.03631231561,
472.9973145,0.00290042744,472.9973145,0.05067192763,472.9973145,0.04591131955,472.9973145,0.027945593,472.9973145,0.02550822869,472.9973145,0.03607667983,
472.0066223,0.002759625204,472.0066223,0.05069354177,472.0066223,0.04615514725,472.0066223,0.02778870612,472.0066223,0.02541199327,472.0066223,0.03672774136,
471.0157166,0.003226214321,471.0157166,0.05077032,471.0157166,0.04728683084,471.0157166,0.0290168263,471.0157166,0.02633100003,471.0157166,0.03690975904,
469.9865417,0.00319163478,469.9865417,0.05161653087,469.9865417,0.0478656441,469.9865417,0.02979676053,469.9865417,0.02666290663,469.9865417,0.03804142401,
468.9952087,0.003269090317,468.9952087,0.05196676776,468.9952087,0.04862238467,468.9952087,0.03030549549,468.9952087,0.02695873566,468.9952087,0.03851991519,
468.0037842,0.00290001044,468.0037842,0.05191766843,468.0037842,0.04984665662,468.0037842,0.03073230013,468.0037842,0.02692119591,468.0037842,0.03874256089,
467.0121155,0.002671946306,467.0121155,0.05269334093,467.0121155,0.05048841238,467.0121155,0.03178241849,467.0121155,0.02769706771,467.0121155,0.04004274309,
465.9821167,0.003261187579,465.9821167,0.05322489515,465.9821167,0.05125358328,465.9821167,0.03371008113,465.9821167,0.02869923972,465.9821167,0.0408103019,
464.9901123,0.003182638437,464.9901123,0.0538289994,464.9901123,0.05367539451,464.9901123,0.0343439579,464.9901123,0.0293404907,464.9901123,0.04272878543,
463.9978333,0.002937120618,463.9978333,0.05436009541,463.9978333,0.05467177182,463.9978333,0.03544035181,463.9978333,0.03004221804,463.9978333,0.04316978529,
463.0054321,0.003101392183,463.0054321,0.05495279655,463.0054321,0.05636839941,463.0054321,0.0360860154,463.0054321,0.03032317571,463.0054321,0.04427879676,
462.0127869,0.002983460668,462.0127869,0.05564651266,462.0127869,0.05754256248,462.0127869,0.03773862869,462.0127869,0.03144599125,462.0127869,0.04543042555,
460.981842,0.002975094132,460.981842,0.05582144856,460.981842,0.05965754762,460.981842,0.03915711865,460.981842,0.03160284087,460.981842,0.04695352539,
459.9887695,0.002950907452,459.9887695,0.05629165843,459.9887695,0.06120329723,459.9887695,0.04039399326,459.9887695,0.03284231573,459.9887695,0.0480773747,
458.9956055,0.002942958614,458.9956055,0.05804262683,458.9956055,0.0637281239,458.9956055,0.04156212881,458.9956055,0.03460324183,458.9956055,0.05079365522,
458.0022278,0.00282910862,458.0022278,0.05873614922,458.0022278,0.06599817425,458.0022278,0.0438048318,458.0022278,0.0347487554,458.0022278,0.05192811042,
457.0086975,0.002878616331,457.0086975,0.05911371112,457.0086975,0.06703346968,457.0086975,0.04529594257,457.0086975,0.0357179679,457.0086975,0.05303763598,
456.0148926,0.002904258203,456.0148926,0.05976381898,456.0148926,0.0687225312,456.0148926,0.04725407064,456.0148926,0.03659141809,456.0148926,0.05490544066,
454.9827576,0.002789193997,454.9827576,0.0605876632,454.9827576,0.07235500962,454.9827576,0.04950352013,454.9827576,0.0384433493,454.9827576,0.05665450543,
453.9885864,0.003497415921,453.9885864,0.06177348271,453.9885864,0.07460794598,453.9885864,0.05193511397,453.9885864,0.04014432058,453.9885864,0.05911584571,
452.9943237,0.002950412221,452.9943237,0.06288523227,452.9943237,0.07768160105,452.9943237,0.05437719822,452.9943237,0.04097535089,452.9943237,0.06102138385,
451.9998169,0.003099827794,451.9998169,0.06332392246,451.9998169,0.08120691031,451.9998169,0.05709966645,451.9998169,0.04285656661,451.9998169,0.0642593801,
451.0051575,0.003655451583,451.0051575,0.06513582915,451.0051575,0.08478435129,451.0051575,0.05989014357,451.0051575,0.04346491769,451.0051575,0.06693226099,
450.0102234,0.003970284946,450.0102234,0.06681857258,450.0102234,0.08860106766,450.0102234,0.06372986734,450.0102234,0.0462570712,450.0102234,0.07010496408,
449.0152283,0.003023523604,449.0152283,0.06757888198,449.0152283,0.09180317819,449.0152283,0.06596210599,449.0152283,0.0470925346,449.0152283,0.07224438339,
447.9817505,0.003458248684,447.9817505,0.06892596185,447.9817505,0.0959802717,447.9817505,0.0691697672,447.9817505,0.04944758862,447.9817505,0.07425945997,
446.9862671,0.003595988965,446.9862671,0.07088174671,446.9862671,0.1008127108,446.9862671,0.07329230756,446.9862671,0.05187306181,446.9862671,0.07891745865,
