,SrcPlate,Cpd,SrcWell,Destination Plate Name,DestWell,Transfer Volume /nl
1490,src racks 4..8,['S2102'],I10,dest racks 4..8 1,E19,2000.0
1491,src racks 4..8,['S2116'],I12,dest racks 4..8 1,G1,20.0
1492,src racks 4..8,['S2116'],I12,dest racks 4..8 1,G2,605.0
1493,src racks 4..8,['S2116'],I12,dest racks 4..8 1,G3,2000.0
1494,src racks 4..8,['S2126'],I14,dest racks 4..8 1,H9,20.0
1495,src racks 4..8,['S2126'],I14,dest racks 4..8 1,H10,605.0
1496,src racks 4..8,['S2126'],I14,dest racks 4..8 1,H11,2000.0
1497,src racks 4..8,['S2169'],I16,dest racks 4..8 1,I17,20.0
1498,src racks 4..8,['S2169'],I16,dest racks 4..8 1,I18,605.0
1499,src racks 4..8,['S2169'],I16,dest racks 4..8 1,I19,2000.0
1500,src racks 4..8,['S2233'],I18,dest racks 4..8 1,K1,20.0
1501,src racks 4..8,['S2233'],I18,dest racks 4..8 1,K2,605.0
1502,src racks 4..8,['S2233'],I18,dest racks 4..8 1,K3,2000.0
1503,src racks 4..8,['S2408'],I20,dest racks 4..8 1,L9,20.0
1504,src racks 4..8,['S2408'],I20,dest racks 4..8 1,L10,605.0
1505,src racks 4..8,['S2408'],I20,dest racks 4..8 1,L11,2000.0
1506,src racks 4..8,['S2451'],I22,dest racks 4..8 1,M17,20.0
1507,src racks 4..8,['S2451'],I22,dest racks 4..8 1,M18,605.0
1508,src racks 4..8,['S2451'],I22,dest racks 4..8 1,M19,2000.0
1509,src racks 4..8,['S2064'],I4,dest racks 4..8 1,A17,20.0
1510,src racks 4..8,['S2064'],I4,dest racks 4..8 1,A18,605.0
1511,src racks 4..8,['S2064'],I4,dest racks 4..8 1,A19,2000.0
1512,src racks 4..8,['S2078'],I6,dest racks 4..8 1,C1,20.0
1513,src racks 4..8,['S2078'],I6,dest racks 4..8 1,C2,605.0
1514,src racks 4..8,['S2078'],I6,dest racks 4..8 1,C3,2000.0
1515,src racks 4..8,['S2090'],I8,dest racks 4..8 1,D9,20.0
1516,src racks 4..8,['S2090'],I8,dest racks 4..8 1,D10,605.0
1517,src racks 4..8,['S2090'],I8,dest racks 4..8 1,D11,2000.0
1518,src racks 4..8,['S2459'],J1,dest racks 4..8 1,O1,20.0
1519,src racks 4..8,['S2459'],J1,dest racks 4..8 1,O2,605.0
1520,src racks 4..8,['S2459'],J1,dest racks 4..8 1,O3,2000.0
1521,src racks 4..8,['S2475'],J3,dest racks 4..8 1,P9,20.0
1522,src racks 4..8,['S2475'],J3,dest racks 4..8 1,P10,605.0
1523,src racks 4..8,['S2475'],J3,dest racks 4..8 1,P11,2000.0
1524,src racks 4..8,['S2103'],K10,dest racks 4..8 1,E21,20.0
1525,src racks 4..8,['S2103'],K10,dest racks 4..8 1,E22,605.0
1526,src racks 4..8,['S2103'],K10,dest racks 4..8 1,E23,2000.0
1527,src racks 4..8,['S2118'],K12,dest racks 4..8 1,G5,20.0
1528,src racks 4..8,['S2118'],K12,dest racks 4..8 1,G6,605.0
1529,src racks 4..8,['S2118'],K12,dest racks 4..8 1,G7,2000.0
1530,src racks 4..8,['S2127'],K14,dest racks 4..8 1,H13,20.0
1531,src racks 4..8,['S2127'],K14,dest racks 4..8 1,H14,605.0
1532,src racks 4..8,['S2127'],K14,dest racks 4..8 1,H15,2000.0
1533,src racks 4..8,['S2199'],K16,dest racks 4..8 1,I21,20.0
1534,src racks 4..8,['S2199'],K16,dest racks 4..8 1,I22,605.0
1535,src racks 4..8,['S2199'],K16,dest racks 4..8 1,I23,2000.0
1536,src racks 4..8,['S2240'],K18,dest racks 4..8 1,K5,20.0
1537,src racks 4..8,['S2240'],K18,dest racks 4..8 1,K6,605.0
1538,src racks 4..8,['S2240'],K18,dest racks 4..8 1,K7,2000.0
1539,src racks 4..8,['S2409'],K20,dest racks 4..8 1,L13,20.0
1540,src racks 4..8,['S2409'],K20,dest racks 4..8 1,L14,605.0
1541,src racks 4..8,['S2409'],K20,dest racks 4..8 1,L15,2000.0
1542,src racks 4..8,['S2452'],K22,dest racks 4..8 1,M21,20.0
1543,src racks 4..8,['S2452'],K22,dest racks 4..8 1,M22,605.0
1544,src racks 4..8,['S2452'],K22,dest racks 4..8 1,M23,2000.0
1545,src racks 4..8,['S2065'],K4,dest racks 4..8 1,A21,20.0
1546,src racks 4..8,['S2065'],K4,dest racks 4..8 1,A22,605.0
1547,src racks 4..8,['S2065'],K4,dest racks 4..8 1,A23,2000.0
1548,src racks 4..8,['S2079'],K6,dest racks 4..8 1,C5,20.0
1549,src racks 4..8,['S2079'],K6,dest racks 4..8 1,C6,605.0
1550,src racks 4..8,['S2079'],K6,dest racks 4..8 1,C7,2000.0
1551,src racks 4..8,['S2091'],K8,dest racks 4..8 1,D13,20.0
1552,src racks 4..8,['S2091'],K8,dest racks 4..8 1,D14,605.0
1553,src racks 4..8,['S2091'],K8,dest racks 4..8 1,D15,2000.0
1554,src racks 4..8,['S2460'],L1,dest racks 4..8 1,O5,20.0
1555,src racks 4..8,['S2460'],L1,dest racks 4..8 1,O6,605.0
1556,src racks 4..8,['S2460'],L1,dest racks 4..8 1,O7,2000.0
1557,src racks 4..8,['S2476'],L3,dest racks 4..8 1,P13,20.0
1558,src racks 4..8,['S2476'],L3,dest racks 4..8 1,P14,605.0
1559,src racks 4..8,['S2476'],L3,dest racks 4..8 1,P15,2000.0
1560,src racks 4..8,['S2104'],M10,dest racks 4..8 1,F1,20.0
1561,src racks 4..8,['S2104'],M10,dest racks 4..8 1,F2,605.0
1562,src racks 4..8,['S2104'],M10,dest racks 4..8 1,F3,2000.0
1563,src racks 4..8,['S2119'],M12,dest racks 4..8 1,G9,20.0
1564,src racks 4..8,['S2119'],M12,dest racks 4..8 1,G10,605.0
1565,src racks 4..8,['S2119'],M12,dest racks 4..8 1,G11,2000.0
1566,src racks 4..8,['S2128'],M14,dest racks 4..8 1,H17,20.0
1567,src racks 4..8,['S2128'],M14,dest racks 4..8 1,H18,605.0
1568,src racks 4..8,['S2128'],M14,dest racks 4..8 1,H19,2000.0
1569,src racks 4..8,['S2205'],M16,dest racks 4..8 1,J1,20.0
1570,src racks 4..8,['S2205'],M16,dest racks 4..8 1,J2,605.0
1571,src racks 4..8,['S2205'],M16,dest racks 4..8 1,J3,2000.0
1572,src racks 4..8,['S2264'],M18,dest racks 4..8 1,K9,20.0
1573,src racks 4..8,['S2264'],M18,dest racks 4..8 1,K10,605.0
1574,src racks 4..8,['S2264'],M18,dest racks 4..8 1,K11,2000.0
1575,src racks 4..8,['S2410'],M20,dest racks 4..8 1,L17,20.0
1576,src racks 4..8,['S2410'],M20,dest racks 4..8 1,L18,605.0
1577,src racks 4..8,['S2410'],M20,dest racks 4..8 1,L19,2000.0
1578,src racks 4..8,['S2453'],M22,dest racks 4..8 1,N1,20.0
1579,src racks 4..8,['S2453'],M22,dest racks 4..8 1,N2,605.0
1580,src racks 4..8,['S2453'],M22,dest racks 4..8 1,N3,2000.0
1581,src racks 4..8,['S2066'],M4,dest racks 4..8 1,B1,20.0
1582,src racks 4..8,['S2066'],M4,dest racks 4..8 1,B2,605.0
1583,src racks 4..8,['S2066'],M4,dest racks 4..8 1,B3,2000.0
1584,src racks 4..8,['S2080'],M6,dest racks 4..8 1,C9,20.0
1585,src racks 4..8,['S2080'],M6,dest racks 4..8 1,C10,605.0
1586,src racks 4..8,['S2080'],M6,dest racks 4..8 1,C11,2000.0
1587,src racks 4..8,['S2092'],M8,dest racks 4..8 1,D17,20.0
1588,src racks 4..8,['S2092'],M8,dest racks 4..8 1,D18,605.0
1589,src racks 4..8,['S2092'],M8,dest racks 4..8 1,D19,2000.0
1590,src racks 4..8,['S2461'],N1,dest racks 4..8 1,O9,20.0
1591,src racks 4..8,['S2461'],N1,dest racks 4..8 1,O10,605.0
1592,src racks 4..8,['S2461'],N1,dest racks 4..8 1,O11,2000.0
1593,src racks 4..8,['S2479'],N3,dest racks 4..8 1,P17,20.0
1594,src racks 4..8,['S2479'],N3,dest racks 4..8 1,P18,605.0
1595,src racks 4..8,['S2479'],N3,dest racks 4..8 1,P19,2000.0
1596,src racks 4..8,['S2108'],O10,dest racks 4..8 1,F5,20.0
1597,src racks 4..8,['S2108'],O10,dest racks 4..8 1,F6,605.0
1598,src racks 4..8,['S2108'],O10,dest racks 4..8 1,F7,2000.0
1599,src racks 4..8,['S2120'],O12,dest racks 4..8 1,G13,20.0
1600,src racks 4..8,['S2120'],O12,dest racks 4..8 1,G14,605.0
1601,src racks 4..8,['S2120'],O12,dest racks 4..8 1,G15,2000.0
1602,src racks 4..8,['S2130'],O14,dest racks 4..8 1,H21,20.0
1603,src racks 4..8,['S2130'],O14,dest racks 4..8 1,H22,605.0
1604,src racks 4..8,['S2130'],O14,dest racks 4..8 1,H23,2000.0
1605,src racks 4..8,['S2215'],O16,dest racks 4..8 1,J5,20.0
1606,src racks 4..8,['S2215'],O16,dest racks 4..8 1,J6,605.0
1607,src racks 4..8,['S2215'],O16,dest racks 4..8 1,J7,2000.0
1608,src racks 4..8,['S2293'],O18,dest racks 4..8 1,K13,20.0
1609,src racks 4..8,['S2293'],O18,dest racks 4..8 1,K14,605.0
1610,src racks 4..8,['S2293'],O18,dest racks 4..8 1,K15,2000.0
1611,src racks 4..8,['S2411'],O20,dest racks 4..8 1,L21,20.0
1612,src racks 4..8,['S2411'],O20,dest racks 4..8 1,L22,605.0
1613,src racks 4..8,['S2411'],O20,dest racks 4..8 1,L23,2000.0
1614,src racks 4..8,['S2454'],O22,dest racks 4..8 1,N5,20.0
1615,src racks 4..8,['S2454'],O22,dest racks 4..8 1,N6,605.0
1616,src racks 4..8,['S2454'],O22,dest racks 4..8 1,N7,2000.0
1617,src racks 4..8,['S2067'],O4,dest racks 4..8 1,B5,20.0
1618,src racks 4..8,['S2067'],O4,dest racks 4..8 1,B6,605.0
1619,src racks 4..8,['S2067'],O4,dest racks 4..8 1,B7,2000.0
1620,src racks 4..8,['S2082'],O6,dest racks 4..8 1,C13,20.0
1621,src racks 4..8,['S2082'],O6,dest racks 4..8 1,C14,605.0
1622,src racks 4..8,['S2082'],O6,dest racks 4..8 1,C15,2000.0
1623,src racks 4..8,['S2096'],O8,dest racks 4..8 1,D21,20.0
1624,src racks 4..8,['S2096'],O8,dest racks 4..8 1,D22,605.0
1625,src racks 4..8,['S2096'],O8,dest racks 4..8 1,D23,2000.0
1626,src racks 4..8,['S2466'],P1,dest racks 4..8 1,O13,20.0
1627,src racks 4..8,['S2466'],P1,dest racks 4..8 1,O14,605.0
1628,src racks 4..8,['S2466'],P1,dest racks 4..8 1,O15,2000.0
1629,src racks 4..8,['S2480'],P3,dest racks 4..8 1,P21,20.0
1630,src racks 4..8,['S2480'],P3,dest racks 4..8 1,P22,605.0
1631,src racks 4..8,['S2480'],P3,dest racks 4..8 1,P23,2000.0
1632,src racks 4..8,['S2515'],B11,dest racks 4..8 2,E1,20.0
1633,src racks 4..8,['S2515'],B11,dest racks 4..8 2,E2,605.0
1634,src racks 4..8,['S2515'],B11,dest racks 4..8 2,E3,2000.0
1635,src racks 4..8,['S2527'],B13,dest racks 4..8 2,F9,20.0
1636,src racks 4..8,['S2527'],B13,dest racks 4..8 2,F10,605.0
1637,src racks 4..8,['S2527'],B13,dest racks 4..8 2,F11,2000.0
1638,src racks 4..8,['S2538'],B15,dest racks 4..8 2,G17,20.0
1639,src racks 4..8,['S2538'],B15,dest racks 4..8 2,G18,605.0
1640,src racks 4..8,['S2538'],B15,dest racks 4..8 2,G19,2000.0
1641,src racks 4..8,['S2551'],B17,dest racks 4..8 2,I1,20.0
1642,src racks 4..8,['S2551'],B17,dest racks 4..8 2,I2,605.0
1643,src racks 4..8,['S2551'],B17,dest racks 4..8 2,I3,2000.0
1644,src racks 4..8,['S2561'],B19,dest racks 4..8 2,J9,20.0
1645,src racks 4..8,['S2561'],B19,dest racks 4..8 2,J10,605.0
1646,src racks 4..8,['S2561'],B19,dest racks 4..8 2,J11,2000.0
1647,src racks 4..8,['S2586'],B2,dest racks 4..8 2,M1,20.0
1648,src racks 4..8,['S2586'],B2,dest racks 4..8 2,M2,605.0
1649,src racks 4..8,['S2586'],B2,dest racks 4..8 2,M3,2000.0
1650,src racks 4..8,['S2574'],B21,dest racks 4..8 2,K17,20.0
1651,src racks 4..8,['S2574'],B21,dest racks 4..8 2,K18,605.0
1652,src racks 4..8,['S2574'],B21,dest racks 4..8 2,K19,2000.0
1653,src racks 4..8,['S2602'],B4,dest racks 4..8 2,N9,20.0
1654,src racks 4..8,['S2602'],B4,dest racks 4..8 2,N10,605.0
1655,src racks 4..8,['S2602'],B4,dest racks 4..8 2,N11,2000.0
1656,src racks 4..8,['S2481'],B5,dest racks 4..8 2,A1,20.0
1657,src racks 4..8,['S2481'],B5,dest racks 4..8 2,A2,605.0
1658,src racks 4..8,['S2481'],B5,dest racks 4..8 2,A3,2000.0
1659,src racks 4..8,['S2613'],B6,dest racks 4..8 2,O17,20.0
1660,src racks 4..8,['S2613'],B6,dest racks 4..8 2,O18,605.0
1661,src racks 4..8,['S2613'],B6,dest racks 4..8 2,O19,2000.0
1662,src racks 4..8,['S2493'],B7,dest racks 4..8 2,B9,20.0
1663,src racks 4..8,['S2493'],B7,dest racks 4..8 2,B10,605.0
1664,src racks 4..8,['S2493'],B7,dest racks 4..8 2,B11,2000.0
1665,src racks 4..8,['S2503'],B9,dest racks 4..8 2,C17,20.0
1666,src racks 4..8,['S2503'],B9,dest racks 4..8 2,C18,605.0
1667,src racks 4..8,['S2503'],B9,dest racks 4..8 2,C19,2000.0
1668,src racks 4..8,['S2516'],D11,dest racks 4..8 2,E5,20.0
1669,src racks 4..8,['S2516'],D11,dest racks 4..8 2,E6,605.0
1670,src racks 4..8,['S2516'],D11,dest racks 4..8 2,E7,2000.0
1671,src racks 4..8,['S2528'],D13,dest racks 4..8 2,F13,20.0
1672,src racks 4..8,['S2528'],D13,dest racks 4..8 2,F14,605.0
1673,src racks 4..8,['S2528'],D13,dest racks 4..8 2,F15,2000.0
1674,src racks 4..8,['S2541'],D15,dest racks 4..8 2,G21,20.0
1675,src racks 4..8,['S2541'],D15,dest racks 4..8 2,G22,605.0
1676,src racks 4..8,['S2541'],D15,dest racks 4..8 2,G23,2000.0
1677,src racks 4..8,['S2552'],D17,dest racks 4..8 2,I5,20.0
1678,src racks 4..8,['S2552'],D17,dest racks 4..8 2,I6,605.0
1679,src racks 4..8,['S2552'],D17,dest racks 4..8 2,I7,2000.0
1680,src racks 4..8,['S2564'],D19,dest racks 4..8 2,J13,20.0
1681,src racks 4..8,['S2564'],D19,dest racks 4..8 2,J14,605.0
1682,src racks 4..8,['S2564'],D19,dest racks 4..8 2,J15,2000.0
1683,src racks 4..8,['S2589'],D2,dest racks 4..8 2,M5,20.0
1684,src racks 4..8,['S2589'],D2,dest racks 4..8 2,M6,605.0
1685,src racks 4..8,['S2589'],D2,dest racks 4..8 2,M7,2000.0
1686,src racks 4..8,['S2576'],D21,dest racks 4..8 2,K21,20.0
1687,src racks 4..8,['S2576'],D21,dest racks 4..8 2,K22,605.0
1688,src racks 4..8,['S2576'],D21,dest racks 4..8 2,K23,2000.0
1689,src racks 4..8,['S2603'],D4,dest racks 4..8 2,N13,20.0
1690,src racks 4..8,['S2603'],D4,dest racks 4..8 2,N14,605.0
1691,src racks 4..8,['S2603'],D4,dest racks 4..8 2,N15,2000.0
1692,src racks 4..8,['S2484'],D5,dest racks 4..8 2,A5,20.0
1693,src racks 4..8,['S2484'],D5,dest racks 4..8 2,A6,605.0
1694,src racks 4..8,['S2484'],D5,dest racks 4..8 2,A7,2000.0
1695,src racks 4..8,['S2614'],D6,dest racks 4..8 2,O21,20.0
1696,src racks 4..8,['S2614'],D6,dest racks 4..8 2,O22,605.0
1697,src racks 4..8,['S2614'],D6,dest racks 4..8 2,O23,2000.0
1698,src racks 4..8,['S2494'],D7,dest racks 4..8 2,B13,20.0
1699,src racks 4..8,['S2494'],D7,dest racks 4..8 2,B14,605.0
1700,src racks 4..8,['S2494'],D7,dest racks 4..8 2,B15,2000.0
1701,src racks 4..8,['S2504'],D9,dest racks 4..8 2,C21,20.0
1702,src racks 4..8,['S2504'],D9,dest racks 4..8 2,C22,605.0
1703,src racks 4..8,['S2504'],D9,dest racks 4..8 2,C23,2000.0
1704,src racks 4..8,['S2517'],F11,dest racks 4..8 2,E9,20.0
1705,src racks 4..8,['S2517'],F11,dest racks 4..8 2,E10,605.0
1706,src racks 4..8,['S2517'],F11,dest racks 4..8 2,E11,2000.0
1707,src racks 4..8,['S2529'],F13,dest racks 4..8 2,F17,20.0
1708,src racks 4..8,['S2529'],F13,dest racks 4..8 2,F18,605.0
1709,src racks 4..8,['S2529'],F13,dest racks 4..8 2,F19,2000.0
1710,src racks 4..8,['S2542'],F15,dest racks 4..8 2,H1,20.0
1711,src racks 4..8,['S2542'],F15,dest racks 4..8 2,H2,605.0
1712,src racks 4..8,['S2542'],F15,dest racks 4..8 2,H3,2000.0
1713,src racks 4..8,['S2553'],F17,dest racks 4..8 2,I9,20.0
1714,src racks 4..8,['S2553'],F17,dest racks 4..8 2,I10,605.0
1715,src racks 4..8,['S2553'],F17,dest racks 4..8 2,I11,2000.0
1716,src racks 4..8,['S2565'],F19,dest racks 4..8 2,J17,20.0
1717,src racks 4..8,['S2565'],F19,dest racks 4..8 2,J18,605.0
1718,src racks 4..8,['S2565'],F19,dest racks 4..8 2,J19,2000.0
1719,src racks 4..8,['S2590'],F2,dest racks 4..8 2,M9,20.0
1720,src racks 4..8,['S2590'],F2,dest racks 4..8 2,M10,605.0
1721,src racks 4..8,['S2590'],F2,dest racks 4..8 2,M11,2000.0
1722,src racks 4..8,['S2577'],F21,dest racks 4..8 2,L1,20.0
1723,src racks 4..8,['S2577'],F21,dest racks 4..8 2,L2,605.0
1724,src racks 4..8,['S2577'],F21,dest racks 4..8 2,L3,2000.0
1725,src racks 4..8,['S2604'],F4,dest racks 4..8 2,N17,20.0
1726,src racks 4..8,['S2604'],F4,dest racks 4..8 2,N18,605.0
1727,src racks 4..8,['S2604'],F4,dest racks 4..8 2,N19,2000.0
1728,src racks 4..8,['S2485'],F5,dest racks 4..8 2,A9,20.0
1729,src racks 4..8,['S2485'],F5,dest racks 4..8 2,A10,605.0
1730,src racks 4..8,['S2485'],F5,dest racks 4..8 2,A11,2000.0
1731,src racks 4..8,['S2615'],F6,dest racks 4..8 2,P1,20.0
1732,src racks 4..8,['S2615'],F6,dest racks 4..8 2,P2,605.0
1733,src racks 4..8,['S2615'],F6,dest racks 4..8 2,P3,2000.0
1734,src racks 4..8,['S2495'],F7,dest racks 4..8 2,B17,20.0
1735,src racks 4..8,['S2495'],F7,dest racks 4..8 2,B18,605.0
1736,src racks 4..8,['S2495'],F7,dest racks 4..8 2,B19,2000.0
1737,src racks 4..8,['S2505'],F9,dest racks 4..8 2,D1,20.0
1738,src racks 4..8,['S2505'],F9,dest racks 4..8 2,D2,605.0
1739,src racks 4..8,['S2505'],F9,dest racks 4..8 2,D3,2000.0
1740,src racks 4..8,['S2519'],H11,dest racks 4..8 2,E13,20.0
1741,src racks 4..8,['S2519'],H11,dest racks 4..8 2,E14,605.0
1742,src racks 4..8,['S2519'],H11,dest racks 4..8 2,E15,2000.0
1743,src racks 4..8,['S2533'],H13,dest racks 4..8 2,F21,20.0
1744,src racks 4..8,['S2533'],H13,dest racks 4..8 2,F22,605.0
1745,src racks 4..8,['S2533'],H13,dest racks 4..8 2,F23,2000.0
1746,src racks 4..8,['S2543'],H15,dest racks 4..8 2,H5,20.0
1747,src racks 4..8,['S2543'],H15,dest racks 4..8 2,H6,605.0
1748,src racks 4..8,['S2543'],H15,dest racks 4..8 2,H7,2000.0
1749,src racks 4..8,['S2555'],H17,dest racks 4..8 2,I13,20.0
1750,src racks 4..8,['S2555'],H17,dest racks 4..8 2,I14,605.0
1751,src racks 4..8,['S2555'],H17,dest racks 4..8 2,I15,2000.0
1752,src racks 4..8,['S2566'],H19,dest racks 4..8 2,J21,20.0
1753,src racks 4..8,['S2566'],H19,dest racks 4..8 2,J22,605.0
1754,src racks 4..8,['S2566'],H19,dest racks 4..8 2,J23,2000.0
1755,src racks 4..8,['S2593'],H2,dest racks 4..8 2,M13,20.0
1756,src racks 4..8,['S2593'],H2,dest racks 4..8 2,M14,605.0
1757,src racks 4..8,['S2593'],H2,dest racks 4..8 2,M15,2000.0
1758,src racks 4..8,['S2579'],H21,dest racks 4..8 2,L5,20.0
1759,src racks 4..8,['S2579'],H21,dest racks 4..8 2,L6,605.0
1760,src racks 4..8,['S2579'],H21,dest racks 4..8 2,L7,2000.0
1761,src racks 4..8,['S2605'],H4,dest racks 4..8 2,N21,20.0
1762,src racks 4..8,['S2605'],H4,dest racks 4..8 2,N22,605.0
1763,src racks 4..8,['S2605'],H4,dest racks 4..8 2,N23,2000.0
1764,src racks 4..8,['S2486'],H5,dest racks 4..8 2,A13,20.0
1765,src racks 4..8,['S2486'],H5,dest racks 4..8 2,A14,605.0
1766,src racks 4..8,['S2486'],H5,dest racks 4..8 2,A15,2000.0
1767,src racks 4..8,['S2680'],H6,dest racks 4..8 2,P5,20.0
1768,src racks 4..8,['S2680'],H6,dest racks 4..8 2,P6,605.0
1769,src racks 4..8,['S2680'],H6,dest racks 4..8 2,P7,2000.0
1770,src racks 4..8,['S2496'],H7,dest racks 4..8 2,B21,20.0
1771,src racks 4..8,['S2496'],H7,dest racks 4..8 2,B22,605.0
1772,src racks 4..8,['S2496'],H7,dest racks 4..8 2,B23,2000.0
1773,src racks 4..8,['S2506'],H9,dest racks 4..8 2,D5,20.0
1774,src racks 4..8,['S2506'],H9,dest racks 4..8 2,D6,605.0
1775,src racks 4..8,['S2506'],H9,dest racks 4..8 2,D7,2000.0
1776,src racks 4..8,['S2521'],J11,dest racks 4..8 2,E17,20.0
1777,src racks 4..8,['S2521'],J11,dest racks 4..8 2,E18,605.0
1778,src racks 4..8,['S2521'],J11,dest racks 4..8 2,E19,2000.0
1779,src racks 4..8,['S2534'],J13,dest racks 4..8 2,G1,20.0
1780,src racks 4..8,['S2534'],J13,dest racks 4..8 2,G2,605.0
1781,src racks 4..8,['S2534'],J13,dest racks 4..8 2,G3,2000.0
1782,src racks 4..8,['S2545'],J15,dest racks 4..8 2,H9,20.0
1783,src racks 4..8,['S2545'],J15,dest racks 4..8 2,H10,605.0
1784,src racks 4..8,['S2545'],J15,dest racks 4..8 2,H11,2000.0
1785,src racks 4..8,['S2556'],J17,dest racks 4..8 2,I17,20.0
1786,src racks 4..8,['S2556'],J17,dest racks 4..8 2,I18,605.0
1787,src racks 4..8,['S2556'],J17,dest racks 4..8 2,I19,2000.0
1788,src racks 4..8,['S2567'],J19,dest racks 4..8 2,K1,20.0
1789,src racks 4..8,['S2567'],J19,dest racks 4..8 2,K2,605.0
1790,src racks 4..8,['S2567'],J19,dest racks 4..8 2,K3,2000.0
1791,src racks 4..8,['S2594'],J2,dest racks 4..8 2,M17,20.0
1792,src racks 4..8,['S2594'],J2,dest racks 4..8 2,M18,605.0
1793,src racks 4..8,['S2594'],J2,dest racks 4..8 2,M19,2000.0
1794,src racks 4..8,['S2581'],J21,dest racks 4..8 2,L9,20.0
1795,src racks 4..8,['S2581'],J21,dest racks 4..8 2,L10,605.0
1796,src racks 4..8,['S2581'],J21,dest racks 4..8 2,L11,2000.0
1797,src racks 4..8,['S2606'],J4,dest racks 4..8 2,O1,20.0
1798,src racks 4..8,['S2606'],J4,dest racks 4..8 2,O2,605.0
1799,src racks 4..8,['S2606'],J4,dest racks 4..8 2,O3,2000.0
1800,src racks 4..8,['S2487'],J5,dest racks 4..8 2,A17,20.0
1801,src racks 4..8,['S2487'],J5,dest racks 4..8 2,A18,605.0
1802,src racks 4..8,['S2487'],J5,dest racks 4..8 2,A19,2000.0
1803,src racks 4..8,['S2721'],J6,dest racks 4..8 2,P9,20.0
1804,src racks 4..8,['S2721'],J6,dest racks 4..8 2,P10,605.0
1805,src racks 4..8,['S2721'],J6,dest racks 4..8 2,P11,2000.0
1806,src racks 4..8,['S2497'],J7,dest racks 4..8 2,C1,20.0
1807,src racks 4..8,['S2497'],J7,dest racks 4..8 2,C2,605.0
1808,src racks 4..8,['S2497'],J7,dest racks 4..8 2,C3,2000.0
1809,src racks 4..8,['S2508'],J9,dest racks 4..8 2,D9,20.0
1810,src racks 4..8,['S2508'],J9,dest racks 4..8 2,D10,605.0
1811,src racks 4..8,['S2508'],J9,dest racks 4..8 2,D11,2000.0
1812,src racks 4..8,['S2522'],L11,dest racks 4..8 2,E21,20.0
1813,src racks 4..8,['S2522'],L11,dest racks 4..8 2,E22,605.0
1814,src racks 4..8,['S2522'],L11,dest racks 4..8 2,E23,2000.0
1815,src racks 4..8,['S2535'],L13,dest racks 4..8 2,G5,20.0
1816,src racks 4..8,['S2535'],L13,dest racks 4..8 2,G6,605.0
1817,src racks 4..8,['S2535'],L13,dest racks 4..8 2,G7,2000.0
1818,src racks 4..8,['S2547'],L15,dest racks 4..8 2,H13,20.0
1819,src racks 4..8,['S2547'],L15,dest racks 4..8 2,H14,605.0
1820,src racks 4..8,['S2547'],L15,dest racks 4..8 2,H15,2000.0
1821,src racks 4..8,['S2557'],L17,dest racks 4..8 2,I21,20.0
1822,src racks 4..8,['S2557'],L17,dest racks 4..8 2,I22,605.0
1823,src racks 4..8,['S2557'],L17,dest racks 4..8 2,I23,2000.0
1824,src racks 4..8,['S2569'],L19,dest racks 4..8 2,K5,20.0
1825,src racks 4..8,['S2569'],L19,dest racks 4..8 2,K6,605.0
1826,src racks 4..8,['S2569'],L19,dest racks 4..8 2,K7,2000.0
1827,src racks 4..8,['S2596'],L2,dest racks 4..8 2,M21,20.0
1828,src racks 4..8,['S2596'],L2,dest racks 4..8 2,M22,605.0
1829,src racks 4..8,['S2596'],L2,dest racks 4..8 2,M23,2000.0
1830,src racks 4..8,['S2583'],L21,dest racks 4..8 2,L13,20.0
1831,src racks 4..8,['S2583'],L21,dest racks 4..8 2,L14,605.0
1832,src racks 4..8,['S2583'],L21,dest racks 4..8 2,L15,2000.0
1833,src racks 4..8,['S2607'],L4,dest racks 4..8 2,O5,20.0
1834,src racks 4..8,['S2607'],L4,dest racks 4..8 2,O6,605.0
1835,src racks 4..8,['S2607'],L4,dest racks 4..8 2,O7,2000.0
1836,src racks 4..8,['S2489'],L5,dest racks 4..8 2,A21,20.0
1837,src racks 4..8,['S2489'],L5,dest racks 4..8 2,A22,605.0
1838,src racks 4..8,['S2489'],L5,dest racks 4..8 2,A23,2000.0
1839,src racks 4..8,['S2807'],L6,dest racks 4..8 2,P13,20.0
1840,src racks 4..8,['S2807'],L6,dest racks 4..8 2,P14,605.0
1841,src racks 4..8,['S2807'],L6,dest racks 4..8 2,P15,2000.0
1842,src racks 4..8,['S2499'],L7,dest racks 4..8 2,C5,20.0
1843,src racks 4..8,['S2499'],L7,dest racks 4..8 2,C6,605.0
1844,src racks 4..8,['S2499'],L7,dest racks 4..8 2,C7,2000.0
1845,src racks 4..8,['S2509'],L9,dest racks 4..8 2,D13,20.0
1846,src racks 4..8,['S2509'],L9,dest racks 4..8 2,D14,605.0
1847,src racks 4..8,['S2509'],L9,dest racks 4..8 2,D15,2000.0
1848,src racks 4..8,['S2524'],N11,dest racks 4..8 2,F1,20.0
1849,src racks 4..8,['S2524'],N11,dest racks 4..8 2,F2,605.0
1850,src racks 4..8,['S2524'],N11,dest racks 4..8 2,F3,2000.0
1851,src racks 4..8,['S2536'],N13,dest racks 4..8 2,G9,20.0
1852,src racks 4..8,['S2536'],N13,dest racks 4..8 2,G10,605.0
1853,src racks 4..8,['S2536'],N13,dest racks 4..8 2,G11,2000.0
